,NYU,NYU,NYU,NYU,NYU,NYU,NYU
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,231.32715542189848,195.2624914156683,0.0,0.0,0.0,0.0,0.0
1,15.364110249538623,179.7455573437339,0.0,0.0,0.0,0.0,0.0
2,69.74050188891079,173.25779764523668,0.0,0.0,0.0,0.0,0.0
3,29.531963091157646,114.97255280680331,0.0,0.0,0.0,0.0,0.0
4,60.21918881041256,108.42982213078469,0.0,0.0,0.0,0.0,0.0
5,87.67276797698558,112.99137973875158,0.0,0.0,0.0,0.0,0.0
6,9.426422986430456,92.18381689866192,0.0,0.0,0.0,0.0,0.0
7,10.274573858362974,86.50949558280183,0.0,0.0,0.0,0.0,0.0
8,7.413478296132584,82.97105579062736,0.0,0.0,0.0,0.0,0.0
9,137.94403413219533,77.93083895423752,0.0,0.0,0.0,0.0,0.0
10,13.37745710931583,74.93284177770367,0.0,0.0,0.0,0.0,0.0
11,8.362831869804069,72.04659086059877,0.0,0.0,0.0,0.0,0.0
12,53.7520627122576,69.65327252694478,0.0,0.0,0.0,0.0,0.0
13,45.346563665911845,66.2246001234074,0.0,0.0,0.0,0.0,0.0
14,11.51910386585977,59.354358505025445,0.0,0.0,0.0,0.0,0.0
15,23.882102119916794,66.0983244684722,0.0,0.0,0.0,0.0,0.0
16,1.0751693517866787,64.47908178221722,0.0,0.0,0.0,0.0,0.0
17,6.915846376145213,58.807977403011996,0.0,0.0,0.0,0.0,0.0
18,8.446783616468178,58.907860577984785,0.0,0.0,0.0,0.0,0.0
19,7.831656074963619,60.99923668019682,0.0,0.0,0.0,0.0,0.0
20,1.8362089285067675,60.43787275215167,0.0,0.0,0.0,0.0,0.0
21,0.8580441127326626,56.59073517977718,0.0,0.0,0.0,0.0,0.0
22,15.692666408351137,67.79340492572817,0.0,0.0,0.0,0.0,0.0
23,7.582082852022677,72.16990656394883,0.0,0.0,0.0,0.0,0.0
24,27.13485271852452,70.44417669863662,0.0,0.0,0.0,0.0,0.0
25,11.579384900127566,65.84736326613806,0.0,0.0,0.0,0.0,0.0
26,9.16044334841065,60.90433515592115,0.0,0.0,0.0,0.0,0.0
27,6.9085155164369265,54.93734564661406,0.0,0.0,0.0,0.0,0.0
28,2.551084070855762,63.129345345891075,0.0,0.0,0.0,0.0,0.0
29,1.4341671828370308,64.0021417290284,0.0,0.0,0.0,0.0,0.0
30,1.1248648458094626,56.507217880744214,0.0,0.0,0.0,0.0,0.0
31,2.9139656066723503,53.816900582601,0.0,0.0,0.0,0.0,0.0
32,0.8447157770876602,54.19078852977332,0.0,0.0,0.0,0.0,0.0
33,0.600065672136127,60.92238803548139,0.0,0.0,0.0,0.0,0.0
34,0.530598358873967,62.14795346468163,0.0,0.0,0.0,0.0,0.0
35,0.8142890070764675,58.293973857729966,0.0,0.0,0.0,0.0,0.0
36,0.1804733187451827,56.7318674792798,0.0,0.0,0.0,0.0,0.0
37,3.2169657882207923,59.478857006423304,0.0,0.0,0.0,0.0,0.0
38,0.22811279098526438,59.530699355157154,0.0,0.0,0.0,0.0,0.0
39,0.5073797533387809,58.288321960095864,0.0,0.0,0.0,0.0,0.0
40,0.8709945360071837,57.61365999931176,0.0,0.0,0.0,0.0,0.0
41,0.11143280315348172,58.303402140735095,0.0,0.0,0.0,0.0,0.0
42,0.16670108254634539,58.64776038478381,0.0,0.0,0.0,0.0,0.0
43,0.1613542329218684,59.96208889855586,0.0,0.0,0.0,0.0,0.0
44,2.137915101102622,60.949551983603506,0.0,0.0,0.0,0.0,0.0
45,0.25974957435655766,57.641591011903024,0.0,0.0,0.0,0.0,0.0
46,0.13062793400160894,58.492704593964696,0.0,0.0,0.0,0.0,0.0
47,1.381113712038815,56.985758275935545,0.0,0.0,0.0,0.0,0.0
48,2.305656924867695,58.493438205990756,0.0,0.0,0.0,0.0,0.0
49,6.616010377141369,64.72545178292998,0.0,0.0,0.0,0.0,0.0
50,0.25798449870332496,65.30332472513022,0.0,0.0,0.0,0.0,0.0
51,4.232325762257799,65.47493339661546,0.0,0.0,0.0,0.0,0.0
52,1.8996929894793322,59.254441129737856,0.0,0.0,0.0,0.0,0.0
53,0.34051671311345294,59.66261154010693,0.0,0.0,0.0,0.0,0.0
54,0.33823196768752817,58.09175187066688,0.0,0.0,0.0,0.0,0.0
55,2.0528355148843365,58.67634089588983,0.0,0.0,0.0,0.0,0.0
56,1.5941009101281625,66.04649589267439,0.0,0.0,0.0,0.0,0.0
57,1.2708366895151513,60.13225069874329,0.0,0.0,0.0,0.0,0.0
58,0.03676232283031752,55.95691168823698,0.0,0.0,0.0,0.0,0.0
59,0.812555830720494,59.73595200661896,0.0,0.0,0.0,0.0,0.0
60,0.5998069635855535,62.825868362389365,0.0,0.0,0.0,0.0,0.0
61,1.7293628282284204,56.96319631616441,0.0,0.0,0.0,0.0,0.0
62,0.3166643811054503,58.31679295361452,0.0,0.0,0.0,0.0,0.0
63,0.31481872186187876,61.027716131179304,0.0,0.0,0.0,0.0,0.0
64,0.21469206533027296,55.782619222175086,0.0,0.0,0.0,0.0,0.0
65,1.9519266457449642,57.600973516223014,0.0,0.0,0.0,0.0,0.0
66,0.3964839320584969,57.32363498623139,0.0,0.0,0.0,0.0,0.0
67,3.7021344664117906,65.86058804456249,0.0,0.0,0.0,0.0,0.0
68,8.06518064681881,66.20171870195479,0.0,0.0,0.0,0.0,0.0
69,0.6546628918606827,57.70478698292441,0.0,0.0,0.0,0.0,0.0
70,3.550398347318474,61.14252244995133,0.0,0.0,0.0,0.0,0.0
71,0.20571937130662438,58.254313107241,0.0,0.0,0.0,0.0,0.0
72,1.0261575129238827,57.5522421592843,0.0,0.0,0.0,0.0,0.0
73,0.16225834322806745,57.56169310385685,0.0,0.0,0.0,0.0,0.0
74,0.9266483640397748,56.26714367809583,0.0,0.0,0.0,0.0,0.0
75,1.661125036169957,58.362024240408765,0.0,0.0,0.0,0.0,0.0
76,0.13073650443217316,56.42465256964068,0.0,0.0,0.0,0.0,0.0
77,0.1765237133185858,55.73084860837351,0.0,0.0,0.0,0.0,0.0
78,0.12613608561933107,57.431991440769835,0.0,0.0,0.0,0.0,0.0
79,4.13943258007858,64.64207255626852,0.0,0.0,0.0,0.0,0.0
80,0.2798200107677395,56.578701713159276,0.0,0.0,0.0,0.0,0.0
81,0.4462886420130032,54.251919570805875,0.0,0.0,0.0,0.0,0.0
82,0.07401488239348639,57.656032308364736,0.0,0.0,0.0,0.0,0.0
83,0.07889596824894472,56.49553408016284,0.0,0.0,0.0,0.0,0.0
84,0.7834436983068103,55.82198569969343,0.0,0.0,0.0,0.0,0.0
85,0.13223430762447103,55.89296799741944,0.0,0.0,0.0,0.0,0.0
86,0.07650721603432224,56.23129269028872,0.0,0.0,0.0,0.0,0.0
87,0.2685343235609916,56.983742443244644,0.0,0.0,0.0,0.0,0.0
88,1.7563660035143478,59.30205682572891,0.0,0.0,0.0,0.0,0.0
89,2.616653868356182,57.3648295257916,0.0,0.0,0.0,0.0,0.0
90,0.9780949710088191,57.39694052679533,0.0,0.0,0.0,0.0,0.0
91,1.083725818889857,60.73888729660059,0.0,0.0,0.0,0.0,0.0
92,0.8764737985355802,56.730750118557935,0.0,0.0,0.0,0.0,0.0
93,0.9527687547745353,58.83749547826876,0.0,0.0,0.0,0.0,0.0
94,0.03348560714968396,55.96063825154014,0.0,0.0,0.0,0.0,0.0
95,0.018233309150500084,56.06786816766647,0.0,0.0,0.0,0.0,0.0
96,1.163583794048682,59.29905107096933,0.0,0.0,0.0,0.0,0.0
97,0.4801740115351705,58.79467964716628,0.0,0.0,0.0,0.0,0.0
98,0.21991430452229782,57.860278383115705,0.0,0.0,0.0,0.0,0.0
99,0.05055318089429137,54.75300756085442,0.0,0.0,0.0,0.0,0.0
