,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
9,0.6900667540085438,0.689795680327183,46.15384615384615,0.7,0.6477272808551788,0.48750001192092896,1.0,0.7383655095505032,63.28125,0.7935267857142857,0.7118145786225796,0.5831845346838236,0.966071430593729,0.21550289392805122,0.6979343689790545,48.148148148148145,0.5297123015873014,0.6273874410738548,0.48199405148625374,0.9895833333333334,0.612517322193386,0.5930611245487665,50.0,0.8226190476190476,0.48636364936828613,0.34375,0.875,0.7442067781020814,0.6617838507028064,48.275862068965516,0.4840873015873017,0.5128427088260651,0.3882539759079615,0.82000000278155,0.6291565357299927,0.6922068716099014,57.14285714285714,0.6305555555555556,0.7213268329699835,0.6180555572112402,0.9444444477558136,0.6933132263463194,0.7546694891882861,61.111111111111114,0.5,0.6888888974984487,0.5833333333333334,1.0,0.5967358428237672,1.1239144255230111,22.22222222222222,0.3333333333333333,0.0,0.0,0.0,0.6470605959907269,0.7137971750990275,50.0,0.43333333333333335,0.0,0.0,0.0,0.6959222287020008,0.6975153560524656,40.0,0.5833333333333333,0.0,0.0,0.0,0.6919917668733053,0.871180893581601,37.5,0.6666666666666666,0.5454545617103577,0.375,1.0,0.6942653353805192
10,0.7632412514386083,0.6824395368951659,46.15384615384615,0.7291666666666667,0.6190476417541504,0.45000000298023224,1.0,0.5473430935355353,73.4375,0.8357886904761906,0.7696158178150654,0.6964285764843225,0.8977678585797548,0.47285975940066655,0.6897729000036937,49.735449735449734,0.534548611111111,0.6197635705272356,0.4849206395447254,0.9347222223877907,0.6814123889298924,0.5298501350809709,78.125,0.8666666666666667,0.7000000178813934,0.6250000149011612,0.8333333432674408,0.8738657637019115,0.6620335189946436,54.310344827586206,0.5279761904761905,0.3544444461663564,0.4066666712363561,0.4144444465637207,0.7083002655069297,0.6922909366892608,61.904761904761905,0.7340277777777778,0.701269119977951,0.5785714338223139,0.9166666666666666,0.6475833993076155,0.6143463616071557,66.66666666666666,0.6388888888888888,0.5421245495478312,0.4583333333333333,0.6666666666666666,0.7856024508162959,0.7742767355342487,22.22222222222222,0.375,0.0,0.0,0.0,0.6928514724225566,0.6894931865086039,50.0,0.34375,0.0,0.0,0.0,0.6750714952046154,0.6944644960029948,40.0,0.8,0.0,0.0,0.0,0.7011765196752378,0.6925054922079906,50.0,0.8,0.5999999642372131,0.4285714328289032,1.0,0.6887443257172747
11,0.6185283636704099,0.8069256536532138,46.15384615384615,0.6666666666666666,0.6477272808551788,0.48750001192092896,1.0,0.6331725173278954,67.1875,0.827529761904762,0.727551631629467,0.6142857223749161,0.938988097012043,0.8339422750439637,0.6944465373593216,48.67724867724868,0.5845486111111112,0.6124368707338969,0.48179564252495766,0.9624999985098839,0.5536143391816188,0.6810315340620944,62.5,0.8517857142857144,0.5746753364801407,0.4416666738688946,0.9500000029802322,1.3774928886734252,0.6610412261838677,47.41379310344828,0.508015873015873,0.4636507868766785,0.37333333790302276,0.6922222276528677,0.5912738858051526,0.6905089443636928,59.523809523809526,0.7402777777777777,0.7163947323958079,0.5952380994955698,0.9761904776096344,0.6972890162900132,0.6080168895778044,66.66666666666666,0.5333333333333333,0.756410280863444,0.613095243771871,1.0,0.7864589507951246,0.9503402435432585,22.22222222222222,0.3214285714285714,0.0,0.0,0.0,1.3003624762700032,0.7970129260624856,50.0,0.4583333333333333,0.0,0.0,0.0,0.711230009504614,0.6387237192625852,40.0,0.75,0.0,0.0,0.0,0.6926655107934848,0.76050485232808,37.5,0.6,0.5454545617103577,0.375,1.0,0.6059737757660179
12,0.48046249326641693,0.7265573594475505,46.15384615384615,0.7708333333333333,0.6190476417541504,0.45000000298023224,1.0,0.601621273509558,71.09375,0.844717261904762,0.6312996130436659,0.7708333358168602,0.5872023850679398,0.13242113770938055,0.6793690563695814,52.910052910052904,0.5544146825396826,0.5194023760656515,0.5247023869305849,0.5997023868064085,0.656440399172469,0.4489430241855351,81.25,0.7998511904761905,0.41428571939468384,0.5,0.3541666716337204,0.42495438423344145,0.6655334215546835,57.758620689655174,0.5107539682539683,0.2279365082581838,0.32222222288449603,0.213333335518837,0.6026198963743188,0.6870060113795693,59.523809523809526,0.5659722222222222,0.6476190586884817,0.6694444517294565,0.6357142974932989,0.6920647297646876,0.582067009907562,72.22222222222221,0.6625,0.8564102649688721,0.7638888955116272,1.0,0.41347434693309915,0.744757860040631,22.22222222222222,0.5833333333333333,0.0,0.0,0.0,0.6926032589777762,0.8636673734914183,35.714285714285715,0.28125,0.1428571343421936,0.1666666716337204,0.125,0.9173429171081251,0.596105952453511,40.0,0.71875,0.0,0.0,0.0,0.6588937698886024,0.6731087447619163,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.6047024004700656
13,0.5101535520686469,0.7156369471346739,38.46153846153847,0.8,0.5,0.3857142999768257,0.9000000059604645,0.5537608900161578,78.125,0.8166666666666668,0.7654717043042183,0.8281250037252903,0.7447916734963655,0.1412836899644536,0.6785265445670924,51.85185185185185,0.6074900793650794,0.5775433008869489,0.5036706433941921,0.7400793693959713,0.46432639722203817,0.45538848129965265,81.25,0.8916666666666667,0.6750000044703484,0.7500000074505806,0.7083333358168602,0.6017554775096909,0.6588874919500556,62.06896551724138,0.5296031746031746,0.06666666865348816,0.1,0.05,0.6267229082108421,0.6917601109698768,61.904761904761905,0.6243055555555556,0.654761920372645,0.725000003973643,0.6916666676600774,0.6908428158889469,0.5880752886937936,72.22222222222221,0.8444444444444444,0.7555555502573649,0.642857144276301,1.0,0.6529908580139915,0.7194054934287942,22.22222222222222,0.625,0.0,0.0,0.0,0.6938480038368638,0.7114928377701465,42.857142857142854,0.3222222222222222,0.20000000298023224,0.25,0.1666666716337204,0.7390540430523302,0.6130589011743908,40.0,0.9333333333333333,0.0,0.0,0.0,0.6920580627503252,0.7005632315843295,62.5,0.8,0.6666666865348816,0.5,1.0,0.6109876894326449
14,0.3557154313669814,0.8738698614947732,61.53846153846154,0.6666666666666666,0.7083333432674408,0.550000011920929,1.0,0.778418674369641,76.5625,0.8829241071428571,0.6941964346915483,0.9270833358168602,0.5915178656578064,1.2472365297296346,0.6739961685333373,53.96825396825397,0.5809275793650794,0.5195767258604368,0.47876984750231105,0.6069444492459297,0.6123521929449729,0.5144552213709229,84.375,0.6988095238095238,0.4000000059604645,0.5,0.3333333432674408,0.039737611043731885,0.7024977815408525,56.896551724137936,0.5213888888888889,0.23555555939674377,0.37666666706403096,0.20555555820465088,0.4236800766027262,0.7023095573607551,57.14285714285714,0.6833333333333332,0.6033670256535212,0.6138888945182165,0.6583333412806193,0.7331144957669338,0.9118128932547038,61.111111111111114,0.6166666666666667,0.7008547186851501,0.7416666746139526,0.75,0.3373323225643246,0.7621210606473382,22.22222222222222,0.45833333333333337,0.0,0.0,0.0,0.9497259098554075,0.7331543760706046,28.57142857142857,0.17142857142857143,0.1666666567325592,0.5,0.10000000149011612,0.6929156293167492,0.60827332950913,40.0,0.8666666666666667,0.0,0.0,0.0,0.6986867673089127,0.6740208471475894,75.0,0.7333333333333333,0.75,0.6000000238418579,1.0,0.5557462072695131
15,0.5085947040032811,0.833893756860792,69.23076923076923,0.8,0.6969697177410126,0.5833333432674408,0.9000000059604645,1.4466859835051422,66.40625,0.8890625000000001,0.4650297649204731,0.765625,0.36041667126119137,0.24278832920563673,0.7579754095120907,59.25925925925925,0.624156746031746,0.4529761957625548,0.5645833369344473,0.43680555808047455,0.35333309561679976,0.7060823232136635,78.125,0.7291666666666666,0.32500000298023224,0.4166666716337204,0.2666666731238365,1.102540866868628,0.7448071902371205,60.3448275862069,0.4813492063492063,0.1200000007947286,0.2,0.09111111263434092,0.48858777584602087,0.8942762264214545,42.857142857142854,0.5333333333333333,0.23809524873892465,0.5,0.1611111139257749,0.5185433819325571,1.3177049653958919,66.66666666666666,0.75,0.766233762105306,0.8222222328186035,0.7222222288449606,0.1739721244288202,0.7141961371440818,22.22222222222222,0.6785714285714286,0.0,0.0,0.0,0.6915829993885557,0.7289373177449774,35.714285714285715,0.2,0.44285716116428375,0.38333334773778915,0.800000011920929,0.6722431779616963,0.6254394939467696,40.0,0.9333333333333333,0.0,0.0,0.0,0.6908506135946367,0.6741910767119602,75.0,0.6,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7389090343292297
16,1.0230409624897252,0.7867299942382272,69.23076923076923,0.7166666666666667,0.7142857015132904,0.625,0.8333333432674408,0.7028316249850273,72.65625,0.8143229166666666,0.680772015824914,0.8177083358168602,0.6125000063329935,0.32492094740468475,0.6865187462571896,54.4973544973545,0.5635416666666667,0.49830101430416107,0.4824404828250408,0.5772817519803842,0.5237342591642893,0.3990584399317532,84.375,0.9333333333333333,0.783333346247673,0.8333333432674408,0.7500000149011612,0.14488668263597365,0.6850498907591769,62.93103448275862,0.5228174603174603,0.02222222089767456,0.06666666666666667,0.013333333532015483,0.634894650466031,0.6777123790881067,57.14285714285714,0.49374999999999997,0.614977608124415,0.6051587363084158,0.6666666716337204,0.6976929639196283,0.6545253404857255,61.111111111111114,0.5111111111111111,0.6888889273007711,0.6333333452542623,0.800000011920929,0.02649944364603054,0.7099048278581696,22.22222222222222,0.45833333333333337,0.0,0.0,0.0,0.6948868414234411,1.0648967912217258,42.857142857142854,0.2222222222222222,0.20000000298023224,0.25,0.1666666716337204,0.6090508410481583,0.5795490861475998,40.0,0.9333333333333333,0.0,0.0,0.0,0.6998672675814945,0.7045905289506016,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.624459877758554
17,0.5005358831305268,1.211330456500413,69.23076923076923,0.6041666666666666,0.7333333492279053,0.5833333432674408,1.0,0.7133519125378087,71.875,0.8104166666666667,0.6586482971906662,0.6937500033527613,0.6604166738688946,0.5415607054712046,0.7689813941550004,52.38095238095239,0.5975446428571429,0.5684042846163114,0.49801588120559853,0.7304563547174135,0.6752462097695677,0.5047591863495016,71.875,0.9666666666666667,0.5791666731238365,0.5625000074505806,0.8166666775941849,0.304909370679729,0.6659750452234204,60.3448275862069,0.581547619047619,0.21682539979616802,0.4,0.18555555740992227,0.6235840017759303,0.6732071485027579,59.523809523809526,0.5972222222222222,0.690656582514445,0.6531746089458466,0.8055555547277132,0.6586374063990743,0.9007141341635995,77.77777777777779,0.8055555555555555,0.8857142925262451,0.8055555621782938,1.0,0.062069441618401916,0.7478785583569745,22.22222222222222,0.25,0.0,0.0,0.0,0.5896755172106436,0.7262551782258226,42.857142857142854,0.24444444444444444,0.20000000298023224,0.25,0.1666666716337204,0.6914991847829117,0.5811860591685991,40.0,0.7666666666666666,0.0,0.0,0.0,0.6983282361165274,0.7486547192588946,62.5,0.8,0.6666666865348816,0.5,1.0,0.682839477073956
18,0.853203573132976,2.295813107780117,53.84615384615385,0.6875,0.6493506729602814,0.48571430146694183,1.0,0.8563249370805999,70.3125,0.7760416666666666,0.6931565087288618,0.6038690581917763,0.8447916656732559,0.02126245955575248,0.7873517787410048,49.735449735449734,0.6152777777777778,0.6182317808270454,0.4790674646695455,0.960416667163372,0.6742570418242261,1.491002421510145,59.375,0.8020833333333334,0.6027777940034866,0.446428582072258,1.0,0.055975278100179826,0.6848228878304499,54.310344827586206,0.5391666666666667,0.46075998346010844,0.40111111601193744,0.6033333400885265,0.5047055751831547,0.6857915341867731,57.14285714285714,0.6688492063492064,0.7080031236012777,0.5625,1.0,1.391410727449673,1.818961035227362,66.66666666666666,0.7777777777777778,0.841269850730896,0.75,1.0,0.6547939178316262,0.8265414436809163,22.22222222222222,0.3333333333333333,0.0,0.0,0.0,0.671441539440826,0.7059313051968256,35.714285714285715,0.28125,0.0,0.0,0.0,0.7080732473492279,0.6387463095495454,40.0,0.625,0.0,0.0,0.0,0.6959751856495408,1.1325506578631837,37.5,0.8,0.5454545617103577,0.375,1.0,0.6612754351186304
19,0.3912819321595668,1.0776990254297172,46.15384615384615,0.5520833333333333,0.222222238779068,0.20000000298023224,0.25,1.074346994611994,71.09375,0.840625,0.5726686622947454,0.890625,0.45208333898335695,0.327617866871846,0.7117393995595542,59.78835978835979,0.5851934523809523,0.42023810123403865,0.5444444504876932,0.3916666718820731,0.59879936091164,0.4867902553137776,87.5,0.8369047619047619,0.5809523910284042,0.75,0.4791666716337204,0.9671675055991449,0.695085065475986,63.793103448275865,0.6268650793650793,0.11269841392834981,0.15555555621782938,0.09444444576899211,0.730909822075534,0.7432910978500915,61.904761904761905,0.6088293650793651,0.5046296467383703,0.6250000049670538,0.4384920696417491,0.6707989629115512,0.890340045134313,55.55555555555556,0.8125,0.700000007947286,0.8333333333333334,0.6944444477558136,0.20823407464983668,0.7136757065267461,22.22222222222222,0.6071428571428572,0.0,0.0,0.0,0.6906576106428126,0.8175242305527887,28.57142857142857,0.1875,0.25,0.25,0.25,0.5611797532566755,0.5561138813071999,40.0,0.5,0.0,0.0,0.0,0.6922631888273071,0.8051507661910657,25.0,0.13333333333333333,0.25,0.20000000298023224,0.3333333432674408,0.5735093284141003
20,0.030770824711931058,1.6989757687453582,69.23076923076923,0.43333333333333335,0.7142857015132904,0.625,0.8333333432674408,0.6435518619730916,76.5625,0.8421875,0.7444354388862848,0.7562500052154064,0.7770833373069763,0.838935292215853,0.7111391006874311,55.55555555555556,0.634375,0.5861173657079538,0.5152281814565262,0.7666666706403097,1.0744998775746335,0.4170096309878073,75.0,0.9208333333333334,0.6333333477377892,0.6250000074505806,0.7083333432674408,0.23614795050711468,0.6594101462451216,60.3448275862069,0.6296031746031745,0.41333333452542625,0.4400000055631002,0.4988888959089915,0.5541456087558994,0.6707030809745609,64.28571428571429,0.6493055555555555,0.7218559384346008,0.6013888965050379,0.9444444477558136,0.4251883682242946,0.6858961048248988,66.66666666666666,0.9333333333333332,0.6965812047322592,0.6333333353201548,0.841269850730896,0.01834630949840702,0.8064390128621431,22.22222222222222,0.375,0.0,0.0,0.0,0.6666189299607201,1.0295445289838887,42.857142857142854,0.375,0.25,0.25,0.25,0.6081837122193641,0.5532449010089897,40.0,0.75,0.0,0.0,0.0,0.7415237195933913,0.7419946150583097,87.5,0.8,0.8571428656578064,0.75,1.0,0.5791973003839809
