,SZ,SZ,SZ,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6926286451046987,0.08658990065506422,50.0,0.15407823190925102,21.428571428571427,0.8593859731381646
1,1.2841419804975287,0.08880877443264568,50.0,0.1332828666506333,28.57142857142857,0.6594032459107358
2,0.3169810973152979,0.07315493193228927,67.1875,0.08298199352725309,78.57142857142857,0.6650678148281469
3,0.6899339363398346,0.08692472399005728,59.375,0.10986701495253118,78.57142857142857,2.9551432613886286
4,0.33728338380331846,0.08522859490230121,65.625,0.08903927055466875,71.42857142857143,0.6444781201358676
5,0.5131504509505712,0.08101757787343679,63.28125,0.09172728616394434,50.0,0.3090521277567616
6,0.06536294877482819,0.09109250018809183,67.1875,0.1434978224105405,28.57142857142857,0.4328108009508057
7,0.8239798822546671,0.07497550610623652,75.78125,0.24163308939707082,21.428571428571427,1.2276305929377236
8,0.2501845109937185,0.07116020789423053,75.0,0.05611478242548301,85.71428571428571,0.3518759391571995
9,0.10350604487788119,0.07972041907803833,72.65625,0.035767313769555505,85.71428571428571,1.5140153819365736
10,0.3515116740015875,0.07730705198820023,71.875,0.21581370509122816,42.857142857142854,0.4553897650216576
11,0.03069179248319222,0.09556878899711202,76.5625,0.025305659500794487,92.85714285714286,0.525091382334767
12,0.2725805836403322,0.07653467436177504,68.75,0.04044605236221127,100.0,0.6280023195674592
13,0.12453587383208654,0.07011948056234103,80.46875,0.16523943500500898,28.57142857142857,0.25316834404500355
14,0.10139881866512189,0.11129798521296363,78.125,0.021580491621256564,100.0,0.3087540793015721
15,0.12354229944569772,0.0936947858237307,74.21875,0.2045038749142767,50.0,0.011323780940680279
16,0.46537281941400915,0.08203116526293619,75.0,0.08137293269992517,64.28571428571429,0.09784226246761075
17,0.017496646382918406,0.09164706246763095,81.25,0.5268438930622844,21.428571428571427,0.016609882735616633
18,0.3272361892180262,0.0855106471416316,80.46875,0.18673292086063029,57.14285714285714,0.036636233394376744
19,0.01267253883484961,0.12530532492168844,73.4375,0.18190677149753692,57.14285714285714,0.006266693561133558
20,0.0039023648097581986,0.09255389776102,79.6875,0.3106295111446481,42.857142857142854,0.11520263607686902
21,1.0743547658876962,0.10659476341193605,78.125,0.46985480439918187,28.57142857142857,0.005904157212916325
22,0.021520389042715814,0.10505842262342939,78.125,0.0064390114674754894,100.0,0.001664748596870791
23,0.0655386219441917,0.09814136215654651,78.90625,0.10321390073537855,64.28571428571429,0.015328761346881107
24,0.6296125246006846,0.13781026236511176,75.78125,0.20366148287150443,57.14285714285714,0.0027786676366900295
25,0.7125415303574819,0.1770765912845591,75.0,0.1269959691218916,57.14285714285714,0.0029976621322098814
26,0.002359296597840816,0.11037427585430633,78.125,0.18384609914627234,50.0,0.01065376503969675
27,0.013608956213072065,0.11289167639141011,76.5625,0.22183226731672084,57.14285714285714,0.0014616861265134057
28,0.05748731004454561,0.13501059966194764,77.34375,0.19432922696694505,50.0,0.0028757794378643296
29,0.0016220551027687274,0.18211803421826772,70.3125,0.2481260152572303,57.14285714285714,0.00046937741448195835
30,0.03530907895526955,0.14292501445951414,78.90625,0.30711811912623826,50.0,0.00019194443015363132
31,0.18052460727145667,0.13572013566638136,75.0,0.050839875060559585,85.71428571428571,0.0062712428752167435
32,0.005757754353161614,0.12291463570414046,80.46875,0.10283435867397163,64.28571428571429,0.0004723440168374225
33,0.0014690753368967826,0.1778387882761762,75.78125,0.4311906810937763,50.0,0.004911679591223666
34,0.0022168511227309974,0.14526893885512335,80.46875,0.28219921317122654,57.14285714285714,0.0004794888448000664
35,0.09945994508902678,0.16667182583695048,78.125,0.28363217900186066,57.14285714285714,0.00022946121296628805
36,0.00013845662854691568,0.17593408536308908,76.5625,0.4148252986374599,50.0,0.0008107312744615225
37,0.00120399439601947,0.15755249077301708,77.34375,0.16568107188124373,64.28571428571429,0.00018651242457712062
38,2.2437180378786735e-05,0.18493252328837811,79.6875,0.3691908183380699,50.0,0.00020859155311002365
39,0.00039467518113821325,0.19943078012303847,79.6875,0.24691039938676043,57.14285714285714,9.103644580222669e-05
40,0.0006397668860273765,0.2218868339928979,75.0,0.16747155579596687,57.14285714285714,0.000308689476539646
41,0.0013093749193913559,0.20283894769114946,75.78125,0.4056837024513728,50.0,0.00023522443542806572
42,0.0017851008915245072,0.19315087779368387,79.6875,0.15743010656297973,64.28571428571429,9.089569287766754e-05
43,9.877953267218893e-05,0.2601920213405772,73.4375,0.37350980468720263,50.0,0.00016562561042092445
44,4.065372997466661e-05,0.20972981760185022,78.125,0.06249812337692758,85.71428571428571,0.0034272833662415186
