,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,13.848266458844446,2.8451610374662235,0.0,0.0,0.0,0.0,0.0,4.188714510896436,0.0,0.0,0.0,0.0,0.0,25.319912245418436,4.393538387733592,0.0,0.0,0.0,0.0,0.0,81.20393287932623,54.812251576951105,0.0,0.0,0.0,0.0,0.0,613.3775073944095,2.452311838316737,0.0,0.0,0.0,0.0,0.0,143.49780408183167,74.12268107280342,0.0,0.0,0.0,0.0,0.0,416.6040267119788,26.20307833109742,0.0,0.0,0.0,0.0,0.0,1057.5252663532997,37.89797982172188,0.0,0.0,0.0,0.0,0.0,195.2843421389542,34.532988045682316,0.0,0.0,0.0,0.0,0.0,411.5344085167522,111.81681243988623,0.0,0.0,0.0,0.0,0.0,1259.4125101835748,111.24684344070633,0.0,0.0,0.0,0.0,0.0,300.2593074925534,9.522563055889528,0.0,0.0,0.0,0.0,0.0,13.458670818456785,34.43719556191356,0.0,0.0,0.0,0.0,0.0,401.5940486373006,819.5866460602905,0.0,0.0,0.0,0.0,0.0,4428.266668391815,516.8575133205226,0.0,0.0,0.0,0.0,0.0,3374.0642688348717,627.5761988233958,0.0,0.0,0.0,0.0,0.0,3506.4935032229446,35.310494033314924,0.0,0.0,0.0,0.0,0.0,311.47565434994607
1,10.076417555349481,3.3366503983817735,0.0,0.0,0.0,0.0,0.0,4.7893259132668184,0.0,0.0,0.0,0.0,0.0,14.21697350018613,2.8427960137376607,0.0,0.0,0.0,0.0,0.0,41.01649501058408,42.85205740373831,0.0,0.0,0.0,0.0,0.0,444.24495096758864,5.516760499945561,0.0,0.0,0.0,0.0,0.0,121.17273987844025,45.868409759262704,0.0,0.0,0.0,0.0,0.0,1349.2649726753505,16.338251829125916,0.0,0.0,0.0,0.0,0.0,460.23562079443604,24.682546302670122,0.0,0.0,0.0,0.0,0.0,426.2021134683664,14.436628654962746,0.0,0.0,0.0,0.0,0.0,155.2515311803318,102.74441058234211,0.0,0.0,0.0,0.0,0.0,1572.0897114513145,40.14672600666597,0.0,0.0,0.0,0.0,0.0,7.279880559969288,4.622569821287299,0.0,0.0,0.0,0.0,0.0,1.504436446170298,14.308758487518132,0.0,0.0,0.0,0.0,0.0,59.38603879534302,733.0844936114354,0.0,0.0,0.0,0.0,0.0,3182.695699828221,377.8182882322252,0.0,0.0,0.0,0.0,0.0,1862.2515205677187,239.92471632206554,0.0,0.0,0.0,0.0,0.0,2029.07028911588,11.297154589684764,0.0,0.0,0.0,0.0,0.0,156.53458674402967
2,9.258726807758373,1.4964995883659424,0.0,0.0,0.0,0.0,0.0,8.405352627274992,0.0,0.0,0.0,0.0,0.0,11.79152487122706,1.9754093652447253,0.0,0.0,0.0,0.0,0.0,49.39324870936121,80.56833149563288,0.0,0.0,0.0,0.0,0.0,419.93568619886963,1.551358380459098,0.0,0.0,0.0,0.0,0.0,34.134004488429824,33.87667104847027,0.0,0.0,0.0,0.0,0.0,817.8915343396128,7.873232968632022,0.0,0.0,0.0,0.0,0.0,183.11800380645073,27.31698807005536,0.0,0.0,0.0,0.0,0.0,230.87731931469185,8.684353532944643,0.0,0.0,0.0,0.0,0.0,120.22735630183755,91.027334715689,0.0,0.0,0.0,0.0,0.0,110.42049854317749,25.135038401836322,0.0,0.0,0.0,0.0,0.0,163.84218895180092,3.08234853578849,0.0,0.0,0.0,0.0,0.0,30.187666092486847,30.502423755022665,0.0,0.0,0.0,0.0,0.0,384.45809299613,421.5572189066071,0.0,0.0,0.0,0.0,0.0,2090.3703869576175,104.5556525975857,0.0,0.0,0.0,0.0,0.0,737.8979514927721,170.53296649036946,0.0,0.0,0.0,0.0,0.0,796.7291510722289,8.643252433879676,0.0,0.0,0.0,0.0,0.0,89.4686105216026
3,8.554379231503908,2.1023414339961874,0.0,0.0,0.0,0.0,0.0,6.937966869350771,0.0,0.0,0.0,0.0,0.0,6.945885528702181,3.830735591793456,0.0,0.0,0.0,0.0,0.0,3.1334210720177618,43.18412855962601,0.0,0.0,0.0,0.0,0.0,136.4900784088723,8.158560338325941,0.0,0.0,0.0,0.0,0.0,43.17850222742377,25.743237080624,0.0,0.0,0.0,0.0,0.0,731.7897947475927,6.548490073617756,0.0,0.0,0.0,0.0,0.0,68.18556720199527,20.68266614283811,0.0,0.0,0.0,0.0,0.0,0.10957418676292115,6.245035828096916,0.0,0.0,0.0,0.0,0.0,84.08252594800292,46.7348865125108,0.0,0.0,0.0,0.0,0.0,74.26085918973719,25.565271753793773,0.0,0.0,0.0,0.0,0.0,147.1519789201275,21.726411057659682,0.0,0.0,0.0,0.0,0.0,10.201466465033278,17.51242751263001,0.0,0.0,0.0,0.0,0.0,88.39268987973294,285.22974964574075,0.0,0.0,0.0,0.0,0.0,2143.9227246624196,42.10939172478436,0.0,0.0,0.0,0.0,0.0,603.8286418684563,44.69137209463776,0.0,0.0,0.0,0.0,0.0,390.84841006795375,20.90035304943234,0.0,0.0,0.0,0.0,0.0,74.78782946105378
4,0.6700983277739871,1.413196734675284,0.0,0.0,0.0,0.0,0.0,2.399956883608453,0.0,0.0,0.0,0.0,0.0,6.4113239024073465,0.3541060368082058,0.0,0.0,0.0,0.0,0.0,2.709166795264295,73.79094130006412,0.0,0.0,0.0,0.0,0.0,270.5784905658026,2.306330273088822,0.0,0.0,0.0,0.0,0.0,9.487366559162352,7.902814407732366,0.0,0.0,0.0,0.0,0.0,226.8927420061093,7.922378929171413,0.0,0.0,0.0,0.0,0.0,190.62386419440102,51.26141416967275,0.0,0.0,0.0,0.0,0.0,94.88929599120591,5.612425314259014,0.0,0.0,0.0,0.0,0.0,25.82001963876144,56.829987414074424,0.0,0.0,0.0,0.0,0.0,384.9828707132007,25.728272275553987,0.0,0.0,0.0,0.0,0.0,296.03263171425556,2.9244432097921313,0.0,0.0,0.0,0.0,0.0,11.367889905998867,11.361418390921028,0.0,0.0,0.0,0.0,0.0,18.86744944036166,184.53450314466457,0.0,0.0,0.0,0.0,0.0,773.682736111111,16.378998943752567,0.0,0.0,0.0,0.0,0.0,119.67860847293338,61.18509785255029,0.0,0.0,0.0,0.0,0.0,139.87962213652068,10.447911901906414,0.0,0.0,0.0,0.0,0.0,141.04590924455024
5,2.2435057246421564,1.246043327550808,0.0,0.0,0.0,0.0,0.0,9.577938045534252,0.0,0.0,0.0,0.0,0.0,6.70092151093685,0.8064572428396515,0.0,0.0,0.0,0.0,0.0,2.480861908252406,71.97174817011388,0.0,0.0,0.0,0.0,0.0,258.88596764331834,3.841306810202959,0.0,0.0,0.0,0.0,0.0,45.14066458668064,29.015101655240677,0.0,0.0,0.0,0.0,0.0,91.73271550413682,11.48299316815319,0.0,0.0,0.0,0.0,0.0,581.7491943060795,37.22494332179095,0.0,0.0,0.0,0.0,0.0,0.032726939420538316,9.407222229135053,0.0,0.0,0.0,0.0,0.0,110.03362305767496,115.47181431817589,0.0,0.0,0.0,0.0,0.0,162.64145396968982,22.122553092506138,0.0,0.0,0.0,0.0,0.0,115.57384735856874,3.193787988453137,0.0,0.0,0.0,0.0,0.0,1.4313024984402796,52.56195134743586,0.0,0.0,0.0,0.0,0.0,140.01543463431122,100.20585028200688,0.0,0.0,0.0,0.0,0.0,532.4816543640648,32.63915389714894,0.0,0.0,0.0,0.0,0.0,204.65996159503845,101.07556089085196,0.0,0.0,0.0,0.0,0.0,290.8838699163233,7.141508646382679,0.0,0.0,0.0,0.0,0.0,82.51981767131713
6,6.792072576430217,2.0328897116594775,0.0,0.0,0.0,0.0,0.0,2.282995963221544,0.0,0.0,0.0,0.0,0.0,10.646927546633526,0.3507418151653081,0.0,0.0,0.0,0.0,0.0,5.946555400346911,51.57458591543765,0.0,0.0,0.0,0.0,0.0,126.54657221509646,2.069086603719399,0.0,0.0,0.0,0.0,0.0,35.28822872806536,29.978114529182157,0.0,0.0,0.0,0.0,0.0,212.3314845540379,7.70205226732111,0.0,0.0,0.0,0.0,0.0,10.406002134489647,15.194862470011714,0.0,0.0,0.0,0.0,0.0,20.7275583898932,5.796966538059494,0.0,0.0,0.0,0.0,0.0,59.64437478747157,147.4878616994543,0.0,0.0,0.0,0.0,0.0,407.59524738268146,24.098487082787965,0.0,0.0,0.0,0.0,0.0,82.37007620975388,6.272477572604217,0.0,0.0,0.0,0.0,0.0,31.51545460802646,14.723592145420648,0.0,0.0,0.0,0.0,0.0,93.61145160698284,34.03917584130894,0.0,0.0,0.0,0.0,0.0,550.8657178261532,16.092771235177167,0.0,0.0,0.0,0.0,0.0,139.82904102321652,60.077752407419595,0.0,0.0,0.0,0.0,0.0,144.11791605099296,8.274971132078337,0.0,0.0,0.0,0.0,0.0,15.584014313394974
7,2.9624159546722355,2.3573534539101457,0.0,0.0,0.0,0.0,0.0,1.3270246748198806,0.0,0.0,0.0,0.0,0.0,4.223405956955606,0.759077704783556,0.0,0.0,0.0,0.0,0.0,6.367816973259821,40.09221034025876,0.0,0.0,0.0,0.0,0.0,175.2754196473674,4.056949553800367,0.0,0.0,0.0,0.0,0.0,40.9026916290588,18.18613818900826,0.0,0.0,0.0,0.0,0.0,78.24238127609787,5.249175590492944,0.0,0.0,0.0,0.0,0.0,25.045112606925358,13.255602337460404,0.0,0.0,0.0,0.0,0.0,2.4126348018789208,6.585995492622042,0.0,0.0,0.0,0.0,0.0,104.48397099347972,39.79705933245377,0.0,0.0,0.0,0.0,0.0,199.19689982642316,35.63540933752593,0.0,0.0,0.0,0.0,0.0,86.22559990812925,3.8465342707940655,0.0,0.0,0.0,0.0,0.0,52.08106446904042,8.348780063900081,0.0,0.0,0.0,0.0,0.0,34.54619176324798,32.62196148408285,0.0,0.0,0.0,0.0,0.0,159.02640968631695,3.467828408644826,0.0,0.0,0.0,0.0,0.0,114.84215833631093,10.80055975703047,0.0,0.0,0.0,0.0,0.0,143.31410722479552,7.748607594746179,0.0,0.0,0.0,0.0,0.0,59.647997995012986
8,2.155224115419251,4.558783169341481,0.0,0.0,0.0,0.0,0.0,1.9287485927542414,0.0,0.0,0.0,0.0,0.0,8.988680103464507,0.7397511828902507,0.0,0.0,0.0,0.0,0.0,6.692878870423582,25.129334352941687,0.0,0.0,0.0,0.0,0.0,137.47961099819435,4.014786304191716,0.0,0.0,0.0,0.0,0.0,27.494162395799947,5.553101731551238,0.0,0.0,0.0,0.0,0.0,81.72582388338256,9.558635707563726,0.0,0.0,0.0,0.0,0.0,47.130354526930844,16.231595761284293,0.0,0.0,0.0,0.0,0.0,10.779537955526004,12.007415449751793,0.0,0.0,0.0,0.0,0.0,83.03642806632011,34.98168307472006,0.0,0.0,0.0,0.0,0.0,320.40384413948505,38.75087426673624,0.0,0.0,0.0,0.0,0.0,282.39626075737306,13.32355359287129,0.0,0.0,0.0,0.0,0.0,9.68111851969717,16.658403417092497,0.0,0.0,0.0,0.0,0.0,23.90253566422062,16.05480159995737,0.0,0.0,0.0,0.0,0.0,191.5832840671033,24.248583795202965,0.0,0.0,0.0,0.0,0.0,112.67986528429306,17.639540492986793,0.0,0.0,0.0,0.0,0.0,105.29623406537945,7.2720063957998,0.0,0.0,0.0,0.0,0.0,49.96941552743458
