,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6938857417917513,0.693090693063384,57.89473684210527,0.48333333333333334,0.0,0.0,0.0,0.6754423937896659,63.63636363636363,0.48333333333333334,0.7846153974533081,0.6458333432674408,1.0,0.7153825241844592,0.7000142892028172,54.54545454545454,0.09375,0.0,0.0,0.0,0.8978063531758187,0.6931326665421023,46.666666666666664,0.9,0.0,0.0,0.0,0.698794420028475,0.693057258824614,50.0,0.6875,0.0,0.0,0.0,0.6931411637103029,0.6809797905843954,62.5,0.0,0.7692307829856873,0.625,1.0,0.7169884646462877,0.6930547101280095,50.0,0.8888888888888888,0.0,0.0,0.0,0.694481428494064,0.6892273248299782,57.14285714285714,0.75,0.0,0.0,0.0,0.7001205586244212,0.6940292888905338,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.6934595950087754,0.692710307741127,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6974084662264329,0.6931591404256818,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6930351882875617,0.7058278526796962,50.0,0.3125,0.6666666865348816,0.5,1.0,0.5659600517319532,0.7553044785970997,20.0,0.21428571428571427,0.4444444552063942,0.3125,1.0,0.7572104542805494,0.7137381465303078,50.0,0.3833333333333333,0.7727272808551788,0.6875,1.0,0.658192717390875
1,0.6929527430658187,0.6929940668349598,57.89473684210527,0.3263888888888889,0.0,0.0,0.0,0.6619852761954171,63.63636363636363,0.3,0.7846153974533081,0.6458333432674408,1.0,0.5531492210222049,0.7333560156312017,54.54545454545454,0.16666666666666666,0.0,0.0,0.0,0.6231716623504537,0.6931341093647502,46.666666666666664,0.71875,0.0,0.0,0.0,0.6928006293955927,0.6930286417598599,50.0,0.5625,0.0,0.0,0.0,0.69324265067037,0.6808266502282525,62.5,0.06666666666666667,0.7692307829856873,0.625,1.0,0.6859282582043477,0.7014781103981503,50.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.6890658154737037,0.680584477027003,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.7285615927384166,0.692642128793342,66.66666666666666,0.75,0.0,0.0,0.0,0.6929666341480705,0.6946020575919076,57.14285714285714,0.0,0.0,0.0,0.0,0.6885975982561624,0.6931871695457177,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6934306698722135,0.864565783702399,50.0,0.21875,0.6666666865348816,0.5,1.0,1.0878770981132688,0.8153230213095224,20.0,0.5,0.20000000298023224,0.125,0.5,0.5759259283606334,0.8478822457682046,50.0,0.125,0.6666666865348816,0.5,1.0,0.84381132327288
2,0.6931510081222264,0.6931127527569036,57.89473684210527,0.24444444444444444,0.0,0.0,0.0,0.6891496583954205,63.63636363636363,0.53125,0.8333333432674408,0.75,1.0,0.4976290532045891,0.7528573620896885,54.54545454545454,0.31666666666666665,0.0,0.0,0.0,0.6171501215916473,0.6931385076483507,46.666666666666664,0.9,0.0,0.0,0.0,0.6932266091040452,0.6902222115359078,50.0,0.5625,0.0,0.0,0.0,0.6927743788882031,0.6838434016222874,62.5,0.0,0.7692307829856873,0.625,1.0,0.6622881744646973,0.6931267650818249,50.0,0.5555555555555556,0.6666666865348816,0.5,1.0,0.6956271895304214,0.6962130078937435,57.14285714285714,0.75,0.0,0.0,0.0,0.6068419745247258,0.696612911885659,66.66666666666666,0.25,0.0,0.0,0.0,0.6890478068758543,0.7087385459309214,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6841366210101767,0.6931196047679451,50.0,0.4375,0.0,0.0,0.0,0.693155747811579,0.8120625964504556,50.0,0.41666666666666663,0.7727272808551788,0.6875,1.0,0.6516945644098684,0.9200427360390382,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.6349456725731015,0.9311783335153756,50.0,0.125,0.6666666865348816,0.5,1.0,0.6562226989077503
3,0.6928672116706408,0.6930339223809865,57.89473684210527,0.6527777777777778,0.0,0.0,0.0,0.6633663387139912,63.63636363636363,0.46875,0.8333333432674408,0.75,1.0,0.5323648391861965,0.7012545788802474,36.36363636363637,0.40625,0.533333346247673,0.4166666716337204,0.75,0.7002512644767265,0.693216149644615,26.666666666666668,0.225,0.39772728085517883,0.3500000014901161,0.46666668355464935,0.6931873018047834,0.6930567738920639,50.0,0.5625,0.0,0.0,0.0,0.690954540082371,0.6814493685688183,62.5,0.0,0.7692307829856873,0.625,1.0,0.5857290489787107,0.6931022394641646,50.0,0.7777777777777778,0.6666666865348816,0.5,1.0,0.6930827892161096,0.7180501482246614,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6305091644528464,0.6425428913313254,66.66666666666666,0.65,0.0,0.0,0.0,0.7434170231932328,0.6971015722452866,57.14285714285714,0.0,0.0,0.0,0.0,0.7365888428975039,0.6931475819311321,50.0,0.5,0.0,0.0,0.0,0.6932513903192995,0.7647349576831288,50.0,0.1875,0.6666666865348816,0.5,1.0,0.6748120248738981,0.9162580484252448,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.7450598423023007,0.8619353968831123,50.0,0.0625,0.6666666865348816,0.5,1.0,0.7703869693902451
4,0.6933649683569172,0.6930667208255498,57.89473684210527,0.6,0.0,0.0,0.0,0.6750210303050883,63.63636363636363,0.59375,0.8333333432674408,0.75,1.0,0.5231294573195306,0.7024840755376608,54.54545454545454,0.31666666666666665,0.0,0.0,0.0,0.7036992259617905,0.6931634096529857,46.666666666666664,0.825,0.0,0.0,0.0,0.6931141900967841,0.6931684840759706,50.0,0.5,0.0,0.0,0.0,0.6906604316334757,0.6669282708883555,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.5546543455462781,0.6930435258341294,50.0,0.8888888888888888,0.6666666865348816,0.5,1.0,0.6931117454752435,0.8229307835136387,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.5447711522535015,0.6409476789803059,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.7237386467049374,0.6933033462045398,57.14285714285714,0.0,0.0,0.0,0.0,0.7278335228041514,0.6931582001984612,50.0,0.375,0.5,0.5,0.5,0.6931367215271015,0.748777688027731,50.0,0.45,0.7727272808551788,0.6875,1.0,0.6224072926388131,0.9417867271475096,20.0,0.41666666666666663,0.20000000298023224,0.125,0.5,0.6791749625652521,0.8937135762993325,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.6417416175353531
5,0.6929773050353186,0.6929225416667922,57.89473684210527,0.625,0.0,0.0,0.0,0.6128493136669468,63.63636363636363,0.4666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.738681118023321,0.7047993613936159,54.54545454545454,0.21875,0.0,0.0,0.0,0.647364453373721,0.6932908439089301,46.666666666666664,0.2833333333333333,0.0,0.0,0.0,0.6931448674911479,0.6938024907093859,50.0,0.25,0.0,0.0,0.0,0.7434918752136993,0.6172914969445282,62.5,0.8,0.7692307829856873,0.625,1.0,0.6827397193226908,0.6929062327851572,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,0.693352643251257,0.7857135339110466,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.4949148498429386,0.6843477346327114,66.66666666666666,0.25,0.0,0.0,0.0,0.6051880073630949,0.7032446244946989,57.14285714285714,0.0,0.0,0.0,0.0,0.7406768273018278,0.6931853587701956,50.0,0.5,0.6666666865348816,0.5,1.0,0.6928887105128684,0.7129610673136881,50.0,0.6875,0.6666666865348816,0.5,1.0,0.64986562660632,0.807238949641224,20.0,0.7142857142857143,0.4444444552063942,0.3125,1.0,0.6955781111347649,0.6402772421330527,50.0,0.875,0.6666666865348816,0.5,1.0,0.6810294068532703
6,0.6930464825163627,0.6934304759046541,15.789473684210526,0.21666666666666667,0.24074074625968933,0.3888888905445735,0.22222222884496054,0.5980356470568138,63.63636363636363,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.6825434283562885,0.6870218885572655,54.54545454545454,0.6166666666666667,0.5833333432674408,0.7000000029802322,0.5833333432674408,0.6566560353630468,0.6929750144939374,80.0,0.7250000000000001,0.7777778208255768,0.8333333432674408,0.7333333492279053,0.6931363085833929,0.6936458686677478,25.0,0.25,0.0,0.0,0.0,0.6939911635590008,0.6087584031289285,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6982510006438591,0.7040609647650792,50.0,0.4444444444444444,0.0,0.0,0.0,0.6591353501386098,0.8733542692657889,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.37827499791554603,0.7497263083793896,66.66666666666666,0.25,0.0,0.0,0.0,0.6424746859104531,0.6932928818395804,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6929622962132719,0.6932672713273926,50.0,0.1875,0.6666666865348816,0.5,1.0,0.6926014045834329,0.6847854573746017,50.0,0.6166666666666667,0.6333333253860474,0.7142857164144516,0.75,0.5690438339680739,0.7867567217012317,60.0,0.5416666666666667,0.2857142984867096,0.20000000298023224,0.5,0.5022763618473343,0.6019902165894859,50.0,0.84375,0.6666666865348816,0.5,1.0,0.5598838671015365
7,0.6928493820161638,0.692800507954823,57.89473684210527,0.4444444444444444,0.0,0.0,0.0,0.5957505599536383,72.72727272727273,0.65,0.8166666924953461,0.6904762089252472,1.0,0.3968008933390536,0.7293221875214768,36.36363636363637,0.28125,0.25,0.25,0.25,1.0977248802909458,0.6928760325945884,66.66666666666666,0.725,0.6785714328289032,0.7083333432674408,0.7000000029802322,0.6932421627689579,0.6932980683057306,50.0,0.4375,0.0,0.0,0.0,0.6930668422022517,0.6356710029929369,87.5,0.8666666666666667,0.888888955116272,1.0,0.800000011920929,0.6033847790529396,0.5900350005177569,50.0,0.8888888888888888,0.0,0.0,0.0,0.6924971702313547,0.9263190588632642,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.4310151598014401,0.8643744517515957,11.11111111111111,0.25,0.0,0.0,0.0,0.6674475130528092,0.693204998680816,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.6931870149229422,0.8302353476462754,50.0,0.25,0.6666666865348816,0.5,1.0,0.5423413855926266,0.6590794052916144,50.0,0.8125,0.5833333432674408,0.5,0.75,0.7414522865721688,0.5843565846991265,60.0,0.5,0.0,0.0,0.0,0.6268188514915599,0.5769873293993879,50.0,0.7166666666666667,0.7727272808551788,0.6875,1.0,0.5327353853585902
8,0.692826479082818,0.6921198820047268,57.89473684210527,0.5944444444444444,0.0,0.0,0.0,0.6723011457811783,72.72727272727273,0.8,0.8333333432674408,0.875,0.800000011920929,1.0442132156126245,1.015621056388171,54.54545454545454,0.26666666666666666,0.0,0.0,0.0,0.36261856578360996,0.6930663605057873,53.333333333333336,0.5208333333333333,0.6969697177410126,0.5357142984867096,1.0,0.6957189604752091,0.6926012004863952,50.0,0.6875,0.0,0.0,0.0,0.6951040935827866,0.6931571950898462,37.5,0.9333333333333333,0.0,0.0,0.0,0.798680440218354,1.1151908183079822,50.0,0.8888888888888888,0.0,0.0,0.0,0.8801433555033005,0.6733399890412283,57.14285714285714,0.25,0.6666666865348816,0.5,1.0,0.36493186779440234,1.208683123299614,22.22222222222222,0.25,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.9291690503198886,0.693422176084982,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.6930758943480584,1.1123825479031044,50.0,0.3125,0.6666666865348816,0.5,1.0,0.7847236133763662,1.1474553850705016,50.0,0.5166666666666666,0.0,0.0,0.0,0.3448263583405506,0.5607001384198373,70.0,0.5416666666666667,0.0,0.0,0.0,0.6344439868441054,0.6667889277375731,60.0,0.6833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.2501845974336327
