,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,9.40596114938534,1.0806993631704556,42.857142857142854,0.12095172408261308,70.58823529411765,2.139341283129479
1,15.603869087493274,1.0746301217081944,57.14285714285714,0.17619094428481052,47.05882352941176,1.821480937118729
2,3.4654245586158026,0.44398676320878705,57.14285714285714,0.40650982285090387,82.35294117647058,2.657385461676299
3,1.640123779196729,0.3378865178272631,57.14285714285714,0.22561317483025997,47.05882352941176,0.3988714990580081
4,0.6095443736409132,0.1032038543566124,57.14285714285714,0.16119134181759345,64.70588235294117,0.2427149880112382
5,0.21889524725640433,0.21456417743293038,50.0,0.09355913978257195,70.58823529411765,0.1973721401053617
6,0.8058165365795059,0.1986006176471511,50.0,0.3399959828042251,58.82352941176471,0.5074490740407545
7,0.5509098077596444,0.16024942214353266,50.0,0.1254725311079909,70.58823529411765,0.055302596486389986
8,0.004572733605685918,0.1664142617528877,50.0,0.1736593489238269,64.70588235294117,0.00036904134798219055
9,0.0017451035753275337,0.2623116410788856,50.0,0.22847297413537776,64.70588235294117,0.0063704162691381626
10,0.020745928852654052,0.5708063992221365,57.14285714285714,0.3832390070326028,64.70588235294117,0.0006904692929889929
11,0.22145612995180938,0.2788660055161223,50.0,0.11670220285562649,70.58823529411765,0.001593805377121464
12,0.003292786494084954,0.19677118870990334,50.0,0.17122681585788654,70.58823529411765,7.668785666994983e-05
13,0.016210127259814848,0.23049944015880858,64.28571428571429,0.45472397120628044,52.94117647058824,1.2375024443609766
14,0.00012454107395973562,0.25128174835772127,57.14285714285714,0.5892017334528429,52.94117647058824,0.0833384474937275
15,0.29107648323074653,0.2243614924318245,57.14285714285714,1.0655346896673572,64.70588235294117,2.583634543980076
16,0.0006811535558018554,0.34458274822929696,64.28571428571429,0.34181990064853046,64.70588235294117,0.0003537422294333988
17,0.02159556487477112,0.3021075736356281,50.0,0.15204570604332915,70.58823529411765,0.009732370010742756
18,0.000361916477449541,0.25433834404752365,57.14285714285714,0.5849804763619724,64.70588235294117,4.10719586767464e-05
19,0.010112446064807048,0.26594244038864406,64.28571428571429,0.28290899215932847,76.47058823529412,0.0008907638402815287
20,0.00035331297217924785,0.4170636668155276,64.28571428571429,0.2972985512693378,64.70588235294117,0.004581717896970724
21,0.1489788264632356,0.3677727104869412,64.28571428571429,0.28957255447359315,70.58823529411765,1.8140693060418362e-08
22,0.00042983638856752674,0.3292736521756758,64.28571428571429,0.15825999253813805,70.58823529411765,1.5908967262870684e-06
23,4.272399699452554e-06,0.24489764407745884,71.42857142857143,0.3896233113361333,76.47058823529412,0.00010519569171099554
24,1.9960059558813856e-05,0.29877379363838974,64.28571428571429,0.1655388110523852,76.47058823529412,1.2361390262460663e-06
25,3.6994191190457914e-05,0.3504250264542596,64.28571428571429,0.1965365324915455,64.70588235294117,5.984520023353842e-08
26,0.0001478090849328274,0.3106804468146385,64.28571428571429,0.21192786570673422,64.70588235294117,1.4809249876354962e-05
27,1.1208015347958607e-05,0.3380077940112364,64.28571428571429,0.3047389702153317,64.70588235294117,8.876663089252234e-07
28,1.0794831692650864e-05,0.3008747560178748,64.28571428571429,0.2802780081047387,70.58823529411765,7.113027266935728e-06
29,1.6551201398065652e-05,0.3501658035244562,64.28571428571429,0.18233724900470957,70.58823529411765,1.3194933657343098e-06
30,3.864347599946345e-06,0.2915896662749552,64.28571428571429,0.17825127955552714,70.58823529411765,3.841722744845023e-05
31,9.354575195507483e-06,0.3476821667438866,64.28571428571429,0.17652976458625613,70.58823529411765,1.2763982336270905e-07
32,3.452313919018275e-06,0.2792758184418947,64.28571428571429,0.17497084695013876,70.58823529411765,1.2813996053574704e-05
33,1.1391222565843644e-05,0.31856952370142044,64.28571428571429,0.17311351066742092,70.58823529411765,1.2814228473209154e-07
34,1.8064355053645284e-06,0.3348843166111128,64.28571428571429,0.6702771117327734,70.58823529411765,9.633151903409663e-06
35,1.0858178865904757e-05,0.3088006749482301,64.28571428571429,0.17148038483885636,70.58823529411765,9.627731460328489e-06
36,2.863546501897366e-06,0.30720422681375,64.28571428571429,0.1712164061183583,70.58823529411765,2.7710014501082313e-07
37,1.3638639129910367e-06,0.33544424199880873,64.28571428571429,0.17052542909795151,70.58823529411765,8.36505372275234e-06
38,1.629494574585443e-06,0.30769570027623583,64.28571428571429,0.1702470008032979,70.58823529411765,8.10438521595863e-06
39,2.4833110613917995e-06,0.33630904080947144,64.28571428571429,0.18109691975847603,70.58823529411765,4.593091070220646e-07
40,2.810957663303952e-06,0.27793503208170295,64.28571428571429,0.5533474111170352,70.58823529411765,1.5009200685439537e-07
41,2.832190211450424e-05,0.3262585332852025,64.28571428571429,0.168969627922117,70.58823529411765,1.5656462132655332e-08
42,1.959743352875338e-05,0.3100444994006778,64.28571428571429,0.16819783782341974,70.58823529411765,2.4854196577509127e-07
43,1.8554020720470196e-05,0.33860869757552287,64.28571428571429,0.1684827148423265,70.58823529411765,8.131738598875864e-07
44,9.392153574441975e-07,0.3228289320810333,64.28571428571429,0.3463077563439351,70.58823529411765,5.101927360715327e-07
45,1.5306717999068742e-06,0.33880955667147683,64.28571428571429,0.2305102756906168,70.58823529411765,9.494919123911454e-06
46,9.114607044380491e-06,0.290995313369669,64.28571428571429,0.16855351061652535,70.58823529411765,1.646332855852214e-08
47,1.581419120977757e-05,0.33942663513084087,64.28571428571429,0.23043109230245845,70.58823529411765,1.3288382994782031e-07
48,9.049446595289583e-06,0.3290791181191121,64.28571428571429,0.16891812265636216,70.58823529411765,4.572268254445894e-07
49,1.5464354954936594e-05,0.3151541683553677,64.28571428571429,0.16866424087464027,70.58823529411765,6.337472735297063e-07
50,1.5095578690750621e-05,0.2962362669507535,64.28571428571429,0.16866678364746107,70.58823529411765,2.4943109150579145e-07
