,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
20,0.10790535391839917,1.414850317859506,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.8415562241608541,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,1.310504596439845,0.6734021266632882,54.54545454545454,0.36666666666666664,0.0,0.0,0.0,0.5231147221595329,0.657859813280375,60.0,0.8166666666666667,0.6500000059604645,0.6666666716337204,0.8333333432674408,0.1257232103692292,0.6293830676130863,50.0,0.625,0.5,0.5,0.5,0.6170992744485125,1.156922990466037,62.5,0.6,0.7692307829856873,0.625,1.0,0.3245864343335064,0.5315636697689807,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.009411501085048896,1.896886631148586,57.14285714285714,0.75,0.0,0.0,0.0,0.007358564929177495,2.1611407536354386,44.44444444444444,0.25,0.0,0.0,0.0,0.14358281017810595,0.7247350702556021,62.5,0.25,0.4000000059604645,1.0,0.25,0.688395235238198,1.1344303724406548,50.0,0.45,0.222222238779068,0.25,0.20000000298023224,0.22004482844776338,0.8986939241467056,40.0,0.6428571428571428,0.3333333432674408,0.25,0.5,0.2144673228888705,0.501515907770613,50.0,0.4375,0.2857142686843872,0.3333333432674408,0.25,0.30343586562274777
21,0.04450275851952027,1.961583264069643,28.57142857142857,0.25,0.2857142686843872,0.25,0.3333333432674408,0.5028847246536293,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.6620025371565129,0.640925926055376,63.63636363636363,0.625,0.375,0.375,0.375,0.5860469303353881,0.6055550670639229,66.66666666666666,0.75,0.694444477558136,0.6500000059604645,0.75,0.4156841732192726,0.692314495569553,50.0,0.625,0.0,0.0,0.0,0.6098269341772612,0.8945339523859006,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.21774972783892402,0.551796466078962,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,1.2517726377215788,1.3671585884130013,42.857142857142854,0.75,0.0,0.0,0.0,0.14834364144360737,2.3973864765208814,44.44444444444444,0.25,0.0,0.0,0.0,0.04105774686091902,0.9120467903636535,25.0,0.3125,0.25,0.25,0.25,0.2649868853858211,1.2012274114599295,50.0,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.23292370305235183,0.8600811902805091,50.0,0.5416666666666667,0.1666666716337204,0.125,0.25,0.2907960333986346,0.6467091754826216,70.0,0.6833333333333333,0.8333333432674408,0.75,1.0,0.09002503850946098
22,0.07639385844215892,1.9303536306579907,42.857142857142854,0.25,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6431274770570179,63.63636363636363,0.9583333333333333,0.6785714328289032,0.5416666716337204,1.0,0.34816241856534474,0.8491179445876298,54.54545454545454,0.55,0.699999988079071,0.5476190596818924,1.0,0.3546817382991917,1.1166832935710096,60.0,0.7916666666666667,0.4000000059604645,1.0,0.25,0.09266479282994465,0.847020371178796,50.0,0.5,0.0,0.0,0.0,0.6798715282597632,0.651498413112915,75.0,0.6666666666666666,0.8000000715255737,0.800000011920929,0.800000011920929,0.18614850786743187,0.49970998812343864,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.6030475743221885,1.1672021393293268,57.14285714285714,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.0822964717511785,2.4065414396142235,44.44444444444444,0.25,0.0,0.0,0.0,0.03906433240706273,1.2271628764829678,62.5,0.25,0.4000000059604645,1.0,0.25,0.061239166778143485,1.3051601862658473,50.0,0.5166666666666666,0.3333333432674408,0.375,0.30000001192092896,0.4231349208744678,0.6307935384117881,80.0,0.45833333333333337,0.0,0.0,0.0,0.8754537495328916,0.4453853432459587,80.0,0.6833333333333333,0.875,0.800000011920929,1.0,0.5798625811064482
23,0.019687656784373453,2.33810347300789,28.57142857142857,0.16666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.5150405897901937,63.63636363636363,0.6875,0.8333333432674408,0.75,1.0,0.3124804790456988,0.6817630787508194,54.54545454545454,0.55,0.1428571492433548,0.25,0.10000000149011612,0.3670352690513534,0.5868127826143764,66.66666666666666,0.7166666666666666,0.6000000387430191,0.6500000059604645,0.5666666775941849,0.2741974868058354,0.5971560215381368,25.0,0.5,0.0,0.0,0.0,0.3907305901686239,0.642060172650966,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.33610759413449126,0.34371804524357624,100.0,1.0,1.0,1.0,1.0,0.007918653435890644,1.4484724863335667,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.033191009916133274,3.0853171073370453,0.0,0.25,0.0,0.0,0.0,0.15403990809470872,1.403009004274421,50.0,0.25,0.3333333432674408,0.5,0.25,0.0922570073164467,1.6026478090858132,50.0,0.71875,0.5,0.5,0.5,0.3277887645612628,0.8486715358559564,60.0,0.5,0.5,0.5,0.5,0.35478770587733394,1.0143152956182475,70.0,1.0,0.7000000029802322,1.0,0.625,0.2760165162945044
24,0.49831785919083715,2.9594499894301376,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.6718872490947368,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.5829126756218809,0.7128836136927178,63.63636363636363,0.90625,0.6500000059604645,0.5000000149011612,1.0,0.69331451296425,1.5781765076557652,53.333333333333336,0.6666666666666666,0.6388888955116272,0.559523805975914,0.9166666567325592,0.5211869283860792,0.6723369030493288,62.5,0.6875,0.7272727489471436,0.5714285969734192,1.0,0.5284822616927075,1.4710599926409467,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.1571992970305202,1.5219347855741925,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.10501157724940115,4.649822046435282,57.14285714285714,0.75,0.0,0.0,0.0,0.02606767486939862,3.6313552715975885,0.0,0.25,0.0,0.0,0.0,0.37333602520088877,1.402108147323353,62.5,0.25,0.4000000059604645,1.0,0.25,0.0634274256686854,2.8810035010497037,50.0,0.45,0.38461539149284363,0.3125,0.5,3.062550418251725,3.2207596464712567,20.0,0.45833333333333337,0.20000000298023224,0.125,0.5,1.285697190592448,4.489416714198841,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.7021265351894391
25,0.0025959618701693423,2.30204112268873,28.57142857142857,0.25,0.2857142686843872,0.25,0.3333333432674408,0.7801693717383362,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.14182850147547288,0.9758395938505129,54.54545454545454,0.7333333333333334,0.7727272808551788,0.6875,1.0,0.2900072071202545,0.7848910954775126,53.333333333333336,0.7708333333333333,0.597222238779068,0.5750000029802322,0.625,0.18628746641071334,0.5929571129443205,50.0,0.6875,0.5,0.5,0.5,0.6382894017139559,0.7302955173272059,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.20091790128076914,0.3512518391750128,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.04146133519245909,1.6937673329535308,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.12032638168313031,3.4285765126676284,66.66666666666666,0.25,0.0,0.0,0.0,0.05049100597220495,1.0888921257705522,25.0,0.3125,0.25,0.25,0.25,0.5940154549731524,1.654588384178595,50.0,0.3833333333333333,0.5000000149011612,0.6666666716337204,0.4166666716337204,0.1030955691738678,1.34165530486663,40.0,0.5714285714285714,0.3333333432674408,0.25,0.5,0.09888052061767233,0.7535116749956404,70.0,0.96875,0.3333333432674408,0.5,0.25,0.8024584521153254
26,0.002403226136273625,2.0726318015417067,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.4545572329305659,63.63636363636363,0.9666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.11848107910702149,0.7385275204948829,72.72727272727273,0.75,0.7857142686843872,0.8333333432674408,0.75,0.3069899740633974,1.3193926715606217,53.333333333333336,0.8583333333333334,0.6636363565921783,0.5476190596818924,0.9000000059604645,0.5968711410577704,0.6604979521506613,37.5,0.5625,0.444444477558136,0.4000000059604645,0.5,0.6871974665196674,1.7512826979524352,62.5,0.4,0.7692307829856873,0.625,1.0,0.6222864135286182,0.4645265633335571,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.005705082314190974,3.138650325693487,57.14285714285714,0.75,0.0,0.0,0.0,0.007749984974373115,3.4392006322356643,44.44444444444444,0.25,0.0,0.0,0.0,0.006991357010558869,2.1594919216872612,50.0,0.3125,0.0,0.0,0.0,0.3168898458949891,1.545192238014817,50.0,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.30721089572853044,1.800064934326942,20.0,0.5,0.125,0.0833333358168602,0.25,0.06380049019660437,0.6016404253724914,80.0,0.6166666666666667,0.875,0.800000011920929,1.0,0.6974379641625602
27,1.0655172187994915,2.6700477478441855,28.57142857142857,0.4166666666666667,0.444444477558136,0.3333333432674408,0.6666666865348816,0.7878372745637064,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.3483568745633618,0.8188799742149002,45.45454545454545,0.6333333333333333,0.3333333432674408,0.5,0.25,0.5069874125901995,0.850767653140394,73.33333333333333,0.6333333333333333,0.6444444805383682,0.75,0.5666666775941849,0.22746347446005008,0.6941384437395607,50.0,0.6875,0.0,0.0,0.0,0.49372835791039826,0.7663603901138243,75.0,0.6666666666666666,0.8333333730697632,0.7142857313156128,1.0,0.06851488437353678,0.7865845342216117,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.10413628958427178,4.072764891382794,57.14285714285714,0.75,0.0,0.0,0.0,0.9269342822251797,3.3341453335560653,22.22222222222222,0.25,0.0,0.0,0.0,0.015705242378259772,1.1273856245790952,62.5,0.4375,0.4000000059604645,1.0,0.25,0.2877961538607919,2.4201339633560037,40.0,0.55,0.6060606241226196,0.6875,0.75,0.9716342564819008,1.2059755393402576,50.0,0.5416666666666667,0.1428571492433548,0.10000000149011612,0.25,0.10043709312807297,2.491243806762859,60.0,0.45,0.4166666865348816,0.3571428656578064,0.5,0.10727970707892388
28,0.024519334033283977,2.4485741663221106,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.4467662172961727,81.81818181818183,0.9666666666666667,0.875,1.0,0.800000011920929,0.21182614526036367,0.8693196090588888,36.36363636363637,0.6333333333333333,0.3333333432674408,0.5,0.25,0.23687862938655907,0.8986953634882272,53.333333333333336,0.6166666666666667,0.5857142806053162,0.550000011920929,0.6333333551883698,0.09486091610955842,0.6434902876900538,50.0,0.625,0.5,0.5,0.5,0.3067741913220349,0.8357073061843872,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.042020879151899664,0.8798694984203514,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.007915195740956442,2.961073192649555,57.14285714285714,0.75,0.0,0.0,0.0,0.011188509379464119,3.525790795621049,55.55555555555556,0.25,0.0,0.0,0.0,0.00864528402913314,1.3580963999147584,62.5,0.3125,0.4000000059604645,1.0,0.25,0.056782299156157096,1.9376390276634923,50.0,0.71875,0.5833333432674408,0.5,0.75,0.2240902670426814,1.0489539510656283,60.0,0.45833333333333337,0.20000000298023224,0.1666666716337204,0.25,0.9320570728589719,0.432190999887493,90.0,0.75,0.5,0.5,0.5,0.006276826302846366
29,0.002040765267013509,2.474426230138093,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.39262918293492555,72.72727272727273,0.75,0.7045454680919647,0.6666666567325592,0.75,0.04967947500801842,0.9332296095772528,36.36363636363637,0.23333333333333334,0.25,0.20000000298023224,0.3333333432674408,0.590551089897262,1.2270961518821992,73.33333333333333,0.7,0.7083333432674408,0.8333333432674408,0.6333333551883698,0.5409209840630627,0.7166085355640363,50.0,0.6875,0.5,0.5,0.5,0.5635742179395619,1.8933733954539316,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.4837657276207408,0.09040696223349337,100.0,1.0,1.0,1.0,1.0,0.006883267014454611,1.757911451506525,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.01841016139394651,3.647250119139661,33.33333333333333,0.25,0.0,0.0,0.0,0.07952694067167108,2.5200770277081737,50.0,0.25,0.0,0.0,0.0,1.1672552031480201,2.026796451157144,50.0,0.65625,0.6428571343421936,0.6666666716337204,0.625,0.02252923170363337,1.1667458440994598,50.0,0.2857142857142857,0.20000000298023224,0.125,0.5,0.6264469150214382,0.39532990719537703,80.0,0.6833333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.14114580713117647
30,0.06827697852768524,3.0496627348555947,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,1.4391451549205254,63.63636363636363,0.75,0.8333333432674408,0.75,1.0,0.4148072785634,1.2667292819544356,54.54545454545454,0.5625,0.0,0.0,0.0,0.04485588748752821,1.4361246322697516,60.0,0.7,0.6969697177410126,0.5833333432674408,0.9000000059604645,0.23258031500108342,0.8087804729024822,50.0,0.625,0.5,0.5,0.5,0.27012440704607166,2.8514818575065446,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.00109086523497937,1.0763556260390863,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.0002072539544877777,3.0190424538852567,42.857142857142854,0.6666666666666666,0.0,0.0,0.0,0.0030333837851844363,4.1131463245089215,44.44444444444444,0.25,0.0,0.0,0.0,0.0003039446769449078,1.6041052555736068,62.5,0.3125,0.4000000059604645,1.0,0.25,0.018720990181582155,2.172983773170935,60.0,0.28125,0.2857142686843872,0.3333333432674408,0.25,0.5435223236216308,1.0329804024781655,50.0,0.45833333333333337,0.0,0.0,0.0,0.8176210313876416,0.3994008417222059,60.0,0.9375,0.2857142686843872,0.3333333432674408,0.25,0.011177804033649959
31,0.07273230350562965,3.3441271240341663,42.857142857142854,0.16666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.4033460264285045,81.81818181818183,0.6875,0.8333333432674408,1.0,0.75,0.2021924606149763,1.4711411839365844,54.54545454545454,0.40625,0.0,0.0,0.0,0.18978016840103767,1.0577612765940114,53.333333333333336,0.7083333333333333,0.5833333432674408,0.550000011920929,0.625,0.03431090722377445,1.3384538457071922,50.0,0.625,0.0,0.0,0.0,0.33205839738010073,0.9675386226964724,50.0,0.7333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.05663376625877094,0.11907646466510592,100.0,1.0,1.0,1.0,1.0,1.9885271436673316e-05,3.987942689789985,57.14285714285714,0.75,0.0,0.0,0.0,0.000621841970985003,4.09496465934264,22.22222222222222,0.25,0.0,0.0,0.0,0.007983557190588828,1.461828836442127,37.5,0.3125,0.2857142686843872,0.3333333432674408,0.25,0.27986133999111623,2.4888665542158646,50.0,0.41666666666666663,0.20000000298023224,0.25,0.1666666716337204,0.07060751935029516,0.90306134367921,70.0,0.45833333333333337,0.0,0.0,0.0,0.5516964922195231,0.33599719388400745,90.0,1.0,0.8333333432674408,0.75,1.0,0.006305142560859769
32,0.0011779811604150283,3.353658267649977,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.3525815597527627,81.81818181818183,1.0,0.75,0.6666666716337204,1.0,0.15027208429375016,1.1628346112681782,54.54545454545454,0.53125,0.6333333551883698,0.5,0.875,0.03530693556665034,2.569901826960794,53.333333333333336,0.6166666666666667,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.014279023469061687,1.026468764836021,62.5,0.625,0.7272727489471436,0.5714285969734192,1.0,0.06918325789480063,1.97531433018381,75.0,0.4666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.2871563209009154,0.10314801638625948,100.0,1.0,1.0,1.0,1.0,0.00243287429265124,3.603925382718756,57.14285714285714,0.75,0.0,0.0,0.0,0.27649871667684633,4.384617618867394,33.33333333333333,0.25,0.0,0.0,0.0,0.005791289300342744,1.8611131275262043,62.5,0.3125,0.4000000059604645,1.0,0.25,0.05621273532435302,2.291525625650709,60.0,0.5166666666666666,0.533333346247673,0.75,0.4166666716337204,0.19238446891941582,1.6447462554092251,50.0,0.41666666666666663,0.1666666716337204,0.125,0.25,0.006258154210109532,0.6751159576080618,80.0,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.010530939224616601
33,0.010982573283197575,3.703158299066638,28.57142857142857,0.25,0.2857142686843872,0.25,0.3333333432674408,0.32341414199200086,90.9090909090909,0.9583333333333333,0.9545454680919647,1.0,0.9166666567325592,0.033547807852165795,3.534700618828785,54.54545454545454,0.5166666666666666,0.4166666865348816,0.3571428656578064,0.5,5.266509425531126,1.2689434042828838,53.333333333333336,0.6979166666666667,0.597222238779068,0.5750000029802322,0.625,0.18376007173686662,1.0753022628463758,62.5,0.75,0.7272727489471436,0.5714285969734192,1.0,0.10883058296868989,1.7906983871658606,75.0,0.4666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.013218481786850545,0.3521934547801544,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0009124385099711404,2.5436701593853033,42.857142857142854,0.75,0.0,0.0,0.0,0.1963903309228167,4.636674425270687,0.0,0.25,0.0,0.0,0.0,0.0013957678591472965,2.0498862716981776,62.5,0.25,0.4000000059604645,1.0,0.25,0.005555395816333728,2.0861113868122865,50.0,0.625,0.6428571343421936,0.6666666716337204,0.625,0.10758992814498874,0.9410147271335951,60.0,0.3333333333333333,0.0,0.0,0.0,0.018903005057605452,0.7325895671371978,70.0,0.90625,0.8636363744735718,0.7857142984867096,1.0,0.0049083446295277765
34,0.004540157952276172,3.5636773192846607,28.57142857142857,0.25,0.2857142686843872,0.25,0.3333333432674408,0.4914895803131867,72.72727272727273,1.0,0.8166666924953461,0.6904762089252472,1.0,0.0584804860041152,0.9890805565128127,45.45454545454545,0.5416666666666667,0.4166666716337204,0.625,0.4166666716337204,0.03415407679985966,2.3131102659409666,53.333333333333336,0.5625,0.6727272570133209,0.5476190596818924,0.875,0.48217077020462246,0.844574156971174,50.0,0.5625,0.5,0.5,0.5,0.1507958339646905,1.3291029264858985,75.0,0.4666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.04529003130017617,0.07754814517392984,100.0,1.0,1.0,1.0,1.0,0.002279587643644098,2.429166339594683,42.857142857142854,0.75,0.0,0.0,0.0,0.0010867417979491187,4.42837128043118,22.22222222222222,0.25,0.0,0.0,0.0,0.0007290163669667214,1.4577196005886648,50.0,0.4375,0.5,0.5,0.5,0.13934839544092134,2.724663051909058,60.0,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.060092366871915916,1.267271867659315,40.0,0.14285714285714285,0.0,0.0,0.0,0.019291292089844966,0.7261867427347214,70.0,0.96875,0.7000000029802322,1.0,0.625,0.3444944378943805
35,0.003855568454633483,3.599856663232849,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,1.1515157177567787,63.63636363636363,1.0,0.7846153974533081,0.6458333432674408,1.0,0.0002636943900827337,1.5234982532270342,54.54545454545454,0.53125,0.0,0.0,0.0,0.22664191817675655,3.187119741457832,60.0,0.625,0.7179487347602844,0.5625,1.0,0.34430171685419886,0.9456036192578429,37.5,0.625,0.444444477558136,0.4000000059604645,0.5,0.07443798176561975,1.9688314075191147,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.07466559959121132,0.09878223437882537,100.0,1.0,1.0,1.0,1.0,0.0010322513844672808,4.8800993163622355,57.14285714285714,0.75,0.0,0.0,0.0,0.0031633897396386233,4.2706646150202,44.44444444444444,0.25,0.0,0.0,0.0,0.0004391108226424332,1.2589007799241068,50.0,0.5,0.5,0.5,0.5,0.057441343910383746,2.8269529226925503,60.0,0.48333333333333334,0.533333346247673,0.75,0.4166666716337204,0.043972244779997345,1.364874372101237,50.0,0.14285714285714285,0.3333333432674408,0.25,0.5,0.011935117694330444,0.536162350322233,90.0,0.6833333333333333,0.9285714328289032,0.875,1.0,0.03855527315801686
36,0.0003710181819839209,4.321527391545915,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.3001445666488196,81.81818181818183,0.9333333333333333,0.8545454740524292,0.75,1.0,0.8448412323194762,1.1084843134154794,54.54545454545454,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.046961182460149284,1.4475211328905055,53.333333333333336,0.775,0.5833333432674408,0.5750000029802322,0.6333333551883698,0.04923427338337096,0.8954179373882227,50.0,0.6875,0.5,0.5,0.5,0.02301825138422054,1.2700992884307833,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.027333786610140662,0.7527191365536473,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,7.991135911271788e-05,3.0986451011456646,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.00032371878896573705,3.970811804240677,44.44444444444444,0.25,0.0,0.0,0.0,0.0018495196784592746,2.004191249053219,37.5,0.375,0.444444477558136,0.4000000059604645,0.5,0.04339928959131135,2.6394625957431623,60.0,0.55,0.2857142984867096,0.5,0.20000000298023224,0.11266586043174125,1.6410924414173826,50.0,0.45833333333333337,0.1666666716337204,0.125,0.25,0.08027317625857522,1.208809585073801,70.0,1.0,0.7000000029802322,1.0,0.625,0.0005008659830561255
37,0.00026955273299578115,3.89928202938163,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.30978368574690535,72.72727272727273,0.9166666666666667,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.2950059442993633,1.1614065944640455,54.54545454545454,0.53125,0.5833333432674408,0.5,0.75,0.0320988585572656,1.3588838474046452,60.0,0.7291666666666667,0.619047611951828,0.6333333551883698,0.625,0.0010434717519325145,0.9658374888627812,50.0,0.625,0.3333333432674408,0.5,0.25,0.08962375985179692,1.1939909151498562,50.0,0.6,0.5,0.6666666865348816,0.4000000059604645,0.003398375335915627,0.31156396523105573,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.0017466479372713745,4.2216795366645865,57.14285714285714,0.75,0.0,0.0,0.0,0.1899178031547518,4.204392541378416,44.44444444444444,0.25,0.0,0.0,0.0,0.0003644549004391987,2.111997641499673,37.5,0.375,0.444444477558136,0.4000000059604645,0.5,0.11450336482642547,2.686877683507711,50.0,0.5833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.0009173682324554251,3.009998353044393,30.0,0.45833333333333337,0.222222238779068,0.1428571492433548,0.5,0.006040205577903245,0.51603597163198,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.005327066296258764
38,0.0037793962941965248,4.057377980635438,57.14285714285714,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,1.0314683447978303,54.54545454545454,0.75,0.5,1.0,0.3500000014901161,1.034310982270075,1.374054534844026,36.36363636363637,0.15625,0.125,0.125,0.125,0.07952917593122817,1.577201650299487,73.33333333333333,0.7666666666666666,0.6857143044471741,1.0,0.533333346247673,1.82451128332929,1.4630913663561862,50.0,0.625,0.3333333432674408,0.5,0.25,0.027235678837619254,1.3551553214043635,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.005939785636428733,0.7983639047324179,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.0014564499393180839,2.314103833098336,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.002738195909116438,4.703364481900548,55.55555555555556,0.25,0.0,0.0,0.0,0.0006732797476743912,3.3859349267227117,37.5,0.4375,0.5454545021057129,0.4285714328289032,0.75,0.12445856873664544,2.482625654017383,40.0,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.016819467004707437,1.681335415617045,50.0,0.3333333333333333,0.1428571492433548,0.10000000149011612,0.25,0.024755217857058507,0.9738401900893798,70.0,0.75,0.4000000059604645,0.5,0.3333333432674408,0.0003492325940987222
39,0.009770940121761669,3.890605648555749,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.49777160323789715,81.81818181818183,0.9,0.875,1.0,0.800000011920929,0.013585324218891083,1.4646218709812138,63.63636363636363,0.5166666666666666,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.04643170470270149,2.036303841826069,66.66666666666666,0.7395833333333333,0.533333346247673,1.0,0.375,0.0338757475933577,1.8533635306970186,62.5,0.625,0.4000000059604645,1.0,0.25,0.1780236670343289,1.8243487869843433,37.5,0.6,0.2857142984867096,0.5,0.20000000298023224,0.30506361033700546,0.22994092661850765,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.00046766208458365365,2.4818086345424453,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.002319950895934126,4.963952226082439,22.22222222222222,0.25,0.0,0.0,0.0,0.00019913471067985116,2.5272333004205967,37.5,0.3125,0.2857142686843872,0.3333333432674408,0.25,0.4529486040429675,2.3968743742683962,40.0,0.28125,0.25,0.25,0.25,0.02852960074770749,1.348807831258697,40.0,0.5,0.0,0.0,0.0,0.003378919394720802,0.7310408663863082,70.0,0.75,0.2857142984867096,0.5,0.20000000298023224,0.05939565409502249
40,0.004543289852506502,4.889400461045341,42.857142857142854,0.25,0.5,0.4000000059604645,0.6666666865348816,0.345145750446435,72.72727272727273,0.65625,0.7857142686843872,0.8333333432674408,0.75,0.005716425153685656,1.1481097507795992,45.45454545454545,0.26666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.01956760537611682,1.594134239496047,60.0,0.7916666666666667,0.649350643157959,0.6190476417541504,0.75,0.1243884088310102,1.0422365348211309,62.5,0.625,0.6666666865348816,0.6000000238418579,0.75,0.008461279496459976,1.174954939877635,62.5,0.5333333333333333,0.6666666865348816,0.75,0.6000000238418579,0.00875300438847939,0.04612161571524462,100.0,1.0,1.0,1.0,1.0,0.0005425129597593552,4.333193206634607,57.14285714285714,0.75,0.0,0.0,0.0,0.01870136378216268,6.0030816042676625,0.0,0.25,0.0,0.0,0.0,0.013659791956843787,2.1642294379039195,50.0,0.375,0.5,0.5,0.5,0.001967898062325422,2.41330156514299,50.0,0.55,0.2857142686843872,0.25,0.3333333432674408,0.055093742264326284,1.3530368379434379,40.0,0.375,0.0,0.0,0.0,0.0030941453362482766,0.7703110010679673,80.0,0.90625,0.9000000059604645,0.8333333432674408,1.0,0.004005151267911397
