,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6938976485068595,0.09899914056041921,50.0,0.08659444701196445,50.0,0.9130836089208111
1,0.6934395643865096,0.09900566463833045,50.0,0.08653743430823427,50.0,0.6898147344371502
2,0.6930435656640195,0.09901587276611559,50.0,0.08651340686877991,50.0,0.6982570218837547
3,0.6976137149452978,0.09899199627675612,50.0,0.08657720434438977,50.0,0.6912635394475601
4,0.6933755913277988,0.09893690542967001,50.0,0.08657852109354784,50.0,0.6921933848758837
5,0.6935867363554591,0.09894572145979412,50.0,0.0865760793030737,50.0,0.6940883380526146
6,0.6912585868323902,0.09897329279716219,50.0,0.08656861863994622,50.0,0.6958291722588222
7,0.690260887545828,0.09886390365697355,50.0,0.08657584146433824,50.0,0.6925309568862373
8,0.6889007852100951,0.09894095475207557,50.0,0.08656382149102751,50.0,0.692931668338614
9,0.6952875297350831,0.09885289918631267,50.0,0.08656908682393817,50.0,0.6894865015009676
10,0.6883919019964575,0.09894836926149585,50.0,0.08653912078908466,50.0,0.6885207043009957
11,0.6873309876366851,0.09900616608724477,50.0,0.08649658658592814,50.0,0.6915886969839029
12,0.6899755655763697,0.09890991605275613,50.0,0.08647112382159171,50.0,0.6931452289398181
13,0.6909803093268905,0.09888865997151698,50.0,0.08641635192830761,50.0,0.6868997096270166
14,0.6856306711203733,0.09898644049419,50.0,0.08633144385183683,50.0,0.684574648625433
15,0.5555626422756987,0.10063178077026617,42.857142857142854,0.08630849254519665,50.0,0.647035926361745
16,0.6417806748703847,0.10523533476597031,50.0,0.1703266195219565,50.0,0.7139952386900652
17,0.6357740013586837,0.10061360752293691,42.857142857142854,0.1332228234131509,50.0,0.6770890831389549
18,0.5002249102673906,0.1192232131651959,50.0,0.08457660961940525,37.5,0.5154885203080143
19,0.3809267976973969,0.18973522360155548,57.14285714285714,0.1375337068108826,62.5,0.5510122268366431
20,0.037622831996167574,0.1737867064855825,42.857142857142854,0.0724380500461776,62.5,0.039044935231327606
21,0.23624979440911692,0.282179525110685,50.0,0.0999827638510346,75.0,0.4621465264918556
22,0.018284731437493686,0.3360265171009758,50.0,0.1749308320300676,50.0,0.26550099518750536
23,1.0679949576810954,0.2635942047032,50.0,0.22299350184139968,50.0,0.4052080444279564
24,0.05842012781914395,0.16499563485409632,50.0,0.07786908577581535,62.5,0.7133683683908479
25,0.27578331719565186,0.33124691771679243,50.0,0.16431855256666067,50.0,0.21333205551162707
26,0.04460268996783999,0.24909796803564863,57.14285714285714,0.0669694608047433,75.0,0.06388876799421257
27,0.000934648902585228,0.24449213322416236,50.0,0.06476232785912249,75.0,0.050115932933171674
28,0.002591545835539757,0.3089510419751786,42.857142857142854,0.06867926634139589,87.5,0.0053841526505988245
29,0.00266466779078524,0.27056973640433996,50.0,0.048976711393537306,87.5,0.023476236861962364
30,0.00426955898341597,0.35949744088144453,42.857142857142854,0.06861320229758083,75.0,0.0293636474616059
31,0.002716457679753582,0.2925193198031052,50.0,0.11149307476474159,62.5,0.002025725353309317
32,0.009150322259842336,0.3110681595915131,50.0,0.03672924379108605,75.0,0.002113322034293585
33,0.0010322048137386662,0.29143630232092566,50.0,0.06539288142395512,75.0,0.0011297439070815046
34,0.0008383926005273616,0.3233176264993807,50.0,0.03466547760491103,87.5,0.00178092008180433
35,0.00018684541787784346,0.2932980430056126,50.0,0.05062463506561908,87.5,0.002105371585282279
36,0.0005492767702618472,0.32986638320462475,57.14285714285714,0.03777207062803601,87.5,0.002807974958479304
37,0.00026334972149836237,0.289858762033575,57.14285714285714,0.04423555677463236,87.5,0.0006668783993641824
38,0.00022122514171032807,0.30959729911184336,57.14285714285714,0.03654678369086077,87.5,0.001376776248048486
39,0.00016358697701496997,0.3136447280860494,57.14285714285714,0.037204503243537766,87.5,0.0008335163493232014
40,0.00012638955808198817,0.31962807571952456,57.14285714285714,0.03722151680146926,87.5,0.0006326572792330092
41,0.00011391336921905994,0.30249088904073423,57.14285714285714,0.03766803172909261,87.5,0.0004474602746689089
42,0.0003618434405126355,0.3015123826642334,57.14285714285714,0.03135166263125982,87.5,0.0010286170018837376
43,0.00020236194222680734,0.29238006327078303,50.0,0.038782931811814136,87.5,0.0003939736508175045
44,0.00037536272267376123,0.36217485691050333,57.14285714285714,0.03135655354579873,87.5,0.0002655261953863065
45,0.00029463942809276867,0.32407040194215425,50.0,0.033610664505718216,87.5,0.00024000889813882373
46,0.00014945531842959294,0.3611573320323579,57.14285714285714,0.03616956183794799,87.5,0.0005792335884158758
47,0.00012331909918637514,0.34079394180941985,57.14285714285714,0.029607804739469796,87.5,0.00022444580413568763
48,0.00020595706015218222,0.3082705512711751,50.0,0.03200781713327338,87.5,0.00040606619097675775
49,0.00022036601761578353,0.33051788133419485,50.0,0.030356943232845063,87.5,0.00031639080331994106
50,0.00014881195208469553,0.3643821875688626,57.14285714285714,0.03612722279062869,87.5,0.0015171920516893675
51,0.0001330385766894504,0.34895512200049555,50.0,0.03970823856591706,87.5,0.0005626125833247921
52,0.000243779219079325,0.3681983294317033,50.0,0.0330543840334214,87.5,0.00013547240084831565
53,0.000135767115756613,0.35633290032627524,50.0,0.026649209530969973,87.5,0.00027363085348311856
54,0.00027770936596352696,0.3015663068889042,50.0,0.026952727573421847,87.5,0.0003959877413845572
55,5.5633430245907194e-05,0.34081951102477204,50.0,0.031689713938571465,87.5,0.00027722957493880033
56,9.29138266242778e-05,0.3393563545630984,50.0,0.02864684064959369,87.5,0.0003401323530108952
57,0.00014495937575887332,0.3110138579439031,50.0,0.02605359108794714,87.5,0.0002916323515056718
58,5.181910461146554e-05,0.32230639297468067,50.0,0.02562859072478096,87.5,0.0002760298772051857
59,8.933137571781392e-05,0.33779823647973767,50.0,0.03249049834676029,87.5,0.00010690703651770818
60,0.00012475879043685048,0.34693214496153896,50.0,0.026224453290039727,87.5,0.0002934515526535794
61,5.386529592895645e-05,0.349566159581061,50.0,0.025181148209955914,87.5,0.00015320875205772903
62,8.190656721725308e-05,0.34068834390677794,50.0,0.02778882799069293,87.5,0.0002141626781331484
63,7.387011956022195e-05,0.3578554720481487,50.0,0.025314274257848175,87.5,0.00016059095901259382
64,7.570184031869405e-05,0.3149627770509123,50.0,0.02616196618289066,87.5,0.00022255622764436725
65,7.765752153954902e-05,0.3241207723107693,50.0,0.02422187119236846,87.5,7.470480245586671e-05
66,9.081818730141027e-05,0.35050600586771957,50.0,0.025303878019615277,87.5,7.53093063242846e-05
67,9.07576002834262e-05,0.3528313249595181,50.0,0.025294441449365736,87.5,9.64303448000807e-05
68,0.00010543880678613115,0.35741098858569437,50.0,0.024995508276988456,87.5,8.409356605284801e-05
69,5.074577100834582e-05,0.39379849855401466,50.0,0.024248032931830595,87.5,0.00012316775274715875
70,7.052784081391893e-05,0.3527752248478859,50.0,0.025366845361337664,87.5,0.00012609505175214692
71,9.266838314389262e-05,0.3545982860318982,50.0,0.023959942764289973,87.5,7.915507496717029e-05
72,4.9351759714646426e-05,0.402181623555081,50.0,0.024126845532195847,87.5,3.391940522890791e-05
73,9.500266232539547e-05,0.35410627686850776,50.0,0.023711569889087847,87.5,7.76439255755536e-05
74,6.306121631419553e-05,0.3644670108543741,50.0,0.023246984968387792,87.5,8.437991398621129e-05
75,5.13357297538833e-05,0.35906226315605405,50.0,0.023738269802705794,87.5,8.514672328982993e-05
76,1.8783305172372408e-05,0.3567045804502949,50.0,0.02337106273410755,87.5,2.532280890408689e-05
77,5.11618303553763e-05,0.364130935633247,50.0,0.02273818963966577,87.5,0.00011113080334478731
78,5.738898294453735e-05,0.4002181173920684,50.0,0.023011427428847885,87.5,7.476115136859878e-05
79,4.285671905098839e-05,0.3385306898429879,50.0,0.022465958961750684,87.5,7.409722979925531e-05
80,5.758654605022083e-05,0.3884829529464335,50.0,0.022009898549891306,87.5,0.00012321559199672904
81,6.41567185053314e-05,0.3700607941993975,50.0,0.02279928685500557,87.5,5.9811640394176944e-05
82,4.472327500136006e-05,0.3720332470246493,50.0,0.02236433116816605,87.5,0.00010468145235360252
83,6.228122310726917e-05,0.37161045752831195,50.0,0.022566862888092853,87.5,5.653582116985959e-05
84,1.9706842580307853e-05,0.3314415645879008,50.0,0.021631578074120847,87.5,5.38270659459851e-05
85,5.105136249222081e-05,0.3980596010336544,50.0,0.021621106214998742,87.5,4.814947524909151e-05
86,3.3749201924066665e-05,0.36100007140807827,50.0,0.021939147654629974,87.5,2.790020777974895e-05
87,6.769964631219299e-06,0.36753647789050675,50.0,0.021472028070751076,87.5,4.973506155192139e-05
88,5.0816498551709406e-05,0.32850274505021165,50.0,0.021588970406739263,87.5,7.710009693629298e-05
89,1.5226441731987846e-05,0.35910238257836513,50.0,0.021418884219408133,87.5,1.1482075113398733e-05
90,3.616065540498872e-05,0.365001973400521,50.0,0.021147405506682804,87.5,4.8523228004179606e-05
