,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6932497731480984,0.09047351761853172,33.04347826086956,0.10147942515332396,43.90243902439025,0.6894560314465904
1,0.7030863329494014,0.08975078934599667,66.95652173913044,0.10143425139747672,56.09756097560976,0.6917672389444476
2,0.6726210384350785,0.08883561628177536,66.95652173913044,0.10157912790220745,56.09756097560976,0.6904490768542189
3,0.6770779809946206,0.08685375116704673,66.95652173913044,0.10113352092354966,56.09756097560976,0.6891625259362598
4,0.6571680630668694,0.08392099311088737,66.95652173913044,0.1009227251781271,56.09756097560976,0.6874319457426226
5,0.7788835534739313,0.08639414981511379,66.95652173913044,0.10096373834301484,58.536585365853654,0.6930355076360529
6,0.7046768165323762,0.0863091540043862,66.95652173913044,0.10146315079174285,56.09756097560976,0.6916627955643735
7,0.8009951791019718,0.08427305040354025,66.95652173913044,0.10133994412150701,56.09756097560976,0.6934870926890625
8,0.7233030934359352,0.08479238934677272,66.95652173913044,0.10099866609376423,60.97560975609756,0.6904232336062022
9,0.4840018751639924,0.08186106401957262,66.95652173913044,0.10102702994806322,51.21951219512195,0.7088692898320907
10,0.5756059902534337,0.086479666277926,66.95652173913044,0.1007804013976683,56.09756097560976,0.6783199439712455
11,0.519947343750909,0.08364161580300691,66.95652173913044,0.10126829721844323,58.536585365853654,0.6799854197892701
12,0.7581765558452362,0.0861857960102041,66.95652173913044,0.09958989664109513,58.536585365853654,0.715008247605528
13,0.33879703333436373,0.08546409786154342,66.95652173913044,0.1002724190329074,48.78048780487805,0.6859896786513417
14,0.5837623522628055,0.08701097462702526,67.82608695652173,0.10227391065754506,53.65853658536586,0.9889209931964025
15,0.3877196777770388,0.08767996765403976,52.17391304347826,0.0977374650305061,53.65853658536586,0.6750495956630527
16,0.2600301769053407,0.08686457636797104,59.130434782608695,0.10567716005912164,46.34146341463415,0.7123018782163388
17,0.7381444253201005,0.09245716645610584,39.130434782608695,0.10645833763224667,43.90243902439025,0.7443425822177362
18,0.5328459406434584,0.08654118738463008,60.0,0.17421688680937006,60.97560975609756,1.267899898131582
19,0.6802210900123727,0.09664136825012468,51.30434782608696,0.09887637288753573,58.536585365853654,0.9086412785131023
20,0.39073861342856697,0.10772188329255639,37.391304347826086,0.09284202755427816,58.536585365853654,0.5899107270959898
21,0.450269178719193,0.09768078090294852,60.0,0.09531188986133621,53.65853658536586,0.6795801302114896
22,0.48143919151166764,0.09461187411057823,60.0,0.10452096517005999,48.78048780487805,0.8341951775221139
23,0.28418039633066433,0.10639652225713525,59.130434782608695,0.1068989877330163,53.65853658536586,0.4374951197610967
24,0.35483532209163915,0.11614687188147658,51.30434782608696,0.09357737129190427,56.09756097560976,0.7497761635818476
25,0.44229199860390656,0.10868081234574278,60.86956521739131,0.09509760991433121,53.65853658536586,0.6051645886629655
26,0.45309124700684034,0.17064631821447052,58.26086956521739,0.11488810211917302,56.09756097560976,0.5789156181322669
27,0.07041417477143785,0.16726250281004898,66.08695652173913,0.09643979553566222,58.536585365853654,0.2353482863093362
28,0.3922342707291789,0.1333549806418212,48.69565217391305,0.11567033071520273,46.34146341463415,2.2472983251461214
29,0.6969750403243137,0.1261806410140877,64.34782608695652,0.0996755240424642,56.09756097560976,0.8133542808265031
