,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,31.52549491922811,65.7749644966065,0.0,0.0,0.0,0.0,0.0,87.88915929520523,0.0,0.0,0.0,0.0,0.0,76.19873852057702,43.53539596423829,0.0,0.0,0.0,0.0,0.0,40.955034066624115,87.41501309401498,0.0,0.0,0.0,0.0,0.0,83.98365256940029,556.7959528127301,0.0,0.0,0.0,0.0,0.0,831.2351943144131,282.7505241587952,0.0,0.0,0.0,0.0,0.0,565.2831674364083,85.77983066749074,0.0,0.0,0.0,0.0,0.0,6.4034309223543415,606.2910173222292,0.0,0.0,0.0,0.0,0.0,1525.5919826953898,103.49489642007855,0.0,0.0,0.0,0.0,0.0,239.96710292565368,451.2243630186846,0.0,0.0,0.0,0.0,0.0,938.4448839034089,837.1453877176838,0.0,0.0,0.0,0.0,0.0,186.97289375255838,117.72395795479649,0.0,0.0,0.0,0.0,0.0,149.38178966126716,295.7107902380378,0.0,0.0,0.0,0.0,0.0,122.30974771223221,2284.0445695226786,0.0,0.0,0.0,0.0,0.0,2979.5247583691944,3011.4130536135317,0.0,0.0,0.0,0.0,0.0,3658.6675105503973,3207.074731547019,0.0,0.0,0.0,0.0,0.0,3249.2465928571846,251.4670009801122,0.0,0.0,0.0,0.0,0.0,357.49210239278545
1,27.819459349127886,31.977573615032618,0.0,0.0,0.0,0.0,0.0,12.783366980516327,0.0,0.0,0.0,0.0,0.0,40.20572414649339,16.653940783519218,0.0,0.0,0.0,0.0,0.0,61.48759532556464,61.643661799232554,0.0,0.0,0.0,0.0,0.0,78.83883916060344,423.34260417819394,0.0,0.0,0.0,0.0,0.0,1087.2146323432196,113.54194969960918,0.0,0.0,0.0,0.0,0.0,777.6480633785009,69.45271204473306,0.0,0.0,0.0,0.0,0.0,337.2493240932326,422.68898384519645,0.0,0.0,0.0,0.0,0.0,536.9419392712472,114.21639516819333,0.0,0.0,0.0,0.0,0.0,400.80013055492395,365.47092152798797,0.0,0.0,0.0,0.0,0.0,290.35182891938865,756.0637148206335,0.0,0.0,0.0,0.0,0.0,124.67428479441574,28.87718697778259,0.0,0.0,0.0,0.0,0.0,7.868074930011756,249.1569594538393,0.0,0.0,0.0,0.0,0.0,284.15782454459213,1678.976747488386,0.0,0.0,0.0,0.0,0.0,1930.5509061934288,2370.5453247762775,0.0,0.0,0.0,0.0,0.0,3029.294447031186,1643.6968742353297,0.0,0.0,0.0,0.0,0.0,2438.9473381492453,79.58879164265709,0.0,0.0,0.0,0.0,0.0,207.72313633592807
2,77.92487954490373,48.54061708390291,0.0,0.0,0.0,0.0,0.0,8.379857999801247,0.0,0.0,0.0,0.0,0.0,7.05311975822686,14.875862640257662,0.0,0.0,0.0,0.0,0.0,3.468832283910376,80.86762884237447,0.0,0.0,0.0,0.0,0.0,42.539265994465936,381.222864306304,0.0,0.0,0.0,0.0,0.0,346.77625647352835,915.7907919869525,0.0,0.0,0.0,0.0,0.0,5.137895676725953,115.15634988407643,0.0,0.0,0.0,0.0,0.0,137.25616200766473,190.0183136359212,0.0,0.0,0.0,0.0,0.0,130.3356045639268,46.28044191397618,0.0,0.0,0.0,0.0,0.0,96.2695372465028,286.68624440970086,0.0,0.0,0.0,0.0,0.0,225.94572230963175,417.70504923274314,0.0,0.0,0.0,0.0,0.0,69.41489252040935,54.65764517412116,0.0,0.0,0.0,0.0,0.0,6.45024409134103,170.99479866651717,0.0,0.0,0.0,0.0,0.0,181.41192676111368,613.3403439851376,0.0,0.0,0.0,0.0,0.0,1600.8512602947658,1478.0706581879617,0.0,0.0,0.0,0.0,0.0,2227.5010999346578,326.05625346544946,0.0,0.0,0.0,0.0,0.0,1108.5935364869242,107.40033772853853,0.0,0.0,0.0,0.0,0.0,105.2878907260011
3,20.022627952931227,31.466218180383063,0.0,0.0,0.0,0.0,0.0,11.679866330270407,0.0,0.0,0.0,0.0,0.0,1.3362794274152219,4.764209733659502,0.0,0.0,0.0,0.0,0.0,2.7445037425721353,38.32547012692773,0.0,0.0,0.0,0.0,0.0,93.39583486191849,545.1131178898496,0.0,0.0,0.0,0.0,0.0,390.29230247618773,570.0925949516102,0.0,0.0,0.0,0.0,0.0,48.403805622320085,59.08832681968321,0.0,0.0,0.0,0.0,0.0,132.79555291154264,131.74087432305004,0.0,0.0,0.0,0.0,0.0,343.20183913427644,63.63830183553225,0.0,0.0,0.0,0.0,0.0,176.19893666748226,252.16622006231825,0.0,0.0,0.0,0.0,0.0,774.2409831301853,325.7268195219312,0.0,0.0,0.0,0.0,0.0,180.34479895356,31.7975576070247,0.0,0.0,0.0,0.0,0.0,10.089344017498961,85.73922730684198,0.0,0.0,0.0,0.0,0.0,95.64090395386641,375.14801692090305,0.0,0.0,0.0,0.0,0.0,410.8051408322176,652.6372521575915,0.0,0.0,0.0,0.0,0.0,1222.2036074551302,226.23038685745004,0.0,0.0,0.0,0.0,0.0,299.20130041412006,88.1173637160661,0.0,0.0,0.0,0.0,0.0,207.73529467234124
4,9.625468642794488,13.797109958850141,0.0,0.0,0.0,0.0,0.0,6.847127256243126,0.0,0.0,0.0,0.0,0.0,1.760183461769402,17.302215633224684,0.0,0.0,0.0,0.0,0.0,42.40712480534254,7.098130738465415,0.0,0.0,0.0,0.0,0.0,15.13828646993495,541.0023288638296,0.0,0.0,0.0,0.0,0.0,359.0908324167368,219.11756356117047,0.0,0.0,0.0,0.0,0.0,245.10332420574187,60.851734100001764,0.0,0.0,0.0,0.0,0.0,126.98740455901567,107.2911411342338,0.0,0.0,0.0,0.0,0.0,20.993453262763232,60.61917241171621,0.0,0.0,0.0,0.0,0.0,35.08795711181731,298.702942266881,0.0,0.0,0.0,0.0,0.0,369.51698472767,217.87168566976837,0.0,0.0,0.0,0.0,0.0,65.37402068368125,20.976850023473986,0.0,0.0,0.0,0.0,0.0,95.06953003450616,102.42149249106883,0.0,0.0,0.0,0.0,0.0,49.49984055051922,146.86252635342058,0.0,0.0,0.0,0.0,0.0,295.4728142248483,182.94460778258568,0.0,0.0,0.0,0.0,0.0,582.5379524471524,197.15957977107797,0.0,0.0,0.0,0.0,0.0,242.79287842432882,50.93458883862658,0.0,0.0,0.0,0.0,0.0,57.30014343143141
5,11.423541495173785,17.569867429857606,0.0,0.0,0.0,0.0,0.0,3.8978074037862616,0.0,0.0,0.0,0.0,0.0,8.462531212096884,3.4275407622133396,0.0,0.0,0.0,0.0,0.0,5.8583446702153275,8.297761087837898,0.0,0.0,0.0,0.0,0.0,8.133821321254677,531.5113960847149,0.0,0.0,0.0,0.0,0.0,209.95465560101042,124.2816709433023,0.0,0.0,0.0,0.0,0.0,78.39963611156982,34.41393816050605,0.0,0.0,0.0,0.0,0.0,153.57547898172515,120.66015782077801,0.0,0.0,0.0,0.0,0.0,121.05378173235236,57.071052526148165,0.0,0.0,0.0,0.0,0.0,70.05748263844936,271.0495246729531,0.0,0.0,0.0,0.0,0.0,188.81246267032054,190.90304202864738,0.0,0.0,0.0,0.0,0.0,67.6870624409728,21.060973771665964,0.0,0.0,0.0,0.0,0.0,7.736561233790664,68.38580304210146,0.0,0.0,0.0,0.0,0.0,124.97546564340348,69.06833475961879,0.0,0.0,0.0,0.0,0.0,102.52106301727389,31.126119941322134,0.0,0.0,0.0,0.0,0.0,224.7862845934776,173.54597428209243,0.0,0.0,0.0,0.0,0.0,124.53318822888795,46.92603994177202,0.0,0.0,0.0,0.0,0.0,46.805846578441454
6,13.045296995821865,11.288921131255863,0.0,0.0,0.0,0.0,0.0,2.824788191503791,0.0,0.0,0.0,0.0,0.0,5.25232268578466,2.7792421941402856,0.0,0.0,0.0,0.0,0.0,5.479085201658693,6.10731175806438,0.0,0.0,0.0,0.0,0.0,6.411914128786471,495.7667596127558,0.0,0.0,0.0,0.0,0.0,199.98273284911696,120.20353191764612,0.0,0.0,0.0,0.0,0.0,51.74787017911026,31.162386345941165,0.0,0.0,0.0,0.0,0.0,39.171216772774414,105.78339658513251,0.0,0.0,0.0,0.0,0.0,5.039600668769758,60.23779195156867,0.0,0.0,0.0,0.0,0.0,6.9212458678996756,207.8035404716946,0.0,0.0,0.0,0.0,0.0,162.61353032372597,152.7611270478998,0.0,0.0,0.0,0.0,0.0,114.00417820760535,36.732708191179455,0.0,0.0,0.0,0.0,0.0,21.82990447915969,69.99391818529948,0.0,0.0,0.0,0.0,0.0,123.13828805992081,69.59555095519883,0.0,0.0,0.0,0.0,0.0,112.41727269967836,34.80424498870275,0.0,0.0,0.0,0.0,0.0,63.69175441936216,71.99228873866886,0.0,0.0,0.0,0.0,0.0,106.06851474152481,40.66609157617624,0.0,0.0,0.0,0.0,0.0,48.703136449892106
7,1.08412005264856,13.171791909377673,0.0,0.0,0.0,0.0,0.0,4.337551589865453,0.0,0.0,0.0,0.0,0.0,6.0984009342127665,3.4446147923904507,0.0,0.0,0.0,0.0,0.0,9.138113921123413,5.002624305157815,0.0,0.0,0.0,0.0,0.0,1.2613234547694443,463.28502204080667,0.0,0.0,0.0,0.0,0.0,196.51539167742385,126.8585732628291,0.0,0.0,0.0,0.0,0.0,56.74669811523835,37.79432803844585,0.0,0.0,0.0,0.0,0.0,35.44427974552379,106.11335800964184,0.0,0.0,0.0,0.0,0.0,11.994304132730605,45.36127075477539,0.0,0.0,0.0,0.0,0.0,61.374645640103935,209.44500177755998,0.0,0.0,0.0,0.0,0.0,182.03263188369212,131.363163207687,0.0,0.0,0.0,0.0,0.0,99.22210055179313,31.548628792297578,0.0,0.0,0.0,0.0,0.0,10.257670404816489,75.88909141196636,0.0,0.0,0.0,0.0,0.0,127.15169798552284,82.26735139796598,0.0,0.0,0.0,0.0,0.0,55.90269557368273,62.7170082728147,0.0,0.0,0.0,0.0,0.0,61.524991947048065,45.424645244111595,0.0,0.0,0.0,0.0,0.0,101.1970473288595,37.1535866183137,0.0,0.0,0.0,0.0,0.0,18.451674190185102
8,0.8458661640721253,13.329475480294956,0.0,0.0,0.0,0.0,0.0,4.826185465714103,0.0,0.0,0.0,0.0,0.0,1.471823366849715,2.841666934206866,0.0,0.0,0.0,0.0,0.0,1.5919702803080515,11.912580710225807,0.0,0.0,0.0,0.0,0.0,2.9695326415059746,330.204423428501,0.0,0.0,0.0,0.0,0.0,82.18147340497161,226.5049340665402,0.0,0.0,0.0,0.0,0.0,92.76687397179155,111.77096914408463,0.0,0.0,0.0,0.0,0.0,25.696858927453757,90.54620633185232,0.0,0.0,0.0,0.0,0.0,224.47651477460636,39.66168764579284,0.0,0.0,0.0,0.0,0.0,71.17768435911842,223.96918529512246,0.0,0.0,0.0,0.0,0.0,137.24963139209174,116.12598602482036,0.0,0.0,0.0,0.0,0.0,75.51242652995052,19.40045076156487,0.0,0.0,0.0,0.0,0.0,47.353976872345335,92.74046910351888,0.0,0.0,0.0,0.0,0.0,59.517063968262136,75.88337173965434,0.0,0.0,0.0,0.0,0.0,136.80920674486876,39.94974981329886,0.0,0.0,0.0,0.0,0.0,222.94406135236025,37.866315215947374,0.0,0.0,0.0,0.0,0.0,138.88426195686338,42.32093294021871,0.0,0.0,0.0,0.0,0.0,27.073912523954252
