,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,59.97088847184892,8.21704104187521,0.0,0.0,0.0,0.0,0.0
1,12.523788894877637,1.5187053119965501,0.0,0.0,0.0,0.0,0.0
2,8.19194096832795,2.2346463054294365,0.0,0.0,0.0,0.0,0.0
3,10.346671736773724,1.7895211467665282,0.0,0.0,0.0,0.0,0.0
4,19.99774666766763,0.9096806795859543,0.0,0.0,0.0,0.0,0.0
5,13.617893176119228,1.1331953887673085,0.0,0.0,0.0,0.0,0.0
6,5.137317310749363,0.9423405875101302,0.0,0.0,0.0,0.0,0.0
7,3.9278146950029176,0.629489316983758,0.0,0.0,0.0,0.0,0.0
8,5.223339903073004,0.5388823311682628,0.0,0.0,0.0,0.0,0.0
9,6.519408673483416,0.5023308679234373,0.0,0.0,0.0,0.0,0.0
10,0.9417129043184257,0.5850544958641495,0.0,0.0,0.0,0.0,0.0
11,1.1002158194447733,0.5075075356517664,0.0,0.0,0.0,0.0,0.0
12,2.3787661403782985,0.5342835304710615,0.0,0.0,0.0,0.0,0.0
13,2.0677834680828044,0.5422225020996502,0.0,0.0,0.0,0.0,0.0
14,0.747338386897857,0.388916636066169,0.0,0.0,0.0,0.0,0.0
15,0.5615945087515818,0.3631417307657191,0.0,0.0,0.0,0.0,0.0
16,0.4854383827711886,0.2839868694068522,0.0,0.0,0.0,0.0,0.0
17,0.18517116407360115,0.29503622283274294,0.0,0.0,0.0,0.0,0.0
18,0.29090897677202004,0.3207900843469483,0.0,0.0,0.0,0.0,0.0
19,0.9826501521934158,0.32964997655980716,0.0,0.0,0.0,0.0,0.0
20,0.0689258497816766,0.2686420054862701,0.0,0.0,0.0,0.0,0.0
21,0.652257639947291,0.2531278611658458,0.0,0.0,0.0,0.0,0.0
22,0.8683516718028967,0.37526546500559815,0.0,0.0,0.0,0.0,0.0
23,0.15674117198384235,0.28243963008614886,0.0,0.0,0.0,0.0,0.0
24,0.10072095312966577,0.310668804900813,0.0,0.0,0.0,0.0,0.0
25,0.3203649102076455,0.30739119430245804,0.0,0.0,0.0,0.0,0.0
26,0.2226721495730097,0.26628417394683834,0.0,0.0,0.0,0.0,0.0
27,0.09273428180319766,0.2677501978247787,0.0,0.0,0.0,0.0,0.0
