,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6254473565088304,0.6713863380494747,63.63636363636363,0.46875,0.8333333432674408,0.75,1.0,0.6933485080616317,45.45454545454545,0.2,0.6727272868156433,0.5208333432674408,1.0,0.6935197114231431,1.0801318109230835,46.666666666666664,0.1875,0.0,0.0,0.0,0.6878130722138072,0.6929980689050035,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6932882887551516,0.693354217121039,25.0,0.3333333333333333,0.0,0.0,0.0,0.6931094612841148,0.6932990727836921,50.0,0.0,0.0,0.0,0.0,0.6956346473130538,0.684768339374819,28.57142857142857,1.0,0.444444477558136,0.2857142984867096,1.0,0.7076272685697192,0.6932801193444476,60.0,0.5666666666666667,0.0,0.0,0.0,0.6925164558245367,0.6928113987944311,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6935967414805124,0.6933264142841555,52.63157894736842,0.24444444444444446,0.0,0.0,0.0,0.6939004939403178,0.6942662647874256,10.0,0.3214285714285714,0.0,0.0,0.0,0.6952669338723103,0.6926070824377419,60.0,0.26666666666666666,0.7179487347602844,0.5625,1.0,0.6920110751601263,0.6925186392001317,50.0,0.45,0.0,0.0,0.0,0.6927865094161381
1,0.7852429999701304,0.6790503097220536,63.63636363636363,0.3333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.6929653407386097,54.54545454545454,0.78125,0.0,0.0,0.0,0.6931045213851947,0.7018213306668227,26.666666666666668,0.35416666666666663,0.347222238779068,0.32500000298023224,0.375,0.6718466049970053,0.693240395114029,50.0,0.3125,0.0,0.0,0.0,0.6930042476752408,0.6944226860220464,37.5,0.26666666666666666,0.0,0.0,0.0,0.692463615992939,0.6937330296251317,50.0,0.1111111111111111,0.0,0.0,0.0,0.6981893634635008,0.6860733683090937,71.42857142857143,0.4,0.0,0.0,0.0,0.692390796728994,0.6930595501103927,60.0,0.375,0.0,0.0,0.0,0.693381670935482,0.6876361671936551,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.7424109608851112,0.693294557846346,52.63157894736842,0.3875,0.0,0.0,0.0,0.6923240863124374,0.6944076032719007,10.0,0.39285714285714285,0.0,0.0,0.0,0.6947878376085229,0.6933165522599595,40.0,0.65625,0.0,0.0,0.0,0.693373487962725,0.6930276927587519,50.0,0.375,0.0,0.0,0.0,0.694714355840098
2,0.6929795461677765,0.6931029445345609,54.54545454545454,0.9333333333333333,0.2857142984867096,0.5,0.20000000298023224,0.6925189936512239,54.54545454545454,0.9333333333333333,0.0,0.0,0.0,0.6975207703942289,0.6667970783578523,53.333333333333336,0.8333333333333333,0.6846153736114502,0.5267857164144516,1.0,0.8413034754349885,0.6931659358725578,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6928700337587482,0.6934489696118321,12.5,0.3333333333333333,0.0,0.0,0.0,0.69327229379376,0.6932300532627244,50.0,0.0,0.0,0.0,0.0,0.6926542743426662,0.6927061919809663,71.42857142857143,0.0,0.0,0.0,0.0,0.7175984026328828,0.6931929738627238,60.0,0.8,0.7999999821186066,0.7142857164144516,1.0,0.6929946874978447,0.6930977844640658,57.14285714285714,0.75,0.6666666865348816,0.5,1.0,0.6932522359611537,0.6924856100988829,52.63157894736842,0.5097222222222223,0.5000000099341074,0.6111111144224802,0.4444444477558136,0.6931081728660118,0.7447387548343749,10.0,0.75,0.0,0.0,0.0,0.6732153514199563,0.6935715613568272,40.0,0.5625,0.0,0.0,0.0,0.692887725457458,0.6936746851203361,40.0,0.25,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6934995109661647
3,0.6404883455684114,0.6900374458338708,63.63636363636363,0.45,0.7846153974533081,0.6458333432674408,1.0,0.69312839913228,45.45454545454545,0.6875,0.5555555820465088,0.45000000298023224,0.75,0.6937217395199708,0.7248789101958539,46.666666666666664,0.35,0.1666666567325592,0.5,0.10000000149011612,0.6897257818264476,0.6933927214635061,50.0,0.3125,0.0,0.0,0.0,0.6984832127487888,0.6940780939419123,37.5,0.3333333333333333,0.0,0.0,0.0,0.6932846130999512,0.6932496031706679,50.0,0.2222222222222222,0.0,0.0,0.0,0.6954173099740151,0.6917895201520079,71.42857142857143,0.0,0.0,0.0,0.0,0.6931223310008225,0.6927806842167447,60.0,0.375,0.0,0.0,0.0,0.6930965048895105,0.6927060127151254,57.14285714285714,0.75,0.0,0.0,0.0,0.6930146410646698,0.6930140485292842,52.63157894736842,0.45555555555555555,0.0,0.0,0.0,0.6973776870328425,0.6955742688316108,90.0,0.25,0.9666666686534882,0.9375,1.0,0.7205669465190895,0.6938731312922346,40.0,0.43333333333333335,0.0,0.0,0.0,0.692873112602811,0.6938017705425139,40.0,0.35,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6931380537996652
4,0.6218217006799841,0.6975398816866151,63.63636363636363,0.2,0.7846153974533081,0.6458333432674408,1.0,0.6925348355017102,54.54545454545454,0.65,0.0,0.0,0.0,0.6940982478331739,0.6723249392752166,53.333333333333336,0.6875,0.6969697177410126,0.5357142984867096,1.0,1.0966933384886512,0.6933821515576906,50.0,0.3125,0.0,0.0,0.0,0.6929306928814635,0.6941971357056602,37.5,0.3333333333333333,0.0,0.0,0.0,0.6930698389416419,0.6930866045809078,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,0.6930334048292849,0.6928943713325302,71.42857142857143,0.6,0.5,0.5,0.5,0.6920595767471525,0.6928721410838077,60.0,0.36666666666666664,0.0,0.0,0.0,0.6926589319331528,0.6926767178930957,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6930318317681482,0.6931273192418225,52.63157894736842,0.4875,0.0,0.0,0.0,0.6920304012393853,0.6919677928408932,90.0,0.25,0.8333333432674408,0.75,1.0,0.6930330920161456,0.693899093718793,40.0,0.43333333333333335,0.0,0.0,0.0,0.6904277252829514,0.6938913655181731,50.0,0.09375,0.6666666865348816,0.5,1.0,0.6933496456566784
5,0.7642616460587227,0.6895058929979644,54.54545454545454,0.16666666666666666,0.6346153914928436,0.5625,0.75,0.693347625418934,36.36363636363637,0.59375,0.5227272510528564,0.380952388048172,0.875,0.6932838253120643,0.7700364418847401,53.333333333333336,0.41666666666666663,0.20000000298023224,0.5,0.125,0.6621838234613416,0.6935135805901326,50.0,0.3125,0.0,0.0,0.0,0.6923674451143969,0.6933066466547485,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645,0.6936991468273604,0.6932559760338619,50.0,0.3333333333333333,0.0,0.0,0.0,0.692286488011592,0.6727424609536501,71.42857142857143,0.2,0.0,0.0,0.0,0.6926448130278002,0.692375831811367,60.0,0.6,0.0,0.0,0.0,0.6937789422972283,0.6922006845734504,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6942089046894818,0.6915940534761768,52.63157894736842,0.49444444444444446,0.0,0.0,0.0,0.6913772999990103,0.5685691005671347,90.0,0.25,0.9666666686534882,0.9375,1.0,0.7255559054606062,0.6940324528001074,40.0,0.625,0.0,0.0,0.0,0.6952242227116681,0.6941191419416953,40.0,0.41666666666666663,0.6060606241226196,0.6875,0.75,0.6925156302281313
6,0.8570104564595488,0.6847245450159846,63.63636363636363,0.3833333333333333,0.7846153974533081,0.6458333432674408,1.0,0.6919577293995686,54.54545454545454,0.84375,0.0,0.0,0.0,0.6920522744829591,0.6673719652778767,53.333333333333336,0.6666666666666667,0.6969697177410126,0.5357142984867096,1.0,0.6221113813878802,0.693509762169016,50.0,0.3125,0.0,0.0,0.0,0.6903660719735194,0.692985985636654,62.5,0.4,0.7692307829856873,0.625,1.0,0.6927450410902357,0.6829141796539046,50.0,0.8888888888888888,0.0,0.0,0.0,0.6421460220245581,0.6912683521259713,71.42857142857143,0.0,0.0,0.0,0.0,0.4764384862112802,0.6924714681257604,60.0,0.23333333333333334,0.0,0.0,0.0,0.6913262062282134,0.6920804336871226,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6930203705613478,0.7073744356552111,52.63157894736842,0.2698412698412698,0.0,0.0,0.0,0.7906376640767668,0.6959683534187112,10.0,0.6785714285714286,0.0,0.0,0.0,0.808461115644575,0.6936078853491092,40.0,0.9,0.0,0.0,0.0,0.6924188642793226,0.6938562386240797,40.0,0.25,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6933140273752443
7,0.6946508809361527,0.6957681083886892,63.63636363636363,0.16666666666666666,0.6785714328289032,0.5416666716337204,1.0,0.698465041451734,54.54545454545454,0.3125,0.0,0.0,0.0,0.68619556651471,0.8179277797251594,53.333333333333336,0.8666666666666667,0.6846153736114502,0.5267857164144516,1.0,1.2219967665127516,0.6935047978544249,37.5,0.3125,0.0,0.0,0.0,0.692217315381341,0.7329922291267045,62.5,0.2,0.7692307829856873,0.625,1.0,0.6548351881811162,0.6935402030294746,50.0,0.4444444444444444,0.0,0.0,0.0,0.7288839551014081,0.6934278680925806,57.14285714285714,0.0,0.0,0.0,0.0,0.757196679960242,0.6927907334996625,40.0,0.5833333333333333,0.4761904925107956,0.6000000014901161,0.5,0.6952336422165845,0.6776971254024452,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.715421798245053,0.6935579127226424,52.63157894736842,0.17777777777777778,0.0,0.0,0.0,0.6945344373137448,0.6925133960862524,90.0,0.25,0.9666666686534882,0.9375,1.0,0.6917296492437497,0.6928826232140981,40.0,0.71875,0.0,0.0,0.0,0.7503098471802174,0.7009526442656432,40.0,0.3833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6935444424477228
8,0.6045102972237432,0.6531760607400887,63.63636363636363,0.6666666666666666,0.7846153974533081,0.6458333432674408,1.0,0.6943627184688815,54.54545454545454,0.75,0.0,0.0,0.0,0.7698175725863465,0.7194165839469139,53.333333333333336,0.6666666666666667,0.6969697177410126,0.5357142984867096,1.0,1.1293828461952458,0.6933399818746772,50.0,0.3125,0.0,0.0,0.0,0.6922897884477166,0.6930365956218497,62.5,0.4,0.7272727489471436,0.6666666865348816,0.800000011920929,0.6324051361462396,0.6930859548329061,50.0,0.6666666666666666,0.0,0.0,0.0,0.7036464450959761,0.6951215648409725,14.285714285714285,0.0,0.0,0.0,0.0,0.5234629424932639,0.6935494944468401,60.0,0.5,0.3333333432674408,0.30000001192092896,0.375,0.6958151679971959,0.6926526602223643,57.14285714285714,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.6940720469245941,0.7138963194079795,52.63157894736842,0.41111111111111115,0.0,0.0,0.0,0.6728344025605703,0.6922507538730318,90.0,0.3214285714285714,0.9666666686534882,0.9375,1.0,0.6936573284272236,0.6937632640054023,40.0,0.8666666666666667,0.0,0.0,0.0,0.6947026373832642,0.6954518963624616,40.0,0.125,0.6060605943202972,0.4642857164144516,0.875,0.6914812715232134
