,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,118.01101683308688,10.503362660369557,70.0,0.4166666666666667,0.0,0.0,0.0
1,3.4116080295630975,0.9285475386379038,40.0,0.39285714285714285,0.0,0.0,0.0
2,2.146411206178443,8.813811522450825,30.0,0.5416666666666667,0.533333346247673,0.375,1.0
3,3.173215777046792,0.720442726748926,60.0,0.45,0.1666666716337204,0.1666666716337204,0.1666666716337204
4,1.720789767879703,1.691516807797358,40.0,0.625,0.4761904925107956,0.3500000014901161,0.75
5,3.4551353019112714,1.4911462205603156,60.0,0.5833333333333333,0.2857142686843872,0.25,0.3333333432674408
6,3.645331374342275e-05,1.3130680978755511,50.0,0.6166666666666667,0.1666666716337204,0.1666666716337204,0.1666666716337204
7,4.0218066238008445,0.7898832371795403,60.0,0.5166666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204
8,1.8448279462516739e-06,0.9929327369811002,50.0,0.8333333333333333,0.1666666716337204,0.125,0.25
9,7.076433881368086e-11,2.4402849505416113,60.0,0.6,0.3333333432674408,0.25,0.5
10,4.529804578775839e-10,2.9269582568974637,60.0,0.3541666666666667,0.6190476417541504,0.45000000298023224,1.0
11,0.0,1.6707827691802184,60.0,0.4642857142857143,0.6666666567325592,0.6000000014901161,1.0
12,9.210258808728395e-07,2.1297909187771897,60.0,0.8125,0.6190476417541504,0.45000000298023224,1.0
13,8.326672684688672e-17,1.681145877424072,60.0,0.4666666666666667,0.29999998211860657,0.2142857164144516,0.5
14,9.853229343547878e-15,1.6621012144212568,60.0,0.7083333333333334,0.75,0.6666666716337204,1.0
15,4.3163858527614383e-10,3.389379818354933,60.0,0.3958333333333333,0.6190476417541504,0.45000000298023224,1.0
16,3.2609034874218964e-10,1.6403255832755435,60.0,0.8333333333333333,0.75,0.6666666716337204,1.0
17,4.166233166010032e-07,3.442472948404043,60.0,0.6,0.375,0.30000001192092896,0.5
18,2.30648833365855e-14,1.6284702350821607,60.0,0.8333333333333333,0.75,0.6666666716337204,1.0
19,7.114388801875534e-08,1.6246091570348913,60.0,0.6785714285714286,0.6666666567325592,0.6000000014901161,1.0
20,1.0197106298647273e-08,2.9760763952979388,60.0,0.55,0.3333333432674408,0.25,0.5
21,6.687169926821563e-08,2.971322960242892,60.0,0.5666666666666667,0.3333333432674408,0.25,0.5
22,2.3716803247043454e-07,1.6174661312630452,60.0,0.7083333333333334,0.75,0.6666666716337204,1.0
