,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,790.8889372853116,651.8892932744479,0.0,0.0,0.0,0.0,0.0,2.5121205204083825,0.0,0.0,0.0,0.0,0.0,11.062522498026155,25.672678242067022,0.0,0.0,0.0,0.0,0.0,74.72405543994407,40.00275213511798,0.0,0.0,0.0,0.0,0.0,96.25154197847063,12.399736141479869,0.0,0.0,0.0,0.0,0.0,25.853965538857995,1268.6945320060604,0.0,0.0,0.0,0.0,0.0,857.3722138598471,128.1881498570499,0.0,0.0,0.0,0.0,0.0,34.64711552390544,890.4175882103556,0.0,0.0,0.0,0.0,0.0,1039.407203614551,517.368855835088,0.0,0.0,0.0,0.0,0.0,535.5171532141675,858.5782856949714,0.0,0.0,0.0,0.0,0.0,773.9580363043665,598.622749855806,0.0,0.0,0.0,0.0,0.0,471.6743828869063,21.440291390048046,0.0,0.0,0.0,0.0,0.0,13.445589479629414,145.30629516663194,0.0,0.0,0.0,0.0,0.0,2.8672270281915355,4083.042747400038,0.0,0.0,0.0,0.0,0.0,4359.0717152449015,2123.6197745009986,0.0,0.0,0.0,0.0,0.0,2419.8369674490646,3202.5334304829557,0.0,0.0,0.0,0.0,0.0,3093.1117560024622,173.18928862074583,0.0,0.0,0.0,0.0,0.0,291.5444578788238
1,604.8221110838795,449.14946233478213,0.0,0.0,0.0,0.0,0.0,4.904390830436541,0.0,0.0,0.0,0.0,0.0,18.505195417293702,12.398764899795736,0.0,0.0,0.0,0.0,0.0,3.377442876006142,32.27018608809682,0.0,0.0,0.0,0.0,0.0,6.201439963305139,5.582757937704599,0.0,0.0,0.0,0.0,0.0,3.0736142693917317,588.7079622800003,0.0,0.0,0.0,0.0,0.0,385.0430335295019,126.35238040895685,0.0,0.0,0.0,0.0,0.0,10.204219665420958,376.92234468489613,0.0,0.0,0.0,0.0,0.0,620.8515764820174,178.7957106512872,0.0,0.0,0.0,0.0,0.0,399.73572767260623,365.9244167278458,0.0,0.0,0.0,0.0,0.0,179.39521881290213,252.40744133582785,0.0,0.0,0.0,0.0,0.0,177.04524211999308,16.04496669021032,0.0,0.0,0.0,0.0,0.0,41.913358490915144,119.39707583812297,0.0,0.0,0.0,0.0,0.0,312.9451269027807,2846.064598718279,0.0,0.0,0.0,0.0,0.0,2812.2011556781936,1229.0923268292975,0.0,0.0,0.0,0.0,0.0,1760.651829256033,1921.909369983751,0.0,0.0,0.0,0.0,0.0,2993.3831079895854,115.68943140312126,0.0,0.0,0.0,0.0,0.0,114.54677137586516
2,246.07756589964114,327.58139854286736,0.0,0.0,0.0,0.0,0.0,7.342891537970261,0.0,0.0,0.0,0.0,0.0,3.139138142461974,3.9347765364434544,0.0,0.0,0.0,0.0,0.0,2.949766326121127,13.809379192687818,0.0,0.0,0.0,0.0,0.0,2.432198200323832,4.4997638905432655,0.0,0.0,0.0,0.0,0.0,10.310908953968745,348.80371163110306,0.0,0.0,0.0,0.0,0.0,475.1514516893084,88.71821421507768,0.0,0.0,0.0,0.0,0.0,4.795503807144467,98.6482484373586,0.0,0.0,0.0,0.0,0.0,88.80969550275006,72.88071572697848,0.0,0.0,0.0,0.0,0.0,390.1529418490648,226.588187520284,0.0,0.0,0.0,0.0,0.0,554.116671936359,193.28529293251694,0.0,0.0,0.0,0.0,0.0,48.175211695522115,16.720748255515733,0.0,0.0,0.0,0.0,0.0,70.94953312694808,100.81851406758243,0.0,0.0,0.0,0.0,0.0,42.44483591026373,1936.5031641767605,0.0,0.0,0.0,0.0,0.0,2107.086794550015,283.89239957322513,0.0,0.0,0.0,0.0,0.0,784.7473920234352,1212.8182433239122,0.0,0.0,0.0,0.0,0.0,1436.7753162695446,115.75368003464264,0.0,0.0,0.0,0.0,0.0,90.77246140924396
3,251.68768604086,107.48878862728826,0.0,0.0,0.0,0.0,0.0,1.7889710113947481,0.0,0.0,0.0,0.0,0.0,5.42345359045641,3.195300450055521,0.0,0.0,0.0,0.0,0.0,35.34013162859415,10.40404946727024,0.0,0.0,0.0,0.0,0.0,16.9454381807712,2.5680546777819666,0.0,0.0,0.0,0.0,0.0,4.3675564592026,329.87712690512626,0.0,0.0,0.0,0.0,0.0,221.02792818611513,83.0115248444713,0.0,0.0,0.0,0.0,0.0,71.18737197602628,61.356671452869286,0.0,0.0,0.0,0.0,0.0,119.00918762000778,80.43631948436817,0.0,0.0,0.0,0.0,0.0,220.86974538232604,235.9018416101093,0.0,0.0,0.0,0.0,0.0,139.8109217154678,180.06028796708435,0.0,0.0,0.0,0.0,0.0,58.355523400219205,23.97688575519156,0.0,0.0,0.0,0.0,0.0,49.95573013783079,127.75088706471165,0.0,0.0,0.0,0.0,0.0,22.3396884785392,1187.8039529198245,0.0,0.0,0.0,0.0,0.0,2084.0301660441764,167.40499902068456,0.0,0.0,0.0,0.0,0.0,79.60237688246036,586.7849200167997,0.0,0.0,0.0,0.0,0.0,759.893148463804,119.22134550973335,0.0,0.0,0.0,0.0,0.0,28.56080953112102
4,136.99807760161974,75.23438484008766,0.0,0.0,0.0,0.0,0.0,2.783420003999399,0.0,0.0,0.0,0.0,0.0,4.775862377117143,11.508578612408135,0.0,0.0,0.0,0.0,0.0,6.0212369088491,16.378436093131278,0.0,0.0,0.0,0.0,0.0,17.090497559325115,6.291579284286517,0.0,0.0,0.0,0.0,0.0,2.4108444990083284,381.58554498317596,0.0,0.0,0.0,0.0,0.0,221.3784093536528,75.08163700359468,0.0,0.0,0.0,0.0,0.0,7.930015970249154,60.08013184366127,0.0,0.0,0.0,0.0,0.0,118.75380091673524,73.21333054370625,0.0,0.0,0.0,0.0,0.0,107.60523123162035,293.8904216586068,0.0,0.0,0.0,0.0,0.0,228.733637684285,174.58745107454848,0.0,0.0,0.0,0.0,0.0,50.47489237374455,42.2764894748318,0.0,0.0,0.0,0.0,0.0,2.0365980148927436,75.5896473765341,0.0,0.0,0.0,0.0,0.0,65.17208622691686,974.1575738219883,0.0,0.0,0.0,0.0,0.0,1428.1177832392045,141.7214648387115,0.0,0.0,0.0,0.0,0.0,38.92159971990371,306.840607593292,0.0,0.0,0.0,0.0,0.0,468.4919026768853,66.21270506078154,0.0,0.0,0.0,0.0,0.0,30.643744234066233
5,26.91680996564977,58.271009241106476,0.0,0.0,0.0,0.0,0.0,10.99915272750221,0.0,0.0,0.0,0.0,0.0,9.407323390603947,5.94838446405338,0.0,0.0,0.0,0.0,0.0,0.6750199893173293,8.402014797378067,0.0,0.0,0.0,0.0,0.0,6.191452113450417,3.291060876215472,0.0,0.0,0.0,0.0,0.0,2.890932826453884,404.8744969010074,0.0,0.0,0.0,0.0,0.0,150.79041398274984,65.17259753612984,0.0,0.0,0.0,0.0,0.0,78.72090999543418,62.56439328621598,0.0,0.0,0.0,0.0,0.0,99.28451568224747,68.94542143324291,0.0,0.0,0.0,0.0,0.0,71.89710952831064,244.09389399970215,0.0,0.0,0.0,0.0,0.0,162.89728413325017,172.5253004679161,0.0,0.0,0.0,0.0,0.0,54.662353289245665,24.494333966204266,0.0,0.0,0.0,0.0,0.0,18.421824574005615,76.34401132973156,0.0,0.0,0.0,0.0,0.0,79.339531887595,563.6257467050759,0.0,0.0,0.0,0.0,0.0,516.8563929912913,179.71005995934104,0.0,0.0,0.0,0.0,0.0,56.16014800739084,176.18904514210257,0.0,0.0,0.0,0.0,0.0,194.77693442939474,54.7867286492613,0.0,0.0,0.0,0.0,0.0,104.10775573321968
6,66.50834976646497,38.896263639175324,0.0,0.0,0.0,0.0,0.0,10.712829761909342,0.0,0.0,0.0,0.0,0.0,10.120483600448834,2.642886126722017,0.0,0.0,0.0,0.0,0.0,1.8888788585749414,8.38604959490672,0.0,0.0,0.0,0.0,0.0,5.195014320053043,4.937912826113898,0.0,0.0,0.0,0.0,0.0,4.4498782963453225,466.0069821020728,0.0,0.0,0.0,0.0,0.0,367.84367559516477,57.67011161105669,0.0,0.0,0.0,0.0,0.0,6.226448788295117,65.22083602378062,0.0,0.0,0.0,0.0,0.0,115.93793687039225,56.464897511004,0.0,0.0,0.0,0.0,0.0,115.0520240838033,299.1717704911279,0.0,0.0,0.0,0.0,0.0,73.08341922530444,134.5109509828257,0.0,0.0,0.0,0.0,0.0,33.1376634578586,49.550886148780165,0.0,0.0,0.0,0.0,0.0,5.8136602459802855,91.85729206103872,0.0,0.0,0.0,0.0,0.0,169.34968328404844,346.0795923308972,0.0,0.0,0.0,0.0,0.0,455.62481916086966,85.61755047650118,0.0,0.0,0.0,0.0,0.0,59.77892235877082,180.06499135552843,0.0,0.0,0.0,0.0,0.0,116.20523496269197,52.28974281600614,0.0,0.0,0.0,0.0,0.0,81.22694496501002
7,82.52653828648248,43.818094591802534,0.0,0.0,0.0,0.0,0.0,6.796427957799378,0.0,0.0,0.0,0.0,0.0,2.78485126756959,1.9084952047590693,0.0,0.0,0.0,0.0,0.0,0.9659919401580592,8.830623530184276,0.0,0.0,0.0,0.0,0.0,7.731754757301237,3.012045979704443,0.0,0.0,0.0,0.0,0.0,2.0638395396516356,313.55572868481494,0.0,0.0,0.0,0.0,0.0,211.43507000405972,59.637918712731555,0.0,0.0,0.0,0.0,0.0,8.57293546488556,57.75669050987363,0.0,0.0,0.0,0.0,0.0,83.5213372546723,52.44681454894136,0.0,0.0,0.0,0.0,0.0,45.03106168531494,236.18797636673418,0.0,0.0,0.0,0.0,0.0,133.11072006471625,129.2756537776842,0.0,0.0,0.0,0.0,0.0,70.1797993906073,24.845690952322272,0.0,0.0,0.0,0.0,0.0,19.341454218146936,68.370365531048,0.0,0.0,0.0,0.0,0.0,122.79150693661632,139.12454368505192,0.0,0.0,0.0,0.0,0.0,197.08844253295297,182.48783132793093,0.0,0.0,0.0,0.0,0.0,51.32335715630895,220.86415121069248,0.0,0.0,0.0,0.0,0.0,274.25345627405767,45.591961555381545,0.0,0.0,0.0,0.0,0.0,33.234975653123726
8,23.559760946263427,28.833832246285713,0.0,0.0,0.0,0.0,0.0,2.689297071770739,0.0,0.0,0.0,0.0,0.0,1.8570402736449012,2.002283257636343,0.0,0.0,0.0,0.0,0.0,2.0495895033192153,7.144170310146558,0.0,0.0,0.0,0.0,0.0,3.795500041992839,3.3578184086064744,0.0,0.0,0.0,0.0,0.0,0.6423885162503804,340.5004299660457,0.0,0.0,0.0,0.0,0.0,66.72438683075818,61.709558032857785,0.0,0.0,0.0,0.0,0.0,54.12936257689783,92.78285546260294,0.0,0.0,0.0,0.0,0.0,64.6821125360233,39.929703262345505,0.0,0.0,0.0,0.0,0.0,101.51638636732373,250.31445850738214,0.0,0.0,0.0,0.0,0.0,124.66038547242887,109.60060498878345,0.0,0.0,0.0,0.0,0.0,67.65982840493194,22.18500507466034,0.0,0.0,0.0,0.0,0.0,18.40954114500289,71.33296528399673,0.0,0.0,0.0,0.0,0.0,57.41881122115213,116.33190189887675,0.0,0.0,0.0,0.0,0.0,119.19704478668994,58.129445309638115,0.0,0.0,0.0,0.0,0.0,80.9546808716188,153.89746874131356,0.0,0.0,0.0,0.0,0.0,70.9814419185902,41.93261727458397,0.0,0.0,0.0,0.0,0.0,57.92126510656047
