,UKBB11026,UKBB11026,UKBB11026,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,89.22065716664144,15.725546223738206,0.0,15.671516710611822,0.0,110.1065274473923,13.946703567754819,0.0,76.29756803078399
1,54.37900130167154,10.343848422911995,0.0,10.2493749946169,0.0,95.7187353552845,14.834244600702231,0.0,67.36168842396427
2,36.031570612456946,6.5518326240990215,0.0,6.077105199272669,0.0,50.779727103481164,8.118491369014938,0.0,47.827451746541655
3,24.721021873008837,6.078864597635155,0.0,5.4954338539849905,0.0,125.40334375195258,6.273607635750609,0.0,35.728469092103
4,18.709048275945783,8.654863947082447,0.0,8.816524154159492,0.0,68.02699345849334,11.18365325544635,0.0,103.11425288288073
5,27.373395378625915,6.249507278045975,0.0,5.721436495858199,0.0,12.289590079623053,5.641227968270815,0.0,18.26785832526609
6,13.230179800994604,5.989534808410245,0.0,5.822585973524256,0.5,53.0568526380511,7.3895855043635414,0.0,33.00422773652461
7,10.591045860205181,5.630972714905301,0.0,5.4709183018185925,0.0,58.421594524083304,6.590770346232911,0.0,28.786847358193647
8,46.57242262482345,7.099665682735331,0.0,5.839347810962542,0.0,31.869182895118048,5.481943563796351,0.0,29.118553014328448
9,49.257005942300175,5.5750911948742665,0.0,4.657336583742387,0.0,21.248751616149164,5.120012801974272,0.0,27.890517242565252
10,92.9083092054242,5.886710353446496,0.0,5.627278532000447,0.0,27.020851047983257,7.038274862156393,0.0,23.839501399698413
11,20.476757747327504,5.406452096539157,0.0,5.173104483883722,0.0,24.118465725320736,6.204662642730305,0.0,30.609282522977733
12,52.07377067719627,7.107438894081684,0.0,5.799843588180279,0.0,37.594039300633796,5.481958573559195,0.0,15.462441256951184
13,75.11847923547343,6.7662654053408975,0.0,5.270946616641138,0.0,7.267352406186232,5.358854680185052,0.0,28.579619446027277
14,57.23238794594343,5.432576409121151,0.0,4.5550315874605785,0.0,26.877880255990956,4.693226935299823,0.0,23.23567171804824
15,57.348527191799995,6.276365885948779,0.0,6.833322168041406,0.0,42.185168155839165,8.425650339447172,0.0,35.02377739312769
16,38.788561516375545,6.2527785485721825,0.0,4.981896501461566,0.0,17.422226440985547,5.022056244276532,0.0,14.006967252481461
17,47.629342272511295,5.146309174422173,0.0,5.149781004444553,0.0,47.295239024117556,6.403251402029585,0.0,39.136012899624234
18,29.21482346339203,4.690607578725472,0.0,4.694682764446547,0.0,25.435136331672872,5.522475414886458,0.0,34.66945504585334
19,23.439508260009102,8.978112396387923,0.0,6.644698110542986,0.0,38.04914225989113,6.063948984790807,0.0,54.24259144859787
20,14.480610675469729,5.048173228907491,0.0,5.423625828478338,0.0,13.209137671233888,6.2340961096364165,0.0,25.379896840327575
21,25.14407868620897,5.226500605866169,0.0,4.35946202881599,0.0,17.211187591772713,4.777130501893612,0.0,15.075407731705447
22,26.892121023678083,5.388642208897307,0.0,4.700906624237022,0.0,24.33245536112235,4.874635235711125,0.0,41.88215567254609
23,40.601422855109,4.6381316280258895,0.0,4.585453783166988,0.0,21.450015604128794,5.087407874606837,0.0,15.620852855664964
24,33.67757526253948,5.9769291237072215,0.0,4.70371972425258,0.0,9.640070122332352,4.913295287879194,0.0,22.513572254081698
25,48.41238454909744,6.4675950668559565,0.0,7.266595125344233,0.0,30.269244076500776,8.583644011928179,0.0,23.595474336749124
26,26.931385450675677,6.461913881415175,0.0,5.169454309942175,0.0,39.59460934980531,5.058108979698156,0.0,24.136813175055458
27,14.875484232658936,5.024996025347884,0.0,5.195521029753766,0.0,15.541988001513438,5.944407918612638,0.0,10.312168381449066
28,6.0423307599893175,4.817234218022661,0.0,4.817982929231902,0.0,18.007415574909952,5.492892416303411,0.0,2.9169157197946682
29,19.60945178545348,5.788910718073051,0.0,6.554963307731,0.0,25.924668565033304,9.209435431648975,0.0,21.578615334624146
30,23.00681799727572,5.155017403640658,0.0,5.381125255227205,0.0,19.08084846787615,6.305198748754667,0.0,28.96441023380462
31,21.89657411745105,6.441353847938888,0.0,4.97650856671929,0.0,17.485954937106886,5.026895718080494,0.0,14.45834113815436
32,17.853541195009036,5.950420544937965,0.0,4.935436640766918,0.0,37.90182070765357,5.168016260700045,0.0,7.789250740681127
33,18.398315010705247,5.150322452018563,0.0,5.214649518643752,0.0,14.939451758110481,5.82236068344145,0.0,57.03272258160112
34,33.901887797750746,4.868246370598116,0.0,4.667438526194004,0.0,40.012433424832224,5.056669501820227,0.0,32.068559965125836
35,14.478265534812707,4.9666400064591025,0.0,4.624194439299978,0.0,20.01525588981644,5.023975517530302,0.0,26.499936883370985
36,17.356755086343306,5.072227402505575,0.0,4.765165427709508,0.0,10.920197626761194,5.172782671792893,0.0,13.657978244864456
37,5.528687316422639,4.899556278769745,0.0,4.557807708843461,0.0,16.585484924665206,4.918698055157543,0.0,34.440121848209685
38,34.15586720464725,5.812771376211134,0.0,4.434947202152229,0.0,49.54614600391949,4.645776908484156,0.0,52.78169755932282
39,29.837766724694568,5.430395289961385,0.0,6.10498432241234,0.5,21.844040658482655,7.05158831482745,0.0,24.813083041346445
40,16.11699112011105,5.107912150606265,0.0,4.338626983595656,0.0,12.640521255503645,4.846720316067063,0.0,13.399334861469256
41,33.402593815854615,7.381290249364627,0.0,5.483580949169498,0.5,8.921214727942047,5.802954765919483,0.0,36.44511882549624
42,13.089006938652496,7.561368912428564,0.0,5.798278373375846,0.5,63.08219011002096,5.728301784177891,0.0,27.498529998006177
43,17.738848744389415,5.310632522244496,0.0,4.713954543371688,0.0,6.497132949890412,4.858017874675987,0.0,41.45394990148962
44,22.078152375056124,6.3702401286343395,0.0,5.0686768297730636,0.0,20.629304630810637,5.09849288390601,0.0,14.257828686360352
45,19.550592081770468,5.04654584667682,0.0,4.485691302745241,0.0,19.700643780762547,5.09318474630565,0.0,26.19935571185008
46,51.770770883969675,4.940606582455652,0.0,4.936094074871482,0.0,15.503406727382277,5.431800643901664,0.0,8.063242702674692
47,14.561294219569387,5.440008742262672,0.0,5.741334031583526,0.0,15.070890118842414,6.983833051362304,0.0,10.763197539808257
48,13.534454672747216,7.163997945411069,0.0,7.999194319401166,0.5,36.39723410344192,9.355685353559702,0.0,4.613968012694951
49,7.606341461577296,5.202423425627513,0.0,4.510852549197576,0.0,34.03968545480589,4.755113199521528,0.0,9.778503438203703
50,28.70096715014106,4.91590113735941,0.0,4.719781184381146,0.0,5.329049936757066,5.251568934897488,0.0,8.754019283027853
51,30.397774157287625,7.85108335757203,0.0,5.945178748837337,0.0,22.094005998184684,5.962807801048889,0.0,23.719734520980467
52,11.016781017670592,4.940574450592492,0.0,4.714693232374833,0.0,15.904095317721769,5.1590775216174745,0.0,23.704126648952784
53,12.226046979211388,5.852946953043227,0.0,4.966040581921197,0.0,12.313857085700805,4.916760373637447,0.0,15.160414201451502
54,24.391791975537092,5.309309356845822,0.0,5.867749134785737,0.5,35.44466454087544,6.603321069648388,0.0,8.23414108201748
55,11.935774837470618,5.662574772934177,0.0,4.701092759871763,0.0,18.0237137765816,4.973285109903968,0.0,9.470595638471524
56,24.48653000005759,6.476017023716056,0.0,5.088881822284883,0.0,9.770547106162365,5.123794639346825,0.0,17.520230446479
57,10.174341857233124,5.258635351586598,0.0,5.08751804049888,0.0,22.41078138055014,5.390396049583648,0.0,4.831946120613985
58,15.87848773980123,5.4412037730792955,0.0,5.284480062536761,0.0,15.356347487147524,6.205821917359317,0.0,10.128644108535775
59,12.690223744140333,5.268913516257149,0.0,4.623950410592655,0.0,33.12977204704076,4.819469482063376,0.0,25.970812663327308
60,26.20916474349752,5.207221078256562,0.0,4.7214300812682914,1.0,47.42889007048422,5.181470178565098,0.0,21.69076587661216
61,14.733948224971385,5.198192242438193,0.0,4.998330580073872,0.0,55.61850515948429,5.388432477402466,0.0,24.88753712294588
62,23.419268256650604,6.681858098107735,0.0,7.5546372899328205,0.0,25.790240582851776,8.418090569366404,0.0,8.062559212963222
63,21.94505495900189,5.643786330949473,0.0,6.063923833838214,0.0,24.18549488378811,7.120009029570295,0.0,6.707652253268674
64,13.077931548903948,5.722530504225691,0.0,4.6847266276240145,0.0,16.874193139228208,5.463633836493614,0.0,13.334540667482582
65,7.058958765979808,5.114245906918507,0.0,4.881092672713208,0.5,36.860471691185325,5.332448210140419,0.0,4.556864011195225
66,24.778657045564113,5.21767819200221,0.0,4.895667117506494,0.0,8.40460524328253,5.233832864431081,0.0,15.596727719547758
67,33.12864674920381,5.047640765595416,0.0,4.791893950211645,0.0,10.078552601854664,5.494131576555986,0.0,4.337119045047698
68,19.995365671039437,5.904998624835087,0.0,6.571155424944873,0.0,30.013283809313105,7.311641917991693,0.0,3.5060568618812855
69,10.8384550752697,5.207450279857474,0.0,5.238831423792913,0.0,17.74248451389564,5.920992939569276,0.0,25.177319998069237
70,54.44776799565632,5.699127689309258,0.0,6.112981755588337,0.0,15.665447171567749,7.05499950661855,0.0,25.858788388456155
71,26.35355885732194,6.771056186814864,0.0,7.302176419924197,0.5,24.745271874615096,8.22899776794996,0.0,14.680214487911734
72,40.153269092795384,5.358904986109166,0.0,5.036104881357486,0.5,5.648302488160562,5.363774258612315,0.0,2.9089782877451325
73,10.382877561730124,5.718084791194307,0.0,6.015568753399105,0.0,14.971851720497252,6.837733590708351,0.0,12.778825487617988
74,19.209191635000064,6.440916644706863,0.0,5.336417780744665,1.0,21.907575426501623,5.53454112607233,0.0,14.810527905247723
75,15.656444622895114,5.755030309221767,0.0,5.049348283082345,0.0,13.816291515177108,5.263301733496194,0.0,5.969760339584535
76,19.12544380673232,5.598303174406663,0.0,5.12845029666949,0.0,59.774300961206336,5.410598203365251,0.0,12.687448109102869
