,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6929710127352633,0.17339348761612905,50.0,0.08763283569272332,50.0,0.7005055449777217
1,0.8903619606811655,0.1732457366947157,50.0,0.08697624497734856,57.14285714285714,0.8848643052959029
2,0.6921519517196311,0.1816423718635072,50.0,0.07379714474612495,67.46031746031747,0.45574097270848585
3,0.8316756722689129,0.18874386164165236,25.0,0.0749265569945087,73.80952380952381,0.4511837075783991
4,0.6924315191899276,0.17463297694390184,50.0,0.08452405993681734,73.80952380952381,0.6162730402475446
5,0.7368981253876701,0.17326998262831478,50.0,0.14037036807119496,64.28571428571429,0.27182908026004987
6,0.6953501601059557,0.17319550908473497,50.0,0.21865012654322732,50.0,0.9647048544400945
7,0.6933375316786987,0.17336299226795718,0.0,0.1370128030132904,59.523809523809526,0.34068271506286574
8,0.6936305015835398,0.17336277708734316,50.0,0.09748473402463197,62.698412698412696,0.26237410292908797
9,0.6930005139696354,0.1733757676294327,25.0,0.0997603640831858,73.01587301587301,0.2886729268178804
10,0.6931412265106524,0.17332596211532558,50.0,0.0917389956061017,72.22222222222221,0.039168841119764645
11,0.6947772855778814,0.17330078136240515,75.0,0.11156856508354618,71.42857142857143,0.2737656900319184
12,0.6924711270294837,0.17331931281893045,50.0,0.16625411890917224,67.46031746031747,0.0332326621877813
13,0.6932729605738328,0.17335203744341302,75.0,0.1394985367803997,70.63492063492063,0.16045295515827757
14,0.692891495810861,0.1733751190551399,75.0,0.15809395485908603,71.42857142857143,0.21107773385808307
15,0.693170797857815,0.1734342174125957,25.0,0.12782822467899393,66.66666666666666,0.3216915606358438
16,0.6925245836823486,0.17339523855860903,25.0,0.11458990895588556,73.01587301587301,0.06605164476428094
17,0.6914904721312681,0.17336510726687457,50.0,0.16556764311601896,56.34920634920635,1.0874362859784026
18,0.6914251842304249,0.17349410464453913,25.0,0.11063972396575981,71.42857142857143,0.09456153822903664
19,0.6925355972575566,0.17318573718355462,50.0,0.16853328267373469,61.904761904761905,0.10278860780363494
20,0.6901388368273549,0.1735070499685055,50.0,0.16493122414258515,73.01587301587301,0.17081269438516086
21,0.6907839758107717,0.17336909930638397,50.0,0.12876228580168564,71.42857142857143,0.0010154698050252062
22,0.6960964066070505,0.17303662571537903,75.0,0.15948364275163604,70.63492063492063,0.015905355935111675
23,0.6921195319797779,0.17312207359392762,75.0,0.19445771733066558,69.84126984126983,0.0008994948909219671
24,0.6951294619386263,0.17301091709343736,75.0,0.18341424784791635,69.04761904761905,0.007889162902165254
25,0.6924802276332886,0.173002009315182,75.0,0.20255403757256477,69.04761904761905,0.004128497060584425
26,0.6943513350639497,0.17312461400228032,75.0,0.19865551092342307,73.01587301587301,0.0022148546905764108
27,0.6939032217545269,0.17307198450799816,75.0,0.19240314979384082,67.46031746031747,0.008562249822735853
