,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,436.40986471902545,436.81348712057405,0.0,0.0,0.0,0.0,0.0
1,506.2591969424384,382.60148110681786,0.0,0.0,0.0,0.0,0.0
2,477.7277012767748,318.8417533540749,0.0,0.0,0.0,0.0,0.0
3,416.91706139285,248.7479416662617,0.0,0.0,0.0,0.0,0.0
4,161.1627468964325,183.6422348076576,0.0,0.0,0.0,0.0,0.0
5,106.08322518080072,137.05789847839804,0.0,0.0,0.0,0.0,0.0
6,189.5471918219929,125.45103820937304,0.0,0.0,0.0,0.0,0.0
7,108.34194020786745,142.54798915827038,0.0,0.0,0.0,0.0,0.0
8,97.85088865148805,164.21234517059614,0.0,0.0,0.0,0.0,0.0
9,77.39777213568497,171.3934592493249,0.0,0.0,0.0,0.0,0.0
10,10.768444290939714,159.01520510738834,0.0,0.0,0.0,0.0,0.0
11,69.7518781727781,136.6116814665867,0.0,0.0,0.0,0.0,0.0
12,96.7812980209366,120.33215274262852,0.0,0.0,0.0,0.0,0.0
13,184.03028942958034,115.47530314225666,0.0,0.0,0.0,0.0,0.0
14,119.01690159690187,110.76886877001253,0.0,0.0,0.0,0.0,0.0
15,142.38785644842295,107.66055664224312,0.0,0.0,0.0,0.0,0.0
16,134.944543286596,105.21968937980081,0.0,0.0,0.0,0.0,0.0
17,112.54116197234622,103.28466835865704,0.0,0.0,0.0,0.0,0.0
18,93.23285592016377,101.29252570821374,0.0,0.0,0.0,0.0,0.0
19,91.06285122118865,101.92559644174979,0.0,0.0,0.0,0.0,0.0
20,167.6529422967068,101.00436082027892,0.0,0.0,0.0,0.0,0.0
21,101.80457170020662,98.18920450387346,0.0,0.0,0.0,0.0,0.0
22,26.547899512581154,91.03699353710921,0.0,0.0,0.0,0.0,0.0
23,20.761153339141,87.42689472322319,0.0,0.0,0.0,0.0,0.0
24,129.40519840260117,83.74923726356711,0.0,0.0,0.0,0.0,0.0
25,105.36330806356924,79.33261661160265,0.0,0.0,0.0,0.0,0.0
26,20.862415337506892,75.57781335549623,0.0,0.0,0.0,0.0,0.0
27,19.022436478720998,73.37736344115565,0.0,0.0,0.0,0.0,0.0
28,80.52059569288426,69.6997079060094,0.0,0.0,0.0,0.0,0.0
29,99.40346047515587,65.6784377640087,0.0,0.0,0.0,0.0,0.0
30,80.97044432196782,60.00128213105563,0.0,0.0,0.0,0.0,0.0
31,49.81216126868803,58.33863140124294,0.0,0.0,0.0,0.0,0.0
32,12.795630082347746,53.05842284316526,0.0,0.0,0.0,0.0,0.0
33,18.952870785235664,46.475980563139736,0.0,0.0,0.0,0.0,0.0
34,41.9784155372012,43.33639695347983,0.0,0.0,0.0,0.0,0.0
35,30.186912804392755,34.77508585230684,0.0,0.0,0.0,0.0,0.0
36,11.988888900045271,29.75112982084924,0.0,0.0,0.0,0.0,0.0
37,46.76385581941512,31.32927236207908,0.0,0.0,0.0,0.0,0.0
38,42.64362781272171,28.652260234459078,0.0,0.0,0.0,0.0,0.0
39,12.175654364043393,30.929428228083385,0.0,0.0,0.0,0.0,0.0
40,31.37604127438636,31.736621367927203,0.0,0.0,0.0,0.0,0.0
41,26.52540504915327,33.553266726119425,0.0,0.0,0.0,0.0,0.0
42,19.99889629630173,34.631256166434476,0.0,0.0,0.0,0.0,0.0
43,5.981717026558097,35.56593321800911,0.0,0.0,0.0,0.0,0.0
44,6.584094319390814,36.95733177513505,0.0,0.0,0.0,0.0,0.0
45,5.282357324970802,37.7826079394794,0.0,0.0,0.0,0.0,0.0
46,2.7753086557320166,39.546461741163036,0.0,0.0,0.0,0.0,0.0
47,3.5447793494510207,41.67019725445498,0.0,0.0,0.0,0.0,0.0
48,6.8164920850531034,45.369887819471195,0.0,0.0,0.0,0.0,0.0
49,2.467593840441408,41.77811248141907,0.0,0.0,0.0,0.0,0.0
50,1.466117144155609,43.24396753861138,0.0,0.0,0.0,0.0,0.0
51,1.4675581440900418,38.395736086314066,0.0,0.0,0.0,0.0,0.0
52,2.0940693912022357,37.81745531574702,0.0,0.0,0.0,0.0,0.0
53,0.6220547435446633,39.55040739653399,0.0,0.0,0.0,0.0,0.0
54,1.266644777147426,37.99053140191085,0.0,0.0,0.0,0.0,0.0
55,1.1138143899013337,36.94253626591553,0.0,0.0,0.0,0.0,0.0
56,1.9012759772420587,42.62120584610758,0.0,0.0,0.0,0.0,0.0
57,4.455164621982423,38.00459688976562,0.0,0.0,0.0,0.0,0.0
58,1.5843487367758664,37.01269176729102,0.0,0.0,0.0,0.0,0.0
59,0.15630506019969992,37.80679446679546,0.0,0.0,0.0,0.0,0.0
60,0.2505242566527243,36.9740717511458,0.0,0.0,0.0,0.0,0.0
61,1.507867484889902,43.97147704231509,0.0,0.0,0.0,0.0,0.0
62,0.9144570718140232,37.960164951941174,0.0,0.0,0.0,0.0,0.0
63,1.1915266063545908,37.994422533641426,0.0,0.0,0.0,0.0,0.0
64,0.7831214749296984,39.752417145415514,0.0,0.0,0.0,0.0,0.0
65,0.12062993601921237,37.95817512032732,0.0,0.0,0.0,0.0,0.0
66,0.34711575946760564,38.09444606710139,0.0,0.0,0.0,0.0,0.0
67,1.8775722134650628,37.683998602397644,0.0,0.0,0.0,0.0,0.0
68,0.13489214995292217,40.35669130268541,0.0,0.0,0.0,0.0,0.0
69,2.010622133891816,38.15536266895565,0.0,0.0,0.0,0.0,0.0
70,1.1103005728590802,35.63655296327908,0.0,0.0,0.0,0.0,0.0
71,0.25952475591745605,38.58742521112996,0.0,0.0,0.0,0.0,0.0
72,0.14455965144021637,35.74591147508977,0.0,0.0,0.0,0.0,0.0
73,0.2515971181190126,37.688527857091394,0.0,0.0,0.0,0.0,0.0
74,0.05158561925082156,39.96479898458566,0.0,0.0,0.0,0.0,0.0
75,0.3509782331415305,38.5671111387395,0.0,0.0,0.0,0.0,0.0
76,0.28139101655087667,39.89531534296487,0.0,0.0,0.0,0.0,0.0
77,0.3352981692863649,38.55310032350629,0.0,0.0,0.0,0.0,0.0
78,0.16282719093445372,39.67758597717303,0.0,0.0,0.0,0.0,0.0
79,0.42925496903599497,37.820610655226915,0.0,0.0,0.0,0.0,0.0
80,0.3696514492778167,38.521812996351706,0.0,0.0,0.0,0.0,0.0
81,1.2090953907460258,36.850549670773816,0.0,0.0,0.0,0.0,0.0
82,4.015352035728238,44.66384715286776,0.0,0.0,0.0,0.0,0.0
83,2.4989306718644855,37.662458868237344,0.0,0.0,0.0,0.0,0.0
84,2.8097276680908854,34.71983479757093,0.0,0.0,0.0,0.0,0.0
85,3.025502819166791,33.86195223993371,0.0,0.0,0.0,0.0,0.0
86,1.8833415897235894,35.690675697704535,0.0,0.0,0.0,0.0,0.0
87,2.5751045910570354,36.60790840889664,0.0,0.0,0.0,0.0,0.0
88,0.8285515546734101,37.89169464403306,0.0,0.0,0.0,0.0,0.0
89,0.7919995126052476,39.22842909153671,0.0,0.0,0.0,0.0,0.0
90,0.636394565949133,38.96164847256051,0.0,0.0,0.0,0.0,0.0
91,0.3167649377203459,39.008556135336164,0.0,0.0,0.0,0.0,0.0
92,0.44139243563665664,37.810980449227976,0.0,0.0,0.0,0.0,0.0
93,0.09528086431628885,37.57527991445922,0.0,0.0,0.0,0.0,0.0
94,5.9063200170134476,40.380215835384895,0.0,0.0,0.0,0.0,0.0
95,3.8260988064247528,36.47188562728231,0.0,0.0,0.0,0.0,0.0
96,1.205960607783509,40.8415624747968,0.0,0.0,0.0,0.0,0.0
97,1.0346152625395875,36.44696194324098,0.0,0.0,0.0,0.0,0.0
98,1.7572098777673535,36.15389855176559,0.0,0.0,0.0,0.0,0.0
99,0.12966603765993867,39.66586136043576,0.0,0.0,0.0,0.0,0.0
