,ASD,ASD,ASD,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.3979750769010701,0.08182717002288846,63.26530612244898,0.09958828476657419,56.25,0.7065905266292443
1,0.9441700974768845,0.08441087927713403,62.755102040816325,0.07741934447332541,68.75,0.7198543728533473
2,0.31974670852368176,0.08081840401572028,66.83673469387756,0.06537450224157106,71.875,0.5461371389103695
3,0.44130471535065413,0.08893591848387583,65.81632653061224,0.2118081889381715,56.25,0.04725555743339778
4,0.25689194281891436,0.09635169429733155,63.26530612244898,0.24607824256463162,56.25,0.025215854486947104
5,0.10577489563217163,0.11412528537025272,62.244897959183675,0.18706415839118298,65.625,0.09997065385130108
6,0.501126482743587,0.10682674545069713,61.73469387755102,0.26566941388430076,56.25,0.027723433229046412
7,0.24745467795873835,0.13657159266836513,61.73469387755102,0.2544094161286173,59.375,1.0708224757310826e-05
8,0.035743761936695095,0.12672103032035345,63.775510204081634,0.17205051874375046,71.875,0.01588797714567245
9,0.5335741970400093,0.13383804314466055,63.26530612244898,0.23142128226573994,65.625,0.0004542528575162923
10,0.007482768715854699,0.16942786785683805,63.26530612244898,0.3000913235418658,62.5,0.001798648207267274
11,0.20301825697459783,0.18703971082857754,63.775510204081634,0.3464429576673888,59.375,0.0020609373058376877
12,0.002287755499400948,0.21388804030469913,59.183673469387756,0.3527373165862375,56.25,0.000886306978989355
13,3.0966760172873937e-06,0.23896519321722798,61.73469387755102,0.3293250667514665,62.5,1.2839697086648193e-05
14,0.002144426705778258,0.26466716068928503,63.775510204081634,0.29823202717636277,62.5,5.301883713998232e-05
15,0.0005992134115976613,0.24177861315706958,61.73469387755102,0.24312253353497487,68.75,0.001219130194331194
16,1.904300753181967e-05,0.29292804830733304,63.26530612244898,0.3201495552140711,62.5,0.0002324550499646367
17,0.004342653337797295,0.2777810683913611,61.73469387755102,0.37033907526892773,65.625,0.00024115013008773673
18,0.00023724229611692138,0.3101968501699902,59.183673469387756,0.3428177090113773,62.5,6.722622694665786e-05
19,0.010645462577118124,0.2977221668932322,62.244897959183675,0.3550137685191203,62.5,6.525455582646727e-05
20,4.129812448597505e-05,0.3057863222097416,63.26530612244898,0.3599285879344114,62.5,0.00024515700544869545
21,9.256766291340601e-07,0.3507153557696789,58.673469387755105,0.41016261627608674,59.375,0.00045229639792459045
22,4.518617707256828e-07,0.380915338598633,63.26530612244898,0.4276800515397376,56.25,8.866762109309801e-05
23,2.215693209335971e-06,0.3531942865566127,61.224489795918366,0.4277598743924569,59.375,0.00021112742822453073
24,0.00022360902009902088,0.3552258418325582,63.26530612244898,0.4340048904196494,59.375,0.00028832120977227845
25,2.1730299427596325e-05,0.3603052990330947,63.775510204081634,0.43418850883271826,59.375,6.891601374709748e-05
26,3.887780747157135e-06,0.3582761483991483,63.26530612244898,0.4377161253156209,59.375,0.00011088002687935553
27,7.663202648952378e-06,0.3756769462460414,62.755102040816325,0.44120083809287747,59.375,8.103255049776516e-05
28,4.650360561998869e-05,0.37158022039688177,62.755102040816325,0.4404368763709904,59.375,9.306049598045789e-06
29,0.0001954514490166343,0.36716690122401047,62.755102040816325,0.4424291538762391,59.375,2.1201988179738367e-05
30,3.5119021272975965e-06,0.37531807936608474,62.244897959183675,0.44487526825316753,59.375,0.0001360021090891528
31,2.0696664365114076e-05,0.36510549101178447,62.244897959183675,0.44469243819237947,59.375,1.9918285416391193e-05
32,2.7404187942736603e-05,0.3814066525372657,62.244897959183675,0.4444441646002094,59.375,5.3534328454800514e-05
33,2.6832369768904315e-05,0.36757391944790957,62.244897959183675,0.44760663449427385,59.375,1.8922167688272786e-05
34,3.725863683188184e-06,0.3673465852096774,62.244897959183675,0.4479602262992751,59.375,1.8756154316696043e-05
35,1.5149458841891936e-06,0.38675903696384906,62.244897959183675,0.4513089930242881,59.375,6.656190423636969e-06
36,5.290229532091887e-06,0.3705232665740025,62.244897959183675,0.45036924949964796,59.375,2.4389897348510264e-06
37,1.513395518834718e-07,0.37219127023742826,62.244897959183675,0.45032929829728585,59.375,0.00010400828027677898
38,3.580232679808056e-05,0.39271484388189376,62.244897959183675,0.4539107546655714,59.375,1.7905467969738727e-06
39,3.0642797063359585e-05,0.3900464778247322,62.244897959183675,0.45326917253346005,59.375,7.892738894178466e-06
40,2.6211386174430833e-05,0.3749646776484257,62.244897959183675,0.4558971172475545,59.375,1.4444397709836607e-05
41,0.00011009013421997355,0.3770944972746247,62.244897959183675,0.457499720370529,59.375,1.7364297901230524e-05
42,2.0486627724448193e-05,0.3841314190460953,62.755102040816325,0.45773932127982625,59.375,8.760020321948486e-06
43,1.2369724412206942e-05,0.38023843799981194,62.755102040816325,0.45920303465618484,59.375,5.070301565228067e-06
44,1.156543528425394e-05,0.3830147908764892,62.755102040816325,0.46054137916742144,59.375,2.5010757058829196e-05
45,6.4842695945451245e-06,0.38897687349518917,62.755102040816325,0.45975535273786095,59.375,6.543089681737229e-06
46,3.0035446268574866e-07,0.4023694576877704,62.755102040816325,0.45935285074399335,59.375,2.236360890827357e-05
47,8.439186099735128e-06,0.3905494791000033,62.755102040816325,0.46280233792909026,59.375,2.1317788938550586e-06
48,4.871630400687173e-06,0.39305010654551376,62.755102040816325,0.46512224321500467,59.375,6.684653483357495e-06
49,3.0077758281353605e-05,0.3863021251927147,62.755102040816325,0.4666779231786746,59.375,2.0460616528197422e-05
50,1.8695810561381923e-06,0.38784552111424614,62.755102040816325,0.4679621246372919,59.375,6.470607753172734e-06
51,3.133572094667799e-05,0.39414300574567895,62.755102040816325,0.4680558885000119,59.375,5.975284296624624e-06
52,4.801071789413383e-06,0.3948556357080039,62.755102040816325,0.47012908387762226,59.375,6.028535834620938e-06
53,4.18275257101279e-06,0.39722692864409204,63.26530612244898,0.4723680914025263,59.375,3.4377235955724412e-06
54,7.601795238387549e-07,0.3914647616918529,63.26530612244898,0.47352367855703764,59.375,1.9393154339441573e-06
55,1.8990575057533861e-06,0.40059903580501277,62.755102040816325,0.4749923287739046,59.375,2.1143846567628042e-05
56,1.587447052780417e-05,0.40307977744395007,63.26530612244898,0.47623820876372236,59.375,2.672331177308176e-06
57,2.6542279259924085e-05,0.392799113999371,62.755102040816325,0.47785582083068423,59.375,6.859839116223499e-06
58,3.677743490190616e-07,0.40542917147912594,63.26530612244898,0.48102228063439995,59.375,6.72421449736594e-06
