,ASD,ASD,ASD,ASD,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.4961059296144178,0.7008016880049442,55.026455026455025,0.5625000000000001,0.5667765252292156,0.5499008018523455,0.6437500044703484
1,0.7482757747281674,0.8171175186054983,59.78835978835979,0.6217757936507935,0.37480158855517703,0.6979166679084301,0.2791666705161333
2,0.7296298045005875,0.7990247733367598,62.96296296296296,0.6629960317460318,0.4455026549597581,0.6840277798473835,0.37916667324801284
3,0.2957663094454456,0.792192127968556,62.43386243386243,0.658110119047619,0.48244047661622363,0.7187500024835268,0.3845238151649634
4,0.5409628335437622,0.8165225743408624,61.904761904761905,0.6934027777777777,0.47956349700689316,0.636111115415891,0.4451388977468014
5,0.02498395050938545,0.8624644593792131,63.49206349206349,0.6599950396825396,0.6324039474129677,0.6395833374311527,0.6775793718794981
6,0.03657848816745774,1.2421392100560764,62.43386243386243,0.6515128968253968,0.6211429884036382,0.6500000059604645,0.6418650839477777
7,0.2810004062345519,1.0556792990112975,58.730158730158735,0.7036458333333333,0.6052248751123747,0.6184523856888214,0.6597222307076057
8,0.2510035342708684,1.1853792651843766,62.43386243386243,0.6215277777777778,0.5775659581025442,0.641567467401425,0.5638888906687498
9,0.0003095507166419136,1.4527515008756275,61.37566137566137,0.6485367063492063,0.5461640345553557,0.6314484216272831,0.5451388973742723
10,0.007920665338401677,1.5968171340380184,59.25925925925925,0.6262648809523809,0.5547438797851404,0.5629960385461649,0.5786706407864889
11,0.16684254281049976,1.5864793007164633,63.49206349206349,0.6712301587301587,0.562127236276865,0.6631944489975771,0.5376984234899282
12,0.00012016236700406934,1.8803405871823822,60.317460317460316,0.6706597222222221,0.633278775960207,0.5953373089432716,0.722519846012195
13,1.6935797381200904e-06,1.802650215877103,64.02116402116403,0.6764136904761905,0.5886453924079736,0.6451388970017433,0.5803571504851183
14,0.00034629515607233603,2.0774654134718866,61.37566137566137,0.6736111111111113,0.6142767034471035,0.6012896920243899,0.681944452226162
15,0.0019557335891148974,2.1232922777447545,64.55026455026454,0.6671874999999999,0.6092412434518337,0.6513888935248057,0.609722226858139
16,9.053490767660892e-05,2.3726559110460643,61.37566137566137,0.6640128968253968,0.5526936128735542,0.5804563524822394,0.5777777868012587
17,0.0009758682239132323,2.197675032815665,61.904761904761905,0.7039930555555557,0.5590758870045344,0.6583333400388559,0.5361111151675383
18,0.0016731165279909436,2.3795171393410706,62.96296296296296,0.720486111111111,0.6188251661757628,0.6548611174027125,0.6782738137990236
19,7.817702037479605e-10,2.492401592011383,63.49206349206349,0.6923363095238096,0.6447221909960111,0.6274305582046509,0.7428571482499441
20,0.00012247666917199616,2.359673868141193,62.96296296296296,0.6509672619047618,0.5782407584289709,0.6298611176510652,0.5804563549657663
21,7.262834471352112e-05,2.4603156027092785,61.37566137566137,0.6810019841269842,0.5983135004838308,0.6387896910309792,0.6285714358091354
22,1.165477717254103e-06,2.513308941833697,62.43386243386243,0.7256944444444445,0.5949074228604635,0.6706349266072115,0.6084325443953276
