,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6935884317440403,0.6935643908389971,33.04347826086956,0.5726984126984127,0.4861952980359395,0.3444444457689921,0.9333333333333333,0.693347075805769,50.0,0.52421875,0.0,0.0,0.0,0.6920495625676065,0.6993606435293552,49.2063492063492,0.44809027777777777,0.0,0.0,0.0,0.6927760083435277,1.2666215250341322,47.05882352941176,0.6333333333333333,0.0,0.0,0.0,0.5353802532871756,0.6919557645132012,55.55555555555556,0.5625,0.8333333432674408,0.75,1.0,0.8198887358279401,0.6781258280179123,53.84615384615385,0.6166666666666667,0.0,0.0,0.0,0.6931728227550571,0.6943913582640893,21.428571428571427,0.14285714285714285,0.3611111119389534,0.2291666716337204,1.0,0.6923749224500593,0.9163528102374642,40.0,0.8333333333333333,0.0,0.0,0.0,0.6505384176040454,0.6920557544124553,75.0,0.3333333333333333,0.8571428656578064,0.75,1.0,0.6950447754796899,0.6921511952916362,56.09756097560976,0.6444444444444445,0.6012876133124033,0.4791666666666667,0.8333333333333334,0.6971572570137756
1,0.6929065243385306,0.6923846199554917,66.95652173913044,0.493531746031746,0.0,0.0,0.0,0.7289506504518662,50.0,0.6046875,0.0,0.0,0.0,0.9659423983763741,0.6931216528352689,50.79365079365079,0.5011408730158731,0.6602672928323349,0.5093750009934107,1.0,0.6936738279951873,0.677226883671798,52.94117647058824,0.6458333333333334,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.7841800398951444,0.6924793970599702,55.55555555555556,0.5625,0.8333333432674408,0.75,1.0,0.69430582934203,0.6930322555970295,53.84615384615385,0.6,0.6749999821186066,0.5142857283353806,1.0,0.6928830468985202,0.6981740622618393,21.428571428571427,0.3611111111111111,0.3333333432674408,0.25,0.5,0.693894643384653,0.6642212346481047,70.0,0.8666666666666667,0.7857142984867096,1.0,0.7000000029802322,0.8040848771198341,0.6928339465256225,75.0,0.3333333333333333,0.8571428656578064,0.75,1.0,0.6929997375452889,0.692401876306836,56.09756097560976,0.55,0.6037296156088511,0.4791666666666667,0.8333333333333334,0.6903913501598389
2,0.5815326599906303,0.6395145649378499,66.95652173913044,0.48694444444444446,0.0,0.0,0.0,0.6926760357097022,50.0,0.62109375,0.0,0.0,0.0,0.6777272429799948,0.6933604947408116,49.2063492063492,0.5041170634920635,0.0,0.0,0.0,0.6920058078653596,0.5747166454001794,70.58823529411765,0.7444444444444445,0.5299145380655924,0.4523809552192688,0.6666666666666666,0.7454081911373953,0.6928267209983513,55.55555555555556,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.695520666532251,0.6963544193384339,46.15384615384615,0.7333333333333334,0.5512820482254028,0.4125000014901161,1.0,0.6939679782787914,0.6956154281846495,21.428571428571427,0.13392857142857142,0.3611111119389534,0.2291666716337204,1.0,0.6931363901021568,0.69130307195965,60.0,0.8666666666666667,0.7179487347602844,0.5625,1.0,0.6960651629326499,0.6975914134049899,25.0,0.5833333333333334,0.0,0.0,0.0,0.6937576858563883,0.6942629601361923,43.90243902439025,0.47222222222222215,0.0,0.0,0.0,0.6942365955093779
3,0.6896550252797244,0.6811014516502167,66.95652173913044,0.49182539682539694,0.0,0.0,0.0,0.7775796244296832,50.78125,0.6858630952380951,0.06145833432674408,0.14583333395421505,0.045386905781924725,0.5931233377509776,0.6939299301878971,49.2063492063492,0.48125,0.016666666915019352,0.041666666666666664,0.010416666666666666,0.6922220251280953,0.5354720439315088,70.58823529411765,0.8111111111111112,0.7111111084620158,1.0,0.6222222298383713,0.6358706027091955,0.6932653729002994,55.55555555555556,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.6937242084571994,0.7183661768464474,46.15384615384615,0.41666666666666663,0.6190476417541504,0.45000000298023224,1.0,0.600560906021994,0.6971123842704036,21.428571428571427,0.041666666666666664,0.34285715222358704,0.2083333358168602,1.0,0.6947375130774067,0.6902595376652625,60.0,0.9333333333333333,0.7179487347602844,0.5625,1.0,0.6849193129110442,0.6971422289728578,25.0,0.6666666666666666,0.0,0.0,0.0,0.6891184528339327,0.693702029395843,43.90243902439025,0.5502976190476191,0.0,0.0,0.0,0.6934983834731508
4,0.6946590683383814,0.6920559108958182,57.391304347826086,0.4919444444444444,0.19460317691167195,0.23333333333333334,0.18333333532015483,0.9905611216123096,65.625,0.7390625,0.7299495786428452,0.600074416026473,0.9750000014901161,0.6947659431971033,0.725704978538526,56.08465608465608,0.5859623015873016,0.4047619091967742,0.5618055574595928,0.3555555623024702,0.690957314011535,0.5797233052323242,64.70588235294117,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.22222222884496054,1.3164904563160018,0.6496980173245945,55.55555555555556,0.5625,0.8333333432674408,0.75,1.0,0.6866181382411813,1.4001862551652358,46.15384615384615,0.71875,0.6190476417541504,0.45000000298023224,1.0,0.6698077764109902,0.6947036682668644,71.42857142857143,0.3333333333333333,0.0,0.0,0.0,0.6938691263688682,0.6932873947861207,40.0,0.5,0.4761904776096344,0.6666666716337204,0.375,0.6921732243184986,0.6581562370566713,75.0,1.0,0.8571428656578064,0.75,1.0,0.6943089359596085,0.7210627836280541,56.09756097560976,0.5597222222222222,0.6068376203378042,0.4791666666666667,0.8333333333333334,0.6927973011286273
5,0.6989352787476013,0.6872511216015016,66.95652173913044,0.37210317460317466,0.0,0.0,0.0,0.86571402210135,58.59375,0.7341145833333335,0.29419643245637417,0.59375,0.20476190838962793,0.45169937755016143,0.7145228369344474,56.08465608465608,0.6329861111111111,0.3807539741198222,0.5979166676600774,0.33442460869749385,0.6927248025166352,0.48913424772508723,70.58823529411765,0.8333333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.49171258290279696,0.6922817652874773,55.55555555555556,0.5,0.8333333432674408,0.75,1.0,0.694695467629369,0.96160001893852,46.15384615384615,0.9166666666666667,0.6444444805383682,0.5250000059604645,1.0,1.4171869475057235,0.8750428007699689,21.428571428571427,0.1875,0.3611111119389534,0.2291666716337204,1.0,0.5385807138169639,0.6581515055047419,60.0,0.5,0.38461536169052124,0.3571428656578064,0.4166666567325592,0.5465782819791004,0.6549800021150495,75.0,0.6666666666666666,0.8571428656578064,0.75,1.0,0.7167555105013946,1.2427419651217597,56.09756097560976,0.6055555555555556,0.6037296156088511,0.4791666666666667,0.8333333333333334,0.5646338460424115
6,1.0091881089139254,0.6402700543839177,66.95652173913044,0.613452380952381,0.0,0.0,0.0,0.8799121455882248,61.71875,0.7447544642857143,0.41934523917734623,0.7291666679084301,0.32157738506793976,0.17711527533435378,0.7497581755363081,57.67195767195767,0.6085069444444444,0.4156084681550662,0.5451388955116272,0.36180556068817776,0.700761027205232,0.5977848177512445,52.94117647058824,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5976037897695442,0.6938087110560516,44.44444444444444,0.375,0.0,0.0,0.0,0.6954567312839509,0.6862743593487504,61.53846153846154,0.65,0.2857142984867096,0.5,0.20000000298023224,0.6100756340756109,0.9070373821108403,21.428571428571427,0.2916666666666667,0.222222238779068,0.1428571492433548,0.5,0.5924712607937288,0.6744477221818685,60.0,0.43333333333333335,0.7179487347602844,0.5625,1.0,0.664928657252208,0.6270992605181864,100.0,1.0,1.0,1.0,1.0,0.6929046014503303,0.7319666411004161,60.97560975609756,0.5499999999999999,0.5750064750512441,0.523809532324473,0.6888888875643412,0.7215110725082362
7,0.7361068148725514,0.691320896842469,62.60869565217392,0.4692460317460317,0.06666666666666667,0.13333333333333333,0.044444445768992105,0.7256408921526214,71.09375,0.8236979166666665,0.65793651714921,0.7541666701436043,0.6583333378657699,0.6923190637037463,0.701139280811038,51.85185185185185,0.6284970238095238,0.1563492069641749,0.3402777786056201,0.10625000111758709,1.5621330698225075,0.40675660038685113,76.47058823529412,0.8333333333333334,0.5166666706403097,0.6666666666666666,0.4222222367922465,0.45018429776846414,0.6504364430786532,55.55555555555556,0.55,0.38461539149284363,0.3125,0.5,0.6920708910146472,0.6014093146730948,53.84615384615385,0.75,0.0,0.0,0.0,0.8001780128858306,0.8535142970661157,14.285714285714285,0.3833333333333333,0.125,0.10000000149011612,0.1666666716337204,0.4525253528697003,0.6936135858573949,20.0,0.6666666666666666,0.0,0.0,0.0,0.691178719184415,0.693626543289066,62.5,0.75,0.6666666865348816,1.0,0.5,0.8721024428740097,0.6935953968047944,46.34146341463415,0.5597222222222222,0.08333333333333333,0.16666666666666666,0.055555557211240135,0.6845321717940764
8,0.6972994691707894,0.6447097478184455,66.95652173913044,0.5219047619047619,0.0,0.0,0.0,0.7455972181673466,62.5,0.7869791666666667,0.47514881379902363,0.8072916679084301,0.3625000026077032,0.5094546901058393,0.6791653611278079,55.026455026455025,0.6706597222222221,0.2807539738714695,0.4791666666666667,0.22400793929894766,0.6951461325644157,0.39361069770095936,88.23529411764706,0.8111111111111112,0.5993266304334005,0.5444444417953491,0.6666666666666666,0.37063833483046127,0.6550390221898194,55.55555555555556,0.5625,0.6666666716337204,0.75,0.625,0.6909675695423276,0.567139653302246,69.23076923076923,0.7708333333333333,0.7333333492279053,0.5833333432674408,1.0,0.6145596011757034,0.8900656992443474,21.428571428571427,0.20833333333333334,0.34285715222358704,0.2083333358168602,1.0,0.5264877595127201,0.6968204929766674,50.0,0.26666666666666666,0.3333333432674408,0.375,0.30000001192092896,0.7164430759762151,0.6663294470864418,62.5,1.0,0.6666666865348816,1.0,0.5,0.589806716593804,0.6990432909397268,56.09756097560976,0.6291666666666667,0.5878010888894399,0.4960317462682724,0.7638888855775198,0.6869375543222905
