,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.5035540606943538,0.7393254099552099,56.613756613756614,0.6789930555555556,0.5101340872546037,0.5673611188928286,0.5276785759876171,0.526339332189008,76.5625,0.8578124999999999,0.6961535140872002,0.7875000052154064,0.6614583386108279,0.5079183257198755,0.4300402304755021,88.23529411764706,0.7888888888888889,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.7109550947295906,0.7193123813602329,33.33333333333333,0.31666666666666665,0.1428571492433548,0.25,0.10000000149011612,0.6931434971782555,0.666998521113056,61.53846153846154,0.8333333333333333,0.533333346247673,0.6666666716337204,0.5,0.5162120333557637,1.3204419064530408,21.428571428571427,0.39285714285714285,0.3611111119389534,0.2291666716337204,1.0,0.5087494142519939,0.7666801063137744,60.0,0.40625,0.6666666716337204,0.75,0.625,0.531594233055151,0.8186705956476847,12.5,0.08333333333333333,0.222222238779068,0.3333333432674408,0.1666666716337204,0.6809495776014968,0.6558542854224656,71.30434782608695,0.5553174603174604,0.21809523701667785,0.4111111124356588,0.1577777793010076,0.7153851561237354,0.8197049947039085,43.90243902439025,0.5750000000000001,0.125,0.1944444477558136,0.09444444626569748,0.3898526180568237
10,0.7285075555519933,0.7027982738082094,56.613756613756614,0.636532738095238,0.6202859679857889,0.5324900851895412,0.8183531761169434,0.6053464373713442,74.21875,0.8666666666666667,0.6684704292565584,0.7791666705161333,0.6177083440124989,0.39169281083115437,0.5623330462458483,88.23529411764706,0.7888888888888889,0.5696969827016195,0.6666666666666666,0.5,0.578217614317033,0.7800273778047844,44.44444444444444,0.4375,0.1666666716337204,0.25,0.125,0.7348119213250136,0.6688792552623458,61.53846153846154,0.6166666666666667,0.7285714149475098,0.5892857164144516,1.0,0.6086348868715686,1.3306184199963897,21.428571428571427,0.5267857142857143,0.3611111119389534,0.2291666716337204,1.0,0.42158770233306253,0.7245159234431331,40.0,0.7333333333333334,0.0,0.0,0.0,0.6004306549504743,1.083318985298134,25.0,0.5,0.0,0.0,0.0,2.391804136441307,0.9991628588719229,40.869565217391305,0.6066269841269841,0.4482395480076472,0.33452381591002145,0.7811111152172089,1.1605188341586639,0.662337192184975,41.46341463414634,0.5888888888888889,0.06666666766007741,0.08333333333333333,0.055555557211240135,0.6364987771362213
11,0.3327711489808005,0.7553528523669942,55.026455026455025,0.607093253968254,0.45548341050744057,0.5256944509843985,0.437698420137167,0.9726913359223707,59.375,0.8256696428571431,0.3380952440202236,0.59375,0.2479166705161333,0.6627606350196465,0.4354934023764536,94.11764705882352,0.8333333333333334,0.9696969787279764,1.0,0.9444444378217062,0.5999840514581217,0.8761193556921355,44.44444444444444,0.375,0.0,0.0,0.0,0.6490946894666102,0.7355314718780955,61.53846153846154,0.6145833333333333,0.6666666865348816,0.550000011920929,0.875,0.6823869568209316,1.4323909686732643,21.428571428571427,0.8333333333333333,0.34285715222358704,0.2083333358168602,1.0,0.4257817896358338,0.7050339697925395,40.0,0.2,0.0,0.0,0.0,0.4639844162571296,0.6154029527360849,75.0,0.75,0.8571428656578064,0.75,1.0,0.6368708306185425,0.6791926101209727,67.82608695652173,0.6280555555555556,0.2279365122318268,0.27777777910232543,0.21333333353201547,0.26326457754892474,0.7517336545935013,46.34146341463415,0.4861111111111111,0.2638888955116272,0.375,0.21111111591259638,0.5485777500963661
12,0.38340529396998557,0.7421670966329428,57.14285714285714,0.6028769841269842,0.3324525070687135,0.5486111131807169,0.2638888930281003,0.7857489208481097,71.09375,0.8268229166666666,0.5903769973665476,0.7583333365619183,0.5083333384245634,0.0654013429613214,0.3258639118150853,94.11764705882352,0.8125,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.5500730222994732,0.8001096285349893,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.5900642230050617,0.6383264182499105,61.53846153846154,0.6833333333333333,0.533333346247673,0.5833333432674408,0.5000000149011612,0.6079061122748332,0.7984550220356638,35.714285714285715,0.875,0.4107142984867096,0.27142857760190964,1.0,0.4852562922096615,0.8202226068482638,50.0,0.26666666666666666,0.1666666567325592,0.5,0.10000000149011612,0.43706045501452456,0.6770163634882495,62.5,0.6666666666666666,0.7272727489471436,0.800000011920929,0.6666666865348816,0.6470349941264015,0.6639526019631576,66.95652173913044,0.682936507936508,0.42975469430287677,0.5111111144224803,0.4688888907432556,0.7993391766054486,0.7461920625084502,56.09756097560976,0.5624999999999999,0.41534391045570374,0.6388888955116272,0.35000000645716983,0.55413736994811
13,0.5230542479678089,0.7204830588910065,61.37566137566137,0.6418402777777777,0.5513678540786108,0.7006944498668114,0.528472230459253,0.6900465208546341,75.0,0.855654761904762,0.7271239291876554,0.7395833395421505,0.7790178637951612,0.6116780088903407,0.4095991086796077,88.23529411764706,0.7916666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.830316304466068,0.8505902549267259,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.6157177188974593,0.6317488998454501,69.23076923076923,0.875,0.375,0.375,0.375,0.6102761495618906,0.5921132283429026,71.42857142857143,0.6833333333333333,0.375,0.30000001192092896,0.5,0.59432246538818,0.9145020405773933,40.0,0.46875,0.0,0.0,0.0,0.5155365414955485,0.8178826794611952,25.0,0.5833333333333334,0.0,0.0,0.0,0.6533224603074258,0.7261538309691496,54.78260869565217,0.6008333333333333,0.49075517257054646,0.41412698725859326,0.6611111144224803,0.6450966818091091,0.7911762958051249,48.78048780487805,0.525,0.13888888557751974,0.3333333333333333,0.08888889104127884,1.029763108066161
14,0.8609970448724779,0.8917335908446405,56.08465608465608,0.5955853174603175,0.2534181165198485,0.45000000049670535,0.18829365447163582,0.834359066333541,63.28125,0.8302083333333334,0.464154951274395,0.6541666723787785,0.3812500089406967,1.0446258229359688,0.3117741869686481,94.11764705882352,0.8333333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.40466563389690763,0.7708668754688497,44.44444444444444,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.469901308315263,0.6211227706776039,84.61538461538461,0.8083333333333333,0.444444477558136,0.5,0.4000000059604645,0.5541085668461984,0.4605349489954783,85.71428571428571,0.9583333333333333,0.6666666865348816,0.75,0.75,0.47906209522838544,0.8693420155265198,50.0,0.4375,0.3333333432674408,0.5,0.25,0.4755273727225086,0.717325479476728,25.0,0.3333333333333333,0.25,0.5,0.1666666716337204,0.5921734162654253,0.6949531962204343,60.86956521739131,0.6391666666666665,0.3807936549186707,0.3955555588006973,0.4944444457689921,0.7134667112473576,0.7022451778853984,56.09756097560976,0.6305555555555556,0.6124939918518066,0.6277777850627899,0.6388888905445734,0.418826163118699
15,0.1536786351136044,0.8829444096812922,56.08465608465608,0.6371527777777778,0.3527777815858523,0.5833333345750967,0.2770833360652129,0.6782323397408871,73.4375,0.8549479166666667,0.6695932671427727,0.7322916723787785,0.6385416742414236,0.5118345705959427,0.2863786862655887,94.11764705882352,0.8333333333333334,0.9523809552192688,1.0,0.9166666666666666,0.3181651810544632,0.8917998042049571,44.44444444444444,0.375,0.0,0.0,0.0,0.6703913629746442,0.5969603204942906,92.3076923076923,0.96875,0.9285714328289032,1.0,0.875,0.35764038455354746,0.5630527491279967,71.42857142857143,0.9285714285714286,0.6000000089406967,0.4583333432674408,1.0,1.1551942086801208,0.865226823702281,50.0,0.5,0.1428571492433548,0.5,0.0833333358168602,0.6173580345027873,0.7944155764072623,25.0,0.6666666666666666,0.0,0.0,0.0,0.7008825044209398,0.6733158324145446,66.95652173913044,0.6467063492063492,0.3982539733250936,0.5277777791023255,0.39333333472410836,0.8088004995875566,0.8185150058505746,46.34146341463415,0.6388888888888888,0.20634921391805014,0.2777777810891469,0.17777778208255768,1.0106714972427815
16,0.04192756960206362,0.8837325732062626,59.78835978835979,0.6510664682539682,0.6218841460843881,0.5844742177675167,0.7259920674065748,0.6394042528395131,75.78125,0.8364583333333334,0.7579590827226639,0.7583333384245634,0.7854166738688946,0.010990583524684813,0.27066846811439743,88.23529411764706,0.8333333333333334,0.5925926367441813,0.600000003973643,0.600000003973643,0.2532510725935589,0.8554530171265987,33.33333333333333,0.375,0.0,0.0,0.0,0.6274541431203037,0.495262669972898,69.23076923076923,0.9666666666666667,0.761904776096344,0.625,1.0,0.16979242841358702,1.4559940978032668,28.57142857142857,0.8,0.3650793880224228,0.226190485060215,1.0,0.4007079985405269,0.9902534650861332,50.0,0.7,0.1666666567325592,0.5,0.10000000149011612,0.4376896010314087,0.7403971692453941,50.0,0.5833333333333334,0.5,1.0,0.3333333432674408,1.1388653256447556,0.7342948957849288,53.91304347826087,0.6216666666666667,0.3635113139947255,0.32555555999279023,0.4844444473584493,0.6835397908490919,0.7329836301740548,65.85365853658537,0.6590277777777778,0.5992424388726553,0.5847222208976746,0.6638888915379842,0.6846382985962072
17,0.18037595137958445,0.8462743808774742,59.78835978835979,0.5909722222222222,0.4899921926359336,0.6312500076989332,0.43819445247451466,0.8125377029412163,68.75,0.8338913690476191,0.5674107130616903,0.7864583358168602,0.4843750037252903,0.06462279303347145,0.2872791186228267,94.11764705882352,0.7888888888888889,0.629629651705424,0.6666666666666666,0.600000003973643,0.6958554504627416,0.8075969501817533,44.44444444444444,0.3833333333333333,0.0,0.0,0.0,0.47103458047009217,0.5381063425259138,84.61538461538461,0.9166666666666667,0.761904776096344,1.0,0.625,0.4767276434138581,0.705864432922062,57.14285714285714,1.0,0.48571430146694183,0.32500000298023224,1.0,0.31647917216314214,0.7825446611333421,40.0,0.7,0.0,0.0,0.0,0.5870714558150382,0.8768174499378463,25.0,1.0,0.0,0.0,0.0,0.3923657384817094,0.7265063970040282,58.26086956521739,0.5599206349206348,0.36185184915860497,0.34888889392217,0.3944444477558136,0.7493574359554961,0.7993229752858494,48.78048780487805,0.5629960317460317,0.261111115415891,0.5833333333333334,0.17658730347951254,0.7100855886938027
18,0.34677238161946705,1.0148017128563782,60.317460317460316,0.6335069444444444,0.593244961152474,0.6128968348105749,0.6138888957599798,0.6727859872194427,79.6875,0.8570312499999999,0.7775027118623257,0.7739583365619183,0.8145833369344473,0.024346777142917542,0.2436761320595859,88.23529411764706,0.7888888888888889,0.9153439402580261,0.9166666666666666,0.9333333373069763,0.5465052097996149,1.011088565148139,44.44444444444444,0.3833333333333333,0.0,0.0,0.0,0.6418190421423184,0.5179172366600338,76.92307692307693,0.8333333333333333,0.761904776096344,0.7083333432674408,0.8333333432674408,0.6940708035612886,0.8586482026167356,57.14285714285714,0.8660714285714286,0.5428571552038193,0.416666679084301,1.0,0.21106276113568917,1.0061572876418015,40.0,0.7333333333333334,0.0,0.0,0.0,0.626932700914763,0.864133328401195,50.0,0.9166666666666666,0.5,1.0,0.3333333432674408,0.5509662456353811,0.8046807978834863,60.0,0.6365476190476189,0.3200000067551931,0.2888888915379842,0.40666667024294534,0.4567968220666468,0.9054806650982565,46.34146341463415,0.5523809523809523,0.22499999403953552,0.3888888905445735,0.16031746317942938,0.2795184723153449
19,0.17893831732503118,1.3385317153677647,55.55555555555556,0.6104662698412698,0.2951388905445735,0.5069444465140501,0.2381944457689921,1.0997066345202264,66.40625,0.8752604166666668,0.5141369104385376,0.833333333954215,0.42916667088866234,1.4611482935880264,0.34047420298751563,88.23529411764706,0.8111111111111112,0.8333333333333334,1.0,0.777777781089147,0.46393554049593827,1.0011986503213564,44.44444444444444,0.48333333333333334,0.0,0.0,0.0,0.2634695072949755,0.6729499624850297,61.53846153846154,0.6770833333333333,0.20000000298023224,0.5,0.125,0.18441353888886133,0.5417899641130536,71.42857142857143,1.0,0.5833333432674408,0.4166666716337204,1.0,0.5684405259814964,0.8491528910227395,40.0,0.5625,0.0,0.0,0.0,0.603159126725449,0.9709392900426446,25.0,0.75,0.0,0.0,0.0,0.5667434808101004,0.9588302099243033,67.82608695652173,0.5597619047619048,0.05333333412806193,0.13333333333333333,0.03333333333333333,0.7640171494679999,0.7621805294309197,48.78048780487805,0.5284722222222222,0.4026455084482829,0.4472222278515498,0.3750000099341075,0.42497247450825737
20,1.4136337353087438,1.2698321824568934,57.14285714285714,0.5975694444444443,0.6352196472386519,0.5472718309611082,0.8368055572112402,0.793908167431282,78.90625,0.8572916666666666,0.8017656020820141,0.7382440529763699,0.9020833373069763,0.08195213845813391,0.25628288769717,88.23529411764706,0.8333333333333334,0.593406597773234,0.5357142885526022,0.6666666666666666,0.0606059730001271,0.9283501361840609,44.44444444444444,0.5,0.25,0.25,0.25,0.4357504926304124,0.41668286837816065,69.23076923076923,0.75,0.5,0.5,0.5,0.9538923726762514,1.9685595262461837,28.57142857142857,0.9285714285714286,0.396825410425663,0.26250000298023224,1.0,0.14555144843473444,1.3043851840609615,40.0,0.5416666666666667,0.0,0.0,0.0,0.5113910410916449,0.8404371798287296,50.0,0.75,0.5,1.0,0.3333333432674408,0.46963239494920844,0.7866420367085882,61.73913043478261,0.597579365079365,0.27333333690961203,0.4000000019868215,0.26666666865348815,0.43990994180536475,0.8181821766470551,58.536585365853654,0.5951388888888889,0.7267676790555319,0.6500000059604645,0.8722222199042639,0.3784507225224174
21,0.21615564789173336,0.9329617744413272,57.14285714285714,0.6419394841269842,0.6038896429042021,0.5988591313362122,0.6988095305860043,0.8449320897949761,75.0,0.8458333333333333,0.7355835288763046,0.7979166731238365,0.7239583376795053,0.0029221203011502556,0.22585364602940258,94.11764705882352,0.7708333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.7091096764108518,0.965829574006547,44.44444444444444,0.41666666666666663,0.1428571492433548,0.25,0.10000000149011612,1.1353689727379799,0.5632359616360849,92.3076923076923,0.9375,0.9285714328289032,1.0,0.875,0.5824296445617819,0.8168718776957874,57.14285714285714,1.0,0.5,0.3500000014901161,1.0,0.4286969852488773,0.8694374904111211,60.0,0.3,0.2857142984867096,0.5,0.20000000298023224,0.49072207725284805,0.967201965050202,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.9670807922438969,0.8678487524139187,61.73913043478261,0.530952380952381,0.3649206399917603,0.43222222526868187,0.4411111136277517,0.6255761824631796,0.8722887086307498,56.09756097560976,0.5256944444444445,0.45092593630154926,0.616666667163372,0.36388889451821643,0.4648433678744258
22,0.19204285610293534,1.0563291374407506,62.43386243386243,0.6408978174603175,0.6138875062266985,0.6467261984944344,0.6476190524796644,1.2620911025051367,67.96875,0.8822172619047619,0.5284722298383713,0.7916666679084301,0.4510416742414236,0.0151595142583886,0.22095097109551906,94.11764705882352,0.7916666666666666,0.9523809552192688,1.0,0.9166666666666666,0.08515607624067145,0.9778444531366577,44.44444444444444,0.41666666666666663,0.1428571492433548,0.25,0.10000000149011612,0.5883075930198101,0.5665442811170511,92.3076923076923,0.96875,0.9285714328289032,1.0,0.875,0.4000036777175862,1.510126652046282,50.0,0.9,0.45000000298023224,0.2916666716337204,1.0,0.06047257048486693,0.8529962284865104,60.0,0.59375,0.3333333432674408,0.5,0.25,0.5319207775413437,0.9493131979851577,37.5,0.6666666666666666,0.2857142984867096,1.0,0.1666666716337204,0.3157839214313259,1.1323436022490987,66.95652173913044,0.5069444444444444,0.05555555423100789,0.13333333333333333,0.035555556416511536,0.11636550043434594,0.8000515838102261,58.536585365853654,0.5756944444444445,0.5650793512662252,0.4900793631871541,0.722222218910853,1.130252574761851
