,DEL16p11_2,DEL16p11_2,DEL16p11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.612562713078882,0.0843950713733913,68.75,0.07108549838291307,72.5,0.9174698487743242
1,0.42413463975618954,0.10987696648162942,50.0,0.0724647369070309,72.5,0.5008118405142505
2,0.49016991499922624,0.09179204702958518,50.0,0.06884577957592374,72.5,0.3306763127856937
3,1.2542153293944773,0.10259789506181041,50.0,0.06638328117889203,72.5,0.3478099982306061
4,0.2649142058601604,0.15004388799207363,56.25,0.06546122552381858,72.5,0.6061504926930635
5,1.0309584324694274,0.09863868582743351,68.75,0.05902588703147902,72.5,0.5359862426549377
6,0.1850857606632411,0.13299633735405605,62.5,0.0812280638016603,72.5,1.376465429339901
7,1.9871258903024502,0.16648805846782727,68.75,0.07016992393226736,72.5,0.3178106820829095
8,0.4391440422820023,0.12296422105244667,50.0,0.07621279545221357,75.0,1.0778455222716208
9,0.155572551261604,0.21001411919917093,43.75,0.05449110710302678,80.0,0.1072174457504544
10,0.1308042079742746,0.16551827797171553,56.25,0.10323797101420869,70.0,0.6039372786625177
11,0.08567221074605916,0.17338614591267534,56.25,0.138311973453518,72.5,0.31850626619619343
12,0.09588449570715786,0.13253454591247277,56.25,0.06881250655480727,77.5,0.1929822104443238
13,0.014030106886426742,0.18829416312277036,50.0,0.09890231789065042,75.0,0.5259200158138635
14,0.0403143224896792,0.24256876141908873,56.25,0.08930700867347519,75.0,0.018165921706352898
15,0.05144071510867515,0.2675064826960101,43.75,0.08854766748585545,75.0,0.011846401322930104
16,0.011785161833387545,0.2701381092831028,43.75,0.10142723312297822,75.0,0.0010800520890313782
17,0.0007966378785321732,0.19081362800975624,68.75,0.09008387395998385,77.5,0.003140996952666464
18,0.026696611809284,0.2547659724812077,37.5,0.14897986085484644,77.5,0.008322720858687908
19,0.0008037415159467651,0.20609590952666484,56.25,0.10256551154638574,75.0,0.0038362127372467574
20,0.0012894662060325894,0.17989006413665676,62.5,0.10033036941250377,77.5,0.005118893941989905
21,0.1679295462533539,0.3470782262964598,43.75,0.17154019245705235,77.5,0.025010578432005815
22,0.0042891614092160175,0.29888749547923193,50.0,0.11543726642864278,75.0,0.004263312646427217
23,0.0008333470548256991,0.2371827332061367,37.5,0.17227580693374175,65.0,0.0005800074931350128
24,0.00022986086873360393,0.2013348790740297,62.5,0.19699443969476257,72.5,0.00030032193789509035
25,0.000677353370579258,0.20386919472115778,56.25,0.13262779813619713,72.5,0.1087488495982604
26,0.0009245303460406009,0.20043867206825547,62.5,0.15242531041189103,75.0,0.0002566647603699188
27,0.00025365350309231814,0.21023423066137376,56.25,0.15767063877863072,75.0,0.0002418089592138687
28,0.0004907029427743497,0.21847548497174799,56.25,0.14027691216873656,75.0,0.0005025838248160867
29,0.00019940582721359097,0.2134177174647559,56.25,0.14182007349052236,75.0,0.00010184054711545511
30,0.00025611651515002813,0.2148812828331609,56.25,0.16055347021943528,72.5,0.0004121838150337973
31,0.00010996312626896815,0.21854262450342515,56.25,0.14579002833663596,75.0,5.0888898895693616e-05
32,0.00017186698904089978,0.21883550720777128,56.25,0.15392791882695778,75.0,0.00010178935554270756
33,4.415026776362622e-05,0.22166207033331517,56.25,0.15263509628012822,75.0,0.00021579331361252794
34,0.0001390570303577396,0.22314384584586858,56.25,0.15682277441332265,75.0,1.6887150799194606e-05
35,9.836793989836542e-05,0.22137271037420017,56.25,0.15728839202847295,75.0,2.986753035507714e-05
36,0.00011923845802875023,0.22527387708243765,56.25,0.1575926860667169,75.0,5.276098667365401e-05
37,0.00016896626683212678,0.22304681296461942,56.25,0.15815697694927616,75.0,6.2795391024969995e-06
38,0.00016236377292791997,0.22553284085905367,56.25,0.16010758544030929,75.0,2.086017294763712e-05
39,5.520208090334764e-05,0.22340301659677914,56.25,0.16170212062482714,75.0,2.0704266770782304e-05
40,7.463890824496581e-05,0.2246448661389453,56.25,0.1597614723183125,75.0,4.5843382797050095e-05
41,6.370254803930378e-05,0.22674925671350304,56.25,0.16218632497903637,75.0,1.2306813837740868e-05
42,0.00012480855591060392,0.22524566497974796,56.25,0.16374747381003618,75.0,4.665753106655291e-05
43,0.00014700986788839128,0.2309344894618703,56.25,0.16348303061501382,75.0,4.871407971759646e-06
44,9.731155331140073e-05,0.22683627185909194,56.25,0.1631736760974842,75.0,7.706220530579724e-06
45,4.110739697709192e-05,0.22869890795596892,56.25,0.1635300878344554,75.0,2.484204569987464e-05
46,0.00014266047809680902,0.22848115289386545,56.25,0.16496760841411642,75.0,1.9950802969739193e-05
47,7.994968970299398e-05,0.2301594996812379,56.25,0.16557059258361945,75.0,4.107773952815787e-06
48,0.00011192761688165776,0.23090929577913316,56.25,0.16455997446708495,75.0,1.2101453494544505e-05
49,7.899501677881414e-05,0.23085931508544089,56.25,0.16659598702460635,75.0,1.0211886624228769e-05
50,6.063692710164691e-05,0.2309085453193321,56.25,0.16588404810794194,75.0,8.454221517954064e-06
51,2.8712954824222057e-05,0.2334002933271807,56.25,0.16621752339199428,75.0,9.40234233501332e-05
52,1.9040535203981872e-05,0.23231856749517793,56.25,0.16823718498745982,75.0,4.759286492949685e-05
53,7.406738143152552e-05,0.23282678056363154,56.25,0.16875031520473477,75.0,2.8244148308773658e-05
54,0.00011361315451925945,0.23364843159748877,56.25,0.16848686268041752,75.0,6.09969068219918e-05
55,3.2487509769284804e-05,0.23526426944890516,56.25,0.16889036972765997,75.0,1.909575331196498e-05
56,6.843488573190103e-05,0.2342311799712551,56.25,0.16898614208727616,75.0,3.6101811221810436e-06
57,4.677784852909832e-05,0.23552095839092768,56.25,0.17082043469572272,75.0,3.854656558424214e-05
58,4.678210769496165e-05,0.23485269092743985,56.25,0.17223505206117556,75.0,1.565546562736902e-06
59,0.00013150032126384717,0.23837167383474422,56.25,0.17112640643824678,75.0,9.283385351461567e-06
60,6.544947756753963e-05,0.23564228654287775,56.25,0.17158505268904062,75.0,3.817329166326489e-05
61,6.453911895050105e-05,0.2388944268510674,56.25,0.1724008093039098,75.0,1.2337372385988056e-06
