,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.7207849869104689,0.9208414287350031,68.75,0.7749999999999999,0.43625992722809315,0.7291666679084301,0.33125000447034836,0.8569850521823177,48.148148148148145,0.5600694444444444,0.34234307954708737,0.4701388919105132,0.3135912741223971,0.5789029264372636,0.7764321181338122,71.875,0.566220238095238,0.0,0.0,0.0,0.43651276271513934,0.9595734931547019,47.05882352941176,0.7027777777777778,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.171298664472057,0.6993585043534366,33.33333333333333,0.40625,0.0,0.0,0.0,0.692890552426833,0.8275555848572755,38.46153846153847,0.5714285714285714,0.45000000298023224,0.8333333432674408,0.3095238208770752,0.338837012908074,0.692285693119561,50.0,0.9583333333333333,0.4761904925107956,1.0,0.3333333358168602,0.8491889685010421,0.7194960491658684,50.0,0.1875,0.6666666865348816,0.5,1.0,0.6966776048225616,0.9992065557329609,50.0,0.5333333333333333,0.3333333134651184,1.0,0.20000000298023224,0.5158696267718932,0.6923710020684447,51.21951219512195,0.43124999999999997,0.5252525409062704,0.4313492178916931,0.725000003973643,0.6560647042677143
10,0.24698480822470018,0.7037726991086557,71.09375,0.7909598214285715,0.5970102958381176,0.6023809593170881,0.689880957826972,0.7437766352573035,54.4973544973545,0.5909722222222223,0.5527206671734651,0.5699404813349247,0.5784722280999025,0.6442965274820102,0.6310681157554276,78.125,0.59375,0.1875,0.1875,0.1875,0.02968038298050828,0.49677756456069133,76.47058823529412,0.7611111111111111,0.769696980714798,0.8333333333333334,0.722222218910853,0.23229670492135307,0.7074969672827265,44.44444444444444,0.46875,0.25,0.25,0.25,0.7145690560564985,0.6123628523590781,61.53846153846154,0.5,0.4285714328289032,0.5,0.375,0.2937358425999025,0.6698982286965894,64.28571428571429,0.625,0.6000000089406967,1.0,0.4583333432674408,0.8386569117898749,0.7774838041440474,50.0,0.35,0.38461539149284363,0.3125,0.5,0.6940917673036242,0.6257028545709019,50.0,0.7333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.44094703127224566,0.7053189779745578,39.02439024390244,0.38611111111111107,0.4055555711189906,0.3738095338145892,0.4888888994852702,0.6801894992698303
11,0.34609568899759363,0.7387445842592613,71.09375,0.7430431547619047,0.539285721257329,0.6041666697710752,0.5572916697710752,0.8286751172099002,53.43915343915344,0.6011160714285714,0.44702381392319995,0.6277777838210264,0.405952388420701,0.6026100179079136,0.7834507473406287,75.0,0.6083333333333334,0.4000000059604645,0.5,0.3333333432674408,0.1604649719081827,0.6846231789632454,70.58823529411765,0.7666666666666666,0.40909091631571454,0.6666666666666666,0.30158731341362,0.35332923573652864,0.6938669438952734,44.44444444444444,0.4375,0.0,0.0,0.0,0.6921040816724161,0.9357772908299691,46.15384615384615,0.75,0.5555555820465088,0.8333333432674408,0.4166666716337204,0.1693040408321035,0.6492278820105343,57.14285714285714,1.0,0.3636363744735718,0.5,0.2857142984867096,0.29419681828890454,0.6936496008498939,30.0,0.1875,0.4583333432674408,0.375,0.625,0.6930561327746492,0.5950132844627628,62.5,0.8,0.6666666865348816,0.75,0.6000000238418579,0.8720646121682297,0.6966535665252634,56.09756097560976,0.5819444444444445,0.5129629671573639,0.4642857213815053,0.7055555532375971,0.6575075313243328
12,0.6914138237960007,1.1273498266479862,61.71875,0.8134672619047619,0.6401199661195278,0.5063988212496042,0.9510416686534882,1.05752792568666,57.14285714285714,0.559077380952381,0.6749093594650427,0.5612599247445663,0.90625,0.14853123688109257,1.1826259865186413,59.375,0.6416666666666667,0.4958333373069763,0.3583333417773247,0.875,0.013135683267176405,0.41560238253955667,76.47058823529412,0.7666666666666666,0.5444444815317789,0.5047619144121805,0.600000003973643,0.25602502369909336,0.8766499592403699,33.33333333333333,0.375,0.222222238779068,0.20000000298023224,0.25,0.5985073649403178,0.43044644653817704,84.61538461538461,0.625,0.875,0.875,0.875,0.0608246666643098,0.5204963521631585,71.42857142857143,0.7777777777777778,0.7472527325153351,0.75,0.761904776096344,0.45058660827182484,0.785976529798395,50.0,0.65625,0.6666666865348816,0.5,1.0,0.6051396478306276,0.6302788171637749,62.5,0.5333333333333333,0.7692307829856873,0.625,1.0,0.5573965190116259,0.6932153305136304,51.21951219512195,0.5057539682539682,0.6874699518084526,0.5773809552192688,1.0,1.0530786576491127
13,1.0954052550058955,0.8521330151747869,73.4375,0.8036830357142857,0.6399801783263683,0.6625000070780516,0.6947916690260172,0.9093206464457447,60.317460317460316,0.618501984126984,0.6665357860426108,0.6006944521019856,0.8114087308446566,0.6870964441755015,0.9051929502911628,71.875,0.581547619047619,0.20000000298023224,0.25,0.1666666716337204,0.021265263564247756,0.46576970769922427,88.23529411764706,0.8125,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.17034211702933796,0.7338624972101527,44.44444444444444,0.375,0.3333333432674408,0.25,0.5,0.6905794620380319,0.7495705601194563,61.53846153846154,0.5833333333333333,0.694444477558136,0.8333333432674408,0.6000000089406967,0.540040154246827,0.8930648387161116,35.714285714285715,0.8666666666666667,0.1666666567325592,0.5,0.10000000149011612,0.3845876512168312,1.1232062238119376,50.0,0.21875,0.6666666865348816,0.5,1.0,0.5039403315861047,0.6349954435438228,87.5,0.7333333333333333,0.9090909361839294,0.8333333134651184,1.0,0.5609525826795049,0.8037605342663763,51.21951219512195,0.46319444444444446,0.7020202080408732,0.5744047711292902,0.9583333333333334,0.8183913485295655
14,0.13401358805081443,0.7612710822921309,71.875,0.8218005952380952,0.6288374960422516,0.689583339728415,0.6708333380520344,0.7731788837763844,56.613756613756614,0.6086061507936509,0.5074932078520457,0.5965277850627899,0.4851190534730752,0.36152398807098524,0.8632814383052856,75.0,0.7595238095238095,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.025895319487925922,0.5231710603085041,76.47058823529412,0.7708333333333334,0.46666666865348816,0.6666666666666666,0.4166666666666667,0.39545617557308976,0.8042400139848185,11.11111111111111,0.31666666666666665,0.0,0.0,0.0,0.5734785203903076,1.7281893434159126,30.76923076923077,0.55,0.1666666567325592,0.5,0.10000000149011612,0.12768222483428895,0.8202817716751772,42.857142857142854,0.9166666666666667,0.34285715222358704,1.0,0.2083333358168602,0.34321790180343703,0.754065410893337,40.0,0.48333333333333334,0.4761904776096344,0.625,0.4166666716337204,0.6479399664782676,0.6342785470800136,50.0,0.8666666666666667,0.3333333134651184,1.0,0.20000000298023224,0.6117992821923423,0.7078545460230941,56.09756097560976,0.6054563492063493,0.4305555621782939,0.5138888955116272,0.5265873099366823,0.7055296770795264
15,0.9469885439204918,0.8126665307475518,75.78125,0.7437872023809523,0.5126713700592518,0.6281250007450581,0.47916666977107525,0.8008272872655341,54.4973544973545,0.6355406746031744,0.42357804998755455,0.6770833351959785,0.3584325450162093,0.3198574767255564,1.067376570908685,68.75,0.6851190476190476,0.0,0.0,0.0,0.03016211514292689,0.9318284749266952,64.70588235294117,0.7916666666666666,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.8882835058292262,1.0825007696770772,55.55555555555556,0.35,0.7999999821186066,0.7142857164144516,1.0,0.6875997217051788,0.9718001923767148,46.15384615384615,0.65,0.5,0.875,0.4000000134110451,0.8122716917269305,0.7645184044417254,57.14285714285714,0.9,0.5416666567325592,1.0,0.4000000134110451,0.9951927525667223,0.708541414947362,50.0,0.21875,0.5833333432674408,0.5,0.75,0.7267075320915948,0.5736224695009392,62.5,0.6666666666666666,0.6666666865348816,0.75,0.6000000238418579,0.7305200325168825,0.732005126077966,60.97560975609756,0.6104166666666667,0.4285714278618495,0.5555555621782938,0.3583333343267441,0.7688349065466152
16,0.10409749914284076,0.9534862538135249,72.65625,0.8002604166666666,0.5876488164067268,0.7447916679084301,0.5510416710749269,1.0115419427877357,48.67724867724868,0.6010416666666666,0.15747354614237943,0.3958333333333333,0.10312500161429246,0.4677255745259833,0.9927102753444901,75.0,0.7142857142857143,0.1666666716337204,0.125,0.25,0.1175064641743909,1.805170512495954,41.17647058823529,0.7916666666666666,0.0,0.0,0.0,0.09441347563445954,0.8506491732588366,11.11111111111111,0.31666666666666665,0.0,0.0,0.0,0.5719861164264706,1.8132677299300706,23.076923076923077,0.75,0.20000000298023224,0.25,0.1666666716337204,0.24160171935812227,0.39022688285697693,85.71428571428571,0.9285714285714286,0.8615384697914124,1.0,0.761904776096344,0.36941796302703006,0.6940882230794537,30.0,0.625,0.125,0.125,0.125,0.6903944890519715,0.7165263995723118,25.0,0.6,0.0,0.0,0.0,0.46973440621187823,0.7048164528217967,60.97560975609756,0.6888888888888888,0.2777777810891469,0.5,0.20000000049670538,0.7519116571562287
17,0.21651254009255014,1.12212938404166,67.96875,0.8291666666666667,0.6700757667422295,0.5760416779667139,0.8781250044703484,0.8025602168612735,59.78835978835979,0.625545634920635,0.5176256733636061,0.6347222278515497,0.472222230086724,0.43344150132321935,1.0190381533486004,71.875,0.6851190476190475,0.3916666731238365,0.375,0.4583333358168602,0.007948206374936918,1.072500771298059,58.82352941176471,0.8125,0.3333333333333333,0.6666666666666666,0.23333333432674408,0.0451021613597772,1.1200171358445106,55.55555555555556,0.3833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.6566338726582179,0.6628635306721848,76.92307692307693,0.5595238095238095,0.8285714387893677,0.9285714328289032,0.761904776096344,0.017429714269069894,1.0267760238226138,50.0,1.0,0.4761904925107956,1.0,0.3333333358168602,0.20179077592811123,0.6968852828888998,40.0,0.48333333333333334,0.4761904776096344,0.625,0.4166666716337204,0.6765932244686018,0.5781791664917232,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,0.6138280517605527,0.691473056667738,51.21951219512195,0.6027777777777777,0.11111111442248027,0.16666666666666666,0.08333333333333333,1.2825424345836496
18,0.9127863686045226,1.397088495035924,70.3125,0.7622395833333334,0.6556998733431101,0.5555059583857656,0.8416666686534882,0.9393418017879058,62.96296296296296,0.5967013888888888,0.6735010507206122,0.6348214397827784,0.7443452477455139,2.925283653128644,1.1744274212069827,65.625,0.6875,0.36666667461395264,0.2916666716337204,0.5,0.09260216278520211,0.21059905182934296,88.23529411764706,0.8333333333333334,0.629629651705424,0.6666666666666666,0.600000003973643,0.019414245344193094,1.014101143897578,33.33333333333333,0.31666666666666665,0.0,0.0,0.0,0.6288360134084408,0.7779043203526825,61.53846153846154,0.6166666666666667,0.7083333432674408,0.875,0.6000000238418579,0.33953344775785593,0.42062566496592113,85.71428571428571,0.7333333333333334,0.9090909361839294,0.8333333134651184,1.0,0.46337536640209037,0.7923036906291225,40.0,0.15625,0.1666666716337204,0.25,0.125,0.5716322215375831,0.69030361919282,75.0,0.5333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.21259258184519772,0.6725329907523488,63.41463414634146,0.6652777777777777,0.4007936616738637,0.5833333333333334,0.37222222487131756,0.9001580111417976
19,0.1144608089027151,1.143270934359336,67.96875,0.7869791666666667,0.6389069352298975,0.5677083386108279,0.8364583365619183,0.841080436730711,57.14285714285714,0.5850198412698412,0.526064450542132,0.5881944503635168,0.5064980251093706,0.3999124541215294,1.3178706080907916,65.625,0.6375,0.4375,0.4000000059604645,0.5,0.008908098107022448,0.4662918054934262,94.11764705882352,0.7777777777777778,0.9696969787279764,1.0,0.9444444378217062,0.04896862115433161,1.1609848974216321,11.11111111111111,0.25,0.0,0.0,0.0,0.7996476964987144,0.8906458380575182,53.84615384615385,0.8333333333333333,0.6507936716079712,0.875,0.6428571492433548,1.272433510165807,0.48569253152726277,78.57142857142857,0.9375,0.8285714387893677,1.0,0.7083333432674408,0.20542825762471878,0.7727680216892464,40.0,0.6875,0.6060605943202972,0.4642857164144516,0.875,0.5499853885002663,0.6530288651845699,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5073949459637782,0.6751235387399623,56.09756097560976,0.6243055555555556,0.49074074625968933,0.5250000009934107,0.475000003973643,0.46665041923464656
20,0.2211191327992936,1.3842062933782378,67.96875,0.727046130952381,0.6573457811027765,0.5575892962515354,0.8364583365619183,1.226883627045134,58.201058201058196,0.6303323412698413,0.6649168034394582,0.5652281815807024,0.8885416674117247,0.24709649046775173,1.610232351651662,43.75,0.7291666666666667,0.3541666716337204,0.2500000037252903,0.625,0.014353854603447961,0.47947183569377594,76.47058823529412,0.7777777777777778,0.5897435744603475,0.5714285771052042,0.6111111044883728,0.001910144721602372,0.9915694819779411,44.44444444444444,0.41666666666666663,0.25,0.20000000298023224,0.3333333432674408,0.6350538243911809,0.544297311755013,84.61538461538461,0.6666666666666667,0.8666666746139526,0.8333333432674408,0.9375,0.22377923073053027,0.374166563119342,78.57142857142857,0.9583333333333333,0.8285714387893677,1.0,0.7083333432674408,0.09766037651977352,0.9422015655461664,50.0,0.5166666666666666,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.4493160159041804,0.6131346094481345,75.0,0.6,0.8333333730697632,0.7142857313156128,1.0,1.023355701625329,0.7089252203301112,58.536585365853654,0.5965277777777778,0.38412698606650036,0.4861111144224803,0.3194444477558136,0.4986155391254917
21,0.42600154225276693,1.1153061786697842,74.21875,0.781547619047619,0.5308035798370838,0.6750000007450581,0.45937500800937414,1.033090465298524,50.79365079365079,0.6357638888888889,0.2669642890493075,0.4930555559694767,0.20972222462296486,0.718650579866835,1.073103483221463,71.875,0.7059523809523809,0.0,0.0,0.0,0.0034423611619710227,1.9372521927883413,47.05882352941176,0.7666666666666666,0.1111111044883728,0.3333333333333333,0.06666666766007741,1.2548488351290152,0.8051591707609783,33.33333333333333,0.3833333333333333,0.0,0.0,0.0,0.5360544053002422,2.1869171086052597,23.076923076923077,0.5714285714285714,0.0,0.0,0.0,1.4026317470402754,0.33992715095903464,78.57142857142857,1.0,0.7857142984867096,1.0,0.7000000029802322,0.25828762125956406,0.8515655024166868,50.0,0.25,0.1666666716337204,0.25,0.125,0.43608680286427276,1.2566055934042148,37.5,0.3333333333333333,0.0,0.0,0.0,0.5572985751803935,0.6588985584925674,60.97560975609756,0.5430555555555555,0.6203703880310059,0.6194444497426351,0.6277777850627899,0.4578374429664385
22,0.006679959963680169,1.4614795591049992,70.3125,0.805171130952381,0.39920635521411896,0.5520833358168602,0.32708333618938923,1.2975766940006304,47.08994708994709,0.6231150793650794,0.11210317785541217,0.22916666666666666,0.07777777872979641,0.01286095705496941,1.541956926101331,75.0,0.59375,0.0,0.0,0.0,0.030224724982640505,2.7347854843794788,41.17647058823529,0.8125,0.0,0.0,0.0,0.01904329313633492,0.8204833771947211,33.33333333333333,0.40625,0.0,0.0,0.0,0.7033146367685928,2.6161824578431268,23.076923076923077,0.7916666666666667,0.0,0.0,0.0,0.01644033806708497,0.6227214508970749,64.28571428571429,1.0,0.6607142984867096,1.0,0.5000000149011612,0.025751249147711094,0.6427973164068054,60.0,0.34375,0.375,0.375,0.375,0.5777768290345914,1.6922233027794116,37.5,0.3333333333333333,0.0,0.0,0.0,0.3247048429061424,0.6701037558530808,58.536585365853654,0.6996031746031747,0.3563492149114609,0.5,0.2888888915379842,0.44193749698770707
