,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.5322255867776667,0.07326278209606696,72.5
1,0.6026279257088888,0.07304591951186153,72.5
2,0.382841067597404,0.07084828083205157,72.5
3,0.6093572570730054,0.06722605653263371,72.5
4,0.4796071548735239,0.0635359956251351,72.5
5,0.5015050743871037,0.06590782142478198,77.5
6,0.5533890095848263,0.05933015543321032,77.5
7,0.42621483913619673,0.050564748008076754,80.0
8,0.15566815275965762,0.06715482987229703,75.0
9,0.557544223103145,0.0939651460489446,75.0
10,0.30782365718259747,0.0804261246619201,70.0
11,0.17077941711586228,0.07936121039062236,72.5
12,0.008529826692108644,0.07586860398586404,80.0
13,0.7893251855617949,0.07075985896149424,85.0
14,0.005937695058309903,0.07968233923232947,82.5
15,0.000854259417576762,0.10073235658255811,82.5
16,0.0005198062266601616,0.11017064855228804,75.0
17,0.002569501155715638,0.14531992782543102,75.0
18,0.0019764030985040975,0.09821978759871779,77.5
19,0.009343667897667472,0.09837415838721046,75.0
20,0.0011893408088694626,0.15608519007248642,72.5
21,0.0012148838809285778,0.11349069062427723,77.5
22,0.0005051037867190245,0.15282843225673687,75.0
23,3.933112807699113e-05,0.20223023245206417,75.0
24,0.00017013188280545828,0.15365604312378106,77.5
25,8.822815955265293e-05,0.198728371396237,75.0
26,3.898116614000143e-06,0.1443021592196289,77.5
27,0.00016380909685095735,0.1912429943459001,77.5
28,0.00043613050467842504,0.17767529456101586,75.0
29,1.0193115803268944e-05,0.14026517962612112,80.0
30,0.00010817245184766083,0.14456562762628192,82.5
31,2.7670359233980898e-05,0.14992737230381364,80.0
32,2.4651118654741848e-06,0.15269253773139707,80.0
33,1.210092745781827e-05,0.15448569200068263,80.0
34,2.2430456584231154e-05,0.1558748313123749,80.0
35,6.699589247544903e-06,0.15704224789532475,80.0
36,6.40970865486779e-05,0.15779662248854337,80.0
37,3.1948817630863556e-06,0.15915144134515982,80.0
38,8.2430411015378e-07,0.15977946781189822,80.0
39,1.2735444138816792e-06,0.1602441044664646,80.0
40,4.297788962730714e-06,0.16113363268513464,80.0
41,5.915124065140565e-05,0.1610674988160791,80.0
42,2.989143632961513e-05,0.16254361788618318,80.0
43,4.2100127114491235e-05,0.16313821047544672,80.0
44,1.3697563165109784e-05,0.16335569210883305,80.0
45,2.832558620961346e-05,0.16327443404798664,80.0
46,5.816512050982355e-06,0.16334497913757967,80.0
47,4.246513556260817e-06,0.1640281413284238,80.0
48,1.9933789547781004e-07,0.16423331011611336,80.0
49,1.4196433120615227e-05,0.16500249568838724,80.0
50,2.585831836051002e-05,0.16549368160251646,80.0
51,1.127357786789017e-05,0.16602352158913708,80.0
52,1.2811025086575305e-05,0.1659633797027597,80.0
53,4.321696579032975e-06,0.16641884342107058,80.0
54,5.479919820330178e-06,0.16691176366462074,80.0
55,1.207977870404781e-06,0.16718883073446783,80.0
56,8.495288685247733e-07,0.1678743538027674,80.0
57,3.5737127407130275e-06,0.16829548482328974,80.0
58,1.07451803444876e-07,0.1685452395204609,80.0
59,1.2077269998868792e-06,0.16891535240561348,80.0
60,5.305285502745327e-06,0.16949542187668046,80.0
61,5.460918852614382e-06,0.1697524673686659,80.0
62,4.162316448421342e-06,0.1704145239871045,80.0
63,2.7730212969281156e-07,0.17062571494622863,80.0
64,3.342922443757461e-07,0.17107023093275822,80.0
65,8.038061876801614e-07,0.1715319000815761,80.0
66,1.7966638516318395e-06,0.172035228958855,80.0
67,1.3881762941200797e-06,0.17253593920815422,80.0
68,4.4301178554282135e-06,0.17265466324100698,80.0
69,1.4429799354426167e-07,0.17351607825058876,80.0
70,5.658168528107342e-07,0.17446688381711728,80.0
71,3.8671458331854624e-06,0.1746168973147373,80.0
72,3.2438669110006458e-06,0.17531519475824578,80.0
73,1.9064481047171137e-07,0.17556737970888947,80.0
74,3.194966942226301e-07,0.17640138766336352,80.0
75,1.991335755160382e-07,0.17675742293942634,80.0
76,1.493106660854742e-06,0.17746093879646146,80.0
77,6.117573509814392e-06,0.1777232037621715,80.0
78,9.723725818779466e-07,0.17861609268423106,80.0
79,1.3828759416134634e-06,0.17886301257724058,80.0
80,1.006102843206547e-06,0.17975688788519986,80.0
81,4.5331497978356766e-07,0.18020815432936024,80.0
82,2.3536488982318324e-06,0.18084381757065898,80.0
83,7.689071112874197e-06,0.18181945584773032,80.0
84,4.2613938562781634e-07,0.18226111497446756,80.0
85,1.2639366894500583e-07,0.18319635709473087,80.0
86,4.380316267492646e-06,0.18415815934247431,80.0
87,9.046032479710806e-07,0.1846566026833032,80.0
88,1.3648392693545084e-06,0.18488209102404488,80.0
89,6.682663014933452e-08,0.18546447421242412,80.0
90,1.4145309389725092e-07,0.18625266984589325,80.0
91,3.8504154521088966e-07,0.18704346406505115,80.0
92,3.5186737051453946e-06,0.18767012881720002,80.0
93,4.720603240812397e-08,0.1888569591882098,80.0
94,9.314488974864427e-08,0.18937358999984455,80.0
95,9.738982105001731e-07,0.19040806527681836,80.0
96,5.185327943342073e-06,0.19086907886036808,80.0
97,5.401347443304654e-07,0.19185415099929184,80.0
98,3.32603759773891e-07,0.19247360452523637,80.0
99,2.4834844113543086e-07,0.19369045961601442,80.0
