,BIP,BIP,BIP,DUP22q11_2,DUP22q11_2,DUP22q11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.532917404797153,0.11003634349520523,50.0,0.114743483778413,66.66666666666666,1.0047509082425283
1,0.2435530041522216,0.150578473163558,47.22222222222222,0.10113875019665088,61.111111111111114,0.5989127990635358
2,0.01335186057194305,0.16973558272808023,55.55555555555556,0.13710046907508866,61.111111111111114,0.15833629906647562
3,0.004511713707849083,0.1292719211818045,58.333333333333336,0.12907713037984705,50.0,0.11638804331580907
4,0.009471845378771597,0.14802712293754514,63.888888888888886,0.15820874154156261,55.55555555555556,0.2486500759920897
5,0.003561786800284128,0.16293159462860307,61.111111111111114,0.13409791640206398,55.55555555555556,0.037072844014352485
6,5.430707336865849e-05,0.19089311280205978,61.111111111111114,0.12232927503500195,61.111111111111114,0.058227052416838045
7,0.03673534887516464,0.22741388033005108,61.111111111111114,0.15851816411673988,61.111111111111114,0.050677437670795404
8,5.327144835753547e-06,0.21976240306193345,61.111111111111114,0.1720293098574554,61.111111111111114,0.0008314518435951464
9,1.5621828303548427e-06,0.24748789702398385,61.111111111111114,0.16678363265483945,61.111111111111114,0.008383161671198788
10,6.454278406040157e-05,0.23524068009071714,55.55555555555556,0.13290099918939294,61.111111111111114,0.008952373629447634
11,2.5717775884856202e-05,0.26834576320098574,58.333333333333336,0.274017038472234,61.111111111111114,0.003915966439964744
12,3.247471793161002e-05,0.3131943391073599,58.333333333333336,0.2393366262793194,61.111111111111114,0.0005804308047781556
13,7.061389643479538e-05,0.25922958199141893,58.333333333333336,0.1792706656359421,61.111111111111114,0.0043581840031331935
14,1.670387097760861e-06,0.2673697810522974,58.333333333333336,0.1435382021495009,61.111111111111114,0.0007220823084078552
15,0.0038419955806517432,0.30533517926640946,55.55555555555556,0.18932285813294003,61.111111111111114,0.0007237447526614125
16,0.005522612007867906,0.28270986491592626,58.333333333333336,0.1491862639899035,61.111111111111114,0.0006398780363148779
17,0.001960662513085096,0.32525997422339054,58.333333333333336,0.20649697719350518,61.111111111111114,0.0021766075438328335
18,2.915835343478375e-05,0.2905985165244599,55.55555555555556,0.15818995288560075,61.111111111111114,0.0022843874654170926
19,4.3999736782214405e-05,0.28998717644658134,58.333333333333336,0.19852671557789286,61.111111111111114,0.002508597671026825
20,3.2569552084525265e-05,0.29702532220823485,55.55555555555556,0.15131010006112597,61.111111111111114,0.000498224941132808
21,0.00012003872116457713,0.31086485428913424,55.55555555555556,0.15212399537717206,61.111111111111114,0.00037272099253158627
22,6.0268897224481295e-05,0.30124624523745863,55.55555555555556,0.1592663292504152,61.111111111111114,0.00042590443674215953
23,0.0022243913366821696,0.2902469038159013,55.55555555555556,0.2017690861690068,61.111111111111114,0.0008043696785941827
24,3.4926680492894967e-08,0.3250324503614594,55.55555555555556,0.18014951540792362,61.111111111111114,0.0002810577555375708
25,0.0001661697760902051,0.32869630817382534,55.55555555555556,0.21600768471290543,61.111111111111114,0.0006190742697939856
26,0.0013333444676105032,0.3349612598009537,55.55555555555556,0.3791776628307974,61.111111111111114,0.0006632263842044077
27,9.623835727051852e-07,0.321275321068749,55.55555555555556,0.21900799834349916,61.111111111111114,4.577501616217424e-06
28,3.286474616191506e-05,0.30605961651574337,55.55555555555556,0.25373465952523877,61.111111111111114,0.0003707563553546294
29,2.087266653209524e-06,0.3239740220166284,55.55555555555556,0.16265158091121212,61.111111111111114,0.00030768885565719524
30,5.113364768414974e-05,0.3325370142641118,55.55555555555556,0.22781931998932795,61.111111111111114,6.697461876265324e-05
31,1.3697386752655513e-07,0.3549127405759722,55.55555555555556,0.22749877032315513,61.111111111111114,0.0002661591898254446
32,4.865710045376536e-06,0.32586870468404355,55.55555555555556,0.2283400011067127,61.111111111111114,0.0003008305829162954
33,0.0006398373028148533,0.3130424423373468,55.55555555555556,0.23188155050235315,61.111111111111114,0.00018930784885801607
34,1.4694139402574503e-07,0.34103367467972423,55.55555555555556,0.341675292635037,61.111111111111114,9.265464823649258e-05
35,1.567350846182287e-07,0.39300831305744155,55.55555555555556,0.22539262254130887,61.111111111111114,0.0002085727070358485
36,0.0003320046787386151,0.3570147541719475,55.55555555555556,0.3965327163012844,61.111111111111114,0.00013736146140056984
37,4.878589615540929e-06,0.3528098797272684,55.55555555555556,0.21977820127445966,61.111111111111114,0.00015205028854477047
38,0.0006177502085376531,0.3935296239749321,55.55555555555556,0.23676645544649796,61.111111111111114,1.4079893046433353e-05
39,6.726077183316802e-05,0.3649201418866462,55.55555555555556,0.16882641788076483,61.111111111111114,0.00010066200031226652
40,0.00013473197096540115,0.413148897183421,55.55555555555556,0.17121612919953721,61.111111111111114,0.00017877794496135217
41,3.240115323510258e-08,0.37534580523732913,55.55555555555556,0.2387627407589384,61.111111111111114,4.4233575505609654e-05
42,6.6380842973736924e-06,0.3575148239235958,55.55555555555556,0.30258325043008066,61.111111111111114,0.00014665323303443694
43,0.00022292458055614084,0.36148785756623103,55.55555555555556,0.23711495500062454,61.111111111111114,0.00018007731604739155
44,6.887563807162507e-05,0.42422348040841706,55.55555555555556,0.23723793717958955,61.111111111111114,7.751966598815193e-05
45,0.0003030712551596577,0.3395190362937627,55.55555555555556,0.31447761058176404,61.111111111111114,0.00026857308024895134
46,0.00010003795882252106,0.40797434562962714,55.55555555555556,0.1752566548015551,61.111111111111114,1.1871457768176679e-05
