,SZ,SZ,SZ,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5956100346399034,0.0796567017879142,60.629921259842526,0.13834461640316995,70.0,0.6934326481045221
1,0.6340942391900991,0.08646842167427972,70.86614173228347,0.1397859588635193,30.0,0.692856602235338
2,0.9662985719210148,0.08726738486595115,69.29133858267717,0.1386653415289078,20.0,0.6934003836551446
3,0.3747899606893791,0.07271199286672322,69.29133858267717,0.148107673698898,40.0,0.673392075985314
4,0.7792441193015565,0.08529210795560808,69.29133858267717,0.20275076476935183,30.0,0.437322309100776
5,0.2796071324862744,0.0689700822723737,73.22834645669292,0.14798114822910965,60.0,0.5459911962356075
6,0.5653432610850241,0.08091493201221966,68.50393700787401,0.3701617578562802,30.0,0.4189230738662058
7,0.13571609671509952,0.07550902859626026,72.44094488188976,0.2485478901472054,20.0,0.2207872013898374
8,0.29411723884636143,0.08395665109198662,78.74015748031496,0.16917021552691897,40.0,0.32557626236243853
9,0.7483851259741253,0.10333739272007772,68.50393700787401,0.20641318300313638,40.0,0.6832954873354864
10,0.8809112049004784,0.09730242947825661,72.44094488188976,0.22108097221147166,50.0,0.6979405890454877
11,0.04018932768123456,0.0755910284923271,78.74015748031496,0.15036601516262627,50.0,0.32885386742969747
12,0.2806834618937261,0.09154763292089493,76.37795275590551,0.1318823868550675,40.0,0.23982686636578573
13,0.2448917454838026,0.08927827634895479,80.31496062992126,0.3515324355932888,40.0,0.21936304103742593
14,0.03976073506850568,0.09240562155704168,77.16535433070865,0.2811321656005081,50.0,0.09294972966110189
15,0.19113824326635492,0.1067042483202804,72.44094488188976,0.3735177275378531,50.0,0.1727713804293894
16,0.397344017064215,0.12362222688171404,71.65354330708661,0.22499771735719348,50.0,0.18203904623828351
17,0.3256122031163949,0.09409043541846426,75.59055118110236,0.46100165455337194,30.0,0.4951844177298855
18,0.10096800540036995,0.11073995302562863,76.37795275590551,0.2588953749302096,40.0,0.05308274927195063
19,0.006384349644649984,0.1252266133105062,79.52755905511812,0.2156482575275492,40.0,0.023422337497900632
20,0.21746311676241664,0.09097478455078817,77.95275590551181,0.4823909161874683,60.0,0.04348765828503978
21,0.09751492157183386,0.11258517405619098,79.52755905511812,0.2351035017930506,50.0,0.46804931278275846
22,0.0011349257733221287,0.1134669172643604,77.95275590551181,0.4352155826926012,50.0,0.24525012158006132
23,0.0026952516730173225,0.13161778124359852,79.52755905511812,0.3000414992841033,50.0,0.030317538097633087
24,0.002040196953136496,0.15114261419751532,74.01574803149606,0.28287158921765887,40.0,1.2055981343074116
25,0.18686283986932475,0.19040110232872726,74.01574803149606,0.5681827541864024,40.0,0.003932112985185108
26,0.015106024511870113,0.10747572005871994,77.95275590551181,0.21818013627193564,40.0,0.6816435792306866
27,0.0013318556346343503,0.24428474699742062,68.50393700787401,0.6056804310062257,50.0,0.004719487156733508
28,0.006521167717549439,0.13240710736084976,77.95275590551181,0.716448923811759,40.0,0.008788696151667535
29,0.1096703483178122,0.13027486356443113,76.37795275590551,0.74330070011002,60.0,0.021272808308164474
30,0.00023138217598067212,0.15851497248667792,81.10236220472441,0.48830196479240034,50.0,0.03233345401176355
31,0.01484207710262484,0.16822605976577149,81.10236220472441,0.42380810458278917,50.0,0.0009428008003688885
32,0.008898821455849457,0.16971537929094424,79.52755905511812,0.3822376794160024,50.0,0.008706265634342274
33,0.009630951646050111,0.16899638229388986,77.95275590551181,0.5528949504097427,40.0,0.08459025136186352
34,2.253619804521878e-05,0.1762500052121961,78.74015748031496,0.7723368515753419,40.0,0.0011967298381913368
35,0.051503559783752775,0.16250544362752609,82.67716535433071,0.5807028490694413,50.0,0.001168753896597435
36,0.0067169330021267185,0.15776858674965585,80.31496062992126,0.4072465395057561,40.0,0.0007803844469423155
37,1.682829572186798e-05,0.16937598418750158,81.88976377952756,0.36881359234856814,40.0,0.003914631279429972
38,0.0001077030347117912,0.18718424082809682,79.52755905511812,0.6573468769235553,40.0,0.08618429643574825
39,0.00023176194605458185,0.15935173403463368,81.10236220472441,0.39146151125625195,60.0,0.0014648221772782328
40,0.044615887858374705,0.17343404621461236,81.88976377952756,0.9432760586587212,50.0,0.00020012436549722142
41,2.3776586597594264e-05,0.20332418855852477,81.88976377952756,0.7984927186625164,50.0,0.00020639549888504564
42,5.6852710183394266e-06,0.20814510029781402,81.88976377952756,0.5336230997586385,50.0,9.493125543031385e-05
43,4.162888283080107e-06,0.2120377103927681,81.10236220472441,0.4971771823134219,50.0,0.00048477571159904077
44,2.5999290681792343e-05,0.21619165929281134,81.88976377952756,0.5103443292762886,50.0,0.00040855390895175417
45,5.277543257756107e-06,0.2297381778816649,80.31496062992126,0.4465358454143056,50.0,5.449977717024199e-05
46,0.00016378927558346825,0.21660378866142976,81.88976377952756,0.4515098565382704,50.0,4.109208338805167e-05
47,3.7580230858355e-05,0.22090348856937747,81.88976377952756,0.45722711570518937,50.0,3.346302167228757e-05
48,4.4607734313453136e-07,0.25211121495801686,80.31496062992126,0.46329543557666025,50.0,4.955843602330334e-05
49,4.2374223236826835e-05,0.18966667206120222,81.10236220472441,0.7300237449906698,50.0,0.0006460540854099496
