,SZ,SZ,SZ,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6894753195511085,0.08649374831445598,55.46875,0.1388241555158695,50.0,0.6917270538070818
1,0.6410927029834667,0.0901856867267266,55.46875,0.13812924983157332,70.0,0.6931858594376488
2,0.6985905497308744,0.08451908443193065,57.03125,0.1360075580718367,70.0,0.6933446476809852
3,0.6923978881026139,0.0802784079862337,60.9375,0.11387307846776673,80.0,1.2782543827710522
4,0.6884081246907096,0.07655086131079433,62.5,0.12177055115793323,70.0,0.6974200303946101
5,0.5426971450775131,0.07605058555687433,63.28125,0.13536699358042725,50.0,1.990226417068288
6,0.1923057032122821,0.07069907549105842,61.71875,0.12255440001981573,70.0,0.6905462289534904
7,0.5349672587452868,0.07293644267490762,64.84375,0.12020775745750945,80.0,0.6394032397574431
8,1.1777504896171758,0.09086031468410351,66.40625,0.10524882029019222,40.0,0.6573997218537418
9,0.7167929045179618,0.08499615307718762,67.1875,0.2544170170810751,50.0,0.6244310778570905
10,0.6776710486445664,0.08113019210773184,72.65625,0.09987470773329525,70.0,0.6459740793120275
11,0.47458573314987057,0.07338330411214164,70.3125,0.1246844455167652,80.0,0.6809361596858916
12,0.21162754209025522,0.07517368005386482,75.0,0.1565691372218549,60.0,0.603814619441451
13,0.21859865778467105,0.07549061843214587,71.09375,0.22610809633831827,50.0,0.5151013970653168
14,1.5130922995162852,0.12722294346519492,62.5,0.1246595375647849,70.0,0.6583174184286632
15,0.17247843541671845,0.11005098084913918,73.4375,0.19269052599588699,40.0,0.3973522957496012
16,0.029319831783106997,0.14732276956452928,70.3125,0.15355135327199082,60.0,0.2694189807924253
17,0.11720319633719399,0.1420107758061012,65.625,0.38260395284168736,40.0,2.6182095558917027
18,0.02173759819344967,0.10744838290756697,74.21875,0.11722161407708809,60.0,0.7594944793686995
19,0.3557644235362986,0.11402254814978614,71.875,0.37777572049460506,40.0,0.428165766339612
20,2.344262393596516,0.15437495417483565,75.78125,0.2907174621760553,70.0,0.916300384380496
21,0.0015487296434899096,0.2109296423422154,71.09375,0.11301311981756954,70.0,0.15837030147590617
22,0.017207395886856852,0.1690262416709369,71.09375,0.21723787321724256,40.0,0.10831211925677117
23,0.09667527568495947,0.10440715894937388,75.78125,0.13270744372622287,60.0,0.14146203538539692
24,0.07064344100311383,0.17229620137802626,73.4375,0.4098092353437887,40.0,0.11297325254229343
25,0.006804125161807021,0.18914184259747674,68.75,0.2134110648667081,40.0,0.003910825588276488
26,0.0015736659625407536,0.18862371708315293,73.4375,0.2645581049994944,60.0,1.642318179453154
27,0.0055334491929590265,0.17559510684324445,76.5625,0.6588801098082284,40.0,0.04446411692706358
28,0.027933814761295795,0.16144379095000472,78.125,0.5463702950299723,40.0,0.4874078178489569
29,0.023959956937077795,0.16764707054606826,75.78125,0.45675163620639064,40.0,0.19403250592905028
30,0.06219199973683387,0.16661356705087133,75.0,0.2055174649081409,70.0,1.230730994760111
31,0.0015208998855030743,0.21471733762288617,73.4375,0.43938011449174896,60.0,0.10051987208698611
32,1.1230888457739716,0.1400022748693325,75.78125,0.12858183664065131,80.0,0.05590576924089803
33,0.22755597676873965,0.25034403103845204,71.875,0.5764747054625528,40.0,0.03704679831632025
34,0.04551058522077244,0.19228142314667518,71.875,0.2981015847621484,50.0,1.161012776059532
35,0.0029005141741775798,0.18137057303673135,76.5625,0.7550470915913466,40.0,0.585282356917074
36,0.0017748555957556528,0.23281390950087685,75.78125,0.2931111329810194,50.0,0.0265055451868016
37,0.008095831429868255,0.2149112536571512,77.34375,0.3744780628104022,70.0,0.034001044640968425
38,0.00017880377799301374,0.2447245812995967,74.21875,0.5597343154723986,80.0,0.1135816576160442
39,0.001963147443884944,0.22043705931109697,76.5625,0.2178668163512162,70.0,0.0010269951269697433
40,0.25057612804818874,0.22485445645952873,77.34375,0.40605831994249453,50.0,0.012688507382924239
41,0.0024214295410506085,0.18931121065090004,78.125,0.26863892033523107,80.0,0.0037309040871984465
42,0.0025845738122096456,0.18396991570372173,75.0,0.5624196229015143,50.0,0.02242179586604517
43,0.0009617145984945059,0.18344741058221622,74.21875,0.561277251570393,70.0,0.008737736557105743
44,0.0019292206214399055,0.2163689645221166,75.0,0.2874701789802676,60.0,0.002232097655380342
45,1.8968960624813794e-05,0.2743174639488678,75.0,0.34511130979085697,50.0,0.0035983491719500803
46,0.01143073862398661,0.2582960810577871,71.09375,0.22422013012909847,60.0,0.001623636543048309
47,0.0019414249655873535,0.3681317688268941,65.625,0.26731021449075926,60.0,0.000993595417033832
48,1.4678234179786127e-05,0.28116282289669836,72.65625,0.7564654740531683,60.0,0.001065428700492884
49,0.00010188179666231675,0.3298696530041696,71.875,0.8000999871094365,60.0,0.00032640439982040923
50,8.48785650056707e-05,0.24920975775349238,74.21875,0.6996692476479733,60.0,0.00027123587522373787
51,4.245907940912713e-05,0.2575457024532512,76.5625,0.5232065982912288,60.0,0.0009245430429887753
52,0.0011426938495953196,0.20751630355233755,75.0,0.3550587406374294,50.0,0.001242660544052118
53,2.226744548677518,0.3311387767488577,72.65625,0.7869266735588446,40.0,0.00015117818935479201
54,1.9773603683821402e-05,0.2934187495943102,75.78125,0.3036163439737639,60.0,0.00023819485359648354
55,4.834180741659483e-05,0.2998136919020489,77.34375,0.30002663693222925,60.0,8.708536146107204e-05
56,0.08837376531009992,0.2900083845466671,78.90625,0.324573016909572,60.0,3.199797660535494e-05
57,0.000786276355500237,0.22464937781601238,76.5625,0.23114978407624104,60.0,0.003100586352523584
58,0.010353020908553836,0.34798302192770786,71.875,0.27712494601090076,50.0,0.000221817275184145
59,6.144868446052035e-05,0.6730027376128214,57.8125,0.45921751398824623,50.0,2.2362722789525606e-05
60,2.1826640230291804e-05,0.22704797679482985,76.5625,1.6347954612035926,50.0,0.18050804015093735
61,0.00013049064002647727,0.24945910061724777,75.78125,0.22763630011906608,70.0,0.01787565807472254
62,0.004035102381731363,0.23749578721232537,78.125,0.25381156144849426,60.0,0.21773007351510465
63,0.00013939824410156895,0.21530027162229748,76.5625,0.5256534290218873,60.0,0.002320993905826441
64,0.0011251109845980558,0.22322504640413182,76.5625,0.45513070191379656,60.0,0.11195653089357749
65,0.0010696428309117613,0.22292927347940678,77.34375,0.39986749461300924,50.0,5.8665350211582575e-05
66,6.524388661200141e-05,0.24512788110718287,77.34375,0.3692472548569731,50.0,0.001291293540581503
67,0.000893967447365929,0.35809071050646757,72.65625,0.5895367602201405,50.0,0.0017826869443317186
68,1.0303108730792042e-05,0.28834153478528063,77.34375,0.6063954653811379,50.0,3.2291242996252494e-05
69,2.5691287724479172e-06,0.2778242338915635,76.5625,1.1043681460512258,50.0,1.619907421990546e-05
