,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,359.2513886839481,77.89441892201458,0.0,0.0,0.0,0.0,0.0
1,599.5766856944315,73.91212055534278,0.0,0.0,0.0,0.0,0.0
2,416.90232745473577,64.67312537699318,0.0,0.0,0.0,0.0,0.0
3,294.6165411104806,47.98292896958986,0.0,0.0,0.0,0.0,0.0
4,226.61113431184918,25.201663227928865,0.0,0.0,0.0,0.0,0.0
5,234.7363214650212,9.352669563728416,0.0,0.0,0.0,0.0,0.0
6,141.51166254532748,27.51742284805957,0.0,0.0,0.0,0.0,0.0
7,833.2289157195651,42.4030672607869,0.0,0.0,0.0,0.0,0.0
8,713.5071700705339,31.289959575609643,0.0,0.0,0.0,0.0,0.0
9,37.7601274961456,14.223643570715284,0.0,0.0,0.0,0.0,0.0
10,94.43181449636981,9.499068095687011,0.0,0.0,0.0,0.0,0.0
11,162.13396788394277,15.696244419930165,0.0,0.0,0.0,0.0,0.0
12,181.3610239463331,16.847714869428035,0.0,0.0,0.0,0.0,0.0
13,89.58327098722857,13.052945897789487,0.0,0.0,0.0,0.0,0.0
14,88.13080351135902,9.65273869013912,0.0,0.0,0.0,0.0,0.0
15,65.15631816555545,8.698582075737813,0.0,0.0,0.0,0.0,0.0
16,135.88147117857147,8.66383665114708,0.0,0.0,0.0,0.0,0.0
17,137.8467929543975,8.59573500057428,0.0,0.0,0.0,0.0,0.0
18,31.65856937731662,8.545244734331277,0.0,0.0,0.0,0.0,0.0
19,29.631186242439085,9.156176464945213,0.0,0.0,0.0,0.0,0.0
20,34.10891981283795,9.374122113086935,0.0,0.0,0.0,0.0,0.0
21,37.99087704467867,9.989632578199371,0.0,0.0,0.0,0.0,0.0
22,46.49650882785981,9.201733357509625,0.0,0.0,0.0,0.0,0.0
23,53.350622108363574,8.210368331991315,0.0,0.0,0.0,0.0,0.0
24,22.059642394618415,8.207010146456971,0.0,0.0,0.0,0.0,0.0
