,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM,USM,USM,USM,USM
9,48.77061742503157,6.259272098457507,0.0,0.0,0.0,0.0,0.0,0.3056159901632498,0.0,0.0,0.0,0.0,0.0,1.2762025345712713,0.4409253009778993,0.0,0.0,0.0,0.0,0.0,4.104105909787704,0.8867429290974421,0.0,0.0,0.0,0.0,0.0,4.3986014754888085,0.45714996591336576,0.0,0.0,0.0,0.0,0.0,19.424089855958194,13.47068933408039,0.0,0.0,0.0,0.0,0.0,139.44967895803327,18.35756159634078,0.0,0.0,0.0,0.0,0.0,128.21013152899351,11.393643122468863,0.0,0.0,0.0,0.0,0.0,38.18114632388195,6.018770705081102,0.0,0.0,0.0,0.0,0.0,0.333136929600889,12.720840490017396,0.0,0.0,0.0,0.0,0.0,24.76311955922656,12.329012954860742,0.0,0.0,0.0,0.0,0.0,145.4438051709627,7.080568966172961,0.0,0.0,0.0,0.0,0.0,82.95426635610686,2.0838393058878726,0.0,0.0,0.0,0.0,0.0,9.261579559265977,22.351515387885257,0.0,0.0,0.0,0.0,0.0,120.13486146477992,44.01062797212501,0.0,0.0,0.0,0.0,0.0,55.52812247124784,17.667846223116342,0.0,0.0,0.0,0.0,0.0,200.85507639033355,16.532730311580774,0.0,0.0,0.0,0.0,0.0,41.79294153148193
10,3.2441259345328506,7.09999576186787,0.0,0.0,0.0,0.0,0.0,0.2389705169316003,0.0,0.0,0.0,0.0,0.0,2.960656437095601,0.5131828734010453,0.0,0.0,0.0,0.0,0.0,2.2454358646265624,1.215263979896083,0.0,0.0,0.0,0.0,0.0,6.312858954935986,0.6727092487977946,0.0,0.0,0.0,0.0,0.0,4.985073238321466,11.54031707553105,0.0,0.0,0.0,0.0,0.0,146.56803323838653,19.43354948205357,0.0,0.0,0.0,0.0,0.0,50.787941800543976,10.28669760197494,0.0,0.0,0.0,0.0,0.0,13.443016585986296,6.40995570015043,0.0,0.0,0.0,0.0,0.0,91.92584737728005,12.819617647185984,0.0,0.0,0.0,0.0,0.0,31.250617236987296,15.54587046623418,0.0,0.0,0.0,0.0,0.0,107.76078855271307,3.0584524604963876,0.0,0.0,0.0,0.0,0.0,70.29063249639577,1.3240191513873243,0.0,0.0,0.0,0.0,0.0,7.322551766679432,22.006867894011155,0.0,0.0,0.0,0.0,0.0,103.4275521087729,22.904314216674265,0.0,0.0,0.0,0.0,0.0,104.89929859837191,11.275521592410005,0.0,0.0,0.0,0.0,0.0,58.14802413040345,13.606675121893515,0.0,0.0,0.0,0.0,0.0,35.9963524061468
11,13.473769325447511,5.575673731184712,0.0,0.0,0.0,0.0,0.0,0.21240404875218324,0.0,0.0,0.0,0.0,0.0,2.4260980837558774,0.6779300994842884,0.0,0.0,0.0,0.0,0.0,6.444754269223202,1.2773682189105577,0.0,0.0,0.0,0.0,0.0,8.964535709797225,0.7094767615791606,0.0,0.0,0.0,0.0,0.0,9.387039748183039,12.46981788367146,0.0,0.0,0.0,0.0,0.0,219.4218349045429,13.68908968195121,0.0,0.0,0.0,0.0,0.0,26.423935646923805,9.414436409222452,0.0,0.0,0.0,0.0,0.0,85.92424434201709,12.308805448112452,0.0,0.0,0.0,0.0,0.0,6.4238253167069175,10.49435171537816,0.0,0.0,0.0,0.0,0.0,49.80078879046201,8.575184509778738,0.0,0.0,0.0,0.0,0.0,67.63772220563521,3.090377300127902,0.0,0.0,0.0,0.0,0.0,65.31064974181294,0.9339065939059763,0.0,0.0,0.0,0.0,0.0,35.00361850674667,19.34847329662607,0.0,0.0,0.0,0.0,0.0,63.09329090706641,25.458877161933366,0.0,0.0,0.0,0.0,0.0,107.7349691206572,15.776258197667698,0.0,0.0,0.0,0.0,0.0,21.721496030103673,10.160745608170869,0.0,0.0,0.0,0.0,0.0,7.5244050254792265
12,17.90392562208689,5.869754767475669,0.0,0.0,0.0,0.0,0.0,0.4929033769752746,0.0,0.0,0.0,0.0,0.0,2.714187993092303,1.8945203296695659,0.0,0.0,0.0,0.0,0.0,1.803799374358109,1.141540849409076,0.0,0.0,0.0,0.0,0.0,4.443300244736042,5.267763659811477,0.0,0.0,0.0,0.0,0.0,3.562075289567924,16.616852691805626,0.0,0.0,0.0,0.0,0.0,34.60358923080313,14.27810534260988,0.0,0.0,0.0,0.0,0.0,88.91209354677684,9.226584272617377,0.0,0.0,0.0,0.0,0.0,68.15573104223219,11.450844412238517,0.0,0.0,0.0,0.0,0.0,227.77783621899192,9.660197903584644,0.0,0.0,0.0,0.0,0.0,29.20477476512705,17.649372053523958,0.0,0.0,0.0,0.0,0.0,50.436416289056424,5.074833454101859,0.0,0.0,0.0,0.0,0.0,23.638798672062222,2.356545710503442,0.0,0.0,0.0,0.0,0.0,0.9774047436478716,17.566728631403265,0.0,0.0,0.0,0.0,0.0,27.234642146295045,19.058256356887977,0.0,0.0,0.0,0.0,0.0,33.13147610043778,25.757590684932048,0.0,0.0,0.0,0.0,0.0,14.578408766274531,9.451784350855986,0.0,0.0,0.0,0.0,0.0,13.348943592869757
13,19.998085425643616,4.556431999172047,0.0,0.0,0.0,0.0,0.0,4.0427908816920315,0.0,0.0,0.0,0.0,0.0,46.62420110462907,0.5754570596146624,0.0,0.0,0.0,0.0,0.0,5.9135434655413155,0.7797990189544037,0.0,0.0,0.0,0.0,0.0,7.341519268679204,6.48475969425148,0.0,0.0,0.0,0.0,0.0,13.259283150539876,13.26264017039793,0.0,0.0,0.0,0.0,0.0,63.91363828090581,14.32517550154912,0.0,0.0,0.0,0.0,0.0,104.39528073522825,12.025628448701976,0.0,0.0,0.0,0.0,0.0,1.1564887331213878,15.149472534941737,0.0,0.0,0.0,0.0,0.0,3.188683086350711,11.055726076427565,0.0,0.0,0.0,0.0,0.0,96.11161307346363,5.996215502552638,0.0,0.0,0.0,0.0,0.0,46.92397997704034,4.371936801676933,0.0,0.0,0.0,0.0,0.0,21.64214539574965,0.768123044064997,0.0,0.0,0.0,0.0,0.0,3.0156827855963275,16.596338166762806,0.0,0.0,0.0,0.0,0.0,33.476783722519976,19.011443876507304,0.0,0.0,0.0,0.0,0.0,64.42509790068021,18.687155516606307,0.0,0.0,0.0,0.0,0.0,185.48653538514822,8.862979344223449,0.0,0.0,0.0,0.0,0.0,27.970935940771177
14,42.99501570805252,4.576664085308746,0.0,0.0,0.0,0.0,0.0,2.465015543259733,0.0,0.0,0.0,0.0,0.0,0.7131664000361271,0.9185638299478782,0.0,0.0,0.0,0.0,0.0,3.4572234219640743,1.745193837604235,0.0,0.0,0.0,0.0,0.0,31.093588276160066,6.038895308814094,0.0,0.0,0.0,0.0,0.0,17.661929337529177,15.085468734952958,0.0,0.0,0.0,0.0,0.0,116.67486249384054,10.804454241289147,0.0,0.0,0.0,0.0,0.0,12.02595592333024,22.797402183065422,0.0,0.0,0.0,0.0,0.0,41.890232846861544,17.938056822774268,0.0,0.0,0.0,0.0,0.0,8.967237926685401,8.147239131077875,0.0,0.0,0.0,0.0,0.0,47.33030549559422,4.905943823017328,0.0,0.0,0.0,0.0,0.0,60.70875827441693,1.690531570542802,0.0,0.0,0.0,0.0,0.0,40.66021171053408,2.8531779587206136,0.0,0.0,0.0,0.0,0.0,14.029071524874276,20.079673556980566,0.0,0.0,0.0,0.0,0.0,61.403257414805786,51.6435460805727,0.0,0.0,0.0,0.0,0.0,19.504157014680704,39.512131949885685,0.0,0.0,0.0,0.0,0.0,134.03074782223968,8.401732871841253,0.0,0.0,0.0,0.0,0.0,18.627987231165577
15,16.145240382900006,4.368682308425798,0.0,0.0,0.0,0.0,0.0,0.2635609737854854,0.0,0.0,0.0,0.0,0.0,2.567504769651367,0.4297315016596006,0.0,0.0,0.0,0.0,0.0,1.8986400257279665,0.8156353526695661,0.0,0.0,0.0,0.0,0.0,12.399768422318422,4.945723226210615,0.0,0.0,0.0,0.0,0.0,7.314429655475823,7.215347991091635,0.0,0.0,0.0,0.0,0.0,22.333200107715612,12.293395809858168,0.0,0.0,0.0,0.0,0.0,11.798851322990515,13.16923413220819,0.0,0.0,0.0,0.0,0.0,85.70837116029475,8.204721620893752,0.0,0.0,0.0,0.0,0.0,11.57615261241674,9.714597208813968,0.0,0.0,0.0,0.0,0.0,7.192075142864596,6.215979418990499,0.0,0.0,0.0,0.0,0.0,38.133310447998575,3.0675545564654376,0.0,0.0,0.0,0.0,0.0,11.802459682256487,1.4269004565125638,0.0,0.0,0.0,0.0,0.0,7.540786906025885,18.68747281724233,0.0,0.0,0.0,0.0,0.0,35.92374936024671,23.703505170409084,0.0,0.0,0.0,0.0,0.0,40.23903971755106,19.95446204154789,0.0,0.0,0.0,0.0,0.0,55.2328655779657,9.590837881124132,0.0,0.0,0.0,0.0,0.0,26.42685155311085
16,21.482152001072436,4.764457070787199,0.0,0.0,0.0,0.0,0.0,2.152846191391946,0.0,0.0,0.0,0.0,0.0,0.11049291087301583,0.6630736431534404,0.0,0.0,0.0,0.0,0.0,2.229519457584385,1.212012836243391,0.0,0.0,0.0,0.0,0.0,7.8267018991958865,0.5949902555083155,0.0,0.0,0.0,0.0,0.0,3.283171455788245,5.385520287628136,0.0,0.0,0.0,0.0,0.0,233.45240870165154,24.55346967714373,0.0,0.0,0.0,0.0,0.0,74.83478253923259,10.708821047891355,0.0,0.0,0.0,0.0,0.0,5.808295871038762,8.170795454494932,0.0,0.0,0.0,0.0,0.0,31.502514738595547,9.174373631781892,0.0,0.0,0.0,0.0,0.0,73.60828751821744,6.377298764714879,0.0,0.0,0.0,0.0,0.0,80.67712234300905,5.7149112227045915,0.0,0.0,0.0,0.0,0.0,95.47573085863628,0.730047417936154,0.0,0.0,0.0,0.0,0.0,1.831194739923485,14.341876832150424,0.0,0.0,0.0,0.0,0.0,12.587508806385804,47.850482948271974,0.0,0.0,0.0,0.0,0.0,141.00822415792302,53.110809939972796,0.0,0.0,0.0,0.0,0.0,14.013646432043945,13.313913669464405,0.0,0.0,0.0,0.0,0.0,10.144350999114131
17,17.717973529341847,10.540045699169413,0.0,0.0,0.0,0.0,0.0,0.7210932297712143,0.0,0.0,0.0,0.0,0.0,0.6881454623707749,0.5934101792422698,0.0,0.0,0.0,0.0,0.0,27.590066562889234,1.6383215842300298,0.0,0.0,0.0,0.0,0.0,28.559022800837056,1.297798419492067,0.0,0.0,0.0,0.0,0.0,3.675834264351301,6.001307511671758,0.0,0.0,0.0,0.0,0.0,46.206503953323654,17.002123315442617,0.0,0.0,0.0,0.0,0.0,86.25633440182813,10.878983606051161,0.0,0.0,0.0,0.0,0.0,36.74679745672625,9.640355882707786,0.0,0.0,0.0,0.0,0.0,43.53910552659741,9.165312781271217,0.0,0.0,0.0,0.0,0.0,24.25237973887279,36.40387047040531,0.0,0.0,0.0,0.0,0.0,19.854479858949905,7.422497424101614,0.0,0.0,0.0,0.0,0.0,31.201816577953167,0.7724639466735197,0.0,0.0,0.0,0.0,0.0,7.284108394040412,16.412524839469725,0.0,0.0,0.0,0.0,0.0,55.021107249878106,43.214314883708546,0.0,0.0,0.0,0.0,0.0,218.34171796209793,59.54793341016208,0.0,0.0,0.0,0.0,0.0,17.79020244703035,16.26612725009182,0.0,0.0,0.0,0.0,0.0,62.25079679917413
18,36.35773159406829,4.651789849734578,0.0,0.0,0.0,0.0,0.0,2.2062417238366634,0.0,0.0,0.0,0.0,0.0,2.943151538446925,0.5832494838575866,0.0,0.0,0.0,0.0,0.0,2.5397144186661187,0.7808228607449572,0.0,0.0,0.0,0.0,0.0,5.979045540331895,0.49071776334112527,0.0,0.0,0.0,0.0,0.0,5.5145950652263895,4.800953991745324,0.0,0.0,0.0,0.0,0.0,51.728512657382446,12.232280920327447,0.0,0.0,0.0,0.0,0.0,3.2764003935240558,9.112753988765741,0.0,0.0,0.0,0.0,0.0,107.20921619136857,8.303241016209624,0.0,0.0,0.0,0.0,0.0,28.456342099482132,8.25588505735411,0.0,0.0,0.0,0.0,0.0,124.18185677451758,10.804803569605967,0.0,0.0,0.0,0.0,0.0,10.58376311167791,3.9983084481376308,0.0,0.0,0.0,0.0,0.0,21.00192633428781,0.6666570245787324,0.0,0.0,0.0,0.0,0.0,12.5261371273432,12.918500577735063,0.0,0.0,0.0,0.0,0.0,90.73717701177684,36.1702477520101,0.0,0.0,0.0,0.0,0.0,57.89726265160145,33.15303431022052,0.0,0.0,0.0,0.0,0.0,31.065466687136027,9.78076939979656,0.0,0.0,0.0,0.0,0.0,15.280192328838433
