,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,39.20392377583491,9.125346931447908,0.0,2.231857164670627,0.0,17.135178734067797,4.131341960840113,0.0,59.382079461678146,1.0767081284061633,0.0,18.486840099958215,7.582548512669627,0.0,1.559799497566118,23.890234410982053,0.0,184.23483943814975,21.08644282659575,0.0,139.1063792545296,34.679260080427724,0.0,144.35023835769903,36.78684767605368,0.0,480.58481734706567,21.41697855894937,0.0,264.227869539074,43.04224700684349,0.0,249.8502890762663,93.28408443339748,0.0,52.708581768388136,42.20871828290899,0.0,69.56368418245017,7.714660717489774,0.0,43.911194194953055,27.770217751084978,0.0,11.466261180827154,10.094651811680018,0.0,84.02222189478832,9.209926889513754,0.0,66.85726085761061,46.68725762659943,0.0,353.38195037352796
1,53.56113776034785,7.497130106346326,0.0,13.370451134860565,0.0,4.976715718057739,1.2640299085904751,0.0,16.921326056214713,0.9708799617404369,0.0,20.6993375702234,2.9425477618150104,0.0,8.341288254455234,16.920489595948826,0.0,364.1892818633774,12.710639156554583,0.0,46.13747783075451,40.02035932921795,0.0,10.250751705879784,11.606395337202725,0.0,72.05165282301739,16.880228892127345,0.0,26.822562384664963,13.794448629024126,0.0,61.85235574056604,42.814460541574476,0.0,318.92878470559697,41.27897897611014,0.0,80.78270656103643,5.442150469269087,0.0,6.906186572299861,27.913221782061452,0.0,75.07947464840619,15.867899657193247,0.0,32.61863603571872,9.898535373811503,0.0,20.609603069432975,15.224486468347258,0.0,30.220888362899974
2,68.8039513992947,11.275997754756391,0.0,0.7671499085752789,0.0,25.791452787465676,0.5001845587563949,0.0,31.88635701395149,1.0102921841640295,0.0,57.567873547289516,1.4906060953660678,0.0,10.083431302118212,33.439403649493194,0.0,661.6283947024098,9.105886746223094,0.0,109.01301996575602,47.94051208442956,0.0,93.33280983819928,9.526208496479937,0.0,46.58931881608445,29.553848785309672,0.0,49.62728297186089,33.32495760111301,0.0,54.48935312764656,32.907908520436095,0.0,208.8215304256231,27.56517978218547,0.0,135.4170096555419,8.155870047709175,0.0,7.65183790571072,17.687276182777374,0.0,60.64358629104734,5.809081413378565,0.0,73.33156334328088,5.213124174184003,0.0,37.64258803651092,14.42400078678451,0.0,148.06396858261832
3,41.9792957317587,10.537815240019194,0.0,1.0473415257119063,0.0,27.94007989671543,1.126082907658614,0.0,38.78789489317947,1.1615996083887388,0.0,31.395860814647648,0.6386080134217118,0.0,5.176353204251219,19.69677632576116,0.0,111.98731113257908,7.580024473422476,0.0,29.667200294242697,25.133217562940388,0.0,23.780636231377613,27.813368781179193,0.0,105.47392367031577,10.90919974080664,0.0,16.64946700108673,17.839427468391488,0.0,289.0106120142227,40.99480016254642,0.0,521.0716119851639,28.067255620565497,0.0,114.74181040056283,2.472528422030945,0.0,17.329275370013534,14.229227565969548,0.0,32.714169520781944,14.410869891607742,0.0,92.52797371103976,6.79599893530612,0.0,142.32861880088072,10.349338976349586,0.0,87.61753557826817
4,155.91072593774092,11.683136992935035,0.0,1.6614155946850195,0.0,50.56080091870839,1.6677953296831614,0.0,56.83935466795728,1.9678889471795578,0.0,35.877256716244126,1.1227933916141692,0.0,52.779678135954974,32.0121220173669,0.0,252.00887046214805,14.084834865799792,0.0,36.33858994755364,15.316883210870868,0.0,40.2919352560849,7.841915717710569,0.0,126.72164385299041,50.38150576604742,0.0,70.2868920108884,7.130199196720901,0.0,37.82432431650756,40.64200029673886,0.0,226.9107748499522,34.83505929713428,0.0,175.42346644796237,2.732683430970144,0.0,19.97967196197518,24.343926991739604,0.0,68.01885136939677,15.12157937670181,0.0,144.52424239667673,15.446422848535626,0.0,98.14009553910773,26.441143890308314,0.0,57.80410438977625
5,22.79049016168096,4.859468041315122,0.0,8.934851973509128,0.0,2.552173717562081,1.054306084411426,0.0,11.53121925069341,2.8135433668423997,0.0,1.4670205990065643,0.47523858760437837,0.0,17.02716482675107,10.289358884173899,0.0,137.27655483118897,7.032322265986132,0.0,22.239825784354174,11.907077904528986,0.0,2.5379136726309968,10.179558105410806,0.0,77.90566030009954,22.50685620260187,0.0,52.55731269936997,6.6928157696136905,0.0,102.37627002383668,47.53052844031281,0.0,347.15581040041025,25.052288180196324,0.0,0.7872427714337443,2.9928269788026958,0.0,37.75423856523975,16.717184874258393,0.0,35.61070923976771,7.250749835926436,0.0,12.601785911925603,14.835109799901918,0.0,85.0468066892469,19.317602283574853,0.0,112.20225096759027
6,101.32808678520807,7.258513324879649,0.0,2.473991761130402,0.0,15.359385942311837,0.6444711669680999,0.0,7.72941574539163,1.5329461414950964,0.0,12.7744957765875,1.546472861332024,0.0,0.8457800082750715,11.109853457621039,0.0,456.6168679151534,16.145635598785884,0.0,12.058643611706863,10.337860267561435,0.0,8.13603864636936,7.337724969834393,0.0,67.32775211222207,14.801608178192831,0.0,79.06786570926359,8.857941396183175,0.0,53.90987606006446,48.34910987329353,0.0,189.75785693233206,36.29214150222373,0.0,37.961284997088676,2.5698884885943247,0.0,2.937574519019412,37.66139438400014,0.0,12.141197303514742,12.602700456925152,0.0,112.7054292336839,7.260819542474827,0.0,181.76166598310095,6.9939541306776825,0.0,51.04994897367513
7,41.56586161037952,6.5158503658624145,0.0,1.8442842549553669,0.0,0.39295073023098803,0.9967538645854986,0.0,11.745771407602486,2.0061709768517764,0.0,15.827605705584265,1.4283978452395123,0.0,13.310470523981165,14.814828920825168,0.0,151.410857785152,8.510552526266768,0.0,74.3468673136872,10.881491528800089,0.0,17.888197507278754,5.778147419972964,0.0,107.24544521435408,21.136771744950654,0.0,13.27928114788703,8.339379111104376,0.0,90.0087372990453,40.98578823435271,0.0,148.17044805233226,29.029507300704864,0.0,95.82146478063588,14.72467703565821,0.0,35.67047348658526,16.451149774159592,0.0,32.47372887157769,9.191953133766113,0.0,132.98285158430423,4.945693554486244,0.0,47.09851194694767,10.801941285539934,0.0,69.22827104325306
8,13.095447080354306,13.588965059469604,0.0,1.7909610152566473,0.0,5.910439769794125,0.7170964778307892,0.0,3.875217430167126,4.21861919930935,0.0,10.270890205244427,0.5373583462819024,0.0,16.34470790505714,7.113197458793943,0.0,209.57765344960657,6.999638173164853,0.0,16.733467806128065,23.506245623157195,0.0,37.84179110037345,14.236053506765918,0.0,65.40757374875079,9.947871276526593,0.0,32.953268344239184,4.601114482950763,0.0,160.48375953434385,66.7916749464392,0.0,53.159231500216066,21.142598547216345,0.0,59.132340972155866,4.327028647535236,0.0,71.53317638217308,12.53531814001381,0.0,38.47071674316085,6.772079817994683,0.0,46.43310865761525,8.691871453008929,0.0,30.269549172329768,10.244853297678343,0.0,46.829413847967714
