,SZ,SZ,SZ,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6858157609673533,0.08553823729567939,57.48031496062992,0.15372166062712644,53.84615384615385,0.5876118757725725
1,0.7047791345097868,0.0859801000973638,57.48031496062992,0.10662362823432242,46.15384615384615,0.751640575282794
2,0.6947820555441578,0.08728204018043206,57.48031496062992,0.10790716300137031,46.15384615384615,0.6364442816937949
3,0.6952020629480934,0.08720952578446188,57.48031496062992,0.10663401028534951,53.84615384615385,0.6930433282726945
4,0.7074144362902454,0.08610203865815173,57.48031496062992,0.10664530114996522,53.84615384615385,0.6937144497200957
5,0.6957282795719282,0.08637726916503358,57.48031496062992,0.10666238957940194,53.84615384615385,0.692205874769916
6,0.7881790631434777,0.0825995831613876,57.48031496062992,0.10682819332618304,53.84615384615385,0.6806552573927233
7,0.7433976065676778,0.08310618890419304,57.48031496062992,0.10705197887895176,53.84615384615385,0.6837088715066623
8,0.5820898336929945,0.07361278981219743,67.71653543307087,0.10716353106090612,53.84615384615385,0.6900669156204852
9,1.0006946242984276,0.07489837197903741,65.35433070866141,0.10865278055690471,53.84615384615385,0.6863783761862817
10,0.40125599145693486,0.07066559586482365,75.59055118110236,0.10669494258495818,53.84615384615385,0.7111490380624582
11,0.4166495743212509,0.06761379258055006,72.44094488188976,0.10674138958672559,61.53846153846154,0.690696322141901
12,0.48248706548442655,0.06983839364689906,70.86614173228347,0.10671248794941754,53.84615384615385,0.682331524022762
13,0.8353972507677901,0.06010496233022931,78.74015748031496,0.10634735818631319,61.53846153846154,0.6592510368784134
14,0.42349694617697436,0.05973700285989146,78.74015748031496,0.10524543637970439,61.53846153846154,0.7725626888185763
15,0.17147052018867792,0.09893001688338922,72.44094488188976,0.10811682241985318,53.84615384615385,0.6021374557101679
16,0.5593350942708859,0.058119069820275496,81.10236220472441,0.1041456950221502,61.53846153846154,0.7509870573711898
17,0.1395879044210986,0.06830802739123729,77.95275590551181,0.10427413574931392,61.53846153846154,0.6472104108378788
18,0.20767094775899173,0.05894094876380948,81.10236220472441,0.1003611855388881,84.61538461538461,0.5697598175691624
19,0.22316229705503532,0.07859845277474983,78.74015748031496,0.10370615677857507,69.23076923076923,0.6861995492112994
20,0.8051648444664933,0.06723194899858408,81.10236220472441,0.09711354876637293,76.92307692307693,0.6568140404912813
21,0.990324217783754,0.06786472324605257,81.88976377952756,0.10446394383372988,61.53846153846154,0.7214818238435416
22,0.11050558779855565,0.06237398657179835,77.95275590551181,0.10531735684148744,61.53846153846154,0.6191501884877736
23,0.6063902646008821,0.07612908745933096,81.88976377952756,0.10266023129416514,61.53846153846154,0.5812805537231841
24,0.03861066354613668,0.07442279404242567,81.10236220472441,0.09613189735468758,69.23076923076923,0.5309213667845677
25,0.12592599536716734,0.06990560040235166,76.37795275590551,0.10299779212403697,61.53846153846154,0.6491235773015746
26,0.022465264398954004,0.09218788415002097,79.52755905511812,0.11283964021502871,53.84615384615385,0.4837823229333405
27,0.04551905895278192,0.0781199997273403,77.16535433070865,0.09941692200002486,69.23076923076923,0.7415530553789854
28,0.02930284075991699,0.09916297202222851,79.52755905511812,0.10816470048463292,61.53846153846154,0.3913073964043323
29,0.04959456254753291,0.09405374734259238,79.52755905511812,0.11212678106475765,46.15384615384615,0.5965712601835084
30,0.1565580883653017,0.0988807591078615,81.10236220472441,0.10012158395955763,76.92307692307693,0.6312342282278245
31,0.024738908345430688,0.12327944977965288,80.31496062992126,0.7901401163712608,53.84615384615385,0.40330743332170105
32,4.288369743355628e-06,0.15189006969127852,77.95275590551181,0.1911668662688411,69.23076923076923,0.2971300186626895
33,0.046939853064382586,0.11688961543446036,77.95275590551181,0.22732616800444555,61.53846153846154,0.3333122168608687
34,0.0019464846989156906,0.18551737485340755,74.80314960629921,0.12450604652143893,61.53846153846154,0.4323318307608261
35,0.8490030752128137,0.13929825674093824,73.22834645669292,0.11721817626429469,53.84615384615385,0.3912473745292239
36,0.0019720782388690096,0.218129769470499,75.59055118110236,1.2407393508031879,53.84615384615385,0.08448559315378945
37,0.0003346920486280462,0.1607225637418266,79.52755905511812,0.20215364234598046,61.53846153846154,0.2158928457301115
38,0.0002932175473725688,0.14737319585204403,78.74015748031496,0.14037548579582648,53.84615384615385,0.588118316173443
39,0.00024536035127263524,0.151072953795216,80.31496062992126,0.2323453222238407,53.84615384615385,0.4426295576978525
