,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6929304163769765,0.09906585940377328,28.57142857142857,0.1394069718041861,50.0,0.7077123659957109
1,0.6936056945169065,0.09918954920721472,28.57142857142857,0.13863444577517917,50.0,0.6930083387508379
2,0.6891929426140457,0.09932229577433646,28.57142857142857,0.1385639683783639,50.0,0.6933137690513375
3,0.6941254960682973,0.09968306502089261,28.57142857142857,0.13854323360650095,50.0,0.6933874211860339
4,0.5162833175109706,0.14272406149451686,28.57142857142857,0.13863799704591087,50.0,0.6925233339429097
5,0.6394890235334492,0.11664998916236624,28.57142857142857,0.13857439214721645,50.0,0.6934060174857014
6,0.7325461045353603,0.10436221028642413,28.57142857142857,0.13877953671807214,50.0,0.6943697840615994
7,0.6082782069472107,0.099552561927064,28.57142857142857,0.13873327864353374,50.0,0.6932785581410298
8,0.5318890841194267,0.09052280292980432,57.14285714285714,0.1291183918483632,50.0,0.749915349458419
9,0.4261322291109501,0.2308922731673349,35.714285714285715,0.14202110555256298,50.0,0.654058574480683
10,0.6458040585270819,0.11241969781612847,57.14285714285714,0.1957976454645885,50.0,0.7558276921330184
11,0.2685937039603655,0.05826015281970579,92.85714285714286,0.13355080965864383,50.0,0.6504787317473384
12,0.3529519217918438,0.10635333421924849,71.42857142857143,0.19852010570733641,50.0,1.1808390058416551
13,0.28539178262758264,0.10379496725053425,78.57142857142857,0.1351732549633408,50.0,0.7880170898286201
14,0.3540989147400087,0.2175642552138881,42.857142857142854,0.13784296769309723,50.0,0.658236963915152
15,0.8587896113071234,0.058888397646359,78.57142857142857,0.16371502578778704,50.0,0.8848241368864469
16,0.05047209605375892,0.0418484696617934,92.85714285714286,0.1246928914566329,70.0,0.5891455320686417
17,0.41181292407759235,0.16257340892806896,64.28571428571429,0.17456679897774385,50.0,0.4727215862350016
18,0.013896885697786293,0.06724364411247163,78.57142857142857,0.11034857593729337,40.0,0.3929804472428872
19,0.016029595283286024,0.14027271300677582,78.57142857142857,0.10671048726585149,50.0,0.5837224517692926
20,0.12123111058864068,0.1041394348922509,78.57142857142857,0.09229033327977128,50.0,0.4592218147804879
21,0.00517279116658882,0.11127481070372143,71.42857142857143,0.09573245388712699,80.0,0.2630960072330832
22,0.00012852989384387907,0.1219958234041967,85.71428571428571,0.3164971948276776,60.0,0.5365013627407684
23,0.0002731337178578045,0.08054876690149688,78.57142857142857,0.10357895374393888,60.0,0.632535272438211
24,0.00025657717672669325,0.06821360881618503,85.71428571428571,0.09612531817165462,80.0,0.29289433178109237
25,0.00012240957021400644,0.09887424510017136,71.42857142857143,0.10420001633508429,80.0,0.006743739429750775
26,6.876683659417813e-05,0.09132612206993536,78.57142857142857,0.10529914901134863,80.0,0.003852916752485277
27,4.74159559898021e-05,0.09046455721535743,78.57142857142857,0.12251279935330003,80.0,0.0020104379179027975
28,4.2146683927015444e-05,0.09042584759564971,78.57142857142857,0.20751317583583834,80.0,0.0004940364084701071
29,1.5034357636330957e-05,0.08410666030817213,78.57142857142857,0.12564276511189434,80.0,0.0006881839449828325
30,3.26772989461312e-06,0.08694317487815842,78.57142857142857,0.4094198985523012,80.0,0.00023566922942809803
31,4.997641716343893e-05,0.0895483283083124,78.57142857142857,0.13601217244283503,80.0,0.000694834266925451
32,3.620656848297458e-05,0.07706178157722865,78.57142857142857,0.1346151821366504,80.0,0.000206205072100051
33,1.6142216018919514e-05,0.10152342252012572,78.57142857142857,0.14265685581000603,80.0,0.00015793766978696076
34,2.4141173119064682e-05,0.08495633510657698,78.57142857142857,0.44524105784824314,80.0,0.00016493680045694744
35,1.6024223925246324e-05,0.07793429868002903,78.57142857142857,0.14100872514173288,80.0,0.00018057084308902924
36,1.9535730028220826e-05,0.0899385470168963,78.57142857142857,0.14755241371272004,80.0,0.00013056877247961753
37,4.140052567343131e-06,0.07650553044915867,78.57142857142857,0.14364860386370615,80.0,3.465176683611626e-05
38,1.5649673150565175e-05,0.09102342627767766,78.57142857142857,0.15283981449887635,80.0,0.0003208204188050935
39,2.7571465545606777e-06,0.09628305125871105,85.71428571428571,0.24883195835517063,80.0,0.00010861668827828948
40,6.40680892733116e-06,0.07419160476494838,85.71428571428571,0.47501122127366247,80.0,0.0001746718703869547
41,9.179680460732338e-06,0.07920631673061108,85.71428571428571,0.26771788768794436,80.0,8.65122797848988e-05
42,2.532289441096521e-06,0.0787541614793967,85.71428571428571,0.4831114909667442,80.0,7.097769388593574e-05
43,4.653663836337302e-06,0.09833256541181465,85.71428571428571,0.49140398261626717,80.0,7.913258642175263e-05
44,2.3312553963875133e-06,0.09391880528368671,85.71428571428571,0.15341144384550598,80.0,6.15478786216699e-05
45,1.7085760991343776e-06,0.0740690197483638,85.71428571428571,0.4928496128970556,80.0,8.406850014245888e-05
46,4.906084790918685e-06,0.07864980561675362,85.71428571428571,0.15440083391326007,80.0,3.14724508378495e-05
47,5.989026236219622e-06,0.09800775559659013,85.71428571428571,0.15585543243865738,80.0,4.5502452260026716e-05
48,5.10888997650017e-06,0.09772444847566776,85.71428571428571,0.15550926742420518,80.0,0.00010269368021286584
49,8.253034903719985e-06,0.07505799100459279,85.71428571428571,0.2712417098726182,80.0,5.715659195358753e-05
50,9.06337609301436e-06,0.079200485327461,85.71428571428571,0.15769876393628024,80.0,7.365100573824341e-05
51,4.920256762584259e-06,0.09711747632637738,85.71428571428571,0.15954113244374937,80.0,7.077372960993934e-05
52,6.9329090319760365e-06,0.07717335817010937,85.71428571428571,0.15854082352944324,80.0,5.304912209039478e-05
53,3.5009510414629685e-06,0.09628687098987507,85.71428571428571,0.15796706756436124,80.0,3.46769957799155e-05
54,1.0728463199191903e-06,0.08002914446282296,85.71428571428571,0.15892836078132697,80.0,5.616039366280534e-06
55,5.22454736968323e-06,0.07579220717098878,85.71428571428571,0.16062604465636937,80.0,4.5187138252566946e-05
56,2.4381488382621e-06,0.07553080057181204,85.71428571428571,0.15781671305628864,80.0,9.702618192107015e-06
57,2.986734637311804e-06,0.10004107456053386,85.71428571428571,0.27424676907843687,80.0,9.627089637882113e-06
58,2.1843600433240187e-06,0.10063514406246722,85.71428571428571,0.1606764629328147,80.0,1.601344284729054e-05
59,3.36061339162051e-06,0.09759126514616652,85.71428571428571,0.6314048631501552,80.0,2.9221287122170142e-05
60,2.4127232651940877e-06,0.07656255371491687,85.71428571428571,0.16650167384361406,80.0,2.09014584216007e-05
61,5.647944823384427e-06,0.07717157096921154,85.71428571428571,0.16596717915823328,80.0,8.308248110210981e-06
62,3.6909824577519667e-06,0.09836713189741667,85.71428571428571,0.16112162696917684,80.0,1.0485395549118984e-05
63,8.593372628975286e-06,0.08122235207588825,85.71428571428571,0.2941350200381764,80.0,5.651742621769283e-06
64,2.7426380790758386e-06,0.1023104396659722,85.71428571428571,0.1667607594970394,80.0,7.39982855525677e-06
65,1.1756976697491798e-06,0.1002865323676446,85.71428571428571,0.16802270009252523,80.0,3.310359984881246e-05
66,8.578406102317709e-07,0.1005958204534645,85.71428571428571,0.16287528180160316,80.0,1.0589465612307438e-05
67,1.3999220944503541e-06,0.08083931274085784,85.71428571428571,0.1614936867096609,80.0,1.0421814126053602e-05
68,1.2943908819154037e-06,0.08168737687874429,85.71428571428571,0.1629888766831698,80.0,1.9307627397201096e-05
69,2.322413204789202e-06,0.10487535460478394,85.71428571428571,0.1627250088880347,80.0,6.125330301961474e-06
70,1.474858043024647e-06,0.08231098371334941,85.71428571428571,0.16421943156741334,80.0,1.4311808826144943e-05
71,9.121049103366857e-07,0.10507135765217404,85.71428571428571,0.16346743846277922,80.0,1.943508588176259e-05
72,1.9507633724965237e-06,0.1029898106539189,85.71428571428571,0.16363589925889346,80.0,1.0945454583296943e-05
73,1.926554778652025e-06,0.10606666681805817,85.71428571428571,0.2984430555429182,80.0,5.298731631407859e-06
74,1.682676190882806e-06,0.10353592208484927,85.71428571428571,0.1704791504849076,80.0,1.0746755186202896e-05
75,1.6851115645381914e-06,0.08012197479937481,85.71428571428571,0.1638628949493821,80.0,1.1902021373151134e-05
76,3.4883464528719906e-07,0.1046841936208592,85.71428571428571,0.17174341626345574,80.0,1.4330563064284773e-05
