,SZ,SZ,SZ,ASD,ASD,ASD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.9630969572253448,0.07771265639326295,66.25,0.08815518150012558,56.355932203389834,0.652195188250969
1,0.5106849023768941,0.09751674935383714,64.375,0.086199639533458,59.7457627118644,0.5671231601223211
2,0.5106276147498988,0.0723580590743377,70.625,0.08188878636673043,64.83050847457628,0.41472515347811073
3,0.14570867002940033,0.07594122248969863,71.25,0.08711668438099626,64.40677966101694,0.7085899912941022
4,0.2473242572149227,0.08595928164741198,73.75,0.10843989664407451,63.559322033898304,0.5582334279022634
5,0.10470125018627564,0.08480214673849139,74.375,0.13032301990948383,61.016949152542374,0.09480517971443118
6,0.021834685226038247,0.09606967813827624,73.125,0.12455409210757935,63.13559322033898,0.9049922553248283
7,0.2918106356874333,0.12273753707260429,72.5,0.14132405362014785,65.67796610169492,0.009317000217264124
8,0.021603544375014553,0.1254026628281859,75.625,0.16262441354328858,63.559322033898304,0.04300655384923529
9,0.06000384839256396,0.15064436523363936,72.5,0.17308760613600618,63.13559322033898,0.03499318138442833
10,0.14712412822128412,0.14911756410654353,72.5,0.2343810017144945,61.86440677966102,1.041933517294648
11,0.001993311103482834,0.19598782321659675,72.5,0.23690198927009115,61.016949152542374,0.018991510686266772
12,0.0017053961204694663,0.1733449475777422,74.375,0.2580286037795832,62.28813559322034,8.630088731628104e-05
13,0.20856308171112733,0.21547688339701523,71.875,0.268110758910747,60.59322033898306,0.00020101888202520826
14,0.0008076491184288307,0.2123292507646497,75.0,0.2976527896827268,61.86440677966102,0.0008284520702946202
15,0.0003259205264507612,0.22069760082558343,72.5,0.36040143760963933,61.86440677966102,0.0012162749232267134
16,6.879219127878222e-05,0.2167186445190862,74.375,0.29793585401325345,62.71186440677966,0.0028663351731257054
17,0.001016681711422186,0.22783427281473348,74.375,0.32737373481829746,62.71186440677966,0.00016288330241449414
18,0.00013022185429815476,0.2143036406178994,75.0,0.3235163003274186,61.86440677966102,1.2935544670073845e-05
19,5.276617516088349e-07,0.21870261007533678,74.375,0.32765382386672276,62.28813559322034,2.26734210556733e-05
20,3.949385860156614e-05,0.21913492313684926,75.0,0.33168356002872573,62.28813559322034,4.7192973231415696e-05
21,0.0004411906927864677,0.2218905989918482,74.375,0.33461612460749207,62.71186440677966,0.00021667833206839154
22,8.783374877540462e-05,0.22103064525343133,75.0,0.3377658198820667,62.71186440677966,0.00012593855828532097
23,4.2109739427302366e-05,0.22278641239534003,75.0,0.3379852556635403,62.28813559322034,8.523916468150692e-05
