,DEL16p11_2,DEL16p11_2,DEL16p11_2,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,2.9215097716132754,0.084655776659255,76.92307692307693,0.11256892342966222,75.0,0.049050559006177503
1,0.6866621810740875,0.16741931390119888,23.076923076923077,0.07714925553980584,75.0,0.7643625626408745
2,3.1340098467947417,0.08705995547745185,84.61538461538461,0.11175624165535385,71.875,1.791585404568745
3,0.9429972428255854,0.07278207713280284,69.23076923076923,0.09845811344831477,75.0,0.19819638918600732
4,0.3110670535025251,0.09478924026593452,61.53846153846154,0.08529928430186234,68.75,0.20339682264391534
5,1.3637521993642485,0.08496689946518107,76.92307692307693,0.07814929724747914,71.875,0.6292230908975229
6,1.0192020947117817,0.10675969251020413,84.61538461538461,0.10334444861229357,78.125,0.1172816327333153
7,0.26944630383140716,0.19220684682011993,46.15384615384615,0.38007130548534507,53.125,0.04172802697118193
8,0.03611234745930363,0.1488091394381537,69.23076923076923,0.15720153091836037,81.25,0.07984471877397718
9,0.006652282697436375,0.18510766884855723,53.84615384615385,0.1897862488151605,78.125,0.0011389089275056785
10,0.19268406247382197,0.28120990317497385,38.46153846153847,0.14078404052526455,75.0,0.06212194620388074
11,0.011797572022302479,0.13281357440657204,61.53846153846154,0.15924809209396493,78.125,0.007622448279451248
12,0.003418230967860413,0.26013364653361415,53.84615384615385,0.18581549356452204,81.25,0.0782392898386465
13,0.0005433845345237241,0.13119714301294666,76.92307692307693,0.25530045863014883,75.0,0.0018004210386733741
14,0.00883707755536661,0.12380393874706183,76.92307692307693,0.2631924572922946,75.0,0.0002468944142993435
15,8.644724704002542,0.9592678355066298,23.076923076923077,0.1952113636919474,75.0,0.0011244276865202325
16,1.8307352930880805,0.8365817063094446,15.384615384615385,0.2204985321642297,78.125,0.00016858654805049586
17,1.0302385770881808,0.2873176295341928,23.076923076923077,0.16483059365450878,78.125,0.014121161395519888
18,0.03218604512352273,0.37995028602985226,23.076923076923077,0.25344327071577266,78.125,0.0004073248003980602
19,0.015679682293081674,0.2808334564535186,30.76923076923077,0.2184966239284269,78.125,0.010022342100761408
20,0.18262002071259842,0.3408565801184113,30.76923076923077,0.28791424222069667,78.125,0.013548942518482784
21,1.6598857276763865,0.6334318536168748,23.076923076923077,0.3588665990522828,75.0,1.0521260481762528e-05
22,0.8999455173230687,0.7784923257852601,23.076923076923077,0.35414527106099924,75.0,2.4757305491927226e-05
23,1.8882246837811347,0.28015788987049844,53.84615384615385,0.47920194248147036,59.375,0.5162061488614759
24,0.08133060523401271,0.2716357301269767,38.46153846153847,0.27317270848074143,75.0,0.006595652570559621
25,0.0596649194602106,0.21847624003448285,69.23076923076923,0.2096263907174398,75.0,0.002432128892875453
26,0.08766281593073184,0.2854374308256768,46.15384615384615,0.2715989320156138,75.0,5.18295857490518e-05
27,0.0007580073336544589,0.7276246258579699,30.76923076923077,0.3944983380374615,78.125,0.0007483848542577784
28,0.0032375650154175943,0.8064597909611735,30.76923076923077,0.3596389910646786,75.0,3.370102397252213e-06
29,0.018565621584952254,0.5412113340683535,23.076923076923077,0.3377029474691031,75.0,1.8464092877006197e-05
30,0.0012171342028156706,0.3756986056420205,38.46153846153847,0.30887214475700575,75.0,0.0008731862285663355
31,0.0008527430948869456,0.5377353661153812,38.46153846153847,0.3268401282815029,81.25,0.009376729284717588
32,0.00222981068320627,0.5445813577782013,38.46153846153847,0.3213283807456547,78.125,4.010718395382738e-05
33,0.00012514556356914348,0.3596126035200808,38.46153846153847,0.3073369065760826,68.75,4.830803067917831e-05
34,0.0016040124464276734,0.6239182739327589,30.76923076923077,0.4520964944757223,75.0,0.0008004917051067515
35,0.0003161237864072552,0.24785464583095373,76.92307692307693,0.40229875048922004,65.625,0.5277471961603557
36,0.00012510571236360441,0.471760425502687,38.46153846153847,0.38790935007061644,75.0,0.31315387623929036
37,0.0017306556460224083,0.5010044925116488,30.76923076923077,0.3543128892831807,75.0,0.01115123978555337
38,0.004082281140616892,0.7115699643938436,23.076923076923077,0.45187889061916164,78.125,0.0035030803663617964
39,0.008857011818300916,0.5472210385646146,38.46153846153847,0.41830487402806077,78.125,0.0002319368495489586
40,1.6763352086599237e-05,0.6688126085087818,23.076923076923077,0.4483861193642846,75.0,5.95435421621558e-07
41,0.0009482954621035153,0.42090813468277477,46.15384615384615,0.28439086082380827,71.875,0.004422224689766992
42,0.00045936593766352966,0.32811210602881263,76.92307692307693,0.32537536517026056,78.125,0.007015107773089528
43,8.50165838747672e-06,0.5923484846507976,38.46153846153847,0.4620962325329954,75.0,0.002559964769265673
44,0.001954544932006907,1.004901049087196,30.76923076923077,0.5407326634253702,78.125,3.459620062746209e-07
45,1.1016947007062337e-05,0.5124896598959958,53.84615384615385,0.3470236384846073,75.0,0.00012236701544153064
46,0.00011711276870005707,0.9378922039733997,30.76923076923077,0.4731444769266429,78.125,1.0101925942028319e-07
47,0.0001767040090477667,0.6782634096633733,30.76923076923077,0.44928870472632704,75.0,7.232172722357444e-07
48,1.1327425794731515e-05,0.6728447423243361,38.46153846153847,0.4289073157684282,75.0,1.589740508766121e-06
49,0.00019699604864253128,0.7330398059556604,38.46153846153847,0.4288121128264607,75.0,3.3199637460803326e-05
50,2.7816993932636007e-05,0.5945290506469826,38.46153846153847,0.43213331632651764,75.0,4.569217317668404e-08
51,1.545730459384644e-05,0.7893159806142526,38.46153846153847,0.4357089553038255,75.0,8.958880758478872e-07
52,2.086372781582369e-06,0.7241751966604575,38.46153846153847,0.434941221027635,75.0,3.763212623566638e-06
53,7.324422107029383e-05,0.6510140868611677,38.46153846153847,0.4353609878815911,75.0,3.589304131981398e-08
54,4.900975009555611e-06,0.7568394553504869,38.46153846153847,0.435291238965008,75.0,1.5040540882493782e-05
55,3.850849482571324e-05,0.6960798814969359,38.46153846153847,0.43733410303321596,75.0,5.945920381207291e-09
56,0.0001528640532826045,0.6844779273463563,38.46153846153847,0.43630887862266227,75.0,3.7397193847522427e-06
57,3.2275199051431206e-05,0.6989728093200223,38.46153846153847,0.43759611301772294,75.0,3.0571287330171133e-06
58,3.0687987658073245e-05,0.6914385368705822,38.46153846153847,0.44000776156848265,75.0,7.464649878939656e-09
59,5.942331085519306e-05,0.8654829901162979,38.46153846153847,0.44210324422164926,75.0,4.049003567871421e-07
60,2.7207746650635107e-06,0.7646840702448885,38.46153846153847,0.44152431610093273,75.0,1.7508586382794232e-05
61,3.331193560254027e-06,0.6665235551742827,38.46153846153847,0.4411258676643131,75.0,2.6445927957006875e-06
62,1.714725467332506e-05,0.6204598212387334,38.46153846153847,0.44241838615487206,75.0,1.6947804271511873e-07
63,5.169545730427392e-05,0.7064478825060578,38.46153846153847,0.44143784607754255,75.0,5.497224722569855e-07
64,2.2849098603378562e-05,0.6854371435034599,38.46153846153847,0.44296537894868737,75.0,1.8375841600731495e-06
65,1.9864024932481293e-05,0.7625718656971371,38.46153846153847,0.44262726836185734,75.0,1.0753062099080922e-06
66,6.439057852226625e-06,0.670431876346104,38.46153846153847,0.44382623532592086,75.0,1.50154608480041e-06
67,4.796690948585124e-06,0.7545386188172719,38.46153846153847,0.44521459983633677,75.0,4.78581436498106e-06
68,2.0527333626699724e-05,0.6654664612994942,38.46153846153847,0.44478809313603346,75.0,3.8661772561929795e-06
69,3.257821210812919e-05,0.6488337935712879,38.46153846153847,0.44692304720800485,75.0,6.179613904788927e-07
70,5.458754674959632e-05,0.7659912006448846,38.46153846153847,0.4483960030747554,75.0,3.05672539639185e-06
71,2.7738536969099218e-05,0.6505078534062847,38.46153846153847,0.44486782288489474,75.0,5.979605884936202e-06
72,6.033249610714454e-05,0.7714030844636292,38.46153846153847,0.44408868958281933,75.0,1.2535468585226381e-05
73,5.736866497938332e-05,0.7885566588752904,38.46153846153847,0.4476082959206362,75.0,4.877410391696758e-06
74,7.119248092443929e-05,0.6880089715110953,38.46153846153847,0.44894233800070193,75.0,6.9483722193439734e-09
75,2.435007953382418e-05,0.7652023875680217,38.46153846153847,0.4475992830433722,75.0,9.378983509257547e-08
76,1.6967076259305642e-05,0.7900844807877336,38.46153846153847,0.44910793214945693,75.0,3.1704936811942173e-07
77,3.455476869667755e-05,0.6766159269074439,38.46153846153847,0.45015964606072045,75.0,9.312720838777379e-06
78,1.7864666629838374e-05,0.8224541739155062,38.46153846153847,0.45025687236567824,75.0,2.4720751035011627e-06
79,4.696157943028425e-05,0.6994909947366141,38.46153846153847,0.4522453187901007,75.0,5.8322490999718665e-09
80,1.612480539108446e-05,0.7923524257087919,38.46153846153847,0.45187038474151403,75.0,7.339104260080948e-07
81,2.7857711489677364e-07,0.8224788222219623,38.46153846153847,0.4522836889327214,75.0,3.09079773519177e-07
82,4.406185813083629e-05,0.6623005106125106,38.46153846153847,0.4520172031685442,75.0,1.0700624128378619e-06
83,2.68097238464302e-05,0.6792103867967969,38.46153846153847,0.4511501607732358,75.0,7.740079672078648e-08
84,1.4440877403930615e-05,0.6604441535043992,38.46153846153847,0.4538436281942423,75.0,1.0855157240933393e-06
85,1.7953854775840735e-05,0.8128849031742086,38.46153846153847,0.4544824936532774,75.0,1.6480370427036631e-06
86,1.6449162125569268e-05,0.7122737286443951,38.46153846153847,0.45139962623302154,75.0,6.676061939716239e-07
87,7.999608819170599e-06,0.7101234664682454,38.46153846153847,0.453801464233111,75.0,3.0995081577566644e-07
88,7.02814073466238e-06,0.6562698993431879,38.46153846153847,0.4528263732784734,75.0,1.1466961365808293e-08
89,9.367478083442291e-06,0.7195672822792667,38.46153846153847,0.4546449726565908,75.0,3.3876161712927696e-07
90,9.518352410398963e-06,0.8213602739854794,38.46153846153847,0.45496620182112213,75.0,3.1681891644530445e-09
91,5.989166317491984e-06,0.6970585621596933,38.46153846153847,0.45534390092969435,75.0,3.2902214615332865e-07
92,5.71152912695978e-06,0.6860412734140341,38.46153846153847,0.4557477216389085,75.0,3.013262862268529e-06
