,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,175.39316154768161,12.802720457931882,0.0,0.0,0.0,0.0,0.0
1,70.36085342733497,2.81586434582875,0.0,0.0,0.0,0.0,0.0
2,12.17689119381742,2.5966249103221144,0.0,0.0,0.0,0.0,0.0
3,108.28431349907366,4.112460178864411,0.0,0.0,0.0,0.0,0.0
4,60.89854118584537,1.6784071395546545,0.0,0.0,0.0,0.0,0.0
5,53.594121668403325,1.2660125406159835,0.0,0.0,0.0,0.0,0.0
6,29.354733679131495,1.5269399310517766,0.0,0.0,0.0,0.0,0.0
7,35.81004920633711,0.8802278631152581,0.0,0.0,0.0,0.0,0.0
8,48.559498408993186,0.7350311194540767,0.0,0.0,0.0,0.0,0.0
9,23.83336641927484,0.6734021041058101,0.0,0.0,0.0,0.0,0.0
10,71.02067997642828,1.110502358217918,0.0,0.0,0.0,0.0,0.0
11,4.3461449085571795,0.6688228907129532,0.0,0.0,0.0,0.0,0.0
12,5.422106692599709,0.5862035562878841,0.0,0.0,0.0,0.0,0.0
13,35.95915384662973,0.7158388078518645,0.0,0.0,0.0,0.0,0.0
14,43.204269495602695,0.9402526179316616,0.0,0.0,0.0,0.0,0.0
15,13.40750610138698,1.062325629904755,0.0,0.0,0.0,0.0,0.0
16,1.7008417231426058,1.2696643110183845,0.0,0.0,0.0,0.0,0.0
17,29.515889300485185,0.7307559743127117,0.0,0.0,0.0,0.0,0.0
18,3.3943345257344006,0.6082021810058269,0.0,0.0,0.0,0.0,0.0
19,37.29280076363306,0.9609415105731929,0.0,0.0,0.0,0.0,0.0
20,1.9668090506013147,0.5886010283511598,0.0,0.0,0.0,0.0,0.0
21,5.184513267632669,0.6796363239468646,0.0,0.0,0.0,0.0,0.0
22,1.3043114574567816,0.8859209137363784,0.0,0.0,0.0,0.0,0.0
23,2.534714862922703,0.5803647793950818,0.0,0.0,0.0,0.0,0.0
24,2.8574325215348044,0.8552770222277937,0.0,0.0,0.0,0.0,0.0
25,2.734820832372932,0.942685202607781,0.0,0.0,0.0,0.0,0.0
26,7.978254876556125,0.6294112270015122,0.0,0.0,0.0,0.0,0.0
27,0.6129915400439248,0.5597545180664297,0.0,0.0,0.0,0.0,0.0
28,1.4736232269499734,0.7139873717895922,0.0,0.0,0.0,0.0,0.0
29,5.50349945963283,0.990136527473281,0.0,0.0,0.0,0.0,0.0
