,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6946292005930178,0.692652564808939,60.0,0.13333333333333333,0.0,0.0,0.0
1,0.6869164918498964,0.6926865574155896,60.0,0.26666666666666666,0.0,0.0,0.0
2,0.6971108438115442,0.6923836467798787,60.0,0.5,0.0,0.0,0.0
3,0.6850874109587958,0.6920891553988261,60.0,0.4375,0.0,0.0,0.0
4,0.684039158854291,0.6916814241183616,60.0,0.6,0.0,0.0,0.0
5,0.6819457522512208,0.69123819810634,60.0,0.26666666666666666,0.0,0.0,0.0
6,0.7024314214255298,0.7241281448789901,60.0,0.46875,0.0,0.0,0.0
7,0.6937513198200658,0.690689089349221,60.0,0.4375,0.0,0.0,0.0
8,0.6520238249840165,0.6905091950626943,60.0,0.375,0.0,0.0,0.0
9,0.7015738174567031,0.6904026142152887,60.0,0.5,0.0,0.0,0.0
10,0.6863835771708056,0.690471179657835,60.0,0.13333333333333333,0.0,0.0,0.0
11,0.6207239606058276,0.690891128630604,60.0,0.5833333333333333,0.0,0.0,0.0
12,0.6153748693610609,0.6918566319562695,60.0,0.13333333333333333,0.0,0.0,0.0
13,0.6917238987901668,0.6942610185125053,60.0,0.6,0.0,0.0,0.0
14,0.5773465431539774,0.6903798243516281,60.0,0.6333333333333333,0.0,0.0,0.0
15,0.9340034946276788,0.994267274184627,60.0,0.26666666666666666,0.0,0.0,0.0
16,0.18063628811778107,0.9634978876992533,60.0,0.5,0.0,0.0,0.0
17,0.5493389388740489,0.6780750489535883,60.0,0.3,0.0,0.0,0.0
18,0.5646041801861189,0.6959508251956187,60.0,0.26666666666666666,0.0,0.0,0.0
19,0.7154737219523063,0.697295052789298,60.0,0.2,0.0,0.0,0.0
20,0.6384067513390761,0.6977645093735293,60.0,0.41666666666666663,0.0,0.0,0.0
21,0.5343699678794084,0.6967683561944903,60.0,0.46875,0.0,0.0,0.0
22,0.7294756351827334,0.7008415377096421,60.0,0.23333333333333334,0.0,0.0,0.0
23,0.630466546929376,0.7009819862952138,60.0,0.6333333333333333,0.0,0.0,0.0
24,0.6640762135447351,0.7009739042999936,60.0,0.26666666666666666,0.0,0.0,0.0
25,0.457207269059732,0.7227642826417737,60.0,0.4,0.0,0.0,0.0
26,1.7718693004326698,2.1410188602469984,60.0,0.625,0.0,0.0,0.0
27,0.5599415538756983,0.6672746693950368,60.0,0.7666666666666666,0.0,0.0,0.0
28,0.982790993398186,0.9348915182644288,60.0,0.5625,0.0,0.0,0.0
29,0.4971013914546984,0.6223785933370606,60.0,0.36666666666666664,0.0,0.0,0.0
30,0.13833692461139746,1.9801036903041465,60.0,0.7666666666666666,0.0,0.0,0.0
31,0.14439359692611195,0.6253555616346759,60.0,0.8333333333333333,0.0,0.0,0.0
32,0.39230175902921616,0.6167505448198672,60.0,0.6875,0.0,0.0,0.0
33,0.24542141394563988,1.0530078533185616,60.0,0.75,0.0,0.0,0.0
34,0.2362810025790374,0.599690738045586,60.0,0.625,0.0,0.0,0.0
35,0.2261711221731805,0.6696994081226142,60.0,0.75,0.3333333432674408,0.5,0.25
36,0.45209535487290736,2.2055623050456594,60.0,0.5416666666666667,0.0,0.0,0.0
37,0.04428459546666719,1.229415806553338,70.0,0.6666666666666667,0.7857142984867096,0.7000000029802322,1.0
38,0.0019935704005087595,2.2641121169144767,60.0,0.6666666666666667,0.0,0.0,0.0
39,0.0009843006020612162,1.1168084882449716,80.0,0.625,0.444444477558136,0.4000000059604645,0.5
40,0.03967669897339627,1.2334376051834361,40.0,0.4,0.0,0.0,0.0
41,0.003246824140619954,2.4093584818438343,50.0,0.8,0.0,0.0,0.0
42,0.0001193125010035443,1.2702810745700635,80.0,0.4,0.761904776096344,0.625,1.0
43,8.79590638107411e-05,0.9905818579270875,80.0,0.4,0.761904776096344,0.625,1.0
44,0.00032178868588676155,0.8987872422040409,50.0,0.625,0.1666666716337204,0.25,0.125
45,8.758260800361982e-05,1.0362469156447964,40.0,0.8,0.0,0.0,0.0
46,0.0001999170328136208,1.0861401799109267,40.0,0.8,0.0,0.0,0.0
47,0.00013220407232149859,1.0523225008850827,40.0,0.625,0.0,0.0,0.0
48,3.540243104377443e-05,0.9567498992846234,50.0,0.8,0.1666666716337204,0.1666666716337204,0.1666666716337204
49,7.946436913255403e-05,0.9112876302459526,50.0,0.8,0.1666666716337204,0.1666666716337204,0.1666666716337204
50,1.257890526662252e-05,0.8959674746890016,50.0,0.8,0.1666666716337204,0.1666666716337204,0.1666666716337204
51,3.757169323845102e-05,0.8951778421060702,60.0,0.5833333333333333,0.533333346247673,0.6666666716337204,0.5
52,4.874412201691917e-05,0.8983240395201614,60.0,0.8,0.6666666716337204,0.6666666716337204,0.6666666716337204
53,7.666033595134934e-05,0.9007074898636425,60.0,0.625,0.2857142686843872,0.3333333432674408,0.25
54,0.00015309776141427577,0.9006740535327422,60.0,0.5833333333333333,0.533333346247673,0.6666666716337204,0.5
55,8.116339329795179e-05,0.9003876196410101,60.0,0.625,0.2857142686843872,0.3333333432674408,0.25
56,9.137334534978923e-05,0.8990176435369186,60.0,0.8,0.6666666716337204,0.6666666716337204,0.6666666716337204
57,1.7251879476859e-05,0.8973332346151196,60.0,0.4,0.533333346247673,0.5,0.6666666716337204
58,7.63819929991937e-05,0.897238459531444,60.0,0.8,0.6666666716337204,0.6666666716337204,0.6666666716337204
59,8.002130612089821e-05,0.8972437670703826,60.0,0.8,0.2857142686843872,0.25,0.3333333432674408
