,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.8431466901537001,0.1467881763284465,33.33333333333333,0.08697213962201195,60.629921259842526,0.6846383390704639
1,0.609119013447152,0.10961546382911092,66.66666666666666,0.08034949646257125,60.629921259842526,0.7024290196794057
2,0.32448283396199296,0.10146372311984471,66.66666666666666,0.09541043463363817,62.99212598425197,0.5181813122547149
3,0.7224329644116609,0.21896539561685247,33.33333333333333,0.07336359756792155,66.92913385826772,0.5938908336593757
4,0.5270790696884127,0.10784696928885591,41.66666666666667,0.08214783616591262,70.86614173228347,0.5237177796112591
5,1.1596131823465803,0.2356509589082134,33.33333333333333,0.06593160959849555,76.37795275590551,0.3933596133392134
6,0.3489590065559715,0.22890909093978162,41.66666666666667,0.06921552724610233,74.01574803149606,0.1823690808722416
7,0.3872190015885842,0.07493371307985451,66.66666666666666,0.0943179960809047,70.86614173228347,0.5177470534830881
8,0.631846806674403,0.07067939280316782,83.33333333333334,0.06751773471094691,77.16535433070865,1.159905056149963
9,0.08239654020221528,0.05265784049152141,83.33333333333334,0.07228843821107647,76.37795275590551,0.9916321786485215
10,0.02806017800979766,0.07028124057714812,83.33333333333334,0.09528994191174216,70.86614173228347,0.46040677006079733
11,0.14444441835403343,0.11638229399874223,75.0,0.09282304837291225,74.01574803149606,0.587838296194902
12,0.5026736939477447,0.17017063943149688,41.66666666666667,0.06631264403825202,74.80314960629921,0.2078012544340755
13,0.02460991500144919,0.06351300352173093,83.33333333333334,0.06364066236119394,81.88976377952756,0.23415881878576297
14,0.7109130198540192,0.1906329471489621,50.0,0.0841864915958722,80.31496062992126,0.26978606685089124
15,0.3194943925653334,0.1325259050925053,66.66666666666666,0.12016360708160537,72.44094488188976,0.23432458232665643
16,1.0860308727245607,0.24670740665548227,50.0,0.08714174392296979,81.10236220472441,0.062379716286407164
17,0.011951831779473978,0.13064205912179386,66.66666666666666,0.10662126898341216,74.80314960629921,0.015830630328933448
18,0.050502179450359556,0.23952219989271117,83.33333333333334,0.13802078899512532,73.22834645669292,0.04372331292288032
19,0.04005488601397069,0.17561951216407437,58.333333333333336,0.13342314800007754,74.01574803149606,0.19328682616091838
20,0.02494283181356993,0.23084381696100484,66.66666666666666,0.11173764880631849,80.31496062992126,0.0016454611938198492
21,0.018031851029375098,0.11286277480220874,66.66666666666666,0.10876527776592546,81.10236220472441,0.7024692655382301
22,0.005757185751052788,0.3533680231640644,50.0,0.1512275474995148,75.59055118110236,0.02582883584693371
23,0.16812980020842186,0.1250913902142299,83.33333333333334,0.12722834860357,79.52755905511812,0.00011840190215675983
24,0.0003067003367524164,0.24300305682628418,50.0,0.332516979361392,55.90551181102362,0.651412281215298
25,0.03616506116612204,0.15383461953222355,66.66666666666666,0.14138696931841593,77.95275590551181,0.006930282265338718
26,0.0019626929688654473,0.09236477642739456,83.33333333333334,0.14935738282618788,76.37795275590551,0.00033193830552774497
27,0.0033266222636402754,0.19322090719069127,58.333333333333336,0.17544506590067036,75.59055118110236,0.0005860489060734996
28,0.00010569253036615491,0.32723919158553233,50.0,0.20483689451173168,75.59055118110236,0.0012481298729771077
29,0.00023784432094481616,0.07951523869140617,66.66666666666666,0.17630018716771426,74.01574803149606,0.8422015705958749
30,0.0009443535543254453,0.09591739018136831,58.333333333333336,0.1277381509241996,80.31496062992126,0.001695427925785857
31,5.021418513159924e-05,0.5054766486422416,50.0,0.23304795049878219,70.07874015748031,0.40099748097173665
32,0.0014331803067917917,0.10601522463554025,58.333333333333336,0.13255181866356502,78.74015748031496,0.008946014908476522
33,0.002708233686871996,0.2007776305869502,66.66666666666666,0.15175098376258098,75.59055118110236,0.01467452732792554
34,0.0002818372059592096,0.3200736534089548,58.333333333333336,0.2812934136946333,67.71653543307087,4.41958645540295e-05
35,0.000510156675177747,0.46855655653830847,50.0,0.2258150811366178,74.01574803149606,0.0022770222593109036
36,0.0004298766067406576,0.2406359398850497,66.66666666666666,0.1705575143330336,79.52755905511812,0.00024648505393535294
