,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.2503271463055295,0.14369137809618768,62.20472440944882,0.8703125,0.6325872149318457,0.5121279824525118,0.953125,0.09187710951896479,58.51063829787234,0.6710813492063492,0.6655381818612417,0.5608631024758021,0.8801587323347727,0.581456365430659,0.07996175983754687,70.96774193548387,0.9166666666666666,0.655357152223587,0.5000000149011612,1.0,0.6813800794212597,0.1658145964408713,70.58823529411765,0.611111111111111,0.500000019868215,0.4047619104385376,0.6666666666666666,0.05696003127908243,0.10756038812006803,37.5,0.6,0.5454545617103577,0.375,1.0,0.5310783576353973,0.19176316502067423,58.333333333333336,0.6875,0.3333333432674408,0.25,0.5,0.011891161978622377,0.11206671315116787,57.14285714285714,0.611111111111111,0.675000011920929,0.6000000238418579,0.800000011920929,0.06778752028575649,0.07849144366257499,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.394076725144259,0.10588317554833451,53.04347826086957,0.49849206349206354,0.4269841273625692,0.3888888905445735,0.5244444479544957,0.5716359843251358,0.1392164410890972,43.90243902439025,0.5826388888888889,0.6575757712125778,0.5208333333333334,1.0,0.5214411083224126
24,0.03646809092786928,0.11692999961883126,73.22834645669292,0.8814360119047618,0.7202471252530813,0.6357142934575677,0.9197916686534882,0.08819501079586613,59.04255319148937,0.7180803571428571,0.6806813701987267,0.5888888997336229,0.8592261951416731,0.6899154289935735,0.09164959790233831,83.87096774193549,0.9285714285714286,0.6666666716337204,0.5416666716337204,1.0,0.25252005539839933,0.11202577979786338,76.47058823529412,0.6875,0.5185185472170512,0.46666667858759564,0.5833333333333334,0.3164924981113796,0.10925850628509717,37.5,0.4666666666666667,0.444444477558136,0.3333333432674408,0.6666666865348816,0.4065048379632892,0.19790951218845843,58.333333333333336,0.9285714285714286,0.5952380895614624,0.4750000014901161,1.0,0.0001084922813735952,0.183412501814635,57.14285714285714,0.4666666666666667,0.5416666716337204,0.6666666716337204,0.46666668355464935,0.18528138184725504,0.08038403418934251,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.393356898395169,0.104986218888216,60.86956521739131,0.5875,0.5194372375806172,0.49206349651018777,0.6222222248713175,0.522413553469457,0.14800443159051915,43.90243902439025,0.5520833333333334,0.6186868796745936,0.5138888905445734,0.8916666706403097,0.4066477784702093
25,0.05964361561307464,0.0953372106722295,78.74015748031496,0.8314360119047619,0.6395337544381618,0.6656250059604645,0.6572916693985462,0.10746439478779386,58.51063829787234,0.6927083333333334,0.39424603432416916,0.5833333345750967,0.3111111155400674,0.6446465438011701,0.08358091411007267,77.41935483870968,0.9642857142857143,0.3142857179045677,0.5,0.25,3.8327680262910435e-05,0.11168841963038373,64.70588235294117,0.6777777777777777,0.39153440793355304,0.4166666666666667,0.3777777850627899,0.09789336606118659,0.09663652702134362,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,1.375747079105511,0.3780804417399148,66.66666666666666,0.8333333333333333,0.625,0.46666668355464935,1.0,0.008581728786773136,0.290830883619995,50.0,0.5444444444444445,0.36666665971279144,0.75,0.2666666731238365,0.02760748581419837,0.18733196420680767,42.857142857142854,0.9,0.5,0.3333333432674408,1.0,0.5070049801940213,0.24490703555603502,66.08695652173913,0.5660714285714284,0.0600000003973643,0.13333333333333333,0.03888888955116272,0.3395115221297534,0.2103726539758647,58.536585365853654,0.49672619047619054,0.34166667362054187,0.39444444825251895,0.3194444527228673,0.40926985083490947
26,0.029185180978452623,0.09375635620769635,79.52755905511812,0.8201636904761905,0.7454365156590939,0.7604166734963655,0.8031250052154064,0.0840113353873829,65.42553191489363,0.6952380952380951,0.6693138008316358,0.6557539738714695,0.7168650887906551,0.44252224973068016,0.04992050408132044,90.32258064516128,0.9416666666666668,0.7000000029802322,0.75,0.6666666716337204,0.007123721997060922,0.17545938341021777,64.70588235294117,0.6333333333333333,0.4722222288449605,0.3904762069384257,0.600000003973643,0.0005197989412833579,0.0830228984010473,62.5,0.6,0.4000000059604645,0.5,0.3333333432674408,0.3264056194449148,0.09533221235484812,75.0,0.9333333333333333,0.7083333432674408,0.550000011920929,1.0,0.004248356825671937,0.323322713133694,57.14285714285714,0.35714285714285715,0.222222238779068,0.5,0.1428571492433548,0.06705005351700412,0.030177675068023883,100.0,1.0,1.0,1.0,1.0,0.2345155580171985,0.14855739725724856,66.08695652173913,0.572936507936508,0.2866666694482168,0.4555555562178294,0.23555555641651155,0.3234591204493703,0.23363718165342956,48.78048780487805,0.5305555555555556,0.3828042447566986,0.36666667213042575,0.4305555572112401,0.17913283626029147
27,0.0005188970420708065,0.1623624173319658,70.07874015748031,0.8718750000000001,0.7003156654536724,0.5811011958867311,0.9479166679084301,0.09004697758515631,63.829787234042556,0.7287202380952381,0.6664835276703039,0.6281250007450581,0.7767857188979784,0.34490541968009997,0.10277763807356868,74.19354838709677,0.8333333333333334,0.5814394056797028,0.4833333343267441,0.75,0.003163536702592349,0.19627159965780605,70.58823529411765,0.6166666666666667,0.7444444596767426,0.6825396915276846,0.8333333333333334,0.033640683334707384,0.09890263538043523,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.5144320238991205,0.12673797798291037,75.0,1.0,0.7000000029802322,0.625,1.0,0.0001885429842545162,0.2934130331784918,50.0,0.45833333333333337,0.4583333432674408,0.75,0.3333333358168602,0.41950608993907224,0.06117932716020429,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.33382573772339036,0.17048455312560462,56.52173913043478,0.5403968253968254,0.4506012598673503,0.42222222685813904,0.5588888963063557,1.6845078044389883,0.26189037715946833,51.21951219512195,0.46388888888888896,0.44722223778565723,0.37738095968961716,0.5722222278515497,2.5789956111668415
28,0.5477122498313781,0.09858637647987407,74.80314960629921,0.82265625,0.6591991484165192,0.6083333380520344,0.7697916682809591,0.10187866149289794,65.95744680851064,0.7150793650793651,0.6771326015392939,0.6453373115509748,0.7617063547174135,0.3556202208631267,0.07383360014799385,87.09677419354838,0.8427083333333334,0.44949497282505035,0.40833333134651184,0.5,0.19747830027070065,0.30929275964556824,64.70588235294117,0.7555555555555555,0.4000000258286794,0.3777777850627899,0.4333333373069763,0.25582596926875467,0.10389255998775294,62.5,0.5333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.6019119459476834,0.2017879580177507,75.0,1.0,0.6785714328289032,0.5416666716337204,1.0,0.0356291790813515,0.18340706582193556,35.714285714285715,0.6333333333333333,0.5227272808551788,0.45000000298023224,0.6333333551883698,0.21019394518748147,0.05418245914145776,71.42857142857143,1.0,0.0,0.0,0.0,0.12430465598693054,0.14357513785083006,53.91304347826087,0.6366666666666666,0.4661904831727346,0.37888889412085214,0.6533333400885264,0.6603038526598827,0.21624586137732454,48.78048780487805,0.5451388888888888,0.4271469364563624,0.37123016516367596,0.5833333333333334,1.5246155384645488
29,0.008249466995164873,0.09901398142460383,74.01574803149606,0.8385416666666666,0.5787202417850494,0.7031250037252903,0.5218750070780516,0.11111462445486574,65.42553191489363,0.7265625,0.621094886213541,0.6611111126840115,0.6409722280999025,0.25143949783928793,0.041202339816024565,87.09677419354838,0.9583333333333334,0.7750000059604645,0.875,0.7083333432674408,0.2771872042105706,0.1614828922775962,58.82352941176471,0.625,0.3015872935454051,0.3888888955116272,0.25,0.12403563639364264,0.0791075566170908,62.5,0.6,0.0,0.0,0.0,0.49221489696473064,0.0681228339197399,75.0,0.8333333333333333,0.6666666865348816,0.5833333432674408,0.8333333432674408,0.00021063518419765537,0.5394092041612119,57.14285714285714,0.5,0.2857142984867096,0.5,0.20000000298023224,0.21711198298012885,0.03669344376743044,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.11155390268865699,0.15418092066602462,54.78260869565217,0.5852777777777778,0.48645503719647726,0.44015873968601227,0.6666666666666666,0.8168433188966684,0.19738302990692372,51.21951219512195,0.5270833333333333,0.5856180787086487,0.5408730208873749,0.6805555572112402,0.35322868992687484
30,0.42591349839995435,0.09347724774921115,76.37795275590551,0.8546130952380954,0.702205091714859,0.6614583348855376,0.8166666720062494,0.09454169469829296,65.42553191489363,0.7265625,0.6060095056891441,0.7215277825792631,0.585416671509544,0.3030129760264256,0.06484643752620316,87.09677419354838,0.825,0.6375000029802322,0.75,0.5666666775941849,0.055492933315567976,0.377828204288085,76.47058823529412,0.7222222222222222,0.5238095124562582,0.5,0.5555555621782938,0.0065782535407491625,0.09334156143250999,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,1.615282393114882,0.22203993745519943,75.0,0.9666666666666667,0.6785714328289032,0.5416666716337204,1.0,0.0006533108631920079,0.42934542639894036,57.14285714285714,0.4375,0.4000000059604645,1.0,0.25,0.06643129073935235,0.06123059113893666,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.07329748801962918,0.13595634367247642,64.34782608695652,0.548888888888889,0.26190476218859354,0.3555555582046509,0.21555555661519368,0.5119310281076838,0.1819484622355545,51.21951219512195,0.538888888888889,0.5886243482430776,0.5500000069538752,0.7055555631717046,0.33419475533444587
31,0.0072288320316774715,0.32000025251517095,61.417322834645674,0.8541666666666667,0.6217647045850754,0.502306554466486,0.8802083358168602,0.08743842872143154,67.02127659574468,0.7421875000000001,0.7138995404044787,0.6665674714992443,0.8090277848144373,0.4554133982457613,0.2390424026434159,67.74193548387096,0.79375,0.5666666775941849,0.4583333432674408,0.75,0.0008620357026534559,0.21695325510129349,64.70588235294117,0.8125,0.7833333214124044,0.7261904776096344,0.9166666666666666,0.3882739793750076,0.20062538706838648,62.5,0.5333333333333333,0.6666666865348816,0.5,1.0,0.14902656854716273,0.9031859373485478,41.66666666666667,0.875,0.5555555820465088,0.3928571492433548,1.0,0.2449529839781737,0.3005599888182565,50.0,0.6571428571428571,0.5512820184230804,0.5166666582226753,0.8571428656578064,2.7789104973563132,0.021329301334969387,100.0,1.0,1.0,1.0,1.0,0.1320949746352903,0.22022691949222786,60.0,0.4950396825396826,0.4288888951142629,0.44190476735432943,0.46222222646077477,0.31015063631135714,0.18962648328303058,51.21951219512195,0.45625,0.5911375731229782,0.5416666766007742,0.6666666716337204,1.5128683929011344
32,0.010303838585050781,0.11694666175136788,77.95275590551181,0.8971354166666667,0.7562500108033419,0.7333333417773247,0.8322916701436043,0.09111737929220949,67.02127659574468,0.6905257936507935,0.6936027097205321,0.662896833072106,0.7537698472539583,0.35766840883801154,0.0843608227166265,83.87096774193549,0.9322916666666666,0.7722222432494164,0.6791666746139526,1.0,0.0004963004198339722,0.17968390014721014,70.58823529411765,0.6111111111111112,0.4857142964998881,0.45000000794728595,0.5333333412806193,0.001456588467917012,0.07825985271290306,75.0,0.6,0.5,1.0,0.3333333432674408,0.542322181388884,0.3557164357661536,50.0,1.0,0.5833333432674408,0.4166666716337204,1.0,0.019382839309125984,0.2979744531862992,50.0,0.6875,0.45000000298023224,0.75,0.375,0.030301507267951392,0.0491485559565412,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.33033099285326184,0.17108989621496812,60.0,0.6482539682539682,0.36380952994028726,0.4544444501399994,0.3933333377043406,1.1278449919626492,0.26945573320897315,48.78048780487805,0.5166666666666667,0.5939153581857681,0.5174603288372358,0.7583333353201548,0.8509650954601738
33,0.003683560531472076,0.13276601630996354,81.10236220472441,0.8456845238095239,0.6968479547649622,0.6958333384245634,0.7583333365619183,0.1510581360728587,59.04255319148937,0.695858134920635,0.408300269395113,0.6145833358168602,0.3228174646695455,0.3984051930374694,0.08728683690585098,83.87096774193549,0.9642857142857143,0.5809523910284042,0.75,0.4791666716337204,0.02023871920723591,0.19892503300009742,64.70588235294117,0.6666666666666666,0.43290042877197266,0.4126984278361003,0.5,0.011048418739684023,0.11041135022876028,50.0,0.5333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5808220596311101,0.4744801574766952,50.0,0.9666666666666667,0.533333346247673,0.375,1.0,0.0028255237640915647,0.35570764329702503,50.0,0.3666666666666667,0.45000000298023224,0.5833333432674408,0.36666667461395264,0.14314667303300554,0.04556886044255987,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.1468461815910961,0.31074635194904565,64.34782608695652,0.5563492063492064,0.0,0.0,0.0,0.12360521630434343,0.2251288108567518,56.09756097560976,0.5472222222222223,0.5765873044729233,0.5861111159125963,0.6277777850627899,0.2185889734220313
34,0.012094855276993794,0.12478957076010629,79.52755905511812,0.8488839285714285,0.7260416708886623,0.6697916723787785,0.84375,0.12141667255072516,65.95744680851064,0.7155753968253968,0.6687860923508803,0.6669146915276846,0.7364583387970924,1.0403295656322757,0.044001143990146874,93.54838709677419,0.9833333333333334,0.880952388048172,0.8125,1.0,0.06533378292044106,0.4345275588402756,64.70588235294117,0.75,0.4571428696314494,0.46666666865348816,0.5555555621782938,0.002669265508946889,0.10722304314821614,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.4535508924612909,0.20259089619124518,66.66666666666666,1.0,0.6666666865348816,0.5,1.0,0.00041279588290768217,0.329611703467568,57.14285714285714,0.5625,0.3333333432674408,0.5,0.25,0.08081058731938162,0.04375633705551634,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.05069611865483623,0.15096625441562486,61.73913043478261,0.5671825396825395,0.28793651262919107,0.3666666686534882,0.2788888951142629,0.3535093291863317,0.1869508482656484,53.65853658536586,0.489781746031746,0.6020201941331228,0.5400793701410294,0.8035714328289032,0.48599936069925265
35,0.0007011386580661438,0.18796117860306388,70.86614173228347,0.8665178571428572,0.6823586281388998,0.5788690512999892,0.9322916679084301,0.1421614212219145,64.36170212765957,0.7203373015873016,0.6892512788375219,0.6315972326944271,0.8189484166602293,0.2856985725748204,0.09358125610703685,87.09677419354838,0.95,0.8541666716337204,0.7750000059604645,1.0,0.00038653550069183735,0.220487384838228,70.58823529411765,0.6194444444444445,0.8055555621782938,0.7333333492279053,0.9166666666666666,0.006231820393684964,0.14316485342043617,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.4676407913877667,0.5200787486017129,50.0,1.0,0.533333346247673,0.375,1.0,0.011636030748332993,0.38666994264989024,50.0,0.5625,0.5250000059604645,0.5833333432674408,0.5833333358168602,0.33305476614943974,0.013119294688970037,100.0,1.0,1.0,1.0,1.0,0.34664064007987694,0.22936433681101645,56.52173913043478,0.5230555555555556,0.4543386419614156,0.4288888931274414,0.5744444489479065,0.5049271037088179,0.32325176391255867,53.65853658536586,0.5499999999999999,0.47962964574495953,0.4166666766007741,0.6000000139077505,0.06587413406185928
36,0.0004199792832067906,0.13997230904354835,81.10236220472441,0.8930059523809524,0.7745941616594791,0.7409226251766086,0.9010416679084301,0.12116244900056479,64.36170212765957,0.6787450396825397,0.5840939184029897,0.6715277793506781,0.5713789761066437,0.23962891692609964,0.05938109896904597,93.54838709677419,0.9642857142857143,0.880952388048172,0.875,0.9375,2.767608007776219e-05,0.5022730562263615,70.58823529411765,0.6638888888888889,0.5166666706403097,0.4222222367922465,0.6666666666666666,0.12944356364880744,0.10091134450978169,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.10859296851131144,0.20923966350130443,75.0,0.9666666666666667,0.6785714328289032,0.5416666716337204,1.0,0.00075080574553203,0.22553871120446495,57.14285714285714,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.013699649297202326,0.02237757059150693,100.0,1.0,1.0,1.0,1.0,0.3196997211253505,0.2142084057349244,55.65217391304348,0.48408730158730157,0.3050793687502543,0.35000000298023226,0.32777778009573616,0.07575096300864367,0.27036689114762624,46.34146341463415,0.4291666666666667,0.39351852734883624,0.4166666666666667,0.3750000049670537,0.5833922857175173
37,0.0011280546742624571,0.15912039352627955,75.59055118110236,0.896875,0.7215277999639511,0.6166666708886623,0.9520833343267441,0.11325417266601576,66.48936170212765,0.751388888888889,0.6962146908044815,0.6537698513517777,0.812103179593881,0.1546215474972647,0.04917343397466709,87.09677419354838,0.9270833333333334,0.8666666746139526,0.8166666775941849,0.9375,0.024859973843350244,0.4777043731021581,64.70588235294117,0.6597222222222222,0.4888888994852702,0.3888888955116272,0.6666666666666666,0.00046673473640768137,0.09618203763146914,37.5,0.4666666666666667,0.2857142686843872,0.25,0.3333333432674408,0.2322411306787982,0.15609056358114248,75.0,0.9333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.3592015017401664,0.6410301594254969,50.0,0.46875,0.20000000298023224,0.5,0.125,0.044094605558596296,0.0399368014576857,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.16784826399682645,0.14503282097015674,59.130434782608695,0.6465873015873015,0.4955026547114054,0.4422222276528676,0.6555555601914723,0.0412136489389033,0.26223110269802874,53.65853658536586,0.576388888888889,0.5103535354137421,0.4186507960160573,0.7083333333333334,0.6109019764497711
38,0.007104643065514532,0.2595048667402109,66.92913385826772,0.8630208333333332,0.6932924874126911,0.5524553656578064,0.9791666679084301,0.17917909327735096,63.829787234042556,0.691344246031746,0.679084355632464,0.6103670702626308,0.8621031778554121,0.9359670388375737,0.07883645364043854,87.09677419354838,0.9791666666666666,0.7892857193946838,0.6875000074505806,1.0,0.13253011483816837,0.21820639785845172,70.58823529411765,0.6597222222222222,0.7904761830965678,0.7222222288449606,0.8888888955116272,0.0003910637456749277,0.1841824529886675,50.0,0.5333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.028494322926767807,0.43357877167765874,58.333333333333336,1.0,0.6500000059604645,0.5000000149011612,1.0,0.0032280185673553025,0.22722857001522465,57.14285714285714,0.5,0.6507936716079712,0.7000000029802322,0.625,0.041716033938647944,0.012315416092416539,100.0,1.0,1.0,1.0,1.0,0.19027546950089186,0.19698410039735464,54.78260869565217,0.5327380952380953,0.3653968274593353,0.37333333790302276,0.43555555840333304,0.04692521465011103,0.22950971020486352,51.21951219512195,0.46507936507936504,0.42314816017945606,0.4166666691501935,0.4444444477558136,0.3169956813581224
39,0.1194270174513198,0.13099729120690656,77.95275590551181,0.8195684523809523,0.6330537665635347,0.5919642895460129,0.695833332836628,0.13111973355060416,64.8936170212766,0.7177083333333334,0.6734684395293394,0.6625992146631082,0.7722222295900186,0.3056116232568524,0.05594380596576148,93.54838709677419,0.9583333333333334,0.8666666746139526,0.9166666716337204,0.875,0.0011629191711055242,0.19944254259932398,70.58823529411765,0.6458333333333334,0.49242424964904785,0.4404761989911397,0.5833333333333334,0.005429259071232305,0.1408385396845223,25.0,0.4,0.25,0.20000000298023224,0.3333333432674408,0.6969992236619219,0.39261617238314833,50.0,0.71875,0.3333333432674408,0.25,0.5,0.0003073914744532139,0.178663513603002,57.14285714285714,0.53125,0.6507936716079712,0.7000000029802322,0.625,0.0036297020628673175,0.019896878027029535,100.0,1.0,1.0,1.0,1.0,0.20784278519144844,0.19638288670172482,60.0,0.4819444444444445,0.21333333452542622,0.32222222288449603,0.17444444795449573,0.030462178895509735,0.33300341643355796,53.65853658536586,0.5840277777777777,0.44285716116428375,0.44166667262713116,0.5250000059604645,0.7658430432419037
40,0.00021605294330100588,0.2114029728225938,72.44094488188976,0.8472842261904763,0.6905934475362301,0.5916666779667139,0.8854166679084301,0.14594738954425676,70.2127659574468,0.6706101190476189,0.6916030930976073,0.7111111183961233,0.7235615141689777,0.0030931175081065835,0.07873136335354702,90.32258064516128,1.0,0.783333346247673,0.6666666716337204,1.0,0.029914691862355985,0.20797567642064863,70.58823529411765,0.6777777777777777,0.4888889193534851,0.4333333373069763,0.600000003973643,0.002408746765482676,0.1295825864204147,62.5,0.5333333333333333,0.6666666865348816,0.5,1.0,0.22184372787086928,0.3780453091122062,66.66666666666666,0.8333333333333333,0.6666666865348816,0.5,1.0,0.001621437162563503,0.3382987813517762,50.0,0.5,0.36666665971279144,0.75,0.2666666731238365,0.002642357701683631,0.09518412832892265,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.037640286003713476,0.22830824675484998,56.52173913043478,0.5396031746031746,0.442380960782369,0.4011111170053482,0.5177777826786041,0.019854171697642854,0.3811096672869779,53.65853658536586,0.5555555555555556,0.5245014429092407,0.43095239003499347,0.7638888855775198,0.019291773928392895
41,0.1639256330229819,0.13448006302802795,76.37795275590551,0.8541666666666666,0.6894751284271479,0.6958333365619183,0.7312500067055225,0.12031804900055802,65.42553191489363,0.7047867063492065,0.6508408325413862,0.6682539780934652,0.6941468293468157,0.23755467340089306,0.08401092478525324,90.32258064516128,0.8541666666666666,0.6666666716337204,0.75,0.625,0.01590123182408214,0.6320961684854488,70.58823529411765,0.7222222222222223,0.5166666905085245,0.46666667858759564,0.600000003973643,0.0017290920943999956,0.1022618601069286,62.5,0.6666666666666666,0.4000000059604645,0.5,0.3333333432674408,0.04876527162400916,0.37505459181572864,58.333333333333336,0.8333333333333333,0.6500000059604645,0.5000000149011612,1.0,7.498193610789683e-05,0.5326659476444136,50.0,0.5111111111111111,0.3928571492433548,0.75,0.2666666731238365,0.008743908084619055,0.026553142920072333,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.017821851040955107,0.2846133337083592,63.47826086956522,0.552936507936508,0.1555555582046509,0.23333333333333334,0.1444444457689921,0.007233199782064999,0.3543281098038128,53.65853658536586,0.5444444444444444,0.4604978362719218,0.4027777860562007,0.5500000069538752,0.47294766750451356
42,0.045508440187351236,0.2170008592715543,72.44094488188976,0.8645089285714285,0.6998355891555548,0.5994791723787785,0.9375,0.16353261938315386,64.8936170212766,0.7157986111111111,0.7198685655991236,0.6251488191386064,0.8875000004967054,0.23839175394412906,0.10239523524737698,87.09677419354838,0.9333333333333333,0.8106060773134232,0.7083333283662796,1.0,0.0001516076001777285,0.26974579021673084,64.70588235294117,0.6666666666666666,0.722222238779068,0.6547619104385376,0.8333333333333334,0.034606449571180704,0.21880471781349067,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816,0.35430761965003377,0.5955031759028316,50.0,0.9583333333333333,0.5833333432674408,0.4166666716337204,1.0,6.06059998418245e-07,0.30128113220529423,42.857142857142854,0.625,0.6060605943202972,0.5142857283353806,0.75,0.02538575272173591,0.03608818629163653,100.0,1.0,1.0,1.0,1.0,0.027965594756746658,0.264644098057472,59.130434782608695,0.5575793650793651,0.2779365142186483,0.4111111124356588,0.23333333532015482,0.019577866696526704,0.37909166140636197,53.65853658536586,0.4532738095238095,0.39105339845021564,0.3591269900401433,0.507936512430509,0.6696285526852008
43,0.2574891928863042,0.12081162112022086,79.52755905511812,0.8818824404761906,0.6307494714856148,0.6602678615599871,0.6770833320915699,0.14484293161517564,63.829787234042556,0.725173611111111,0.6856631860136986,0.6428571492433548,0.8051587355633577,0.6727961636772736,0.07947824228168043,90.32258064516128,0.9791666666666666,0.8250000029802322,0.9166666716337204,0.8333333358168602,0.0007026999733891598,0.40599215392757465,64.70588235294117,0.6777777777777777,0.4857142964998881,0.45000000794728595,0.5333333412806193,0.04205012821548657,0.14396721820530634,50.0,0.5333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.015789095383032203,0.28705902039182035,66.66666666666666,0.9333333333333333,0.6666666865348816,0.5,1.0,0.000108514034227326,0.2862827031141734,57.14285714285714,0.5555555555555556,0.571428582072258,0.625,0.6000000014901161,0.0948100202188947,0.03859283557266461,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.14951106618617263,0.1906052118570455,63.47826086956522,0.642063492063492,0.28698413173357645,0.4111111124356588,0.2655555586020152,0.0028007633681256692,0.47420334180307544,56.09756097560976,0.607638888888889,0.440476194024086,0.45277778307596844,0.5027777850627899,0.0014252966358299039
44,0.003352071630578102,0.1242347648302865,79.52755905511812,0.8736979166666666,0.7214962169528008,0.8031250052154064,0.7177083380520344,0.1647941579470504,70.2127659574468,0.7111111111111111,0.7112073302268982,0.7123015932738781,0.746825405706962,0.00042322184428575865,0.06564550152458487,87.09677419354838,0.9486607142857143,0.6642857193946838,0.75,0.6041666716337204,0.0010745606672300674,0.4048919652560403,64.70588235294117,0.6458333333333334,0.4333333373069763,0.5,0.3888888955116272,0.005186858543639433,0.12320930970564016,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.012530131510341824,0.33924869469536767,58.333333333333336,0.9583333333333333,0.6500000059604645,0.5000000149011612,1.0,0.0005398056143413004,0.28647016950466614,64.28571428571429,0.375,0.4615384638309479,0.4285714328289032,0.5,0.003328626939255411,0.03341003789790133,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.040347004036888304,0.23449858726460165,55.65217391304348,0.5846031746031746,0.4990139643351237,0.46666667064030964,0.6311111132303874,0.0033892370667448213,0.3015268950061009,48.78048780487805,0.4611111111111111,0.3694444497426351,0.4416666676600774,0.3500000114242236,0.3554612074962843
45,0.0006651064387904767,0.1581079156660198,75.59055118110236,0.8533854166666667,0.6949630323797464,0.635267861187458,0.8333333358168602,0.16497670472884873,65.42553191489363,0.6751736111111111,0.6834522100786368,0.6555555642892917,0.749603179593881,0.46365389867881723,0.07772360191048029,93.54838709677419,0.9666666666666667,0.880952388048172,0.8125,1.0,0.00011131274219689245,0.31228859241846363,76.47058823529412,0.75,0.5357142885526022,0.5833333333333334,0.5,0.14718545293912938,0.19111335989138897,50.0,0.6,0.5999999642372131,0.4285714328289032,1.0,0.1754120522233347,0.23988046297983168,75.0,0.8333333333333333,0.7083333432674408,0.550000011920929,1.0,0.00017560300259208232,0.29356183655711676,57.14285714285714,0.4666666666666667,0.5416666716337204,0.6666666716337204,0.46666668355464935,0.07355110675118251,0.008173664784078908,100.0,1.0,1.0,1.0,1.0,0.4209650902434932,0.24336878026828898,58.26086956521739,0.5843253968253969,0.47878307700157163,0.4088888923327128,0.6388888935248057,0.04531513795764093,0.32513577732890264,51.21951219512195,0.5243055555555555,0.41005292038122815,0.3888888955116272,0.461111123363177,0.9727012069360466
46,0.009779405874551126,0.13957030463489215,79.52755905511812,0.8828125,0.7412382885813713,0.7812500093132257,0.7510416731238365,0.12251295554609067,64.36170212765957,0.6796626984126984,0.6802024580538273,0.6405754052102566,0.7755952452619871,1.035320981531927,0.06721219325589972,83.87096774193549,0.9416666666666668,0.6166666746139526,0.6666666716337204,0.5833333432674408,0.00010684727022492188,0.27289361728946565,64.70588235294117,0.7000000000000001,0.49242424964904785,0.4222222367922465,0.600000003973643,0.0015140119226504985,0.10892441741666814,62.5,0.5333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.23273934994323858,0.47531709406656947,66.66666666666666,0.8333333333333333,0.6857143044471741,0.533333346247673,1.0,9.294759533782819e-06,0.30015927388067876,57.14285714285714,0.375,0.375,0.375,0.375,0.025061492202729678,0.105130840964231,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.07903912009088447,0.32884190221562126,64.34782608695652,0.603452380952381,0.12666666706403096,0.2,0.10555555621782939,0.8321929436004162,0.500284828817869,53.65853658536586,0.5201388888888888,0.47306399047374725,0.41388889650503796,0.5777777830759684,0.16038344325567871
