,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test
0,0.6891022055798777,0.6921183793384,46.15384615384615,0.9333333333333333,0.5512820482254028,0.4125000014901161,1.0
1,0.688699571134214,0.6925178412012669,53.84615384615385,0.5333333333333333,0.0,0.0,0.0
2,0.6960478458618625,0.6924553157951426,53.84615384615385,0.3125,0.0,0.0,0.0
3,0.6946392462059179,0.6920901329112668,53.84615384615385,0.7666666666666666,0.0,0.0,0.0
4,0.6917698902528806,0.6912874614304361,69.23076923076923,0.875,0.6190476417541504,0.75,0.7000000029802322
5,0.6923818917520236,0.6906860181840339,69.23076923076923,0.8333333333333333,0.7301587760448456,0.6000000089406967,1.0
6,0.7067462839403896,0.6900844025225242,53.84615384615385,0.49166666666666664,0.0,0.0,0.0
7,0.6960245640156343,0.6642674285720785,53.84615384615385,0.7666666666666666,0.0,0.0,0.0
8,0.018402804706447336,0.5598199265249908,53.84615384615385,0.8833333333333333,0.0,0.0,0.0
9,0.29235885157223324,0.6174280788555552,61.53846153846154,0.65625,0.20000000298023224,0.5,0.125
10,1.5417532623033186,0.9554556606690616,53.84615384615385,0.5583333333333333,0.0,0.0,0.0
11,0.4625504699395416,0.5750671981373271,69.23076923076923,0.775,0.6190476417541504,0.75,0.7000000029802322
12,0.24782320099033694,0.5542457772289565,61.53846153846154,0.9166666666666667,0.533333346247673,0.75,0.625
13,0.390099745965683,0.8448967974755313,69.23076923076923,0.7666666666666666,0.761904776096344,0.625,1.0
14,0.5046393942400927,0.9600848020226203,69.23076923076923,0.75,0.4615384638309479,0.4285714328289032,0.5
15,0.030008614915859832,0.8766143316766573,61.53846153846154,0.8,0.5833333432674408,0.75,0.6666666716337204
16,0.015981258551846744,1.0545942484985225,76.92307692307693,0.7166666666666667,0.8035714328289032,0.675000011920929,1.0
17,0.04336738491702898,1.2240685936479583,69.23076923076923,0.78125,0.8333333432674408,0.75,1.0
18,0.009372413103295838,1.1800167772489014,53.84615384615385,0.5833333333333333,0.5000000149011612,0.5000000149011612,0.5000000149011612
19,0.005365224467159643,1.365207361861755,76.92307692307693,0.7,0.8333333432674408,0.75,1.0
20,0.01628851817934905,1.3630808513591313,46.15384615384615,0.71875,0.36666667461395264,0.625,0.375
21,0.006456386859789658,1.501519125762164,69.23076923076923,0.7083333333333334,0.6666666716337204,0.625,0.75
22,0.008342741609039825,1.527262489261306,69.23076923076923,0.6770833333333333,0.6500000059604645,0.5833333432674408,0.75
23,0.004224815496957533,1.5601494969789274,69.23076923076923,0.8854166666666667,0.7142857313156128,0.7000000029802322,0.875
24,0.0028354159063002852,1.6310784632097788,69.23076923076923,0.5833333333333333,0.7142857015132904,0.625,0.8333333432674408
25,0.001079190742196114,1.6279858462540489,69.23076923076923,0.7291666666666667,0.6500000059604645,0.5833333432674408,0.75
26,0.008486036597917074,1.6729236740250948,69.23076923076923,0.625,0.6500000059604645,0.5833333432674408,0.75
27,0.0032950733447866917,1.7069326867705596,69.23076923076923,0.6166666666666667,0.6500000357627869,0.5666666775941849,0.9000000059604645
28,0.002675815578912276,1.7437217969763923,69.23076923076923,0.5729166666666666,0.7083333432674408,0.625,0.875
29,0.003198410537503705,1.7023478596070327,69.23076923076923,0.7395833333333333,0.7083333432674408,0.625,0.875
30,0.00061416401778009,1.7734882631382791,69.23076923076923,0.625,0.800000011920929,0.75,0.875
31,0.002887020316583808,1.7722320470743176,69.23076923076923,0.7,0.75,0.7000000029802322,0.8333333432674408
32,0.0006444251755814306,1.7623865538426668,69.23076923076923,0.65625,0.6444444805383682,0.5666666775941849,0.75
33,0.0014313841957038977,1.8164212099007861,69.23076923076923,0.6,0.7142857015132904,0.625,0.8333333432674408
34,0.0033788747042047206,1.8322730491526082,69.23076923076923,0.6666666666666666,0.7083333432674408,0.6333333551883698,0.8333333432674408
35,0.0018649753886439177,1.7772036460075011,69.23076923076923,0.75,0.7142857313156128,0.7000000029802322,0.875
36,0.0008185679460227074,1.8872006131144667,69.23076923076923,0.6,0.7142857015132904,0.625,0.8333333432674408
37,0.0024591049487313627,1.8647672404373696,69.23076923076923,0.8333333333333333,0.7142857313156128,0.7000000029802322,0.875
38,0.001969675470754847,1.8420035421231271,69.23076923076923,0.6979166666666667,0.7333333492279053,0.6333333551883698,0.875
39,0.0006657483347394503,1.8790130300346783,69.23076923076923,0.5166666666666666,0.4166666865348816,0.3571428656578064,0.5
40,0.0013459821198256033,1.9190568858143018,69.23076923076923,0.7333333333333334,0.7142857015132904,0.625,0.8333333432674408
41,0.00031008127529405207,1.894549660412863,69.23076923076923,0.5666666666666667,0.7083333432674408,0.6333333551883698,0.8333333432674408
42,0.0005361124053035468,1.914049053178173,69.23076923076923,0.71875,0.800000011920929,0.75,0.875
43,0.0006390099326283567,1.9726609193061282,69.23076923076923,0.7166666666666667,0.7142857015132904,0.625,0.8333333432674408
44,0.0004953275171562376,1.9745389003198583,69.23076923076923,0.7083333333333333,0.7083333432674408,0.625,0.875
45,0.0006031123993710217,1.9575543886501474,69.23076923076923,0.6770833333333333,0.7333333492279053,0.6333333551883698,0.875
46,0.0009788469210811077,1.9886060253906308,69.23076923076923,0.5666666666666667,0.7083333432674408,0.6333333551883698,0.8333333432674408
47,0.000399476743466694,2.01057404903307,69.23076923076923,0.8,0.75,0.7000000029802322,0.8333333432674408
48,0.00027476072484905337,2.0549501006641373,69.23076923076923,0.7,0.7083333432674408,0.6333333551883698,0.8333333432674408
49,0.001050706315912243,2.01382369578392,69.23076923076923,0.7166666666666667,0.7142857015132904,0.625,0.8333333432674408
50,0.0005319110301312295,2.067840640087195,69.23076923076923,0.7,0.7083333432674408,0.6333333551883698,0.8333333432674408
51,0.00037285952831030334,2.0747773014040756,69.23076923076923,0.875,0.7142857313156128,0.7000000029802322,0.875
52,0.0004371271495992143,2.1028143025353967,69.23076923076923,0.6166666666666667,0.7083333432674408,0.6333333551883698,0.8333333432674408
53,0.0006215415154415374,2.0694669973843385,69.23076923076923,0.6166666666666667,0.7142857015132904,0.625,0.8333333432674408
54,0.0008843871599446999,2.1532580004619066,69.23076923076923,0.6770833333333333,0.7333333492279053,0.6333333551883698,0.875
55,0.0006112425283992217,2.1350958151537633,69.23076923076923,0.7395833333333333,0.7083333432674408,0.625,0.875
56,0.00047412167615436046,2.124765260758834,69.23076923076923,0.7166666666666667,0.7333333492279053,0.75,0.8333333432674408
57,5.5599624775334584e-05,2.191023324858792,69.23076923076923,0.65,0.7083333432674408,0.6333333551883698,0.8333333432674408
58,8.846047923244312e-05,2.1941430286446177,69.23076923076923,0.8333333333333333,0.6500000357627869,0.5666666775941849,0.9000000059604645
59,0.00036570983753679174,2.192182477445174,69.23076923076923,0.4895833333333333,0.6444444805383682,0.5666666775941849,0.75
60,0.00011192994224601165,2.205257164520891,69.23076923076923,0.75,0.800000011920929,0.75,0.875
61,0.00028183529460099353,2.2481667611562255,69.23076923076923,0.7291666666666667,0.7333333492279053,0.6333333551883698,0.875
62,9.621581333286475e-05,2.238027275078802,69.23076923076923,0.7291666666666667,0.7333333492279053,0.6333333551883698,0.875
63,0.0003194568948427117,2.292735069436765,69.23076923076923,0.875,0.7142857313156128,0.7000000029802322,0.875
64,0.00011529985375363152,2.2923626455685424,69.23076923076923,0.6041666666666666,0.6444444805383682,0.5666666775941849,0.75
65,0.00021746641583855793,2.3090280298257304,69.23076923076923,0.7083333333333334,0.6666666716337204,0.625,0.75
66,0.00023629106890740164,2.3365161923651576,69.23076923076923,0.6458333333333333,0.6500000059604645,0.5833333432674408,0.75
67,3.79423467074996e-05,2.351398963159557,69.23076923076923,0.65625,0.800000011920929,0.75,0.875
68,0.0003277961661528967,2.3798058627249037,69.23076923076923,0.65,0.7083333432674408,0.6333333551883698,0.8333333432674408
69,0.00021062738822113817,2.37893509779575,69.23076923076923,0.6979166666666667,0.7333333492279053,0.6333333551883698,0.875
70,2.853926956849263e-05,2.4080094048030714,69.23076923076923,0.6,0.7142857015132904,0.625,0.8333333432674408
71,0.00010428049128425464,2.4257212950317606,69.23076923076923,0.6979166666666667,0.7333333492279053,0.6333333551883698,0.875
72,2.1335043146985152e-05,2.446222968839373,69.23076923076923,0.7083333333333333,0.6444444805383682,0.5666666775941849,0.75
73,0.00017593309188244577,2.4423741401112644,69.23076923076923,0.6833333333333333,0.7333333492279053,0.75,0.8333333432674408
74,0.00011957184680506895,2.4665668954791973,69.23076923076923,0.7083333333333333,0.7333333492279053,0.6333333551883698,0.875
75,2.510545002002145e-05,2.479765938918877,69.23076923076923,0.84375,0.7083333432674408,0.625,0.875
76,0.0001083443716043722,2.491342956292173,69.23076923076923,0.6666666666666667,0.7333333492279053,0.6333333551883698,0.875
77,0.00038696473364453423,2.5020338266497038,69.23076923076923,0.7916666666666667,0.6666666716337204,0.625,0.75
