,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6860109131798668,0.13943654458035226,50.0,0.09952809808956822,50.0,0.690560062840061
1,0.7156141545842757,0.14439875958813234,50.0,0.09914247706568638,50.0,0.6943465228479051
2,0.7743906212773353,0.1383994228049295,50.0,0.09991846381567625,50.0,0.7023652936013215
3,0.6980616392163757,0.13991909575829203,50.0,0.10022530818843157,35.714285714285715,0.6845757176538133
4,0.6442543213152736,0.13758288333621835,50.0,0.10313447410297802,35.714285714285715,0.6926672971232224
5,0.6172210334219866,0.1403891650634946,50.0,0.10692942232152437,35.714285714285715,0.7079628393460988
6,0.6932416694358545,0.13796927400134174,70.0,0.10553660601271808,42.857142857142854,0.6428833070898639
7,0.6239452830373952,0.1406872778529146,50.0,0.11353559062111176,57.14285714285714,0.6412393505065839
8,0.39490343088850044,0.15317786849285456,40.0,0.12468755489413101,42.857142857142854,0.658670833540438
9,0.5701335909230947,0.13483903188431698,50.0,0.17120787782351446,50.0,1.9944937473206328
10,0.523611799267739,0.11870528417435774,40.0,0.1494770728177889,57.14285714285714,0.41525395989656794
11,1.1554606196946389,0.2074879987588237,40.0,0.1474508215868899,50.0,0.37620363228793574
12,0.5198792964413363,0.11649031866688402,70.0,0.14150995523948245,64.28571428571429,0.39674904002310374
13,0.46227698093619185,0.13756261181872742,60.0,0.17466851113654755,64.28571428571429,0.2656853346871467
14,0.8229292579142373,0.14197041376414737,40.0,0.19497925753286532,57.14285714285714,0.2160673713450593
15,0.4522927028871157,0.12084670761622658,60.0,0.20687142240754644,57.14285714285714,0.02661269516476216
16,0.3265772665676316,0.1529103353542413,60.0,0.2039881143559847,64.28571428571429,0.046080795311900645
17,0.30038297157710586,0.34776641578643497,50.0,0.23595828300634425,64.28571428571429,0.024400344395605265
18,0.09201147968521686,0.3453674874020979,50.0,0.3220711071059816,64.28571428571429,0.0007430467962626254
19,0.01159376894788276,0.2880869067990758,70.0,0.3091423892065054,64.28571428571429,0.08104597326048127
