,ADHD,ADHD,ADHD,DEL1q21_1,DEL1q21_1,DEL1q21_1
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,1.2134622609881265,0.08812777312221354,58.26086956521739,0.1570552422076285,40.0,0.6787825116000011
1,0.6320629679229042,0.10139657803568387,66.95652173913044,0.2612890052019525,40.0,0.8620864693158455
2,1.073524950988259,0.09009626850231049,66.95652173913044,0.17360690592836675,40.0,1.1178986709253054
3,0.7302097579280669,0.09868271276212229,45.21739130434783,0.18635158888722203,30.0,0.7776956434791072
4,0.987922379136398,0.09545836066440337,59.130434782608695,0.22485741924032032,40.0,0.7810499129371564
5,0.47087618320211144,0.09330314357848918,60.0,0.29642777639812945,40.0,0.5087943834741708
6,0.6942923540252449,0.0960820981047034,57.391304347826086,0.20073418482220987,40.0,1.0756037421600042
7,0.445061925883013,0.10906443855631606,55.65217391304348,0.27313585998312895,40.0,0.2348217777822349
8,1.0556033705039565,0.1521745229329571,48.69565217391305,0.2472322961855345,30.0,0.6279738101850769
9,0.9059127721778865,0.11205193294344817,58.26086956521739,0.3085368065487482,40.0,1.1215733093069802
10,0.9853666034946652,0.10238307792307429,60.0,0.22443057498500255,50.0,0.6263578151690515
11,0.1128956122657658,0.11864347670362506,53.04347826086957,0.24978907481976598,40.0,0.4646983027699597
12,0.25788849418123366,0.12482876582177413,60.86956521739131,0.6451956686117197,40.0,0.32533869218070294
13,0.09859805120143986,0.14666559411857708,60.0,0.4060985992565927,40.0,0.5111742559160554
14,0.37877374069568204,0.18162869801615877,50.43478260869565,0.2423958367614564,50.0,0.3249820089849832
15,0.17805447260996776,0.18648487029871738,49.56521739130435,0.17184453846450826,50.0,0.8476798460908065
16,0.4612850137454039,0.16800232002510673,55.65217391304348,0.38521842560128716,40.0,0.23979422999130018
17,0.03787929765422795,0.18991372033191753,60.0,0.6098718406365229,50.0,0.7956235559616665
18,0.22354149726698483,0.17457632855820676,54.78260869565217,0.14280968045885895,50.0,0.04211535378425151
19,0.5040468087430298,0.17600662074651674,55.65217391304348,0.2230741946324557,50.0,0.5485860579313131
20,0.43918838537718613,0.1638275721321842,54.78260869565217,0.19131200444301616,60.0,0.19893224319266248
21,0.08335715133677916,0.1824102761062183,55.65217391304348,0.22566568739547838,50.0,0.4610045152427794
22,0.3020560805251127,0.19479790085440085,52.17391304347826,0.29761829043137883,50.0,0.4906977429570534
23,0.064320166258931,0.29789460767744386,47.82608695652174,0.20704882507824104,50.0,0.27739168305527734
24,0.626232811198532,0.36834290350777316,67.82608695652173,0.7182773120175087,40.0,0.14479737336379084
25,0.08719442882126814,0.21606541686898728,57.391304347826086,0.17361122938034357,70.0,0.061094556129276265
26,2.4327383769087088,0.4126508373161769,66.95652173913044,1.1950799064651199,40.0,1.0875177715116708
27,0.8343930670858037,0.24739544670514765,60.86956521739131,0.3729288447565756,40.0,0.09133794031650506
28,0.17260084514725013,0.2527616273054164,54.78260869565217,0.5749327319195471,40.0,0.47197866576992903
29,0.383455371594398,0.23514930540860973,54.78260869565217,0.3019079086955833,50.0,0.006908564658895413
30,0.09989949245336907,0.28978248916976906,56.52173913043478,0.5603320844980995,50.0,0.023947303044331302
31,0.3343605565516795,0.2897171594385154,53.91304347826087,0.2730832817941066,50.0,0.01960902536290519
32,0.05208510294430533,0.2902148609016861,55.65217391304348,0.3784668508153784,50.0,0.1801735395205904
33,0.015417166059810344,0.32347550058869085,54.78260869565217,0.7108837215365871,50.0,0.014404284025870576
34,0.09213501210872631,0.31479823150180414,57.391304347826086,0.6919331731080517,50.0,0.0031197119710159055
35,0.00016992528056090727,0.33603008607808904,54.78260869565217,0.6986659794277086,50.0,0.0016012692616360626
36,0.06921523691280382,0.3387760472314363,57.391304347826086,1.529657678074895,50.0,0.04594888901972112
37,0.008380875426452434,0.3747421024518136,60.0,0.5328443496674006,50.0,0.016501461890385375
38,0.17328008657314298,0.36775334962693496,58.26086956521739,0.5358694814623748,50.0,0.00145016954844057
39,0.11693234982740167,0.5427420377975016,63.47826086956522,0.772613004501121,40.0,0.0006252349604651159
40,0.9049247296057066,0.5119117397927786,40.869565217391305,0.6000340555213148,50.0,0.0065323512320106655
41,0.48907912066307463,0.5264538108687554,62.60869565217392,1.6527521087037378,40.0,0.0006188902865070815
42,0.011771877757466794,0.42951110315324537,61.73913043478261,0.9243708489794074,60.0,0.0005179683007486203
43,0.00023640664032561015,0.49147937848267725,61.73913043478261,0.9064080441751037,50.0,0.003051168432789349
44,0.0014250551950378912,0.6908182451550756,41.73913043478261,0.35455765634247643,60.0,0.24099032113523003
45,9.773844522320354e-05,0.42078019231190195,57.391304347826086,1.2712971675883167,50.0,0.0038675957552118676
46,0.0035078400920342486,0.43303150456014766,61.73913043478261,0.7754025092370515,60.0,0.0009392967079291922
47,0.011489371138581648,0.45126356930810096,53.91304347826087,0.9648100674610722,50.0,0.0005105741398447076
48,0.014747162795189237,0.6133861722272752,42.608695652173914,0.4889940693131035,30.0,0.00011252805993951378
49,0.001691321582257926,0.48398103336469506,51.30434782608696,0.45196339061898205,50.0,0.000708111991025735
50,0.002284377988479166,0.4723995499744115,56.52173913043478,0.5071845935890277,50.0,0.001934611403605953
51,0.001862228587301663,0.49171503838393527,57.391304347826086,0.8853613126671807,60.0,0.0016437132211065415
52,0.003435058141024184,0.49399875399276016,56.52173913043478,0.9385432259546839,50.0,0.0001737010967485684
53,0.0002623742351748868,0.526426211187174,56.52173913043478,0.6239265994526875,50.0,0.0009225522824003461
54,0.00010034985889910346,0.5241181187704926,56.52173913043478,1.2694029114680385,50.0,0.00013933260468219701
55,0.19285409919551008,0.511760917101257,52.17391304347826,0.5037393315088387,50.0,0.0016494243784341113
56,0.0009287075938548689,0.489916438864793,55.65217391304348,0.786402759738794,50.0,0.0007038010804321216
57,0.01217434180942559,0.5458335861268354,56.52173913043478,1.0091542619024252,50.0,3.756813351855917e-05
58,0.000791179333473642,0.5176055600647845,53.91304347826087,1.1613438424646823,50.0,0.00017442542099067404
59,0.004817618590367554,0.5164117509719482,52.17391304347826,0.7726640044345275,50.0,0.00015546455564113856
60,7.835410651390802e-05,0.5834087358412174,60.86956521739131,0.7186542931751917,50.0,0.003942472408142333
61,0.654540426688252,0.5735985533249611,60.86956521739131,1.091597994791495,50.0,0.0004206215763325783
62,6.832104753765854e-05,0.5009089372466,55.65217391304348,1.1692922595029838,50.0,3.225298454427879e-05
63,0.00025078257105157903,0.5125337752662749,55.65217391304348,0.6241803297066517,50.0,2.1586526177971196e-05
64,1.1802082251983666e-05,0.5500984623620877,56.52173913043478,0.6801441054396979,50.0,0.00010331204067663929
65,8.740039201904357e-05,0.5404244986588327,55.65217391304348,1.500816603681994,50.0,5.268855885269532e-05
66,0.0007917370283976307,0.515624559494774,55.65217391304348,1.223795292846511,50.0,2.777379555097008e-05
67,0.00038514838416593933,0.572856111721735,55.65217391304348,0.679743635972198,50.0,5.903294616173855e-05
68,0.0002518623195087868,0.5863865591160432,55.65217391304348,1.5350901296396748,50.0,5.8948380765734e-05
69,1.895408544864047e-05,0.564406534257552,56.52173913043478,0.6430268848310281,50.0,0.0001448804995403178
70,0.00019349749320696967,0.5332035538271117,56.52173913043478,0.6490960090798656,50.0,0.00023079381884642943
71,8.662211675987526e-05,0.5410749781292123,56.52173913043478,1.1049004599436305,50.0,3.6342325498220684e-06
72,0.00018993756232356802,0.5802901824230069,55.65217391304348,1.4510317824590844,50.0,9.458718848474678e-05
73,5.7296243795973875e-05,0.5534952631294486,55.65217391304348,0.8624012752349216,50.0,9.495006496507887e-05
74,0.00018457919787092086,0.5445117314376352,55.65217391304348,0.7037993664603247,50.0,3.618569042084893e-06
75,0.0009554935663642742,0.5741068255887763,55.65217391304348,1.4447977222305055,50.0,1.4931707884617738e-05
76,1.7398527811990283e-05,0.5642647527768593,55.65217391304348,0.6703224389097374,50.0,2.556407225100026e-06
77,2.6274321849737467e-05,0.5602924129270287,55.65217391304348,1.5597675471733938,50.0,8.920231532104727e-06
