,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,3785.9727347505604,4136.997976605524,0.0,0.0,0.0,0.0,0.0,36.24984546817761,0.0,0.0,0.0,0.0,0.0,4.890747543079552,11.53475210281056,0.0,0.0,0.0,0.0,0.0,2.3332905635515964,166.0204785125475,0.0,0.0,0.0,0.0,0.0,39.60236951742706,93.18633373429404,0.0,0.0,0.0,0.0,0.0,92.51466707935361,638.5061348124528,0.0,0.0,0.0,0.0,0.0,941.7575467368705,27.10446707832335,0.0,0.0,0.0,0.0,0.0,58.38860411193987,1080.9132975494172,0.0,0.0,0.0,0.0,0.0,1025.243761341563,420.4685569853532,0.0,0.0,0.0,0.0,0.0,1079.8696864777157,898.1398592758215,0.0,0.0,0.0,0.0,0.0,1237.5728366856629,258.4512228168365,0.0,0.0,0.0,0.0,0.0,441.76943412409497,26.708170483165702,0.0,0.0,0.0,0.0,0.0,139.92527407091924,44.93321124038292,0.0,0.0,0.0,0.0,0.0,64.86555739645132,128.2140596339528,0.0,0.0,0.0,0.0,0.0,368.2897294436139,1647.0138763809082,0.0,0.0,0.0,0.0,0.0,2046.8966788718649,1802.321675877111,0.0,0.0,0.0,0.0,0.0,2685.3791339258323,337.121154380115,0.0,0.0,0.0,0.0,0.0,660.3373287004873
1,3742.765577519739,4137.846413506746,0.0,0.0,0.0,0.0,0.0,11.262341003552395,0.0,0.0,0.0,0.0,0.0,26.709929174345447,23.968329289621124,0.0,0.0,0.0,0.0,0.0,12.67075575501384,13.130158340338813,0.0,0.0,0.0,0.0,0.0,53.12587059838996,92.35073656834048,0.0,0.0,0.0,0.0,0.0,79.57164515528197,460.6505636138805,0.0,0.0,0.0,0.0,0.0,454.9858993090327,50.806686702014495,0.0,0.0,0.0,0.0,0.0,91.2104094318843,765.3764708170341,0.0,0.0,0.0,0.0,0.0,338.1818739584786,240.41255271309163,0.0,0.0,0.0,0.0,0.0,94.22800496329299,523.7475693467555,0.0,0.0,0.0,0.0,0.0,203.3404160834897,247.98392439190619,0.0,0.0,0.0,0.0,0.0,273.1186054694941,35.48201381035979,0.0,0.0,0.0,0.0,0.0,103.1266698891445,36.974770889656405,0.0,0.0,0.0,0.0,0.0,44.96215918171635,148.0947942717787,0.0,0.0,0.0,0.0,0.0,161.01254544573987,1455.0125738322324,0.0,0.0,0.0,0.0,0.0,1394.709068923435,1265.4326277982354,0.0,0.0,0.0,0.0,0.0,1402.1043811472516,310.9154849557405,0.0,0.0,0.0,0.0,0.0,505.0188364504077
2,3722.2064162236366,4132.488521700847,0.0,0.0,0.0,0.0,0.0,13.976747449029634,0.0,0.0,0.0,0.0,0.0,5.118725245855203,8.89235758841446,0.0,0.0,0.0,0.0,0.0,6.986205198181944,10.72515501536044,0.0,0.0,0.0,0.0,0.0,31.599825412992903,92.19537389193235,0.0,0.0,0.0,0.0,0.0,87.06896142974239,421.5278734975313,0.0,0.0,0.0,0.0,0.0,292.01680419596386,10.336726205598884,0.0,0.0,0.0,0.0,0.0,106.90444735599085,502.2794218581537,0.0,0.0,0.0,0.0,0.0,1404.2332234710186,175.18221453510682,0.0,0.0,0.0,0.0,0.0,48.42055403552535,433.2326270512818,0.0,0.0,0.0,0.0,0.0,144.51059936886395,191.1753322683427,0.0,0.0,0.0,0.0,0.0,317.0199294820495,20.472285623931747,0.0,0.0,0.0,0.0,0.0,64.24951067784818,33.44352357700649,0.0,0.0,0.0,0.0,0.0,35.672142083416794,107.4694495621124,0.0,0.0,0.0,0.0,0.0,133.56327838099202,1174.1072686364591,0.0,0.0,0.0,0.0,0.0,1255.8220237483038,945.9003148425954,0.0,0.0,0.0,0.0,0.0,743.0707632905682,232.33949146365265,0.0,0.0,0.0,0.0,0.0,253.23239409543356
3,4238.318570497531,4126.608761787437,0.0,0.0,0.0,0.0,0.0,5.7866609392781125,0.0,0.0,0.0,0.0,0.0,1.3270190904051775,5.936769697349124,0.0,0.0,0.0,0.0,0.0,8.451877728759168,10.654971500739736,0.0,0.0,0.0,0.0,0.0,8.252922073671701,73.71333007063966,0.0,0.0,0.0,0.0,0.0,71.54457264022675,256.38410735695095,0.0,0.0,0.0,0.0,0.0,530.7449327681654,11.054015529063694,0.0,0.0,0.0,0.0,0.0,7.898043009011138,279.92983290544686,0.0,0.0,0.0,0.0,0.0,52.821548283219265,152.80451944440412,0.0,0.0,0.0,0.0,0.0,2.4306738448817344,154.83157771626065,0.0,0.0,0.0,0.0,0.0,138.05642531241912,174.5236628275567,0.0,0.0,0.0,0.0,0.0,223.22709017379324,66.72235068318345,0.0,0.0,0.0,0.0,0.0,18.86980872944546,27.301802914000216,0.0,0.0,0.0,0.0,0.0,11.4474675052874,96.40528430324838,0.0,0.0,0.0,0.0,0.0,209.77019836492465,784.2495751460798,0.0,0.0,0.0,0.0,0.0,1040.2046284084472,492.44805028198897,0.0,0.0,0.0,0.0,0.0,661.8702319449321,147.87848173395506,0.0,0.0,0.0,0.0,0.0,329.809699193999
4,3527.0697380079146,3483.928141628008,0.0,0.0,0.0,0.0,0.0,8.72735121221315,0.0,0.0,0.0,0.0,0.0,3.5818253357640764,13.048107543686546,0.0,0.0,0.0,0.0,0.0,7.980609269670994,5.821095240299936,0.0,0.0,0.0,0.0,0.0,13.321638495709339,14.00907082382671,0.0,0.0,0.0,0.0,0.0,24.562663969732,144.58994930893638,0.0,0.0,0.0,0.0,0.0,312.65059519563,23.07265743709465,0.0,0.0,0.0,0.0,0.0,79.17544596085567,83.83080168406097,0.0,0.0,0.0,0.0,0.0,8.058197347233499,143.98079204842452,0.0,0.0,0.0,0.0,0.0,39.917773523914924,83.47097119542498,0.0,0.0,0.0,0.0,0.0,53.823756761364926,276.682827213489,0.0,0.0,0.0,0.0,0.0,134.62397483656602,130.38409432786193,0.0,0.0,0.0,0.0,0.0,84.40322810674965,26.771541354926324,0.0,0.0,0.0,0.0,0.0,0.519719588301001,84.6393872696054,0.0,0.0,0.0,0.0,0.0,52.68511835391433,393.61878530793155,0.0,0.0,0.0,0.0,0.0,526.7957070074822,188.65731401280522,0.0,0.0,0.0,0.0,0.0,158.25597229082013,59.79188233864346,0.0,0.0,0.0,0.0,0.0,312.9682864363127
5,3024.2777614835377,2628.351334833187,0.0,0.0,0.0,0.0,0.0,19.049766725375285,0.0,0.0,0.0,0.0,0.0,5.619955409757397,8.065729433327824,0.0,0.0,0.0,0.0,0.0,10.090542703142502,7.241659604117952,0.0,0.0,0.0,0.0,0.0,13.145478519299578,2.0304895047692866,0.0,0.0,0.0,0.0,0.0,6.4121713326681995,113.30404593685469,0.0,0.0,0.0,0.0,0.0,359.19227737269176,19.625101848642494,0.0,0.0,0.0,0.0,0.0,46.177787858006965,71.22221329553547,0.0,0.0,0.0,0.0,0.0,2.606116517713736,120.73768113270724,0.0,0.0,0.0,0.0,0.0,22.465236683137483,67.40714762399536,0.0,0.0,0.0,0.0,0.0,108.71802374639734,142.17181856343652,0.0,0.0,0.0,0.0,0.0,116.40388973335764,133.17386427423236,0.0,0.0,0.0,0.0,0.0,125.19209509060315,30.48168259249562,0.0,0.0,0.0,0.0,0.0,8.620519466347002,79.01805309085373,0.0,0.0,0.0,0.0,0.0,78.4180476119002,291.75070307649065,0.0,0.0,0.0,0.0,0.0,317.47175078091556,183.0384302598128,0.0,0.0,0.0,0.0,0.0,276.7072413371487,47.77812423938642,0.0,0.0,0.0,0.0,0.0,184.87915007528676
6,1938.6159570006303,2011.319322222167,0.0,0.0,0.0,0.0,0.0,6.717691659580413,0.0,0.0,0.0,0.0,0.0,3.020997329462623,29.71638096085891,0.0,0.0,0.0,0.0,0.0,2.010070615767745,12.66862438182153,0.0,0.0,0.0,0.0,0.0,8.48864275190841,3.2139717371634084,0.0,0.0,0.0,0.0,0.0,6.12393527012791,111.14359804699848,0.0,0.0,0.0,0.0,0.0,247.01920299173003,25.385227865890947,0.0,0.0,0.0,0.0,0.0,39.548555978702424,61.99936926238347,0.0,0.0,0.0,0.0,0.0,20.715152161401537,94.17774970663618,0.0,0.0,0.0,0.0,0.0,48.82784791695892,64.75380703080306,0.0,0.0,0.0,0.0,0.0,13.4520017741197,161.25546153097216,0.0,0.0,0.0,0.0,0.0,324.4807515827387,94.57507208447514,0.0,0.0,0.0,0.0,0.0,42.516032320415924,24.95929518808623,0.0,0.0,0.0,0.0,0.0,6.8618045596874255,79.18421049887976,0.0,0.0,0.0,0.0,0.0,75.1930745684075,187.33305664595915,0.0,0.0,0.0,0.0,0.0,417.5378453782257,253.18239813851042,0.0,0.0,0.0,0.0,0.0,123.23354714060055,53.47886060304094,0.0,0.0,0.0,0.0,0.0,60.024715409162546
7,1370.6603625006524,1401.9584083196696,0.0,0.0,0.0,0.0,0.0,5.989740918218847,0.0,0.0,0.0,0.0,0.0,1.4582494264091768,9.291829630808548,0.0,0.0,0.0,0.0,0.0,1.925956801407165,6.326338661997801,0.0,0.0,0.0,0.0,0.0,12.727002633220863,2.9456036376022996,0.0,0.0,0.0,0.0,0.0,4.69186041721876,118.0610749891506,0.0,0.0,0.0,0.0,0.0,102.31045806758321,27.40956822755373,0.0,0.0,0.0,0.0,0.0,13.936074825687697,56.533616677830445,0.0,0.0,0.0,0.0,0.0,3.875499918797788,112.77776378651193,0.0,0.0,0.0,0.0,0.0,19.78260534314702,60.292454917060226,0.0,0.0,0.0,0.0,0.0,99.25837450337023,130.24395889373193,0.0,0.0,0.0,0.0,0.0,87.034625596817,45.796128033334476,0.0,0.0,0.0,0.0,0.0,44.80020750498757,26.359714833039664,0.0,0.0,0.0,0.0,0.0,37.841785948540135,87.67304808796983,0.0,0.0,0.0,0.0,0.0,69.93634502283376,177.28943244418952,0.0,0.0,0.0,0.0,0.0,113.74318579873052,226.2754829970952,0.0,0.0,0.0,0.0,0.0,171.47847249429825,47.55206191143694,0.0,0.0,0.0,0.0,0.0,35.73097143121557
8,933.6965589517545,843.1541365064677,0.0,0.0,0.0,0.0,0.0,4.770388298287423,0.0,0.0,0.0,0.0,0.0,0.5690239411693263,7.872878755247938,0.0,0.0,0.0,0.0,0.0,4.323156885838135,6.300359269842729,0.0,0.0,0.0,0.0,0.0,8.879099546143534,3.5341213055599363,0.0,0.0,0.0,0.0,0.0,18.217807670963406,86.78610788255853,0.0,0.0,0.0,0.0,0.0,250.22101964948453,13.793762121533957,0.0,0.0,0.0,0.0,0.0,16.171524210239905,45.41941339257443,0.0,0.0,0.0,0.0,0.0,4.725097330757935,88.79302778426126,0.0,0.0,0.0,0.0,0.0,5.4997887656656665,90.00358541883341,0.0,0.0,0.0,0.0,0.0,41.2921108978991,84.8048483601532,0.0,0.0,0.0,0.0,0.0,69.7687070398712,17.501705084429002,0.0,0.0,0.0,0.0,0.0,25.819022307813043,26.201398545167827,0.0,0.0,0.0,0.0,0.0,18.183764756180278,110.84974642573351,0.0,0.0,0.0,0.0,0.0,162.47832233621335,150.7503903562001,0.0,0.0,0.0,0.0,0.0,66.12648756902495,150.40288958562684,0.0,0.0,0.0,0.0,0.0,146.39832550845657,32.18375883149844,0.0,0.0,0.0,0.0,0.0,38.16352001946931
