,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,45.106637772295,3.5591881829463485,0.0,0.0,0.0,0.0,0.0,17.470836820267515,0.0,0.0,0.0,0.0,0.0,108.97002275952347,6.220400425864034,0.0,0.0,0.0,0.0,0.0,14.253412498836008,2.0757272572542176,0.0,0.0,0.0,0.0,0.0,17.507530273378872,148.98154343783685,0.0,0.0,0.0,0.0,0.0,930.8767055732795,7.646320080517596,0.0,0.0,0.0,0.0,0.0,39.00357860494824,163.52532197611484,0.0,0.0,0.0,0.0,0.0,905.2425498996434,111.6201146638948,0.0,0.0,0.0,0.0,0.0,408.3706929955566,33.936139400378885,0.0,0.0,0.0,0.0,0.0,9.822436510423154,53.85246117335644,0.0,0.0,0.0,0.0,0.0,225.88482281088375,90.7188695508263,0.0,0.0,0.0,0.0,0.0,194.47617328759736,110.715889842166,0.0,0.0,0.0,0.0,0.0,822.7179628098713,32.99870018557869,0.0,0.0,0.0,0.0,0.0,48.98668608287463,21.174394735941757,0.0,0.0,0.0,0.0,0.0,35.65651815938471,554.3406577325761,0.0,0.0,0.0,0.0,0.0,2693.1962474498814,269.6567237732053,0.0,0.0,0.0,0.0,0.0,2354.0634923548387,11.44206219658516,0.0,0.0,0.0,0.0,0.0,280.5048559074154
1,26.92855224323383,3.2738896372728634,0.0,0.0,0.0,0.0,0.0,3.3569172490392636,0.0,0.0,0.0,0.0,0.0,15.192306232116472,9.53803110102617,0.0,0.0,0.0,0.0,0.0,36.230592027570644,1.733152053551712,0.0,0.0,0.0,0.0,0.0,11.917629317759191,81.73346922399196,0.0,0.0,0.0,0.0,0.0,494.0250986296588,9.091985058075705,0.0,0.0,0.0,0.0,0.0,22.67420178511107,131.71258767404842,0.0,0.0,0.0,0.0,0.0,25.109012064796808,51.80562764382744,0.0,0.0,0.0,0.0,0.0,7.8740301434955535,32.26118561203362,0.0,0.0,0.0,0.0,0.0,68.611719064744,19.27094661349461,0.0,0.0,0.0,0.0,0.0,288.0241790954704,70.84527714440726,0.0,0.0,0.0,0.0,0.0,155.43836465487502,73.18694930878488,0.0,0.0,0.0,0.0,0.0,897.5642013116624,4.548794809042692,0.0,0.0,0.0,0.0,0.0,4.445430635073493,17.425084704735568,0.0,0.0,0.0,0.0,0.0,102.86835585716146,548.5780024521379,0.0,0.0,0.0,0.0,0.0,2601.7947170999887,172.95877104144066,0.0,0.0,0.0,0.0,0.0,286.2952260429218,6.498935729131646,0.0,0.0,0.0,0.0,0.0,238.19856939463722
2,10.87488404844584,3.0241434639395437,0.0,0.0,0.0,0.0,0.0,0.8838631543315546,0.0,0.0,0.0,0.0,0.0,7.586319940295813,0.6777964735377677,0.0,0.0,0.0,0.0,0.0,13.106808378344107,3.079625933595554,0.0,0.0,0.0,0.0,0.0,20.025557688917054,65.36782816820721,0.0,0.0,0.0,0.0,0.0,513.091387558721,6.446438451365031,0.0,0.0,0.0,0.0,0.0,94.2982197471806,36.12027701543522,0.0,0.0,0.0,0.0,0.0,161.40901760639585,39.95811157858053,0.0,0.0,0.0,0.0,0.0,32.89087569058664,25.321643620066695,0.0,0.0,0.0,0.0,0.0,346.5764125472539,12.673947084330788,0.0,0.0,0.0,0.0,0.0,46.081037207128745,58.56825541180184,0.0,0.0,0.0,0.0,0.0,54.55149350978322,55.77236237101477,0.0,0.0,0.0,0.0,0.0,228.927426698685,2.212488773347454,0.0,0.0,0.0,0.0,0.0,3.69656614305958,11.790155022845411,0.0,0.0,0.0,0.0,0.0,72.27812635066209,419.6589985813742,0.0,0.0,0.0,0.0,0.0,1929.0252084676213,101.49126801725527,0.0,0.0,0.0,0.0,0.0,129.60275005465945,4.62305272608172,0.0,0.0,0.0,0.0,0.0,121.30789054820843
3,90.2339260763408,4.407707611240891,0.0,0.0,0.0,0.0,0.0,0.8679881096416903,0.0,0.0,0.0,0.0,0.0,9.980802178102438,0.800107867497637,0.0,0.0,0.0,0.0,0.0,3.999103132618239,1.7420462926177256,0.0,0.0,0.0,0.0,0.0,1.2962609817485085,54.26193323092008,0.0,0.0,0.0,0.0,0.0,138.28304939516602,5.2496485560236446,0.0,0.0,0.0,0.0,0.0,80.15178672417134,19.64087190241144,0.0,0.0,0.0,0.0,0.0,28.82538142203848,22.11653757713261,0.0,0.0,0.0,0.0,0.0,230.28023484702373,40.351885087146556,0.0,0.0,0.0,0.0,0.0,198.45810836555992,12.904894978323137,0.0,0.0,0.0,0.0,0.0,73.43191523787067,49.085321167157,0.0,0.0,0.0,0.0,0.0,302.309311101074,21.97565377817863,0.0,0.0,0.0,0.0,0.0,177.89426656047036,26.336720155997877,0.0,0.0,0.0,0.0,0.0,8.607635511602107,9.42547551778119,0.0,0.0,0.0,0.0,0.0,70.96346836872253,251.88870072848067,0.0,0.0,0.0,0.0,0.0,1063.1142496308407,22.492779419273543,0.0,0.0,0.0,0.0,0.0,334.41804578315674,4.526405007156154,0.0,0.0,0.0,0.0,0.0,109.42621069773543
4,11.514602383309533,0.835878522151857,0.0,0.0,0.0,0.0,0.0,1.6554930929068903,0.0,0.0,0.0,0.0,0.0,16.321111740412192,0.17567309137749929,0.0,0.0,0.0,0.0,0.0,2.309963014281449,0.4401253624744447,0.0,0.0,0.0,0.0,0.0,0.9740016059782868,53.92756972812349,0.0,0.0,0.0,0.0,0.0,155.1844113201809,6.022736588732517,0.0,0.0,0.0,0.0,0.0,6.561184139597046,34.33219128708239,0.0,0.0,0.0,0.0,0.0,340.3589487476834,24.759196224841073,0.0,0.0,0.0,0.0,0.0,28.36734075812511,18.28091749256315,0.0,0.0,0.0,0.0,0.0,15.134941757070532,13.260585433821463,0.0,0.0,0.0,0.0,0.0,32.0891225083124,44.63909173815658,0.0,0.0,0.0,0.0,0.0,214.26437444954664,14.167800060527378,0.0,0.0,0.0,0.0,0.0,79.0115219979804,3.303749182694817,0.0,0.0,0.0,0.0,0.0,0.5310981473522904,10.74222688930085,0.0,0.0,0.0,0.0,0.0,3.056924605899616,199.1621742657033,0.0,0.0,0.0,0.0,0.0,1044.965758133855,22.6943393504692,0.0,0.0,0.0,0.0,0.0,180.58640120670583,3.265553317854783,0.0,0.0,0.0,0.0,0.0,72.96414896486147
5,10.233620542782962,0.8719743748877864,0.0,0.0,0.0,0.0,0.0,0.6453443416498668,0.0,0.0,0.0,0.0,0.0,2.1061520637833593,0.8821840593842564,0.0,0.0,0.0,0.0,0.0,2.462079176910492,0.42992995187020383,0.0,0.0,0.0,0.0,0.0,2.7985235988257635,49.43393422963107,0.0,0.0,0.0,0.0,0.0,157.2390941709743,4.017753947274299,0.0,0.0,0.0,0.0,0.0,55.95492111789207,12.266663571117238,0.0,0.0,0.0,0.0,0.0,59.16504720716091,13.104633770966188,0.0,0.0,0.0,0.0,0.0,21.31139306920143,20.515569969704547,0.0,0.0,0.0,0.0,0.0,2.57067040224973,15.594500339161923,0.0,0.0,0.0,0.0,0.0,118.12278390429206,77.2578411947396,0.0,0.0,0.0,0.0,0.0,113.41130076452869,11.472847393402954,0.0,0.0,0.0,0.0,0.0,88.47510317826001,3.3973708989291893,0.0,0.0,0.0,0.0,0.0,6.967076257541643,22.91552249990018,0.0,0.0,0.0,0.0,0.0,94.41727465712063,95.7662201630098,0.0,0.0,0.0,0.0,0.0,723.2465839465908,16.682021266104023,0.0,0.0,0.0,0.0,0.0,258.37482376744765,2.769455896381634,0.0,0.0,0.0,0.0,0.0,95.39135557830448
6,10.439325903527237,0.7917852701988223,0.0,0.0,0.0,0.0,0.0,1.8780811984214003,0.0,0.0,0.0,0.0,0.0,6.975246572686906,0.48078114916999587,0.0,0.0,0.0,0.0,0.0,4.217555221260311,0.8328159526325822,0.0,0.0,0.0,0.0,0.0,4.0544384520471155,47.38092519497918,0.0,0.0,0.0,0.0,0.0,219.7774928022165,4.919789085581534,0.0,0.0,0.0,0.0,0.0,141.59591804396874,31.06064999027899,0.0,0.0,0.0,0.0,0.0,0.2928960413648165,16.83136080560332,0.0,0.0,0.0,0.0,0.0,7.301399963900894,13.975731778134957,0.0,0.0,0.0,0.0,0.0,146.84263611924726,15.0947449408963,0.0,0.0,0.0,0.0,0.0,32.55481128658994,33.95122065895738,0.0,0.0,0.0,0.0,0.0,183.18142692844265,10.356421535691755,0.0,0.0,0.0,0.0,0.0,126.30347971715132,3.1426447791968037,0.0,0.0,0.0,0.0,0.0,7.434967428318476,14.070940321676325,0.0,0.0,0.0,0.0,0.0,9.452072309172214,98.14567862929677,0.0,0.0,0.0,0.0,0.0,579.644678035949,45.07299713899422,0.0,0.0,0.0,0.0,0.0,81.75428700676444,2.7861494201150396,0.0,0.0,0.0,0.0,0.0,35.42689283099677
7,7.596128876144748,0.8676469836425431,0.0,0.0,0.0,0.0,0.0,1.2327227457950534,0.0,0.0,0.0,0.0,0.0,0.3477004202915996,3.2142458101114717,0.0,0.0,0.0,0.0,0.0,1.740272337393284,1.0605099192420246,0.0,0.0,0.0,0.0,0.0,1.9111917225768271,45.74803353807606,0.0,0.0,0.0,0.0,0.0,155.91467574798222,9.516433498677811,0.0,0.0,0.0,0.0,0.0,13.247636331020317,12.409396050551662,0.0,0.0,0.0,0.0,0.0,32.90213175894432,22.12884235531772,0.0,0.0,0.0,0.0,0.0,24.74299563119339,14.916293567524887,0.0,0.0,0.0,0.0,0.0,15.093416528368195,14.671537864931553,0.0,0.0,0.0,0.0,0.0,87.35957675132404,42.071172973045826,0.0,0.0,0.0,0.0,0.0,217.91163139825326,11.111396722308742,0.0,0.0,0.0,0.0,0.0,34.16003909712498,4.144018312448405,0.0,0.0,0.0,0.0,0.0,53.582504887828506,9.712900111088935,0.0,0.0,0.0,0.0,0.0,96.43790015596778,59.14435257855361,0.0,0.0,0.0,0.0,0.0,618.848174316716,87.34515666992436,0.0,0.0,0.0,0.0,0.0,15.198947421964794,2.6849899425114185,0.0,0.0,0.0,0.0,0.0,81.03826159576323
8,7.296604675216396,0.8223123152831777,0.0,0.0,0.0,0.0,0.0,0.47567639281023644,0.0,0.0,0.0,0.0,0.0,9.03288178448983,0.31546940866450107,0.0,0.0,0.0,0.0,0.0,4.359348280061721,0.3348691536286541,0.0,0.0,0.0,0.0,0.0,2.635937036296579,48.960982991757085,0.0,0.0,0.0,0.0,0.0,80.17490876956765,4.6177696320011865,0.0,0.0,0.0,0.0,0.0,16.095269521430406,11.1484017339977,0.0,0.0,0.0,0.0,0.0,19.914203801588354,10.957256211563188,0.0,0.0,0.0,0.0,0.0,0.46773987951702656,17.811274595933593,0.0,0.0,0.0,0.0,0.0,75.0997010851307,19.410675650111152,0.0,0.0,0.0,0.0,0.0,18.299308830641735,45.939422620037405,0.0,0.0,0.0,0.0,0.0,112.58124052381136,13.805089140689876,0.0,0.0,0.0,0.0,0.0,64.11723163226561,4.266415507279328,0.0,0.0,0.0,0.0,0.0,22.435588413502195,15.607988577045127,0.0,0.0,0.0,0.0,0.0,273.58445423626534,7.797151924988081,0.0,0.0,0.0,0.0,0.0,50.26590694393726,42.60445561721647,0.0,0.0,0.0,0.0,0.0,212.7180206103833,7.597467845377801,0.0,0.0,0.0,0.0,0.0,65.42457879644253
