,ADHD,ADHD,ADHD,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP
12,0.30187362036842247,0.10586607983753774,64.65517241379311,0.16140314057861013,60.15625,1.422020804868407,0.08493822355977255,56.613756613756614,0.69176623279881,0.06627821092401776,75.0,0.7345918517955285
13,0.6385892669848956,0.08634777227182307,64.65517241379311,0.08218446566590736,72.65625,0.7010440926107369,0.09118449722992665,52.910052910052904,0.680579878254292,0.08324250781152726,78.125,0.1478156992085658
14,0.6333686746249696,0.0945450517730864,64.65517241379311,0.09513757541423419,66.40625,0.6068274879259471,0.10827296584553475,59.78835978835979,0.693203204148133,0.06797254913202083,78.125,0.47467668238109784
15,0.6835019215631002,0.08470418575912121,64.65517241379311,0.07408082377758303,72.65625,0.11111667403042867,0.08614809463070658,54.4973544973545,0.7059538367286443,0.0677025786743434,78.125,0.4550237225884243
16,0.5248993259738983,0.08572149933117156,64.65517241379311,0.08978864484526088,67.96875,0.15143241041103786,0.09790284073813851,60.317460317460316,0.0957699341644195,0.06298360491451327,78.125,0.17492118587700362
17,0.5694748814456414,0.09821256818343738,63.793103448275865,0.06789215079694295,71.09375,0.43766814704910023,0.09628871640342257,58.201058201058196,0.6618206802676622,0.06187916914804467,81.25,0.21370579450963095
18,0.6471424926276753,0.08575447043560684,64.65517241379311,0.09525770911054704,67.1875,0.12170152039401001,0.09407254886413681,60.317460317460316,0.3274636038248868,0.07175117611343035,75.0,0.3004606274520457
19,0.6795430917091781,0.09995708325736857,64.65517241379311,0.12638970355115622,67.96875,0.19982437851133372,0.1199836252677424,62.43386243386243,0.19086300537478323,0.07273274480144093,75.0,0.0012923610986385447
20,0.5882654533195938,0.09467678923390985,64.65517241379311,0.11738138344244346,70.3125,0.5560986921666655,0.09195486863947229,57.67195767195767,0.3584950745171554,0.06292899381088299,81.25,0.36731325783151936
21,0.9108320032627217,0.0874466047221502,64.65517241379311,0.07881495997866159,71.09375,0.08102209885505594,0.11343033149575456,60.84656084656085,0.46374184789254674,0.05288078443608543,87.5,0.4798083515261319
22,0.473369956182913,0.08736193478544382,64.65517241379311,0.09233322150286863,70.3125,0.19294316137443804,0.09566592630225296,52.910052910052904,0.7831927392641675,0.054627343836929576,78.125,0.42061176481425866
23,0.6170581646395136,0.08082091305413676,65.51724137931035,0.10233299625046711,69.53125,0.35632299208919527,0.13126453013389142,60.84656084656085,0.2766400240291796,0.05319014812431071,81.25,0.005192260954184602
24,0.5617494958913576,0.08759819327476076,66.37931034482759,0.11512427358729313,70.3125,0.27858641058079187,0.1118114587920484,61.37566137566137,0.4120459259410345,0.06676297452566556,81.25,1.3840009290194129
25,0.548005307459633,0.08539795913731768,68.96551724137932,0.07979517394826502,73.4375,0.7169401983908363,0.10693811781960239,58.730158730158735,0.6936362488721927,0.048698423410869524,84.375,2.0945538540387245
26,0.799683384467979,0.09094308827963847,61.206896551724135,0.11151906327153716,72.65625,0.04835249376318452,0.1343901636967643,60.84656084656085,0.6654281754137608,0.04674428973186487,90.625,0.2641944823797987
27,0.5875516793045981,0.09888750165937496,62.93103448275862,0.10172386765410363,73.4375,0.02787679803823633,0.12879328437468568,61.904761904761905,0.2566151712029084,0.056810281861561576,81.25,0.20374869988945266
28,0.5435614991543963,0.10651301508994608,54.310344827586206,0.12606689558821865,72.65625,0.055985759380426776,0.17628787390576872,53.96825396825397,0.23538172677634045,0.2319647987998787,62.5,0.39255308544393197
29,0.5327746433611253,0.08847471204226733,59.48275862068966,0.1057143587037647,71.875,0.32380114184361397,0.12222206987441919,58.730158730158735,0.07250317847144229,0.09724239438044985,75.0,0.21212741218169945
30,0.3682414542872768,0.13689908418207322,62.06896551724138,0.19555287758985335,69.53125,0.0022689095053627724,0.1570206694283601,65.07936507936508,0.03572514032127679,0.09356796132626771,78.125,0.11968644166272109
31,0.5650673199319745,0.09864706689139545,57.758620689655174,0.1175298936366619,75.0,0.38643926758932023,0.14182288292446252,52.38095238095239,0.1604838416409864,0.06965940864146447,84.375,0.02812792715451229
32,0.6859205347682221,0.11064089926181939,66.37931034482759,0.1451330239690394,74.21875,0.009875982550501572,0.146299765497584,60.84656084656085,0.3166287362876541,0.052684818723150596,87.5,0.5191838257840442
33,0.8193455778055282,0.17077912965713585,61.206896551724135,0.2950177595693401,68.75,0.0003056630809351853,0.15982268557447557,61.904761904761905,0.9113308847831679,0.08975217039572722,84.375,0.00391293085633519
34,0.7984650210706912,0.12682852598941052,64.65517241379311,0.2028882291750727,65.625,0.008838535955353702,0.1691105642310537,62.43386243386243,0.042249316995200056,0.09294626768285733,84.375,0.14868718584250754
35,0.15025659882727296,0.12261074987158332,67.24137931034483,0.12972033182136378,77.34375,0.4555292591025297,0.22504257466489594,61.37566137566137,0.15062107840991254,0.0862528351620519,84.375,0.0006075321370935705
36,2.4552757911084253,0.12623860868160885,63.793103448275865,0.19557125262851408,70.3125,2.6974238786042296e-05,0.27482252163143994,58.730158730158735,0.0041102122403383805,0.10710094715414896,84.375,0.20839710660502964
37,0.08267200957658973,0.13187882432564152,50.86206896551724,0.18661531258288921,68.75,0.14989825261593073,0.18621444630623687,59.78835978835979,0.013695607821526666,0.08154207648436763,75.0,0.0029380528435569092
38,0.6825292665996893,0.11828001391102752,65.51724137931035,0.17277472976247152,75.0,0.004411110417824045,0.2084500942944094,59.25925925925925,0.048436251175514033,0.10785866177273269,81.25,0.4387100487965182
39,0.33603713431072435,0.0905412412236633,66.37931034482759,0.20679301865638283,66.40625,0.003660205305420782,0.21112282823799627,60.84656084656085,0.0018807066825342884,0.13456434514828722,78.125,0.3450662646142355
40,0.43000833234179386,0.117956400815142,65.51724137931035,0.1764174674025056,75.78125,0.10583845938058294,0.21503568326850578,62.43386243386243,0.014546660245171381,0.08630329441634722,84.375,0.005548066151129542
41,0.2708906489478084,0.13311878386278342,62.93103448275862,0.25652026838090175,67.96875,0.027847023614487803,0.29586188032112176,58.730158730158735,0.04783722795229235,0.1208135998912418,78.125,0.02057730965008036
42,0.034361470745855084,0.1440990852165696,56.03448275862068,0.21751261343596592,69.53125,0.017115855815678333,0.2618258226479208,58.201058201058196,0.008992991883614534,0.1970967763670914,68.75,0.010084280221081602
43,0.8607714048708343,0.16212153032472745,68.10344827586206,0.22355612254100993,75.0,0.39928332919722304,0.23159202491149253,61.37566137566137,0.0020367829283987823,0.11533719822051325,84.375,0.03591038473178244
44,0.5428236667713937,0.18320579270835896,63.793103448275865,0.3091688773379801,69.53125,0.00016447427303011104,0.3329480922816605,61.904761904761905,3.482659915845935e-05,0.15620330254020134,87.5,0.0006082257952266325
45,0.12510100166616775,0.16821486586267495,64.65517241379311,0.2074509435387943,73.4375,1.4908420386814301e-05,0.2896865349012126,59.78835978835979,0.22180293418882222,0.14690134626391949,78.125,0.021738024340662587
46,0.009666547960695621,0.19663203387801884,66.37931034482759,0.24100648798707744,74.21875,5.422612511396533e-05,0.33746495170655005,59.25925925925925,0.36804320092329673,0.17171637791365818,84.375,0.12413214186403496
47,0.07149740119244263,0.16019142386943147,69.82758620689656,0.2438261596100279,73.4375,0.00489134359976558,0.28550645621463416,63.49206349206349,0.008686948038702428,0.10283460518874905,87.5,1.7272877807642721
48,0.023800080207403543,0.1776243143458572,57.758620689655174,0.2916413893946115,70.3125,0.003259208802815597,0.3052992227154949,61.37566137566137,0.001336288158176788,0.11080384802146262,84.375,0.0032541564144799805
49,0.6107967160331302,0.1657112560647561,65.51724137931035,0.26500726495177895,74.21875,0.13914132703647958,0.34401144561054975,61.37566137566137,0.10351046790081131,0.18343883508055797,78.125,0.028905896697895856
50,0.02160726276546648,0.16487148096062418,56.03448275862068,0.27984183998662954,69.53125,0.005775167901335833,0.27905344211500976,59.78835978835979,2.096414882771092e-06,0.1304533689346491,81.25,0.0007340328644412592
51,0.1212997500097051,0.3339618093496735,62.93103448275862,0.3106081158848346,71.09375,0.0034123766930420694,0.4443703616685383,55.55555555555556,0.0009104951623346245,0.2102270448683981,81.25,1.2257795758538814e-05
52,0.07243362495634714,0.14456909409443952,62.93103448275862,0.2536726656675155,72.65625,0.40923734342999635,0.29886923497116225,65.60846560846561,0.005807590764895382,0.12736440066909271,78.125,0.0002713693804646605
53,0.22974722525290817,0.2879008342780218,62.93103448275862,0.3243202351817299,69.53125,0.0026032526947235646,0.4135188537965672,56.613756613756614,0.43997747198733034,0.17077938121132608,81.25,0.0005871371723710154
54,0.6704912291020437,0.1739574203841029,55.172413793103445,0.29548465582398653,75.78125,0.02063316801705914,0.3868669508833294,62.43386243386243,1.7156871305883285e-07,0.16744119236312136,78.125,0.00862888843944588
55,0.13375237701140233,0.35571149956098863,63.793103448275865,0.31619919140731423,75.0,0.5893495251936388,0.5233411579382203,58.730158730158735,0.041666995938856394,0.16051235144479992,87.5,0.006046474445719587
56,1.6003498707122246,0.22682975586979856,67.24137931034483,0.3300566798412951,72.65625,1.8005061207947556e-05,0.38299970475380346,61.904761904761905,5.411590872742256e-06,0.14493766694321317,81.25,2.5327406986916367e-05
57,0.002674869816714612,0.2528890183087272,65.51724137931035,0.28383193672446305,74.21875,0.007369864991666828,0.43109581174898653,51.85185185185185,1.345088022386312,0.1917377902220189,81.25,0.007541497073642435
58,0.43498294555698636,0.218127818423389,60.3448275862069,0.3532778025195194,76.5625,0.039888892362787386,0.353664319078089,61.904761904761905,9.529182600974466e-08,0.16629091495348342,81.25,0.0029613589885290215
59,0.009392346476784856,0.24004786929538804,58.620689655172406,0.300447054166181,75.0,0.0004649098294910601,0.43767739820716645,61.904761904761905,0.0008368267270527624,0.17561147992361034,81.25,0.001032599419535511
60,0.01465675927635038,0.19977291297587027,68.10344827586206,0.2620930147513638,75.78125,0.2071409888651724,0.4416465558846991,56.08465608465608,0.22677795944855658,0.14657812855011818,81.25,0.1332923925869402
61,0.006938360061264095,0.21591245492352673,58.620689655172406,0.2982720280633747,74.21875,4.570727609751153e-05,0.3781213369750091,61.904761904761905,0.023923466520731514,0.16872292813470435,78.125,1.0729054531461354e-05
62,0.6067406731356169,0.2678125343437281,59.48275862068966,0.3633678044600607,71.09375,0.005350859340513999,0.46889188810423676,64.02116402116403,1.0013151441967653e-06,0.15741981486615722,84.375,0.0019413240069150943
63,0.4342734233587071,0.23851835529481377,59.48275862068966,0.3487277498467195,68.75,0.0006491470423165719,0.44024142958496476,61.37566137566137,0.00014472923094986252,0.22212173071064342,78.125,0.015130201863422305
64,0.3432367442546089,0.2651919052304891,64.65517241379311,0.3638880934955678,75.0,5.8447438806516044e-05,0.46252268264167995,58.730158730158735,0.00024791812909256706,0.21028319703542492,75.0,1.2660063598787179e-05
65,0.016234021319045527,0.28091439758831327,62.93103448275862,0.34392867272821503,75.0,0.004641415738720459,0.5026493899728525,62.43386243386243,2.6332011890113888e-05,0.19431595982356265,78.125,0.011100923348473353
66,0.3318080494803723,0.24847132816820167,62.93103448275862,0.35200428202731987,74.21875,0.0007259017952672351,0.5730966719326739,53.96825396825397,4.553421734669165e-07,0.187783942476664,81.25,0.00042960891513437496
67,0.20674038858792165,0.31003139411373987,64.65517241379311,0.3557575218824961,74.21875,4.637612200854269e-05,0.540704849191485,57.67195767195767,3.0262093732727797e-07,0.17979392853280554,81.25,0.022125725955307044
68,0.10022918709516038,0.25626502733451656,64.65517241379311,0.37380404943318707,75.0,0.5353708305965253,0.43344007446650284,61.904761904761905,7.193857294338006e-05,0.19630244530014082,78.125,0.00622917991634061
69,0.16648290295124318,0.5364283307676714,63.793103448275865,0.46575127588640225,67.96875,8.346588261094795e-05,0.5160038605096884,64.02116402116403,0.00012559597613733532,0.23253597887631117,81.25,0.04439012802708645
70,2.6955991956928833,0.33521008643691586,62.06896551724138,0.38537509229185907,66.40625,0.0003167600148297381,0.5301003888187454,62.43386243386243,6.553262259328309e-07,0.23951908960663368,81.25,0.008434308640324848
71,0.0005387944520779311,0.3400755622046812,61.206896551724135,0.39253944574983485,74.21875,0.000291576979859818,0.5931955315356361,56.08465608465608,4.561522947464885e-06,0.2728718701216358,81.25,0.0003047229457740474
72,0.01268601107609166,0.332468099306327,65.51724137931035,0.3039858710982257,75.0,2.6345739402612406e-07,0.5061044539374259,63.49206349206349,7.541637309255366e-10,0.1750649916946839,84.375,3.008118339932799e-08
73,0.0005281996010711172,0.30836724321883274,65.51724137931035,0.2929623075183806,70.3125,0.003294623511596101,0.43870860123856886,60.84656084656085,2.4752224701070893,0.1588427827974623,87.5,0.00047551295692191485
74,0.007015858111410995,0.2853412142729569,61.206896551724135,0.2940667664918942,76.5625,8.317074954188951e-05,0.5430756833181699,56.613756613756614,1.7679312855420928,0.24605046160657507,75.0,1.3887470385578634e-05
75,0.47682310793230903,0.3932240629668739,59.48275862068966,0.36616513119068717,74.21875,0.0002526438426311808,0.7102312370076206,53.96825396825397,5.6649199454653304e-09,0.22033981299782668,84.375,0.00014581440978878225
76,0.084175215431931,0.30592478909956666,56.03448275862068,0.3760276321869964,70.3125,4.94517659000909e-07,0.44891902447018694,59.25925925925925,6.685927598636418e-07,0.30471174158691106,75.0,0.01556532123946167
77,1.210418077405184,0.4364935401613537,65.51724137931035,0.318486358540815,76.5625,6.74431575968326e-05,0.49930785087268614,61.904761904761905,0.0006499851946818751,0.18807155030660078,84.375,0.1570101572926213
78,0.01146540475406495,0.3043515880345321,61.206896551724135,0.33058152166874416,74.21875,0.007426244965819875,0.6023368415450848,57.14285714285714,0.00047400531512311196,0.3198036689670222,75.0,9.467246556908607e-06
79,0.0004697891713373062,0.428806811521921,64.65517241379311,0.35673598476531404,71.09375,0.0008268309090638084,0.6056414672140761,59.78835978835979,2.0743594401190917e-05,0.3103096798746279,81.25,8.559057183477907e-09
80,0.03332265313425449,0.3734989327538552,64.65517241379311,0.3854799014603948,71.09375,2.095522085508793e-05,0.5843272984142739,62.96296296296296,4.144671101070981e-06,0.1914617760803709,87.5,0.001403665715715242
81,0.0001938634903705478,0.4182621708259801,61.206896551724135,0.5011181419249493,71.875,8.03549282007017e-05,0.7719881674922038,55.026455026455025,0.004140152479931632,0.33633267208476125,81.25,0.0023229346562041045
82,0.019868544427253963,0.4748761807190352,52.58620689655172,0.4849636691118603,71.875,0.00012745202432925125,0.7400549973991234,58.730158730158735,0.008764161555704152,0.6957794830435051,62.5,1.3005830156569012
83,0.012190781392731508,0.41067081383273524,63.793103448275865,0.3771488808471987,74.21875,0.10297030524204893,0.5415596137509295,58.730158730158735,4.1281628313454587e-08,0.20713556156020616,81.25,6.098956953569543e-07
84,0.051439265744323254,0.40125698664147735,64.65517241379311,0.3134738699065728,75.78125,0.0002896909591630363,0.5672634789489284,61.904761904761905,0.0030475608607932383,0.185387549736633,87.5,3.901446085696794e-05
85,0.008540075046310793,0.543467488153188,58.620689655172406,0.3811994683884271,69.53125,1.7940258536854398e-05,0.6082790143990952,58.730158730158735,0.0002927298323202561,0.3124387230594786,78.125,1.516382910793835e-06
86,4.210436991960121e-06,0.4207113697275264,62.93103448275862,0.34367542002310847,74.21875,1.5083381255034278e-06,0.6474656292722931,58.201058201058196,3.742518162582323e-08,0.25858976301345526,84.375,2.6295577210374258e-06
87,0.01232826045233769,0.31101421174659494,62.06896551724138,0.28202203434868184,75.78125,4.021464220403072e-06,0.5348112545471081,57.67195767195767,0.0009651862143341138,0.30438022472616616,78.125,5.635688795489746e-07
88,0.0021651039468222697,0.6799409929042864,63.793103448275865,0.3508904590768439,74.21875,3.8253252999761996e-06,0.6161510887472025,57.14285714285714,0.00022558281583975835,0.3643485095583386,84.375,0.00010966744832893113
89,1.582554346669178,0.37842452499121326,62.93103448275862,0.42795029168393156,71.875,5.495065636726888e-07,0.5944199085081752,61.904761904761905,2.3959938272900417e-05,0.3026245869224003,84.375,0.000560344349256801
90,0.0002948346350289025,0.38377433257754157,60.3448275862069,0.39779517986771806,71.09375,1.3741913864830817e-06,0.5739201237886601,58.201058201058196,8.314603434106369e-06,0.30196526546181734,81.25,1.8128353624175762e-06
91,0.3041240514888981,0.3706073624954856,62.06896551724138,0.37585475639664834,71.875,2.781043384064845e-06,0.6276417169860489,57.67195767195767,2.0562161994390056e-08,0.3498103246944581,81.25,5.869060522187653e-07
92,4.167806576893586e-06,0.44316065500510027,63.793103448275865,0.31318877641660514,75.0,2.719826716207811e-08,0.6387225266511233,61.904761904761905,0.0005425489829780514,0.2983301115604052,78.125,2.0122593612323314e-07
93,0.002734524657800675,0.45063939073322673,62.06896551724138,0.3206655750672936,67.96875,4.68944646021033e-06,0.5827920442560818,57.67195767195767,0.008422163583110273,0.30725762851989236,78.125,0.0016205090341217111
94,3.8788553006225975e-06,0.5388146013663667,62.06896551724138,0.37869249961000223,73.4375,3.63588273899679e-05,0.7748599626889243,56.08465608465608,5.725037107775685e-10,0.3864906768020494,78.125,4.745183651039111e-06
95,3.0884503465620426e-06,0.4018105948885723,65.51724137931035,0.3262024972844876,71.875,0.14940311477780452,0.6028971938815775,63.49206349206349,6.350737784230896e-09,0.38664789781189207,78.125,0.30677384767702687
96,0.0003958422638227075,0.4559301348973582,50.0,0.29915610719900076,71.875,0.7699421208394814,0.5438149651260312,55.55555555555556,0.0008126726417671452,0.8552206741988179,53.125,5.031269768864895e-05
97,0.013562740324100653,0.28689166890537626,68.10344827586206,0.3682191980119277,68.75,0.003051599600970258,0.5999910060935095,59.78835978835979,3.217629869876882e-06,0.39759817380908097,78.125,1.1518131452502052e-05
98,1.9042508771241042e-06,0.4521744594869977,55.172413793103445,0.45553753878280046,70.3125,2.2135984664449422e-08,0.632753523277937,63.49206349206349,1.1001241506622331e-07,0.39377631658461865,78.125,8.090715066874625e-06
99,0.0003698130327682591,0.388179441670821,60.3448275862069,0.36104163422052865,75.78125,0.0001288312217340248,0.6256007647064152,58.730158730158735,0.00025700698172429344,0.32165825098576034,81.25,0.2611330231809244
