,DEL15q11_2,DEL15q11_2,DEL15q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6942765102983877,0.0990625712331896,42.857142857142854,0.09858698366491994,57.14285714285714,0.6846881885241247
1,0.6957176337165717,0.09880426346911268,57.14285714285714,0.09782784592430115,57.14285714285714,0.6883515890251432
2,0.6920226788059972,0.09909346064704427,42.857142857142854,0.09777052272158131,57.14285714285714,0.7037872558684227
3,0.6928564033887279,0.09915008669264094,42.857142857142854,0.09211477637772687,57.14285714285714,0.6972534428898189
4,0.6899240530477192,0.09916319214838776,42.857142857142854,0.2429948601497863,42.857142857142854,1.409989705610906
5,0.5692865706155706,0.12022791089917086,42.857142857142854,0.08556901007182459,50.0,0.4038782621059196
6,0.6921945415153329,0.09925501560371988,42.857142857142854,0.42862641893750497,57.14285714285714,4.960726550879536
7,0.662475711195606,0.09899034090518263,54.761904761904766,0.11289296264329354,50.0,1.217950185479275
8,0.6919493179539464,0.09895205142237676,59.523809523809526,0.20189567854471013,64.28571428571429,0.44583835358624035
9,0.6314728184272872,0.11949039651542244,42.857142857142854,0.14894875256669052,57.14285714285714,0.10364248834548065
10,0.691391157643132,0.09889189496752242,61.904761904761905,0.15875250189682671,50.0,0.6504303394946196
11,0.692088401203041,0.09914294006429686,42.857142857142854,0.20744002201273146,64.28571428571429,1.231909603058506
12,0.6889345967597544,0.09946992279346874,42.857142857142854,0.16198370310256432,57.14285714285714,0.49662709874338157
13,0.68489633326295,0.09987878714774909,42.857142857142854,0.11828818880620973,71.42857142857143,0.0034832747356466705
14,0.6780075484129124,0.09963084668765079,42.857142857142854,0.2372055056654124,64.28571428571429,0.5552688130562349
15,0.7188085563461704,0.09991635218118201,42.857142857142854,0.18366327124841475,57.14285714285714,0.002210726327878554
16,0.6679086108931451,0.09926227222423895,42.857142857142854,0.17618181330014498,64.28571428571429,0.005153620907930625
17,0.6781096004937528,0.09924162044751815,42.857142857142854,0.1796576888455133,64.28571428571429,0.0003110333951567202
18,0.7051086988846341,0.10036281261983436,42.857142857142854,0.16351505473667374,64.28571428571429,0.00012687899999012388
19,0.5842326093392433,0.12526064124222525,42.857142857142854,0.19346226379019155,64.28571428571429,0.00016445424524927347
20,0.1803524367392538,0.1750527558559407,59.523809523809526,0.1655179945677925,57.14285714285714,0.00018436741850832002
21,0.3401993046996593,0.13670201185981184,61.904761904761905,0.18066503225731503,64.28571428571429,0.000256642356498446
22,0.6427949304092078,0.12016922244260655,42.857142857142854,0.2367087309891576,64.28571428571429,7.180809612822458e-05
23,0.6801010000692047,0.09852926259867836,47.61904761904761,0.2038793558572744,64.28571428571429,9.985042916877266e-06
24,0.5410752712653637,0.1880147623495272,42.857142857142854,0.22055382522696168,64.28571428571429,9.149481864792404e-05
25,0.6800250006248665,0.1042403328320934,42.857142857142854,0.2198070139387525,57.14285714285714,3.205453986424032e-05
26,1.8514514583680666,0.12608840040057043,50.0,0.270381101578825,64.28571428571429,4.252265260647667e-05
27,0.543295671237777,0.12168001753758538,42.857142857142854,0.23975364412666414,64.28571428571429,4.522993850212887e-05
28,0.6927793433629359,0.09904085645731661,45.23809523809524,0.20016962513158038,64.28571428571429,4.8252391009563816e-05
29,1.317876513125011,0.20699527637813261,42.857142857142854,0.2645141602815922,64.28571428571429,6.956013615126102e-06
30,0.6871668243322945,0.09900839458883774,52.38095238095239,0.20259735874104687,57.14285714285714,3.054063756122046e-06
31,1.208017301625286,0.2270551286606811,54.761904761904766,0.24014257439115178,64.28571428571429,7.792553355046243e-07
32,1.3411675845061828,0.12431444832661837,61.904761904761905,0.2273301806698956,57.14285714285714,1.5866807825700095e-05
33,0.3336991751969084,0.1278101480089473,57.14285714285714,0.2115785749474091,57.14285714285714,2.4265398946549846e-05
34,0.4510377131471648,0.10911868782394343,52.38095238095239,0.23728258043927353,64.28571428571429,1.7271262692899515e-05
35,0.07104542862277037,0.1337941022748401,54.761904761904766,0.21731040126051493,57.14285714285714,4.571526373431249e-06
36,0.11588096735667779,0.2009554686102225,61.904761904761905,0.1998409761117709,57.14285714285714,6.473822280522914e-05
37,0.4313589374434339,0.28179016874815865,57.14285714285714,0.21565506991559827,64.28571428571429,3.664878748224919e-05
38,0.5687382860783238,0.09646286449296226,61.904761904761905,0.2192711628222774,64.28571428571429,3.5413994913230754e-06
39,0.22492066794275142,0.11846879808330674,47.61904761904761,0.21264031287488505,57.14285714285714,8.29855779512425e-06
40,0.006361129524153851,0.1877878835878443,57.14285714285714,0.25264743450070337,57.14285714285714,4.501464689634634e-05
41,3.074258465133478,0.557648134751704,42.857142857142854,0.21840730014162912,57.14285714285714,2.0470067902012056e-05
42,0.059008287122129896,0.1458167569826861,54.761904761904766,0.22269765366358868,57.14285714285714,3.848321189106705e-06
43,0.3202210934510032,0.22522672531953647,59.523809523809526,0.1966438855398857,57.14285714285714,1.7247259925381508e-06
44,0.04372533332510383,0.2525744585636505,54.761904761904766,0.23127332686787844,57.14285714285714,2.9590142930204474e-06
