,ASD,ASD,ASD,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6952439026108804,0.08811814045825951,50.0,0.11384236408920446,50.0,0.6910252470364984
1,0.6955731167188385,0.08812503212370756,50.0,0.11552831571217233,50.0,0.6919819832871086
2,0.6939228222519146,0.08810997462475745,50.0,0.11561325334334506,50.0,0.6926107999756365
3,0.6994648081001383,0.08815134567328638,50.0,0.11578645800785235,50.0,0.6991008008186067
4,0.6906185276023246,0.08813990893439738,50.0,0.115605847346778,50.0,0.6973404491313664
5,0.6912346561027514,0.0879830207913257,52.96610169491526,0.11633163698680188,50.0,0.6939168154314984
6,0.6946840641787793,0.08770320596995844,50.0,0.11527947105948821,50.0,0.7001083394213077
7,0.7317726403148419,0.08849629035867047,50.0,0.11587755062771324,50.0,0.6858966957893935
8,0.7015412280838945,0.08787747115887144,50.0,0.11393372664045232,50.0,0.678047349813169
9,0.6924561464479667,0.08840886573800927,50.0,0.11484939333692162,55.55555555555556,0.7185195348342766
10,0.6899672846638408,0.08974740766420791,52.96610169491526,0.1136260069946595,55.55555555555556,0.671020867875938
11,0.7168025413890663,0.08844536194331555,53.813559322033896,0.1121083653105391,55.55555555555556,0.6881930822905737
12,1.8637043601284653,0.08767614622145425,54.66101694915254,0.09306096976557296,55.55555555555556,0.7187976736763202
13,0.7175813607417703,0.08937743455982723,52.96610169491526,0.08964005095591233,61.111111111111114,0.7016353882890869
14,0.7444439749747107,0.09745775627772715,58.89830508474576,0.10066295462368077,72.22222222222221,0.5546691836784636
15,0.724244184031305,0.10115242797497588,61.016949152542374,0.13536876369672612,50.0,0.6095831685923927
16,0.5960461196362871,0.09575052371618187,60.59322033898306,0.10903797476079911,50.0,0.5817085330481357
17,0.4351072263674592,0.10053694394482875,55.932203389830505,0.11074235106290573,55.55555555555556,0.5847099746844295
18,0.14229268786844648,0.10318521458577924,58.05084745762712,0.097303375487779,55.55555555555556,0.5695156785063675
19,0.16740525338737944,0.12322970513653438,61.86440677966102,0.09675625808385618,50.0,0.7004672817012577
20,0.5402075889280724,0.09373608937297749,62.28813559322034,0.10283563335684381,66.66666666666666,0.5541600714472346
21,0.15027461283311136,0.12276577296498041,58.89830508474576,0.09407244981571772,61.111111111111114,0.4536894157439507
22,0.2736186838319503,0.12802457180106747,59.32203389830508,0.1109907038828878,61.111111111111114,0.5529690126374449
23,0.979138838812217,0.11147092897836755,60.16949152542372,0.09600516939066844,61.111111111111114,0.6046376844729313
24,0.18170579005752038,0.09825859380893918,62.28813559322034,0.12206276776538161,61.111111111111114,0.3385801491450333
25,0.900286660028445,0.13505352063805778,61.016949152542374,0.15092600613786264,61.111111111111114,0.9989957496470752
26,0.08637651234634941,0.1185563723433038,61.86440677966102,0.11359113174697384,55.55555555555556,0.6291190385004679
27,0.28063252641357683,0.13830106824725194,61.86440677966102,0.14301741903457876,66.66666666666666,0.3721234640200326
28,0.004267906731228738,0.16181728815155716,59.32203389830508,0.1841632211323481,66.66666666666666,0.3739951031065291
29,0.39858592475388005,0.14899362528205243,59.32203389830508,0.2624884191962582,50.0,0.17343167100166026
30,0.0012764702011502835,0.19117945152774463,60.16949152542372,0.19705687027188695,61.111111111111114,0.606694498560386
31,0.9290651522061344,0.1704930928202595,60.59322033898306,0.11815968413043428,66.66666666666666,0.45444777565370603
32,0.7882479543891718,0.2116150437699388,62.71186440677966,0.21864881338614123,61.111111111111114,0.17620006367228716
