,NYU,NYU,NYU
,Loss/train,Loss/test,Accuracy/test
0,188.38065288322713,23.6009007960108,0.0
1,12.84824625291542,8.540502555347908,0.0
2,16.849636331388126,8.776534123022316,0.0
3,59.785881113773684,13.021936437850288,0.0
4,44.001480357316375,13.348008397544609,0.0
5,14.741241797405436,8.71547368147959,0.0
6,33.878820059477604,8.227105256072358,0.0
7,122.31774901771993,10.392989401847128,0.0
8,18.488148262161957,11.079138783637806,0.0
9,18.74448324255258,8.207049139107754,0.0
10,12.546192393728532,7.851793883373975,0.0
11,12.74049322150718,12.26213802056365,0.0
12,5.7476378947041695,8.172878166279293,0.0
13,1.4282300428406607,8.997136735173715,0.0
14,47.231132084797885,10.151456157383347,0.0
15,44.33369174637594,9.476542560609415,0.0
16,1.2182608126899095,9.059983223263071,0.0
17,36.29616576116335,7.963639523064957,0.0
18,4.890690686509085,8.098871282278468,0.0
19,2.922026630115944,8.194504891853652,0.0
20,3.384583692968561,9.145301599589105,0.0
21,19.890605363594474,7.58573512152472,0.0
22,16.796155389861465,6.339483492537819,0.0
23,3.2128238867108116,10.611599370145015,0.0
24,3.3220024827399546,5.939613863382717,0.0
25,1.942504030627598,8.222227174326184,0.0
26,3.74160405651452,5.7274253219502045,0.0
27,1.8887915533033168,8.811881955305983,0.0
28,4.62726175788081,9.071830710424962,0.0
29,4.533401036659729,6.037673396100352,0.0
30,1.8208550627008993,6.156663378500879,0.0
31,0.5412822487986331,8.19933273366408,0.0
32,0.7815149061178832,8.031013637083058,0.0
33,9.881612444238376,5.706194148363132,0.0
34,0.06799910431135311,6.990896142687013,0.0
35,5.204353680700953,6.0523640169077515,0.0
36,0.817525481430146,5.6752404042210705,0.0
37,0.2883583522366595,6.202676905244895,0.0
38,2.4968005023565234,6.752430043918982,0.0
39,1.3401950105651792,5.8460315466032124,0.0
40,0.8773571481977204,5.259898396129557,0.0
41,3.6739768091332192,9.776713400030113,0.0
42,15.350995740061846,5.4099599328443775,0.0
43,1.1224591143935068,9.443222260521122,0.0
44,19.152708821926726,5.619281712193553,0.0
45,9.644543802509846,8.768155661385562,0.0
46,0.2142028418082254,6.86904751368174,0.0
47,2.996127555761002,6.779790199493401,0.0
48,1.84996488757359,5.249734246301689,0.0
49,0.2633239562897908,6.828996432402148,0.0
50,0.07470148720494425,5.846349191559919,0.0
51,2.28603198083277,6.532533480575043,0.0
52,0.3066612677555972,6.98341529516915,0.0
53,0.21879190179283053,6.962979086330691,0.0
54,1.9141267010354055,6.860333368084683,0.0
55,0.7870253084000534,8.334399321390332,0.0
56,6.719728052134689,5.320828042164545,0.0
57,1.1194039939294456,5.493439605744129,0.0
58,0.09026147674938029,6.697067914571599,0.0
59,2.3443299899214334,7.639083314377318,0.0
60,13.957376028864827,5.170188222010588,0.0
61,0.09618464546648445,5.911241851278319,0.0
62,2.0589306230756206,8.573628880278372,0.0
63,0.559090558711069,6.49825243006469,0.0
64,0.2505829609640153,6.895155308329507,0.0
65,0.3035657956738786,6.144285708300375,0.0
66,0.29730439481131865,7.669670289129273,0.0
67,0.17574799853101472,6.714966786681594,0.0
68,2.0179772458192655,5.4112273208775274,0.0
69,2.0658327499854576,5.815660898829206,0.0
70,0.1378316520747151,6.887859597463312,0.0
71,0.29653863624795734,6.2642835391636,0.0
72,0.7306135075339288,8.926480195235518,0.0
73,0.19365672340635115,7.032933710502529,0.0
74,0.409153872619221,6.079308994243432,0.0
75,0.06684645471267303,6.982925382468172,0.0
76,0.2408523740065835,6.555875691702239,0.0
77,2.2470504797665694,8.027969786197612,0.0
78,3.2869156271663877,5.128187035330948,0.0
79,5.652271040260279,8.057906886401861,0.0
80,13.972777078880963,5.216679274950062,0.0
81,3.5946522218293486,8.101181109034139,0.0
82,0.9106916006163708,6.71919329010981,0.0
83,0.09714222641968892,5.496797111884956,0.0
84,0.5855831443573392,6.4842938919969155,0.0
85,0.8199498078385568,6.777228220636261,0.0
86,0.5848149793460898,5.9236680450518495,0.0
87,0.05903453744462778,7.087828321962168,0.0
88,0.9862878675596825,6.307518026394852,0.0
89,0.07739080537391832,7.205516715059285,0.0
90,0.07021015710527562,6.854914812963033,0.0
91,0.41328423305710793,6.7017771546623734,0.0
92,0.034463660483747,6.27092071923654,0.0
93,0.945490032233055,5.530418469303312,0.0
94,0.836333629162448,6.361722317315101,0.0
95,0.12315197073426024,5.496219528359902,0.0
96,0.0392170883392491,6.625183637867798,0.0
97,0.09294087634127259,7.177125988984335,0.0
98,0.10576046474015113,6.6386971610389525,0.0
99,3.109002161228856,5.347633447924842,0.0
