,UKBB11027,UKBB11027,UKBB11027,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train,Loss/test,Accuracy/test,Loss/train
0,688.4304204659494,206.47157477762053,0.0,4.4088224987793625,0.0,24.144096706394105,28.813847009177515,0.0,6.163180260429198,7.963082371818579,0.0,30.461401804241827,3.062217852326997,0.0,87.48722706158424,94.41831202318669,0.0,710.7215726956969,5.134031824569464,0.0,39.554216182073226,152.2974917104787,0.0,377.0098086158079,15.137845255560615,0.0,315.3386247127274,63.56095299787187,0.0,77.22665052946506,35.46181775020129,0.0,194.14061711589213,141.44277301639156,0.0,182.18576199440216,48.096208290065235,0.0,206.5118079284426,7.617350437465965,0.0,19.00835636218102,18.092871844608766,0.0,116.82766919320484,47.50391485771608,0.0,1155.6574783289802,28.006203699227505,0.0,1140.381019948483,10.42480768245132,0.0,341.841000210111
1,979.0019642592104,222.01881506670753,0.0,3.9491006862825087,0.0,10.130920279297486,3.6203493548221375,0.0,49.50496009024086,7.075312076227595,0.0,6.96992814344495,8.088777998045705,0.0,52.245268295217535,40.56367801184094,0.0,515.9475649220101,4.5787419863290255,0.0,105.10795604150624,11.332674464927084,0.0,376.85948978737224,112.60136843716083,100.0,48.78144838938438,37.8242905948588,0.0,370.3387872503454,35.10202466431602,0.0,36.812468956568,95.88749541288678,0.0,406.07809807413355,58.82828723404172,0.0,98.12185346955461,28.681651802896404,0.0,15.786388973943074,12.87721924354176,42.10526315789473,319.91490485954927,21.551198166514855,0.0,1294.6043643524745,45.610558295912725,0.0,318.58309586538974,10.284724811117329,0.0,183.21543069991128
2,166.74491443740783,56.20204450008502,0.0,0.8084508645268194,0.0,3.852404071659109,1.722487134665717,0.0,29.950475050911468,2.9670563200944096,0.0,55.342707279306715,3.3653812412469897,0.0,72.43871040794315,64.79178433188014,0.0,543.1293345903002,8.773555152202418,0.0,43.55325894505096,6.990025822753802,0.0,223.16479741074716,14.399155933037132,200.0,326.6936747236674,23.475927319979462,0.0,215.94339302245595,9.469654217891426,0.0,157.5259476396456,37.78437975175616,0.0,717.7919185643756,35.40976269650007,0.0,236.76348007330498,20.16665192920934,0.0,29.16488445480193,22.29027035594866,31.57894736842105,116.89080072611675,24.89051663057175,0.0,196.06553499406272,47.411476350554494,0.0,253.15494755041675,68.96041224263844,0.0,93.92605954956667
3,140.44775336563129,26.38539407141089,0.0,0.8556844043508359,0.0,98.92219932946624,8.651803893431682,0.0,192.33014927503172,2.233187631110089,0.0,17.728350652917296,3.9585069974368006,0.0,62.64217784026768,41.949480800256296,0.0,464.32533556728134,6.322852690626794,0.0,33.30158567033451,122.0443130742412,0.0,110.07255292399702,8.168842065998621,100.0,100.7816145310222,86.32261517454789,66.66666666666666,81.12416526236532,13.032844830156234,0.0,123.7008026429446,148.60196747942,0.0,590.1144801482285,60.19701479791119,0.0,136.30630096838257,6.447390155223173,0.0,123.74045203841867,16.13054473966854,10.526315789473683,282.77834371357704,43.72627293551784,0.0,121.17069251931608,9.67505988986583,0.0,61.001086147014036,15.483093596566555,0.0,126.61228325028438
4,54.938468986397886,14.343463755084972,0.0,12.283770312671386,0.0,6.834803870941023,5.555192728600701,0.0,62.30776574476622,8.08283695497477,0.0,16.049554365312417,97.93264221308584,0.0,11.495916526528157,190.67195485841856,0.0,160.9635692608443,1.415215300212516,0.0,23.900503796738285,9.655076650815447,0.0,118.77240364471731,91.82830042862028,0.0,32.17893908807505,28.391483978661906,0.0,457.6929211321826,5.885193459561227,0.0,58.23093481019485,30.4304429418524,0.0,291.8529387831775,33.62669028759674,0.0,14.978632020310325,69.60053695431513,0.0,127.66369002742664,24.885543152577828,15.789473684210526,142.8237725333508,21.56353611277457,0.0,271.63885892284384,6.751047806731333,0.0,36.0560796309531,22.58494928122175,0.0,57.000487584187645
5,72.27850387586928,105.47079789471059,0.0,0.43685170914764987,0.0,14.54851394151656,1.3374909603164034,0.0,20.790265158403002,9.214528995542299,0.0,104.11046000266909,2.3125953053489483,0.0,80.49099291722162,43.77270922269088,0.0,263.65243562037875,9.237434729681762,0.0,79.05143452060629,11.497729134501736,0.0,187.11697328840648,22.764398921648578,12.5,1.1576324307761343,19.05297267840615,0.0,138.47457543285748,7.6489971182301995,0.0,155.7527241929757,33.86799818409679,0.0,152.25600280036804,32.38270873168815,0.0,473.59356128240745,30.41089201202006,0.0,22.697501815379653,12.534168193089785,0.0,50.55191582908973,96.9868412341795,0.0,99.31617490008722,146.8400171442094,0.0,82.1976931017592,24.428446316189465,0.0,83.2479539079572
6,61.135532521195884,8.328737903266864,0.0,9.951279731104433,0.0,2.7333643567847346,1.8002145800487968,0.0,3.9798155278090435,3.651392333877276,0.0,2.748033395580402,0.8670172375785702,0.0,12.988746926659484,56.61404099790865,0.0,498.69750775654836,4.017678665573073,0.0,34.5231989498606,22.48714216163905,0.0,247.80060169914378,34.57287121344747,12.5,18.95986667521836,42.15908825613136,0.0,292.7970615806857,5.750302889458088,0.0,104.05420408838495,62.72130871000701,0.0,100.44570850033222,16.79606248305886,0.0,93.34549742188479,4.539827394539473,0.0,50.837198815892926,13.913660232799586,94.73684210526315,39.74622184435261,35.68641152166048,0.0,427.23142266548064,9.096227547389308,0.0,436.6574469677543,26.64547615176029,0.0,648.6969441913484
7,12.135382386621373,7.021763083442314,0.0,0.9658695292999394,0.0,4.833313439581501,1.7080324669155607,0.0,41.961043581943706,13.813162001564816,0.0,48.98233548604776,1.8126924491702645,0.0,5.314102459341261,43.42320481042137,0.0,304.63829211337094,4.303860327937262,0.0,9.37152104997308,24.395329451766727,25.0,8.325811217866242,9.322693796371546,0.0,82.69444044320807,63.61181671868179,0.0,5.576028254682439,6.731189541745872,0.0,131.68012681526366,43.668583921776886,0.0,53.32302144916802,14.121012402759073,0.0,763.218589286164,5.228707508089373,0.0,1.1527967142416082,36.51166168604334,0.0,49.45981311938747,19.36239700937327,0.0,61.17242686619381,20.508141808783602,0.0,43.625839093744204,16.053768519320947,0.0,7.224021432218443
8,77.27691845257799,8.507111481702971,0.0,0.3649780590021359,0.0,4.225669427650871,0.9784943718592897,0.0,0.6529835828560395,4.015216715396361,0.0,3.4804174104174774,2.8821892453390294,0.0,53.608973084649264,36.70999293108152,0.0,423.92485247008307,185.2862333513828,0.0,155.40682435648432,12.070298064179457,0.0,28.950005081111428,18.44559784355993,200.0,38.09290728394658,67.71328794494893,0.0,2691.787699354017,9.103057648841503,0.0,24.758194416422203,17.454400530971633,0.0,218.65393746109513,29.600321890127965,0.0,39.8493114694041,3.4169326975086523,0.0,19.68193680764034,25.507585466804233,31.57894736842105,335.3663963257554,23.19614910866965,0.0,37.47173467487846,10.046738525584654,0.0,121.2742753266839,9.211688026856903,0.0,42.82291993750462
9,93.69354148696672,7.678228767175767,0.0,1.655523891528263,0.0,4.851597496049824,2.0930846825768743,0.0,4.203946535523405,2.500988309903842,0.0,26.361823402199395,0.6878891993269576,0.0,4.563797599412153,41.14664928335279,0.0,562.019454214874,21.66526711495571,0.0,229.0660693615367,7.606427218567871,0.0,96.41550473497682,9.76568847568818,175.0,208.99933336403595,40.1851860105935,0.0,11.294779339967645,12.824524600277025,0.0,242.9405274770282,14.133581714493733,0.0,51.13437601957458,14.767691123326903,0.0,51.577909073363024,3.138234810864822,0.0,31.989004187508712,9.97638455814133,21.052631578947366,88.87943998422209,9.781749935484777,0.0,45.808545385672076,19.757992011161246,0.0,219.30246419669106,20.09716028833473,0.0,69.4261360712164
