,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,139.41797717995254,74.72605674821803,0.0,0.0,0.0,0.0,0.0,365.6671415967006,0.0,0.0,0.0,0.0,0.0,280.1117482216348,16.984605622137853,0.0,0.0,0.0,0.0,0.0,33.24838745727627,18.112689039128004,0.0,0.0,0.0,0.0,0.0,5.671054657473221,1048.6952365741133,0.0,0.0,0.0,0.0,0.0,1827.7415084068502,25.375489408377515,0.0,0.0,0.0,0.0,0.0,80.87763862115847,1177.3468587116643,0.0,0.0,0.0,0.0,0.0,1738.0823031942555,1083.3008852733296,0.0,0.0,0.0,0.0,0.0,734.7333401430132,819.1495751086646,0.0,0.0,0.0,0.0,0.0,462.9360374877069,367.26514084394006,0.0,0.0,0.0,0.0,0.0,61.43785542184048,268.4241885344969,0.0,0.0,0.0,0.0,0.0,419.2439812748141,60.78590860592407,0.0,0.0,0.0,0.0,0.0,696.5017451234576,74.7817829719969,0.0,0.0,0.0,0.0,0.0,15.003195602377554,168.8767106369204,0.0,0.0,0.0,0.0,0.0,307.10273650100646,704.2186743436175,0.0,0.0,0.0,0.0,0.0,1126.8206348761244,1727.7959837296373,0.0,0.0,0.0,0.0,0.0,1935.6669966801387,94.58352313561217,0.0,0.0,0.0,0.0,0.0,247.42905323325357
1,22.197836461482122,13.099150240982075,0.0,0.0,0.0,0.0,0.0,285.44334101093835,0.0,0.0,0.0,0.0,0.0,283.30569033076586,9.276440261247329,0.0,0.0,0.0,0.0,0.0,15.974066206291951,9.201557965440218,0.0,0.0,0.0,0.0,0.0,6.10131132653802,489.88849580210507,0.0,0.0,0.0,0.0,0.0,523.8069159073871,15.383902598698509,0.0,0.0,0.0,0.0,0.0,132.03457070987335,589.3875820801842,0.0,0.0,0.0,0.0,0.0,531.2089652158625,1080.0584455886597,0.0,0.0,0.0,0.0,0.0,2403.052096614214,370.6764990903319,0.0,0.0,0.0,0.0,0.0,981.2825992220709,237.54282952115477,0.0,0.0,0.0,0.0,0.0,120.76664074550769,231.83403974323767,0.0,0.0,0.0,0.0,0.0,542.4938408206103,8.557351011449672,0.0,0.0,0.0,0.0,0.0,90.9315687087248,119.67272211151337,0.0,0.0,0.0,0.0,0.0,8.068861291563337,114.53821599712667,0.0,0.0,0.0,0.0,0.0,31.450974160401167,500.4881760811271,0.0,0.0,0.0,0.0,0.0,98.82480422991397,717.0708785627041,0.0,0.0,0.0,0.0,0.0,807.2512678857541,150.6887317543755,0.0,0.0,0.0,0.0,0.0,88.83333741610778
2,26.94024234468043,7.809710762165978,0.0,0.0,0.0,0.0,0.0,4.2718915140288996,0.0,0.0,0.0,0.0,0.0,7.824636236783556,5.735309228537982,0.0,0.0,0.0,0.0,0.0,12.014246629173213,1.9508155215099698,0.0,0.0,0.0,0.0,0.0,4.7883122641643725,235.12246723532962,0.0,0.0,0.0,0.0,0.0,229.1610800437159,10.271092417982343,0.0,0.0,0.0,0.0,0.0,7.591491801443089,341.53203413471783,0.0,0.0,0.0,0.0,0.0,252.22672872547693,939.8331119551219,0.0,0.0,0.0,0.0,0.0,441.26726768063696,304.7904314805833,0.0,0.0,0.0,0.0,0.0,268.1264379179813,137.01235218463543,0.0,0.0,0.0,0.0,0.0,57.03924078060156,209.66559018532598,0.0,0.0,0.0,0.0,0.0,238.38197935323427,17.787526001774296,0.0,0.0,0.0,0.0,0.0,340.9705878948291,24.427538756552288,0.0,0.0,0.0,0.0,0.0,8.651983040064986,105.64701436123093,0.0,0.0,0.0,0.0,0.0,44.76051773019628,242.9856257409173,0.0,0.0,0.0,0.0,0.0,301.13875281911334,377.5069953815396,0.0,0.0,0.0,0.0,0.0,255.5671582001838,92.6868798295449,0.0,0.0,0.0,0.0,0.0,125.1979645787956
3,7.039749379529379,7.2470837150767355,0.0,0.0,0.0,0.0,0.0,5.070054410686632,0.0,0.0,0.0,0.0,0.0,18.06300851441443,5.685297957003372,0.0,0.0,0.0,0.0,0.0,10.437934315414884,1.0316844174591036,0.0,0.0,0.0,0.0,0.0,25.166795383415227,161.904940008542,0.0,0.0,0.0,0.0,0.0,260.3931793793772,11.73272908713878,0.0,0.0,0.0,0.0,0.0,3.250857587222305,296.35121812716693,0.0,0.0,0.0,0.0,0.0,33.80583880363348,521.9617552519517,0.0,0.0,0.0,0.0,0.0,1630.939754183648,132.93360770582822,0.0,0.0,0.0,0.0,0.0,20.60415810265922,128.35942483806937,0.0,0.0,0.0,0.0,0.0,91.77318919282442,204.2205856661489,0.0,0.0,0.0,0.0,0.0,217.07935773432658,40.521885626972185,0.0,0.0,0.0,0.0,0.0,135.2012016379497,23.99211509854281,0.0,0.0,0.0,0.0,0.0,86.7006744202542,76.4668454658713,0.0,0.0,0.0,0.0,0.0,156.14473682821082,323.01523406941,0.0,0.0,0.0,0.0,0.0,227.73951669315977,201.8459071360304,0.0,0.0,0.0,0.0,0.0,263.3416401951528,86.94310852565995,0.0,0.0,0.0,0.0,0.0,27.29385689073453
4,9.206809531174015,7.358040720490118,0.0,0.0,0.0,0.0,0.0,6.7579503648720705,0.0,0.0,0.0,0.0,0.0,8.76206549563042,7.881438120180801,0.0,0.0,0.0,0.0,0.0,0.8468673352737852,9.507184426801988,0.0,0.0,0.0,0.0,0.0,4.364160055836802,118.15096441669996,0.0,0.0,0.0,0.0,0.0,287.643673052445,26.946338948032267,0.0,0.0,0.0,0.0,0.0,27.216590491823307,261.41902342408935,0.0,0.0,0.0,0.0,0.0,1.5430858339102476,210.30772679351455,0.0,0.0,0.0,0.0,0.0,220.93906586579948,109.2431979508928,0.0,0.0,0.0,0.0,0.0,1.7810664163949708,66.14851006752484,0.0,0.0,0.0,0.0,0.0,67.6155537459143,236.56626992508578,0.0,0.0,0.0,0.0,0.0,204.24524810917453,92.63646574911728,0.0,0.0,0.0,0.0,0.0,63.84827666999139,18.729308053235034,0.0,0.0,0.0,0.0,0.0,11.208618801629783,77.2888782995737,0.0,0.0,0.0,0.0,0.0,85.02485353088284,286.45367877547415,0.0,0.0,0.0,0.0,0.0,130.00693228172145,205.84343923008473,0.0,0.0,0.0,0.0,0.0,58.93730684331665,51.38204249988274,0.0,0.0,0.0,0.0,0.0,69.64790318902399
5,15.136981614313468,13.586031724146926,0.0,0.0,0.0,0.0,0.0,6.2283288808672905,0.0,0.0,0.0,0.0,0.0,16.45693898724487,6.2028168033131665,0.0,0.0,0.0,0.0,0.0,1.1366690030655158,4.430345252297551,0.0,0.0,0.0,0.0,0.0,4.550585833129524,143.7735713312255,0.0,0.0,0.0,0.0,0.0,290.2527357086414,15.883348453896364,0.0,0.0,0.0,0.0,0.0,14.650167988280288,290.3970990201506,0.0,0.0,0.0,0.0,0.0,22.772427195719168,104.35831565003748,0.0,0.0,0.0,0.0,0.0,243.42128092348713,132.15714106186806,0.0,0.0,0.0,0.0,0.0,60.71935840199761,104.36518001327863,0.0,0.0,0.0,0.0,0.0,118.93335141461992,183.55351627181096,0.0,0.0,0.0,0.0,0.0,268.7553073239181,33.23157360729527,0.0,0.0,0.0,0.0,0.0,155.89972773130228,23.07641318756368,0.0,0.0,0.0,0.0,0.0,12.149671397876988,177.06973616087873,0.0,0.0,0.0,0.0,0.0,160.35700034481366,178.1103899681393,0.0,0.0,0.0,0.0,0.0,110.05196367637066,157.33922838195934,0.0,0.0,0.0,0.0,0.0,200.13201826546808,24.38067937913991,0.0,0.0,0.0,0.0,0.0,34.09498978119648
6,5.78741461162661,10.510400208973188,0.0,0.0,0.0,0.0,0.0,5.163288068192025,0.0,0.0,0.0,0.0,0.0,5.947415392579128,8.662486240441368,0.0,0.0,0.0,0.0,0.0,1.784964591408483,5.5023245876665845,0.0,0.0,0.0,0.0,0.0,1.8813210425066076,89.59662013251811,0.0,0.0,0.0,0.0,0.0,98.75555581235537,32.35767293373257,0.0,0.0,0.0,0.0,0.0,37.85934053594188,249.85673254687146,0.0,0.0,0.0,0.0,0.0,12.362302957054068,73.32361722878268,0.0,0.0,0.0,0.0,0.0,1.7799057755666026,84.42575177526116,0.0,0.0,0.0,0.0,0.0,15.75946580539088,67.04525982022349,0.0,0.0,0.0,0.0,0.0,84.91129952854453,192.43597444834828,0.0,0.0,0.0,0.0,0.0,104.46555592556739,36.49026667948332,0.0,0.0,0.0,0.0,0.0,66.88562510355644,21.497391957183037,0.0,0.0,0.0,0.0,0.0,14.694441239196152,91.28412018072176,0.0,0.0,0.0,0.0,0.0,66.95862393368222,127.1414143817062,0.0,0.0,0.0,0.0,0.0,133.77508849912056,164.81880726465752,0.0,0.0,0.0,0.0,0.0,162.82089010492052,12.583101497185806,0.0,0.0,0.0,0.0,0.0,83.966391899578
7,23.176473699952336,7.5137907561205814,0.0,0.0,0.0,0.0,0.0,11.189137324114087,0.0,0.0,0.0,0.0,0.0,1.3333120027692424,5.104709013842891,0.0,0.0,0.0,0.0,0.0,1.9471442910298542,14.093252701643495,0.0,0.0,0.0,0.0,0.0,14.747011648011556,105.10987446768895,0.0,0.0,0.0,0.0,0.0,64.90080975866505,13.725494040763325,0.0,0.0,0.0,0.0,0.0,2.87368116861279,242.90476722286692,0.0,0.0,0.0,0.0,0.0,77.18415037838668,185.21558704462524,0.0,0.0,0.0,0.0,0.0,36.46089700755232,151.06009619672588,0.0,0.0,0.0,0.0,0.0,93.85861136656676,149.94433553951265,0.0,0.0,0.0,0.0,0.0,90.45895469955072,138.21495147795133,0.0,0.0,0.0,0.0,0.0,102.56520079405436,37.75993786390809,0.0,0.0,0.0,0.0,0.0,79.43777663875451,65.8261517165383,0.0,0.0,0.0,0.0,0.0,18.94156930345768,118.98024511128963,0.0,0.0,0.0,0.0,0.0,100.65952923828662,340.8252373559017,0.0,0.0,0.0,0.0,0.0,65.75299457098984,227.40327038846254,0.0,0.0,0.0,0.0,0.0,131.72625710870403,16.242994785625726,0.0,0.0,0.0,0.0,0.0,21.498189508315843
8,4.951658884821781,10.658725321669472,0.0,0.0,0.0,0.0,0.0,5.343341243373877,0.0,0.0,0.0,0.0,0.0,3.4571276531215602,9.15325526658644,0.0,0.0,0.0,0.0,0.0,2.373578357154972,7.484387552525711,0.0,0.0,0.0,0.0,0.0,7.869889056728326,118.01091546290786,0.0,0.0,0.0,0.0,0.0,343.7023893452805,20.088420353371273,0.0,0.0,0.0,0.0,0.0,106.47522834620034,164.91600621768566,0.0,0.0,0.0,0.0,0.0,13.63632473469043,95.89211899066065,0.0,0.0,0.0,0.0,0.0,2.3502031709006848,70.09126941222539,0.0,0.0,0.0,0.0,0.0,40.19786942185953,73.82193197443316,0.0,0.0,0.0,0.0,0.0,14.23063939178552,126.25591387091562,0.0,0.0,0.0,0.0,0.0,160.62199682463603,44.25669177428574,0.0,0.0,0.0,0.0,0.0,56.812168615944714,24.20985838500303,0.0,0.0,0.0,0.0,0.0,24.28567367442083,72.54771705816745,0.0,0.0,0.0,0.0,0.0,34.19764416575866,175.6713432733082,0.0,0.0,0.0,0.0,0.0,53.869641811579754,145.16949471149286,0.0,0.0,0.0,0.0,0.0,189.78333980518104,72.5654671056111,0.0,0.0,0.0,0.0,0.0,17.575733041919047
