,BIP,BIP,BIP,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6741729933857504,0.08245253972657292,67.74193548387096,0.10524200072995216,42.857142857142854,0.9110724784095781
1,0.8480934970144376,0.07572853130406444,67.74193548387096,0.09789602825872855,57.14285714285714,0.6641988642486784
2,0.2752964715868113,0.07569881680436266,67.74193548387096,0.1087285008363194,42.857142857142854,0.6431168466731276
3,0.49786738434049815,0.07476350457622291,67.74193548387096,0.09885569783851575,50.0,0.7132789177638124
4,0.5392800333715636,0.07293433644965398,67.74193548387096,0.09409282744128385,57.14285714285714,0.6447243154932785
5,0.5546229199953945,0.07511594311779754,67.74193548387096,0.0910204468318551,64.28571428571429,0.585104038208794
6,0.12487130561249939,0.10371641882727986,67.74193548387096,0.2406032355722039,42.857142857142854,0.5358199814866975
7,0.4330117753293535,0.070545174914237,70.96774193548387,0.08432057117636062,71.42857142857143,0.22167557433098764
8,0.11113600106060739,0.07430208916496167,70.96774193548387,0.10235759087912609,71.42857142857143,0.9655413230223314
9,1.3555911180437619,0.12675011500190145,67.74193548387096,0.1865339456882503,57.14285714285714,1.041745806879682
10,0.05406106694525389,0.08599410500683348,67.74193548387096,0.14905477382138935,50.0,0.29618864901476827
11,0.03299262614958747,0.08338808333037295,74.19354838709677,0.15358412040101926,64.28571428571429,0.1946221985683576
12,0.2615845246651346,0.06535393656858965,80.64516129032258,0.06621426303753394,71.42857142857143,0.288751850570883
13,0.3696529227956567,0.09845051317550169,74.19354838709677,0.07418643933920943,71.42857142857143,0.10095108470361829
14,0.14692839165410884,0.09571386848625936,64.51612903225806,0.11954467499270963,78.57142857142857,0.01785487301346298
15,0.9885990952566998,0.10544091838653921,64.51612903225806,0.09353833712810146,71.42857142857143,0.007642827590678867
16,0.001399967807053133,0.17282173209134075,67.74193548387096,0.4915466348565567,50.0,0.00027987474758520847
17,0.0016151883718934442,0.1838274306483096,70.96774193548387,0.29634509421914046,64.28571428571429,0.002394768288726505
18,0.05081282444045051,0.11961248168536713,83.87096774193549,0.3494586243844378,64.28571428571429,0.0005500128480806133
19,0.02002180387921004,0.2877560770875866,48.38709677419355,0.20239537588657006,64.28571428571429,0.39892377873778295
20,0.271411736060932,0.14930057581294442,74.19354838709677,0.3557355087098081,64.28571428571429,1.1054434157564939
21,0.0009727169136799279,0.11246534409732846,64.51612903225806,0.2020845078328308,78.57142857142857,0.024679047424703407
22,0.3796679550921738,0.22672846818898365,70.96774193548387,0.5399449920438759,64.28571428571429,0.0012190129524547655
23,0.007138637389628166,0.11007351383391326,80.64516129032258,0.2063992315403407,71.42857142857143,0.0003470629492780196
24,0.002459173659054957,0.1308557662332423,80.64516129032258,0.36841948232771643,71.42857142857143,0.0002278616601693232
25,0.001457727815272914,0.14442096068562957,80.64516129032258,0.2689693410483613,64.28571428571429,0.00020271725238940133
26,0.0021905722636386973,0.15152838099166083,83.87096774193549,0.23628091269235865,71.42857142857143,0.0012385656373254217
27,1.2698842558032706,0.1536763282077382,74.19354838709677,0.2632021220599485,64.28571428571429,0.0003317611371261635
28,0.005991087798550394,0.22100601523705174,77.41935483870968,0.7735948942541303,50.0,1.5414008204827194e-05
29,0.002211615327558217,0.13305097459743498,83.87096774193549,0.2679173030990198,71.42857142857143,0.00021775297441744776
30,0.0012152042364586757,0.15675832002523954,83.87096774193549,0.4214373819443799,71.42857142857143,0.0005904034455977476
31,0.0005711437442147456,0.17882306164362707,83.87096774193549,0.3031033754166029,71.42857142857143,2.4574852980261733e-06
32,9.072435798086217e-06,0.26538409247389333,77.41935483870968,0.5632552736702983,71.42857142857143,1.7060903659904339e-06
33,4.924350796217466e-05,0.24838401668143387,80.64516129032258,0.6204381157413389,71.42857142857143,0.09043503118834037
34,9.490732007772999e-05,0.2130268451518853,80.64516129032258,0.2876535345568902,71.42857142857143,1.5910519787523041e-06
35,0.043862418952966525,0.28103050064239926,58.06451612903226,0.26818542098187675,71.42857142857143,0.009838442007603565
36,0.00038028838295679274,0.2567077348682191,77.41935483870968,0.3526580130325763,78.57142857142857,9.45748965748824e-05
37,0.0002188263748251829,0.2327329918241578,80.64516129032258,0.40262228619887985,78.57142857142857,0.04798968223778306
38,2.6671969109810398e-05,0.25038815686717786,80.64516129032258,0.4210550389053168,64.28571428571429,1.1910621346366685e-06
39,2.919877187101161e-05,0.2351673742900802,80.64516129032258,0.37845227645327345,64.28571428571429,5.160254891846575e-06
40,2.3068669823868558e-05,0.2513022021012812,80.64516129032258,0.4341090589734692,64.28571428571429,3.27739190846711e-05
41,9.105815865014702e-06,0.25690233824719344,80.64516129032258,0.4349829188862407,64.28571428571429,3.747691014912248e-05
42,3.3041796462591935e-06,0.251923341075735,80.64516129032258,0.4563709650010324,64.28571428571429,7.388121507753989e-06
43,8.598937121204458e-05,0.25823366334558817,80.64516129032258,0.45831459099222255,64.28571428571429,2.021887805094961e-06
44,1.6849684104448095e-05,0.260006137765783,80.64516129032258,0.5031478120412479,64.28571428571429,5.204283022979853e-06
45,3.253475293096849e-06,0.2642513415822511,80.64516129032258,0.4262730481626685,64.28571428571429,2.1608860832179055e-05
46,1.6219720853535292e-05,0.25605427185356716,80.64516129032258,0.4758526677084726,64.28571428571429,7.825118733242448e-06
47,9.694742019924977e-06,0.2685107580825669,80.64516129032258,0.4067478525900271,64.28571428571429,1.9838174114989635e-06
48,7.977223103579395e-06,0.2654877336854934,80.64516129032258,0.47089796946182894,64.28571428571429,8.642054745081791e-07
49,5.703551179928496e-06,0.2787645057041586,80.64516129032258,0.5136251713700015,64.28571428571429,1.8518819511245395e-05
50,7.225198016330905e-06,0.2618685715688162,80.64516129032258,0.43496034198644223,64.28571428571429,3.72709065380869e-07
51,1.073288966805033e-05,0.26549619221426385,80.64516129032258,0.45018805286044256,64.28571428571429,5.330356960747678e-07
52,6.266225370606743e-06,0.26496444318385853,80.64516129032258,0.46744210885861853,64.28571428571429,2.153872125772279e-06
53,3.1016304119313373e-05,0.2607729155140245,80.64516129032258,0.48154206211762346,64.28571428571429,8.886553090329648e-07
54,1.8814808770285257e-05,0.26107336517456947,80.64516129032258,0.46305508300031917,64.28571428571429,7.805500252652712e-07
55,3.954274467025129e-06,0.2791232860679031,80.64516129032258,0.4563454950892414,64.28571428571429,1.1347875761478578e-06
56,3.090690968366407e-06,0.28517599745688443,80.64516129032258,0.4803300829566074,64.28571428571429,3.3739183466226567e-06
57,6.192912008146538e-05,0.27843199015450204,80.64516129032258,0.43644150663885856,64.28571428571429,8.556162800902715e-07
58,8.29140081913306e-06,0.27163830781478954,80.64516129032258,0.4524070979126446,64.28571428571429,2.6681373387537764e-06
59,4.5610298687955126e-06,0.2810242098969623,80.64516129032258,0.4625159969214104,64.28571428571429,1.5021574693589903e-06
60,6.6596076595900005e-06,0.2657046719476193,80.64516129032258,0.41353192719020015,64.28571428571429,3.096586978748043e-07
61,1.4458575498920731e-05,0.2737090428685927,80.64516129032258,0.5287725849450421,64.28571428571429,1.4287273778082045e-05
62,1.0648502033993252e-05,0.2793310764824053,80.64516129032258,0.48002666424281637,64.28571428571429,2.6340664846035517e-07
63,1.1615433596266073e-05,0.28989075430834005,80.64516129032258,0.46052809010316903,64.28571428571429,8.189126250132438e-06
64,9.027238500925513e-06,0.2835427809761143,80.64516129032258,0.47187286872174666,64.28571428571429,7.227884451972518e-07
65,2.448533800093318e-06,0.272718045990556,80.64516129032258,0.49352380059175766,64.28571428571429,1.1982657984095758e-05
66,4.038744014604575e-07,0.2807863543185201,80.64516129032258,0.5594416005403319,64.28571428571429,3.1214657568432016e-07
67,6.154996612166683e-06,0.2964918377587086,80.64516129032258,0.48127746047308434,64.28571428571429,1.4509413345639124e-06
