,UCLA_DS1,UCLA_DS1,UCLA_DS1
,Loss/train,Loss/test,Accuracy/test
0,434.3410215692631,37.96388009769142,0.0
1,303.87238480534273,39.04226278863235,0.0
2,175.53337107415766,25.122323992632744,0.0
3,115.30024862425483,20.99575375761891,0.0
4,40.63507736666551,15.344412875987626,0.0
5,383.6635078863807,22.180456203081587,0.0
6,23.832252393179882,15.034390889959417,0.0
7,30.261486741851694,13.803003418665552,0.0
8,97.47549754223739,11.9933925522808,0.0
9,29.208555958262448,11.256632864251289,0.0
10,22.561121112952794,11.822466447727544,0.0
11,8.253888143100603,12.258216358233431,0.0
12,48.09881502359403,12.288652090930725,0.0
13,5.024861212751023,9.627591466706821,0.0
14,3.505539266687842,12.586022698493743,0.0
15,4.698538403286972,9.958329419942215,0.0
16,20.93854075992682,15.634739884470928,0.0
17,0.3784552310535698,14.549842515553044,0.0
18,43.39608799465031,10.998915215369824,0.0
19,68.3050327468951,13.857211070324219,0.0
20,7.842292373772211,10.533438514904992,0.0
21,3.756122102419629,12.726846351960981,0.0
22,2.5325502190030305,9.69804640734279,0.0
23,143.9712672276301,25.723842612096735,0.0
24,44.191301801436055,15.466589953384133,0.0
25,9.252774903892657,17.612177414061758,0.0
26,8.85240508591356,11.451190989473858,0.0
27,27.626463192595853,9.853466492494912,0.0
28,4.372760711363791,15.261242766085184,0.0
29,19.16638226865183,11.424928498976055,0.0
30,3.5256867557511207,13.98024837744515,0.0
31,0.565703869238752,10.443424174066685,0.0
32,3.196401550814242,15.299960657028198,0.0
33,49.03329229231207,14.906628948124387,0.0
34,8.550987056400631,16.555577813589718,0.0
35,8.955109052605332,11.150934299481241,0.0
36,6.907389562522055,13.1526345376147,0.0
37,4.71751598402368,14.957297330223906,0.0
38,10.11008169267673,10.110195234808938,0.0
39,1.0162247150961905,11.159802034606836,0.0
40,4.333152251693423,11.913511984675923,0.0
41,1.053011561010943,10.590621016001501,0.0
42,2.2322548885081868,11.128517804487245,0.0
43,8.184183045891707,11.403810034717555,0.0
44,5.38091778316879,10.9286986866833,0.0
45,1.8479919047302227,11.386992427629954,0.0
46,2.8896584403626275,10.373769102588893,0.0
47,1.812695519981691,10.118996219298134,0.0
48,1.2562189758205482,15.509743276535525,0.0
49,0.6830242657740772,11.298941009083785,0.0
50,4.425269599683143,11.074907893812927,0.0
51,0.8401091257178274,11.294276540807385,0.0
52,4.198051878705541,10.659694029011083,0.0
53,3.677510380116398,15.20982298243058,0.0
54,2.25820772194295,11.447461026833635,0.0
55,14.85214381229443,15.125048197597309,0.0
56,1.1355127701090864,10.705638594495872,0.0
57,13.039120647187282,17.402470773307144,0.0
58,0.48387742044944,18.964454223955794,0.0
59,1.631113957182853,10.267540598193667,0.0
60,0.6558536356925574,15.69718561296976,0.0
61,0.3201484244508536,10.259872093542048,0.0
62,3.4315531260339163,11.004282494528942,0.0
63,5.891875030857513,15.955883728505114,0.0
64,0.12671810149554397,14.104618753973071,0.0
65,33.40484654879676,11.8783506547614,0.0
66,7.689712708868034,13.991876584595131,0.0
67,5.458258387006743,12.192459728423133,0.0
68,0.7871074455760395,10.563653737279452,0.0
69,0.23901868075915347,10.53852765936464,0.0
70,2.0000652828166454,10.485171571829136,0.0
71,1.466535886783295,11.121547384566536,0.0
72,1.5557854498645078,13.757716879829568,0.0
73,4.077101529862476,10.541077587196256,0.0
74,0.6886423515621823,16.99522610885783,0.0
75,0.8458987577863447,14.685745965593888,0.0
76,18.056460684722087,9.940007752948116,0.0
77,1.0571575155742954,11.237740120891182,0.0
78,1.4998446154098737,11.255730056319782,0.0
79,0.7090791910953129,10.91644116940482,0.0
80,3.3462862877992348,11.737968540348431,0.0
81,1.2571626437856154,11.279232492323706,0.0
82,5.172983264311851,11.198589294515008,0.0
83,0.44307109577312404,13.48133242214575,0.0
84,0.4101392152231839,11.019594308102148,0.0
85,3.4207280351075826,14.413771226766485,0.0
86,0.2926893720491331,10.08191210892834,0.0
87,7.404597094616366,11.462219785530054,0.0
88,0.044057321596849636,10.701550058447088,0.0
89,3.575193007237931,12.294226615045275,0.0
90,0.4889569019909945,12.245399795414228,0.0
91,5.943284945958777,15.774189885029482,0.0
92,1.203673425336037,14.57879954315463,0.0
93,2.6921968122485858,18.041957038148258,0.0
94,1.6147765812073391,10.97504729898482,0.0
95,0.14628780546214804,10.966236409278531,0.0
96,2.459906965953682,11.452135712958858,0.0
97,3.6213777523787942,10.516987127539608,0.0
98,0.22496686360228701,10.414235216467919,0.0
99,0.48241736542332014,10.828072405168198,0.0
