,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,799.2611917622248,270.27475808187853,0.0,0.0,0.0,0.0,0.0,22.054435257774344,0.0,0.0,0.0,0.0,0.0,62.51179463651548,4.46603826903837,0.0,0.0,0.0,0.0,0.0,43.77763984064854,8.978310556670294,0.0,0.0,0.0,0.0,0.0,153.33807963606665,6.820080516190144,0.0,0.0,0.0,0.0,0.0,52.04239784900175,243.67238835995866,0.0,0.0,0.0,0.0,0.0,1234.9601051957536,17.428216674917525,0.0,0.0,0.0,0.0,0.0,11.6982027225102,209.72417666897528,0.0,0.0,0.0,0.0,0.0,393.77497936349897,134.3638313328068,0.0,0.0,0.0,0.0,0.0,596.3072627225426,146.7838633452847,0.0,0.0,0.0,0.0,0.0,789.3523176852705,40.64866142484201,0.0,0.0,0.0,0.0,0.0,591.1244610747616,115.22453908897539,0.0,0.0,0.0,0.0,0.0,688.8096910589459,3.110540411185044,0.0,0.0,0.0,0.0,0.0,66.55553430508542,69.81266204413369,0.0,0.0,0.0,0.0,0.0,231.5440068993298,799.0265025934938,0.0,0.0,0.0,0.0,0.0,3892.8854056575656,761.985855710361,0.0,0.0,0.0,0.0,0.0,4897.31436922995,79.1769551741714,0.0,0.0,0.0,0.0,0.0,599.8757967945683
1,419.6253606026137,234.80597936552448,0.0,0.0,0.0,0.0,0.0,6.468908934653481,0.0,0.0,0.0,0.0,0.0,62.27310365946744,2.4645421674477412,0.0,0.0,0.0,0.0,0.0,17.43539025143613,2.430849615669909,0.0,0.0,0.0,0.0,0.0,42.42924147900585,0.8386955360420614,0.0,0.0,0.0,0.0,0.0,16.74362534701225,234.71013432951435,0.0,0.0,0.0,0.0,0.0,400.953017049325,17.175923782591607,0.0,0.0,0.0,0.0,0.0,42.785058970120474,102.58204138558015,0.0,0.0,0.0,0.0,0.0,320.2911356200757,288.93153227811644,0.0,0.0,0.0,0.0,0.0,801.3634577174623,148.93795851156983,0.0,0.0,0.0,0.0,0.0,986.4461911859586,23.144212464303823,0.0,0.0,0.0,0.0,0.0,257.7764495926661,91.65082459547068,0.0,0.0,0.0,0.0,0.0,1395.5787807374475,5.1807595571958815,0.0,0.0,0.0,0.0,0.0,12.868940838905173,29.720872121615038,0.0,0.0,0.0,0.0,0.0,331.40718101177794,662.7955507802292,0.0,0.0,0.0,0.0,0.0,2976.068662764098,569.8704255709538,0.0,0.0,0.0,0.0,0.0,3503.4845473126975,79.12714777429672,0.0,0.0,0.0,0.0,0.0,641.7634558365517
2,646.7365651365363,145.47972467058437,0.0,0.0,0.0,0.0,0.0,1.8280560158768155,0.0,0.0,0.0,0.0,0.0,14.452914997954268,1.1827287416117889,0.0,0.0,0.0,0.0,0.0,10.04446594833554,2.130743738910818,0.0,0.0,0.0,0.0,0.0,6.799638355147698,0.6886455837006076,0.0,0.0,0.0,0.0,0.0,12.709356074933092,179.15956611757713,0.0,0.0,0.0,0.0,0.0,1017.8818324813972,15.034605493321354,0.0,0.0,0.0,0.0,0.0,19.10698809069603,52.817498114219696,0.0,0.0,0.0,0.0,0.0,154.74766082967108,176.528861580225,0.0,0.0,0.0,0.0,0.0,1114.7756212004476,129.12865954012753,0.0,0.0,0.0,0.0,0.0,713.0200640097515,13.035487672662843,0.0,0.0,0.0,0.0,0.0,58.96365732942455,76.56596620390592,0.0,0.0,0.0,0.0,0.0,623.3590849942714,2.222040744112574,0.0,0.0,0.0,0.0,0.0,1.9886254688798521,23.238403189890068,0.0,0.0,0.0,0.0,0.0,53.57340199188818,561.6653546346898,0.0,0.0,0.0,0.0,0.0,2645.1151737201644,487.0227348837482,0.0,0.0,0.0,0.0,0.0,3130.0995240274506,79.0139583369903,0.0,0.0,0.0,0.0,0.0,416.94105327239396
3,650.531437258064,59.8749789632966,0.0,0.0,0.0,0.0,0.0,5.390330463398129,0.0,0.0,0.0,0.0,0.0,3.282670867207798,1.290124497428306,0.0,0.0,0.0,0.0,0.0,9.25596439013794,2.0996363897903656,0.0,0.0,0.0,0.0,0.0,15.615598182560195,1.1722152213651071,0.0,0.0,0.0,0.0,0.0,11.114738266801508,132.20091186714,0.0,0.0,0.0,0.0,0.0,1273.6012621568063,11.716734068029384,0.0,0.0,0.0,0.0,0.0,14.812623809287558,109.84771064053068,0.0,0.0,0.0,0.0,0.0,85.7132430204305,189.69228759874272,0.0,0.0,0.0,0.0,0.0,881.2259453671273,108.89603668478661,0.0,0.0,0.0,0.0,0.0,827.3608584546039,8.997096323862904,0.0,0.0,0.0,0.0,0.0,38.340027479973216,57.61988101605867,0.0,0.0,0.0,0.0,0.0,306.7324721071225,10.769350222360647,0.0,0.0,0.0,0.0,0.0,1.2536378647335962,18.295338865990136,0.0,0.0,0.0,0.0,0.0,70.62141212941718,411.5946546132917,0.0,0.0,0.0,0.0,0.0,1779.5670525699793,483.7301558776694,0.0,0.0,0.0,0.0,0.0,2367.824359924876,64.27811474089602,0.0,0.0,0.0,0.0,0.0,452.40919430124427
4,275.02069766959795,105.20418841432243,0.0,0.0,0.0,0.0,0.0,2.3355844059884294,0.0,0.0,0.0,0.0,0.0,22.296110826095887,0.6600445433115608,0.0,0.0,0.0,0.0,0.0,4.623857091784,1.918541027197402,0.0,0.0,0.0,0.0,0.0,2.3162881619340157,0.4871885330003276,0.0,0.0,0.0,0.0,0.0,7.351345423996691,97.6987763845622,0.0,0.0,0.0,0.0,0.0,427.59829746740724,7.921084981326925,0.0,0.0,0.0,0.0,0.0,9.019117989965123,22.699400525094333,0.0,0.0,0.0,0.0,0.0,245.09742438229156,339.31788376520393,0.0,0.0,0.0,0.0,0.0,953.1767931446767,75.59714240485678,0.0,0.0,0.0,0.0,0.0,488.3927759322587,11.746856560500664,0.0,0.0,0.0,0.0,0.0,57.43985109552723,36.01664601251108,0.0,0.0,0.0,0.0,0.0,31.55750842476856,4.965866445454219,0.0,0.0,0.0,0.0,0.0,15.805274490626713,11.147665395735775,0.0,0.0,0.0,0.0,0.0,4.466597517567985,344.4331641924899,0.0,0.0,0.0,0.0,0.0,1823.4424943866484,320.1280510086677,0.0,0.0,0.0,0.0,0.0,1882.4179488843433,30.770980477101162,0.0,0.0,0.0,0.0,0.0,219.74564215980809
5,241.22025242528386,49.39895209732572,0.0,0.0,0.0,0.0,0.0,1.5325399050292545,0.0,0.0,0.0,0.0,0.0,2.6921472214408353,0.5509274456134311,0.0,0.0,0.0,0.0,0.0,6.714315816961276,2.7494019813533357,0.0,0.0,0.0,0.0,0.0,8.202352965934555,0.34116683698278594,0.0,0.0,0.0,0.0,0.0,2.50307016304613,43.21386942233902,0.0,0.0,0.0,0.0,0.0,249.85437759935604,7.85697397004698,0.0,0.0,0.0,0.0,0.0,21.170589555903145,13.096691183241525,0.0,0.0,0.0,0.0,0.0,13.376802156276137,203.38118778173668,0.0,0.0,0.0,0.0,0.0,929.325335412761,44.6944907226333,0.0,0.0,0.0,0.0,0.0,204.6989708709551,17.205902928193083,0.0,0.0,0.0,0.0,0.0,90.62091737260107,22.065393980663607,0.0,0.0,0.0,0.0,0.0,85.85603019275048,3.5204348386781263,0.0,0.0,0.0,0.0,0.0,3.315709952294064,11.142301181674464,0.0,0.0,0.0,0.0,0.0,69.77655022618876,164.1506539220365,0.0,0.0,0.0,0.0,0.0,975.17507636812,156.73199884191664,0.0,0.0,0.0,0.0,0.0,1028.3909058836616,16.33267530391992,0.0,0.0,0.0,0.0,0.0,70.72214077251718
6,427.76938121251374,57.214038747609905,0.0,0.0,0.0,0.0,0.0,1.3188542397555734,0.0,0.0,0.0,0.0,0.0,3.2078123302465684,0.6501239480836422,0.0,0.0,0.0,0.0,0.0,3.4111214637598954,1.535415706823163,0.0,0.0,0.0,0.0,0.0,5.849384544909602,0.3740884839253599,0.0,0.0,0.0,0.0,0.0,5.233791829537744,45.96055497913121,0.0,0.0,0.0,0.0,0.0,168.40462270815186,7.921693176587015,0.0,0.0,0.0,0.0,0.0,77.64232790699108,27.934916705006604,0.0,0.0,0.0,0.0,0.0,0.2522852963599254,133.04881130711394,0.0,0.0,0.0,0.0,0.0,608.2946273241193,29.595759152287012,0.0,0.0,0.0,0.0,0.0,268.48090267806344,12.491341097673986,0.0,0.0,0.0,0.0,0.0,63.59468494011934,23.34962992081973,0.0,0.0,0.0,0.0,0.0,314.9770771542504,4.033211576574335,0.0,0.0,0.0,0.0,0.0,10.30942039824355,10.123381428613962,0.0,0.0,0.0,0.0,0.0,10.317919453933891,125.47586171249682,0.0,0.0,0.0,0.0,0.0,640.3397763398933,92.3821131056207,0.0,0.0,0.0,0.0,0.0,602.4600731811328,21.23961589576232,0.0,0.0,0.0,0.0,0.0,96.34631667237639
7,226.01221343113977,37.57164088016992,0.0,0.0,0.0,0.0,0.0,0.9774709524204664,0.0,0.0,0.0,0.0,0.0,1.4415260249050441,0.4356059785713006,0.0,0.0,0.0,0.0,0.0,1.8828292596707026,1.0070596984427587,0.0,0.0,0.0,0.0,0.0,5.113859546698203,1.6913154065957037,0.0,0.0,0.0,0.0,0.0,24.67968712264301,54.35133905301902,0.0,0.0,0.0,0.0,0.0,267.1282468295709,7.942948529946692,0.0,0.0,0.0,0.0,0.0,55.67235741655529,24.554046427424552,0.0,0.0,0.0,0.0,0.0,0.16340311365826712,50.36801980955806,0.0,0.0,0.0,0.0,0.0,416.1804729298178,10.453453955316748,0.0,0.0,0.0,0.0,0.0,80.8697651933523,11.355457578543636,0.0,0.0,0.0,0.0,0.0,116.47042469978152,20.19705455845166,0.0,0.0,0.0,0.0,0.0,47.92887842964207,6.745912411839886,0.0,0.0,0.0,0.0,0.0,44.440818234798115,10.850789214397432,0.0,0.0,0.0,0.0,0.0,53.03318647680424,33.51481631686717,0.0,0.0,0.0,0.0,0.0,80.2560477825975,36.43503969572505,0.0,0.0,0.0,0.0,0.0,180.19044581076525,18.39424152312065,0.0,0.0,0.0,0.0,0.0,68.58893355825128
8,126.32211448363061,51.23702636087118,0.0,0.0,0.0,0.0,0.0,0.6068862564227037,0.0,0.0,0.0,0.0,0.0,8.146011140193785,0.954445445005689,0.0,0.0,0.0,0.0,0.0,3.467382680733504,1.7324469744051152,0.0,0.0,0.0,0.0,0.0,27.25766487314951,0.4753709075469395,0.0,0.0,0.0,0.0,0.0,8.691446046396132,44.0376192394289,0.0,0.0,0.0,0.0,0.0,240.74777752385287,6.952490867334893,0.0,0.0,0.0,0.0,0.0,5.319909019836049,14.575920744869045,0.0,0.0,0.0,0.0,0.0,214.86568230416717,23.5614673565524,0.0,0.0,0.0,0.0,0.0,232.06841075415065,15.48984298190698,0.0,0.0,0.0,0.0,0.0,133.98024815699185,11.238766024418306,0.0,0.0,0.0,0.0,0.0,66.28531387452806,18.57424434689073,0.0,0.0,0.0,0.0,0.0,225.76066063010364,5.435773001554177,0.0,0.0,0.0,0.0,0.0,0.7707223074127738,8.12074217486886,0.0,0.0,0.0,0.0,0.0,98.42090101821744,23.24915826160994,0.0,0.0,0.0,0.0,0.0,304.8620115492479,30.612334613205622,0.0,0.0,0.0,0.0,0.0,213.35663742369564,11.874486726110119,0.0,0.0,0.0,0.0,0.0,97.766434717601
