,SZ,SZ,SZ,DEL16p11_2,DEL16p11_2,DEL16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.42132185436833647,0.08278557227113928,61.111111111111114,0.10493097629426149,51.85185185185185,0.5894324977748124
1,0.6293462628721864,0.12431276144281621,56.34920634920635,0.16839791784445368,59.25925925925925,0.5281804373953005
2,0.1782372353841493,0.08973824058599018,65.87301587301587,0.15587237075677496,66.66666666666666,0.10439882642945439
3,0.19062517704262044,0.09062385886818881,69.84126984126983,0.14755141341708292,66.66666666666666,0.028237224436600268
4,0.05558818401852557,0.1107804388321658,66.66666666666666,0.15797160532511978,62.96296296296296,0.13233052428689035
5,0.00815205348813469,0.11247541874289797,68.25396825396825,0.13981202798898507,59.25925925925925,0.000350954801291815
6,0.05639004210675677,0.11220661842270727,71.42857142857143,0.17423533985717624,62.96296296296296,0.0040629544523979235
7,0.25746314588110336,0.1497429953901523,70.63492063492063,0.19692865544708096,66.66666666666666,0.0021868258977950352
8,0.030556689469783908,0.18637767581327994,69.04761904761905,0.17364046702583047,66.66666666666666,0.011212143869717696
9,0.005285357711246284,0.16888188008785351,69.04761904761905,0.16601484344148149,62.96296296296296,0.002435870898173666
10,0.004125790286978192,0.17022671862397024,70.63492063492063,0.1922073610488351,62.96296296296296,0.0009058411950003244
11,0.00017450550548585476,0.2027580707895148,69.84126984126983,0.2189429452799276,59.25925925925925,0.000709628783041496
12,0.0003294166382814401,0.22519855030584393,68.25396825396825,0.2051138903666817,66.66666666666666,0.0010090105800938081
13,0.0004480777844140126,0.19773607478164418,70.63492063492063,0.2007464673285451,70.37037037037037,0.00017620460977286025
14,0.0005800304340120803,0.21351044704128364,69.84126984126983,0.2250887629288787,66.66666666666666,0.0005988711609248772
15,0.00044403591530538586,0.2077206712607533,72.22222222222221,0.25902729543020275,66.66666666666666,0.00034508358541247006
16,0.000640999683991023,0.2101889909973303,72.22222222222221,0.24944957689700648,66.66666666666666,0.0004688996605668014
