,HSJ,HSJ,HSJ
,Loss/train,Loss/test,Accuracy/test
0,0.6907136539311862,0.08633213198060186,62.5
1,0.696318083246077,0.08601449716493591,62.5
2,0.6858859562284886,0.08607097776876696,62.5
3,0.6855749967504907,0.08601506033491771,62.5
4,0.6846774310417107,0.08585688852091278,62.5
5,0.6895224567257682,0.08559981481030268,62.5
6,0.6696860773958487,0.0852854667812569,62.5
7,0.6920146723646214,0.08483079098067803,62.5
8,0.6730183108868962,0.08430316105701294,62.5
9,0.5955222170973693,0.09060666082754695,62.5
10,0.6293478757800317,0.08504445493481325,62.5
11,0.8989872421537394,0.0907922363355122,62.5
12,0.5549385619169288,0.08610765290834803,62.5
13,0.6045182963595115,0.08664710109763277,62.5
14,0.2806519886259404,0.09262074696148384,62.5
15,0.633422003487855,0.08950920703868032,62.5
16,0.20136217699464914,0.12677991649939702,62.5
17,0.929078304613206,0.13659477606392492,62.5
18,0.48026976550206646,0.0886660536163279,62.5
19,0.38038311971851524,0.1663447039526792,62.5
20,0.5535264375822756,0.11952076752045254,62.5
21,0.5310712619450771,0.12602839706084112,62.5
22,0.4018474580588657,0.12716629038578592,62.5
23,0.3173306767158528,0.21188159987029392,62.5
24,0.3855099366807518,0.2445737538200285,62.5
25,0.5127921316225132,0.10922947329391372,62.5
26,0.34072380480384734,0.1827056730905658,62.5
27,0.39558322863361,0.14258653202907304,62.5
28,0.34327072671904296,0.1314058688319461,62.5
29,0.3210234877045699,0.2710072719563528,62.5
30,0.15366495514279843,0.20967917197581026,62.5
31,0.18971842841726325,0.21770202954612108,62.5
32,0.04291370461406442,0.2028845263943907,25.0
33,0.00389030122377522,0.2872531268737959,50.0
34,0.2456237380352195,0.2503955965431722,50.0
35,0.02108230980788265,0.25738092344547114,37.5
36,0.0011976723238616824,0.26838993576118697,37.5
37,0.0009017711398052155,0.27763181738553433,37.5
38,0.00036320648716416717,0.30371537637866214,50.0
39,0.0007725749549653955,0.3162354882048503,50.0
40,0.0005789816762777335,0.30530922709990876,37.5
41,0.0003019312611427759,0.30297657161322755,37.5
42,0.0006443050055063572,0.30648133135664857,37.5
43,0.00011857669273861685,0.3131012219142334,37.5
44,0.00013548356904629757,0.3229111974101601,37.5
45,8.722026649564866e-05,0.3302160254236865,37.5
46,0.0001777793794242766,0.3316982628939219,37.5
47,0.00017796711570383677,0.33239115664422714,37.5
48,9.479200515680228e-05,0.3307265404228287,37.5
49,8.428116274441761e-05,0.3301710973306898,37.5
50,0.0001160130273250889,0.3308120860384399,37.5
51,0.00015940147031862965,0.3331604600667504,37.5
52,7.292122701340254e-05,0.3361677330867883,37.5
53,0.00014089233837632007,0.3389942192479108,37.5
54,0.00010327133691732984,0.34122457754209523,37.5
55,0.00011348232110326812,0.34325472183562505,37.5
56,0.00010705006058483119,0.3432335592219193,37.5
57,1.671020585987718e-05,0.34387342239659124,37.5
58,5.434385270158226e-05,0.345033507056312,37.5
59,4.606562940678482e-05,0.34645668448794165,37.5
60,8.608135222318327e-05,0.34755889913331584,37.5
61,3.9797662896177856e-05,0.34877706741617104,37.5
62,8.63833954100166e-05,0.3493417732663686,37.5
63,5.7726096220279556e-05,0.35059279554772493,37.5
64,4.640740249858288e-05,0.35238144178102604,37.5
65,6.802466745283822e-05,0.35379436882728516,37.5
66,9.35539773229239e-05,0.3541125315547048,37.5
67,0.00010264827974987649,0.3542521856193982,37.5
68,2.540021147167544e-05,0.3557462719347679,37.5
69,2.5630233967955653e-05,0.35701566344991875,37.5
70,6.147874445274364e-05,0.3587791757721316,37.5
71,6.372505288991972e-05,0.358839893461091,37.5
72,4.942015131051833e-05,0.360084681673886,37.5
73,8.239406676452052e-05,0.3621997882600506,37.5
74,6.744095802371286e-05,0.3618663191109227,37.5
75,2.355028830288606e-05,0.36150365088664294,37.5
76,3.0596089372315534e-05,0.36292170150495634,37.5
77,5.781870578165599e-05,0.36379935171350786,37.5
78,5.3260761875988874e-05,0.36480009249802936,37.5
79,2.778969380442341e-05,0.365729053188605,37.5
80,1.672604677302452e-05,0.3670162164293433,37.5
81,4.8998370707808994e-05,0.3690219592872568,37.5
82,6.95376291296395e-05,0.3693606102877287,37.5
83,3.436973309602261e-05,0.368513441639245,37.5
84,3.9728273130312356e-05,0.3697437889379572,37.5
85,4.058591593940497e-05,0.3716652083307977,37.5
86,3.7393066997383084e-05,0.3731017170728216,37.5
87,4.8709393050156194e-05,0.37395265830146496,37.5
88,1.8889187897395514e-05,0.37468089328714527,37.5
89,1.6131705799913528e-05,0.3751139578742954,37.5
90,3.3731149656112426e-05,0.37597532030892433,37.5
91,2.982244392811886e-05,0.3772394446338279,37.5
92,3.03865382045003e-05,0.3769640134953722,37.5
93,3.9251078110692475e-05,0.37814924841756853,37.5
94,4.0136724254675286e-05,0.3805393696012721,37.5
95,1.8736632865382324e-05,0.3810129107842396,37.5
96,2.162956983332071e-05,0.38117002219774,37.5
97,1.519778319505892e-05,0.38103843764808976,37.5
98,2.1700909285175823e-05,0.38211533136170334,37.5
99,3.3673024564137346e-05,0.3833133718331813,37.5
