,BIP,BIP,BIP,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6128930722072552,0.09048316037153471,58.06451612903226,0.09915457610993104,49.56521739130435,0.5391326027828747
1,0.9128798899401153,0.1040030451312879,51.61290322580645,0.15221375011096577,47.82608695652174,0.8652983854220798
2,0.7370099976212795,0.07431651689890025,64.51612903225806,0.09638796489919675,54.78260869565217,1.5204040332196986
3,0.051909582910784645,0.07615190894918128,70.96774193548387,0.09212806858180314,63.47826086956522,1.2619910964243064
4,0.44050749042871734,0.07059852863184862,67.74193548387096,0.10829023989246032,61.73913043478261,0.7631681285670905
5,0.20117893989543764,0.05286375047411433,70.96774193548387,0.09458548576729957,66.08695652173913,1.1745050756256201
6,0.6126681570621081,0.05084444045338721,80.64516129032258,0.11158963217055333,59.130434782608695,0.8557747304373876
7,0.44480244987402356,0.05010432291828284,70.96774193548387,0.10164097699544086,66.08695652173913,0.8179536708608495
8,0.4381477611799654,0.05135960137371955,83.87096774193549,0.12064567457582323,61.73913043478261,0.780183678392433
9,0.10309094635358018,0.056678238362026186,77.41935483870968,0.12209849174600303,61.73913043478261,0.8771869707338789
10,0.30555266173587176,0.04303636225107133,80.64516129032258,0.12691151712007662,62.60869565217392,0.3525139430669334
11,0.30066868156486143,0.055620656029287396,87.09677419354838,0.14993342030226714,54.78260869565217,1.7480325526958107
12,0.17850951187276198,0.11079877643223829,67.74193548387096,0.20162231993782806,61.73913043478261,1.008230497672005
13,0.012105310648098786,0.15803640916266565,51.61290322580645,0.23413697569548184,42.608695652173914,0.3521963316118792
14,0.33144539287099745,0.04918893766385721,77.41935483870968,0.12436147739743743,60.0,0.11042518238878118
15,0.3933338623974594,0.061959584523067227,83.87096774193549,0.16557322856074938,60.86956521739131,0.1365925477670072
16,1.4334619063733562,0.09006788484531947,70.96774193548387,0.20707408835500069,53.04347826086957,0.876215905738667
17,0.05771824228386766,0.03813441748271281,90.32258064516128,0.17451596815743886,59.130434782608695,1.3882144737101254
18,0.09115931866685749,0.046326651079347754,87.09677419354838,0.176471425572639,58.26086956521739,0.24231207875268274
19,0.32191399000021176,0.04207575906607833,83.87096774193549,0.19535620500503473,61.73913043478261,0.09198765446881188
20,0.19430109736250104,0.22898203212775645,45.16129032258064,0.35673949877023914,42.608695652173914,1.7071344574815879
21,0.005089075454210908,0.03483304465328813,90.32258064516128,0.1968509274734844,57.391304347826086,0.5211431991394908
22,0.006964227703784201,0.08234873018183676,70.96774193548387,0.25562112991683483,54.78260869565217,0.018598365653173025
23,0.0022754278458559933,0.05491189885098386,83.87096774193549,0.21750375781537198,60.0,1.6697085359462824
24,0.019940644562203038,0.04483305754180742,87.09677419354838,0.21062876393273464,57.391304347826086,0.05868278524549083
25,0.24774157028170007,0.04135511187658386,80.64516129032258,0.20846373826762385,61.73913043478261,0.35735817793598573
26,0.21616246733303754,0.14484055514243246,58.06451612903226,0.28697097021013,46.95652173913044,2.33319169485319
27,0.0129870964039564,0.04282961609160542,83.87096774193549,0.2101116892887304,60.0,0.2073620752243944
28,0.21209659232847308,0.04800099631059818,90.32258064516128,0.23029625177973967,57.391304347826086,0.050204655948188584
29,0.006841575160847439,0.03605299046430627,93.54838709677419,0.22534687975776094,57.391304347826086,1.3443487170182984
30,4.48862725074403e-05,0.07843090138366125,83.87096774193549,0.29255866159299043,57.391304347826086,2.063766357377598
31,0.004444090968013473,0.05187213073930137,90.32258064516128,0.2535170282538724,63.47826086956522,0.11545890678420374
32,0.01903956839259961,0.03964256155983024,90.32258064516128,0.3186444779843018,61.73913043478261,0.006591705578589206
33,0.09837734429825123,0.0425467613388526,87.09677419354838,0.2939721158340807,61.73913043478261,1.3110617545706975
34,0.19170237441138505,0.05501009649094956,93.54838709677419,0.2900782303059782,60.86956521739131,0.05970614973489195
35,0.0189503058387449,0.047628769714793094,87.09677419354838,0.2678187546582098,64.34782608695652,0.07920544776412991
36,0.14666997948040147,0.04984151546458982,87.09677419354838,0.27527512471416465,63.47826086956522,0.47112040458844096
37,0.024458448411918937,0.07312748466282422,90.32258064516128,0.33958727910962283,57.391304347826086,0.4351274919332034
38,0.015572551269827631,0.058513036177683046,96.7741935483871,0.31399589250350524,58.26086956521739,0.0030742230274807643
39,0.004345270810487166,0.12335908905413494,80.64516129032258,0.3765436498784975,66.08695652173913,0.008007747622625728
40,0.0027633383666114896,0.06837555365356081,90.32258064516128,0.3135747004185179,60.86956521739131,0.005689897628650786
41,0.014618554476005421,0.05631783609044024,90.32258064516128,0.34126111485572436,61.73913043478261,0.016965946630220403
42,0.001555255608195448,0.07907885199276618,87.09677419354838,0.3449258800845783,64.34782608695652,0.028224232771362063
43,9.392519176350624e-05,0.07327878765412027,96.7741935483871,0.35124619533810597,59.130434782608695,0.004811602335715013
44,0.019435318014684424,0.10223850076179533,87.09677419354838,0.3924347182393756,58.26086956521739,0.00023352721799060742
45,0.0010368451397648473,0.0775278963120673,90.32258064516128,0.3649575106665872,61.73913043478261,0.02707401853545092
46,0.0002526109586630158,0.0646849749113204,93.54838709677419,0.3856358396549757,60.86956521739131,0.007917248744633095
47,0.0002632124594446241,0.09308056553007872,90.32258064516128,0.4223754157288692,60.0,0.00020384682613929436
48,0.00022780763866987034,0.10177404007704062,90.32258064516128,0.4542221722778874,58.26086956521739,0.0008358815048949133
49,0.00016070055387837906,0.078657366766679,96.7741935483871,0.43805474680850115,63.47826086956522,2.0956965979964526e-05
50,0.027642435222836086,0.09582067351290982,93.54838709677419,0.4805981597326659,59.130434782608695,0.0008249619686725079
51,0.0007767670838195816,0.09217533793776397,93.54838709677419,0.42001776389688705,59.130434782608695,0.42465646863259965
52,5.4939642020098086e-05,0.09738296633630636,87.09677419354838,0.4708932078162471,60.86956521739131,0.014364780543446939
53,6.522442955964079e-06,0.08971519569985548,93.54838709677419,0.44569003721407663,60.86956521739131,0.00019485498002008985
54,0.4188502334898457,0.1774552793581526,70.96774193548387,0.5959337725930685,54.78260869565217,0.12385509615527335
55,0.0006761507411940235,0.08916899054433353,93.54838709677419,0.447795951090767,59.130434782608695,0.0061767784851807775
56,7.228233457794925e-05,0.12451449825370538,83.87096774193549,0.5172256794204789,56.52173913043478,0.003484639220400494
57,0.0009996855974273458,0.11019644007771495,96.7741935483871,0.5068283961356383,56.52173913043478,0.019687748119238575
58,1.508569069751869e-07,0.28228169707024836,58.06451612903226,0.684320164038637,46.95652173913044,0.2571439141240609
59,8.979938870175859e-05,0.09809268707954785,93.54838709677419,0.4673990402491708,61.73913043478261,0.0011763771172521521
60,1.964913368452887e-05,0.12096823451098693,90.32258064516128,0.5254042188690935,57.391304347826086,0.000444200580341432
61,1.85113756241776e-05,0.10341353688486649,93.54838709677419,0.48162936655788485,63.47826086956522,0.0009017626166792613
62,5.750340289557076e-06,0.1072903395966351,90.32258064516128,0.4722176070563868,61.73913043478261,0.001338305649748693
63,0.00038836948857024536,0.17327815785520706,80.64516129032258,0.5877810671952309,65.21739130434783,0.0003711124189372354
64,0.0009742723742540931,0.08308500695403093,96.7741935483871,0.5108277226532058,58.26086956521739,0.24428187021285735
65,0.000518502608776318,0.12164724947008035,90.32258064516128,0.49606132018982524,65.21739130434783,0.0012944430321158548
66,2.0772079870612823e-05,0.09712365269723895,93.54838709677419,0.5102466590095122,57.391304347826086,4.020214383000053e-05
