,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.6935786698130794,0.693409321195618,40.15748031496063,0.7164434523809524,0.5510441064834595,0.39955357275903225,1.0,0.6377161454892945,67.74193548387096,0.5589285714285714,0.0,0.0,0.0,0.6243334767852106,0.7743995484859487,52.94117647058824,0.4375,0.0,0.0,0.0,0.8581034644000349,1.036158126161421,37.5,0.2,0.5454545617103577,0.375,1.0,0.6678786568013529,0.6943314695359158,33.33333333333333,0.7666666666666666,0.47272728383541107,0.3125,1.0,0.6923684408341281,0.6938463789708632,42.857142857142854,0.46875,0.0,0.0,0.0,0.6897411267187995,0.5971230823726513,70.0,0.6166666666666667,0.0,0.0,0.0,0.6836842888653536,0.6956175330662895,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.764516154727508,0.689669515055142,64.34782608695652,0.5333730158730159,0.0,0.0,0.0,0.6881773139549519,1.1039766440090348,43.90243902439025,0.6145833333333334,0.5080031206210455,0.375,0.8333333333333334,0.8946769289225405
1,0.5769716987896,0.6362815431675163,62.99212598425197,0.7314360119047618,0.09791666828095913,0.1875,0.06770833395421505,0.6906792072179637,67.74193548387096,0.6322916666666667,0.0,0.0,0.0,0.6929627846893484,0.7398339117892285,47.05882352941176,0.5750000000000001,0.7373737494150797,0.625,1.0,0.6777054680346362,0.6661752448192332,75.0,0.8666666666666667,0.5,1.0,0.3333333432674408,0.7401037068554446,0.694770661432124,33.33333333333333,0.5476190476190476,0.5396825447678566,0.4375,1.0,0.6936151312905847,0.6924260524693298,57.14285714285714,0.375,0.7333333492279053,0.5833333432674408,1.0,0.6621432024425636,0.6123784767265386,70.0,0.45,0.0,0.0,0.0,1.0286120165786095,0.8235762594793553,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.6163921216864511,0.6496291236326976,64.34782608695652,0.5954761904761905,0.0,0.0,0.0,0.8585768442684667,0.7092722065871144,43.90243902439025,0.5118055555555555,0.5080031206210455,0.375,0.8333333333333334,0.6735404597977612
2,0.9692722020083469,0.644036844333425,63.77952755905512,0.6596354166666667,0.11250000074505806,0.25,0.0729166679084301,0.5797017214108589,67.74193548387096,0.6520833333333333,0.0,0.0,0.0,0.4671595282207414,0.6939512479173892,47.05882352941176,0.5944444444444444,0.7373737494150797,0.625,1.0,0.7072144765759937,0.7223999688849658,37.5,0.2,0.5454545617103577,0.375,1.0,0.693531901946307,0.692806681479264,66.66666666666666,0.5,0.2857142686843872,0.3333333432674408,0.25,0.69178501159425,0.7141224541004654,57.14285714285714,0.6222222222222222,0.6222222447395325,0.75,0.533333346247673,0.9213103200488991,0.8563016701757972,30.0,0.25,0.1428571492433548,0.10000000149011612,0.25,0.6011448030808803,0.7052990177713692,71.42857142857143,0.4,0.0,0.0,0.0,1.0980726104653615,0.8887699871638338,36.52173913043478,0.5074603174603174,0.48593111832936603,0.34761904875437416,0.9333333333333333,0.6265693543824683,0.6933135362307891,53.65853658536586,0.5036706349206349,0.6317099779844284,0.5634920746088028,0.850000003973643,0.6929780685550416
3,0.6110392265168371,0.6255155589261616,64.56692913385827,0.7611979166666667,0.5399801675230265,0.5989583376795053,0.5531250033527613,0.4895200574197097,67.74193548387096,0.984375,0.0,0.0,0.0,0.9935289784298688,0.6928103217184386,47.05882352941176,0.5833333333333334,0.7230769296487173,0.625,1.0,0.7127471755063406,0.6629103118083127,62.5,0.6,0.0,0.0,0.0,0.8482209996259846,0.7328857883566707,33.33333333333333,0.53125,0.3333333432674408,0.25,0.5,0.692893966263644,0.6780946111593381,50.0,0.7444444444444445,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.6830025403921274,0.9891254901223361,30.0,0.3833333333333333,0.1428571343421936,0.125,0.1666666716337204,0.6399980698428984,0.824653954086956,42.857142857142854,0.4,0.3333333432674408,0.25,0.5,0.6808364596586104,0.6905979142035036,64.34782608695652,0.6316666666666666,0.0,0.0,0.0,0.6904733360973279,0.6974796094821871,48.78048780487805,0.6062500000000001,0.4840909192959468,0.4027777885397275,0.6833333373069763,0.6913698254313931
4,0.6684726465252756,0.6203867841305497,72.44094488188976,0.7489583333333333,0.5657738130539656,0.6875000018626451,0.5385416746139526,0.6590988531203318,67.74193548387096,0.9375,0.0,0.0,0.0,0.23294700875541077,0.7325505171018645,58.82352941176471,0.6666666666666666,0.46464647849400836,0.3571428656578064,0.6666666666666666,0.5259563505933579,0.6204078375911886,62.5,1.0,0.0,0.0,0.0,0.6937368165172126,1.0401284859967965,33.33333333333333,0.5833333333333333,0.533333346247673,0.375,1.0,0.4337872157790614,0.670706909897466,64.28571428571429,0.7083333333333333,0.6666666865348816,0.75,0.75,0.5828646874018418,1.3230716446744637,30.0,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.964425568960324,0.67957304495635,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.7998805512265594,0.6531491353798322,64.34782608695652,0.4667063492063492,0.0,0.0,0.0,0.6742298009423281,0.692932897872906,53.65853658536586,0.5034722222222222,0.06666666766007741,0.16666666666666666,0.041666666666666664,0.6922585470327236
5,0.42672100352597625,0.5619104196184954,71.65354330708661,0.7468750000000001,0.5229166764765978,0.5541666708886623,0.5395833402872086,0.45023355883284405,67.74193548387096,0.9330357142857143,0.0,0.0,0.0,0.6166358364210245,0.6361312247145426,64.70588235294117,0.611111111111111,0.4126984278361003,0.46666666865348816,0.5,0.45695054040277183,0.5973406793660165,62.5,0.6666666666666666,0.0,0.0,0.0,0.6867844162185233,0.9528301537308984,33.33333333333333,0.7083333333333334,0.533333346247673,0.375,1.0,0.4156016222915896,0.7130904126897646,57.14285714285714,0.5,0.7000000178813934,0.6142857223749161,0.9000000059604645,0.4832725993484862,0.7516036898247865,40.0,0.5,0.5555555820465088,0.3928571492433548,1.0,0.6515134478085542,0.7742922201688932,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.6862052494986287,0.6750774421064897,64.34782608695652,0.47773809523809524,0.0,0.0,0.0,0.6867947532750541,0.6945430091743163,56.09756097560976,0.5458333333333333,0.3952380915482839,0.4166666666666667,0.3888888955116272,0.6917470485304186
6,0.25922161866311966,0.6636742904896327,66.14173228346458,0.8232142857142858,0.6067370232194662,0.5328869037330151,0.8072916641831398,0.47712852136548006,67.74193548387096,0.9270833333333334,0.0,0.0,0.0,0.44087153940818585,0.9915488894754912,58.82352941176471,0.6430555555555556,0.7777777910232544,0.6666666666666666,1.0,0.10329917110824591,0.6459443289217878,62.5,0.8,0.0,0.0,0.0,0.698199738052506,0.7707972963848042,33.33333333333333,0.2857142857142857,0.5396825447678566,0.4375,1.0,0.6911829667526108,0.8005987712985287,50.0,0.5833333333333334,0.472222238779068,0.5833333432674408,0.4166666716337204,1.2662396963761624,1.2991318478588503,30.0,0.6166666666666667,0.27272728085517883,0.1875,0.5,0.6399333952863797,0.8556950175094304,28.57142857142857,0.7,0.444444477558136,0.2857142984867096,1.0,0.8444866666133668,0.633464978815216,64.34782608695652,0.6896825396825397,0.0,0.0,0.0,0.6446483918716017,0.7060714082529364,43.90243902439025,0.6152777777777777,0.5080031206210455,0.375,0.8333333333333334,0.6766044855925044
7,0.2918514342050176,0.6514996166733583,71.65354330708661,0.8285714285714286,0.522321430966258,0.6718750018626451,0.4718750035390258,0.4944412577102119,67.74193548387096,0.9583333333333334,0.0,0.0,0.0,0.6154305147558906,0.8681481243987986,52.94117647058824,0.5333333333333333,0.648484855890274,0.6111111144224802,0.700000007947286,0.24488511761431325,0.5818077263402072,75.0,0.8666666666666667,0.5,1.0,0.3333333432674408,0.7257997862497471,0.8406606222626017,33.33333333333333,0.8,0.34285713732242584,0.25,0.6666666716337204,0.6063757250359434,0.7520378124676562,64.28571428571429,0.53125,0.5750000029802322,0.875,0.5,0.4771229789956225,1.3249495582949729,40.0,0.45,0.29999998211860657,0.2142857164144516,0.5,1.0012642644660388,0.6815227354028955,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.722339953150713,0.6955585765853983,55.65217391304348,0.5561904761904762,0.3535978893438975,0.375555557012558,0.37222222884496053,0.694772816257796,0.6991061727718435,48.78048780487805,0.6104166666666666,0.6094276209672292,0.5347222238779068,0.8166666676600774,0.6896120649651094
8,0.3590780131633785,0.5628742762006915,73.22834645669292,0.8327380952380952,0.5520833414047956,0.7395833358168602,0.4656250048428774,0.5680692363515922,67.74193548387096,1.0,0.0,0.0,0.0,0.16887627419033976,1.1502325565221383,47.05882352941176,0.5416666666666666,0.3481481671333313,0.3000000019868215,0.4166666666666667,0.07805834705194824,0.667833822362687,50.0,0.4666666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.48809697499608495,0.6847303428861288,50.0,0.5833333333333333,0.4166666716337204,0.375,0.5,0.6875475306419014,0.6265427302101435,57.14285714285714,0.78125,0.6333333551883698,0.75,0.625,0.22357595466673713,1.0458890240727405,40.0,0.45,0.0,0.0,0.0,0.5899374873004265,0.7074441989614407,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.5529082903860855,0.7399273251984345,64.34782608695652,0.47361111111111115,0.0,0.0,0.0,0.6592277928190289,0.6912524964536001,51.21951219512195,0.42777777777777776,0.20634921391805014,0.2916666666666667,0.1666666716337204,0.6964041549143805
