,BIP,BIP,BIP
,Loss/train,Loss/test,Accuracy/test
0,0.49114471193643333,0.037385900531754876,67.74193548387096
1,0.6189579780364485,0.0373506945785373,67.74193548387096
2,0.6979537988327164,0.03762650559478059,67.74193548387096
3,0.6163140419927836,0.0372681405890965,67.74193548387096
4,0.40297654304583935,0.03757909661170259,67.74193548387096
5,0.4848102675795456,0.03792283106938205,67.74193548387096
6,0.39553495020041124,0.03755541684023403,67.74193548387096
7,0.30368167602613855,0.04040940743050276,67.74193548387096
8,0.3860009439051244,0.039783657013241935,70.96774193548387
9,0.5982519234443703,0.040658432273192754,67.74193548387096
10,0.33805918663728324,0.04180419284518236,74.19354838709677
11,0.26320189559707535,0.03820249842474054,74.19354838709677
12,0.22903781153986688,0.04240508543025465,77.41935483870968
13,0.13912243350207498,0.05561927939842133,54.83870967741935
14,0.06351917857381133,0.04244415746140733,77.41935483870968
15,0.06803360498389634,0.0475859668644673,77.41935483870968
16,0.10058730518779457,0.0458877469241151,77.41935483870968
17,0.014324391599965264,0.058502576552306416,77.41935483870968
18,0.0077333865184701965,0.05497608910130218,77.41935483870968
19,0.08598186440697415,0.05213512696481073,80.64516129032258
20,0.007527348931015146,0.06218391098486624,80.64516129032258
21,0.009370821908448347,0.0673972597705835,80.64516129032258
22,0.00961086687906751,0.05338863581875401,80.64516129032258
23,0.0018150602341241906,0.058375998988562265,80.64516129032258
24,0.0022883446701086425,0.05952956554928031,83.87096774193549
25,0.001621887947427155,0.07112391940151447,80.64516129032258
26,0.005259439533711171,0.08432823540969246,77.41935483870968
27,0.005494458551407273,0.08838074445133272,80.64516129032258
28,0.0028176095623076393,0.09495893531478224,80.64516129032258
29,0.0006714387164454878,0.08699783324817995,80.64516129032258
30,0.0008676355564114383,0.08755771881898548,80.64516129032258
31,0.0030711788470616443,0.08198898709895934,80.64516129032258
32,0.007761311737434201,0.07840560356962835,80.64516129032258
33,0.001692978744633722,0.06569775701884457,80.64516129032258
34,0.00036313207999548745,0.08731191017245928,80.64516129032258
35,0.0029583140772737925,0.08472585359156327,80.64516129032258
36,0.0006567673852633662,0.0684287995784313,80.64516129032258
37,0.0001996129007334978,0.08589546380675739,80.64516129032258
38,0.0002142244097896951,0.08316331986475514,80.64516129032258
39,0.0005994241661090976,0.07949758590228616,80.64516129032258
40,0.00016543000811940258,0.07921709926781012,80.64516129032258
41,0.00029296477718915076,0.081255133550348,80.64516129032258
42,0.00044602672932220764,0.08538712280713764,80.64516129032258
43,0.00033134213095682794,0.08531764686350528,80.64516129032258
44,0.00042306072381183285,0.08640045268357434,80.64516129032258
45,0.0002256265975651553,0.0832601436391877,80.64516129032258
46,0.00016579456565546255,0.0855324193492868,80.64516129032258
47,0.00024174421497695527,0.08844413850238311,80.64516129032258
48,0.0004221934126467098,0.0847015829489704,80.64516129032258
49,0.0003039543343371384,0.08920229419466373,80.64516129032258
50,0.0003037949704739464,0.08692539845814058,80.64516129032258
51,0.0001696252350662263,0.08769850844533551,80.64516129032258
52,0.00021110663384983305,0.08651091207011996,80.64516129032258
53,0.0001345982041638779,0.0878163683242995,80.64516129032258
54,0.0001829768563482432,0.09111242725031066,80.64516129032258
55,0.0002454591774174939,0.09135967467246671,80.64516129032258
56,0.00024008315063521853,0.09044708317403015,80.64516129032258
57,0.00016334376743698566,0.08918896650433228,80.64516129032258
58,0.00010095474384322379,0.09195893913376041,80.64516129032258
59,0.00015719416652787256,0.08984917176432707,80.64516129032258
60,7.821359923300155e-05,0.08917119235835012,80.64516129032258
61,9.842837396765503e-05,0.09447332930578092,80.64516129032258
62,0.00022527612710647116,0.0899065451645331,80.64516129032258
63,0.00013470074263378137,0.09286640058455234,80.64516129032258
64,0.00015447400174301422,0.0908389010742498,80.64516129032258
65,0.00020578208910933588,0.0918848482281286,80.64516129032258
