,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
30,1.4726655503306914,0.16622757498220844,77.34375,0.15879560687529062,62.96296296296296,0.18188366218323548,0.12036170114141592,67.74193548387096,0.04103264622395851,0.131797747405087,61.73913043478261,0.9441270795423845,0.16856741488447968,60.97560975609756,0.6803488370534609,0.09932592640509726,82.35294117647058,0.4163073241969634,0.15329706719922875,66.66666666666666,0.6841273356144462,0.3006150414980848,69.23076923076923,0.30583664160961604,0.5984172174996069,14.285714285714285,0.009613886529734926,0.29151883520593175,70.0,0.1813356004807447,0.14839558342183057,25.0,0.4815493275777433
31,0.1012997282903889,0.16847318227466315,68.75,0.14679081699911298,60.84656084656085,1.2347031200621998,0.06819109654929367,83.87096774193549,0.013717670144137342,0.13664882609281176,59.130434782608695,0.6252983722452518,0.17412517549130258,39.02439024390244,0.485944358066334,0.1200047420148152,88.23529411764706,0.0232101176873458,0.11871191542988845,55.55555555555556,0.3732923762627536,0.1682419849824798,53.84615384615385,0.02131000627180596,0.16533724945190234,50.0,0.21736836272029142,0.10886752218748097,80.0,0.19553410487848133,0.11042738276438559,37.5,0.5869821107946412
32,0.0685063117412598,0.1676123893887546,71.09375,0.17637528611117467,60.84656084656085,0.022120264682151492,0.06852983472745512,83.87096774193549,0.0011734991704479777,0.18379590827745218,63.47826086956522,0.9281869248884524,0.15702801550378478,43.90243902439025,0.4148243657255364,0.11573676945461589,88.23529411764706,0.015065022133626768,0.13767042024991286,55.55555555555556,0.5004384248244583,0.311373945466118,69.23076923076923,0.024451659574156268,0.47195030231597146,28.57142857142857,0.015403489455041702,0.16458007979861983,60.0,0.10524557144546623,0.13662020961554128,25.0,0.265531716262748
33,0.05002739916146303,0.16708071516112763,75.78125,0.2041121210603906,60.317460317460316,0.11255783621196117,0.05157719951393098,93.54838709677419,0.010270345600834799,0.20696218720188986,66.95652173913044,0.5452569120563917,0.21498350397835336,56.09756097560976,1.0819993441074527,0.12779440768754083,82.35294117647058,0.0250125061873204,0.09138275667478263,44.44444444444444,0.5724752838906833,0.2572401619877629,69.23076923076923,0.004277861066706707,0.9172049193203414,21.428571428571427,0.7995777747345548,0.1589834426431264,70.0,0.34578356663117027,0.09937332559445869,62.5,0.5796219521347666
34,0.01769095788970064,0.18350405483867302,75.78125,0.2101600740259212,65.07936507936508,0.35204011889762393,0.09039196894876851,77.41935483870968,0.002460528673996039,0.20722863147036713,63.47826086956522,0.060991229314942594,0.5612128621946008,39.02439024390244,0.7698943807110165,0.32375745982396753,82.35294117647058,0.06144262750959255,0.15273360052955148,66.66666666666666,0.279012213589316,0.19036749703786862,69.23076923076923,0.008247651300904222,0.21545707029394054,64.28571428571429,0.05804708506941419,0.1658908488226618,70.0,0.6718969452778973,0.1093098563468283,50.0,0.548694478173916
35,0.0038282687007462975,0.1650821008836908,75.0,0.24940827307841423,61.904761904761905,0.0023791392851269123,0.06003767850022639,90.32258064516128,0.1725743867448664,0.25560701918629736,47.82608695652174,0.016471655091830094,0.14744006519870728,65.85365853658537,0.9108715639928786,0.10605887522903752,82.35294117647058,0.0844178646840127,0.09176944827264479,55.55555555555556,0.3384118444999551,0.19038472939959764,76.92307692307693,0.002026983256815939,0.17133037527509756,71.42857142857143,0.007856293470777211,0.047791479148971076,70.0,0.34537243429924797,0.26213030604916404,37.5,0.2605224149158899
36,0.00010100906686254868,0.17051612043302203,75.0,0.22298315478546155,64.55026455026454,0.0001254822617791356,0.06929275162263669,87.09677419354838,0.007431731800936376,0.20569357993336115,58.26086956521739,0.9631823922841665,0.21186359105631442,53.65853658536586,0.24691447070341271,0.09609111060914965,88.23529411764706,8.274820512262513e-05,0.13612088733497174,44.44444444444444,0.45815812051572147,0.13235179825855603,76.92307692307693,0.6646283590998944,0.6011584843224328,28.57142857142857,0.00012703952343317423,0.14454891904082673,70.0,0.0410576987820932,0.13633605031468016,37.5,0.20444255949221765
37,0.0057245122442183246,0.23117360043118748,75.0,0.27667010573475653,59.78835978835979,0.003358914113319464,0.2041780824551552,61.29032258064516,0.1616643911603195,0.18587198914186961,62.60869565217392,0.05727291997508875,0.34205169643220573,65.85365853658537,0.3360513219257112,0.15912737583565556,82.35294117647058,0.0001740061626691698,0.07679969164484995,77.77777777777779,0.6996050791412397,0.17290025390996805,76.92307692307693,4.3195939834842216e-05,0.7937352802655597,21.428571428571427,0.02482296641165611,0.27754063480071556,80.0,0.08680524694039457,0.13108931387959535,37.5,0.5723401546726876
38,0.08089268005765715,0.211989119615332,71.09375,0.2207321376034718,61.37566137566137,0.04439983567563232,0.10258034787184486,83.87096774193549,0.006920731224139605,0.19530175091447438,57.391304347826086,0.7346014022958915,0.2315321408651248,41.46341463414634,0.27328996396951644,0.11743691771228405,88.23529411764706,0.02234975698789051,0.09402312415942665,55.55555555555556,0.47238243050793294,0.17228865598653617,76.92307692307693,0.32086481318669985,0.2700062696643984,57.14285714285714,0.05337419671571344,0.12286609730506022,70.0,0.288901132505536,0.1950576482464685,50.0,0.5278286891617325
39,0.008586043099263115,0.1734717105866779,75.0,0.2189063231386346,62.96296296296296,1.2064960931985054,0.06504450152377711,83.87096774193549,0.004929328500810739,0.20160198300541277,60.0,0.593289374612587,0.22219104397557443,56.09756097560976,0.5316160665458061,0.14548400319710986,82.35294117647058,6.576970223859717e-06,0.08633641719741643,33.33333333333333,0.49464129382037064,0.1526254309179987,69.23076923076923,0.02321106642284737,0.26743973349878436,57.14285714285714,0.025761335882237075,0.3997897539652052,70.0,0.043175908054674306,0.17837406891703028,50.0,0.6581033939403297
40,1.208876977149835,0.23599562304512006,75.0,0.3206562923000916,58.730158730158735,0.001352524263331984,0.10197174776811892,83.87096774193549,0.0009138720876247167,0.2513305229261426,67.82608695652173,0.107373348734043,0.38564778922803084,41.46341463414634,0.6320907460392536,0.19586647847377278,82.35294117647058,0.0005752471182306598,0.2279109900630093,55.55555555555556,0.479354017425704,0.17519339263525854,76.92307692307693,0.0004547603119704781,0.526107064484734,28.57142857142857,0.15701168931593787,0.2857097971908643,60.0,0.18316927561851523,0.33158129512975326,25.0,0.17406685355245785
41,0.0028633248849495255,0.1607109617309795,74.21875,0.2309642581019333,61.904761904761905,0.0883626979186883,0.04262756624287271,90.32258064516128,0.014080445975229562,0.21677808483415661,57.391304347826086,0.6390461196056547,0.20495007968329607,60.97560975609756,0.7432597459465942,0.1347579797043786,82.35294117647058,0.00764525573745492,0.12504288591421084,100.0,0.740324289533702,0.17560246954211145,61.53846153846154,3.786261226989219e-05,0.30556004623490846,50.0,0.0008639445150452732,0.31700891873326087,60.0,0.27574009977557873,0.14891226816709627,50.0,0.13320255956471047
42,0.018940122420032148,0.2206822149072269,77.34375,0.223337108230297,60.84656084656085,0.08732228375908621,0.051875801771316184,83.87096774193549,0.515218270501104,0.2185116293474382,67.82608695652173,0.05501012615869866,0.25341124804870074,39.02439024390244,0.4974166619675139,0.09751507401360802,88.23529411764706,0.8192173816672963,0.1392739186253069,77.77777777777779,0.4850783933942551,0.21558285862770857,69.23076923076923,0.006918142012557117,0.24778667035512766,57.14285714285714,0.0015091246246369328,0.5589927289995069,50.0,0.060815837529369664,0.0973236602479421,62.5,0.032453856462426135
43,0.09128029214151549,0.2325048975184301,72.65625,0.2632449655387661,62.43386243386243,0.006727570387375517,0.0903821688843272,83.87096774193549,0.00024025602000964845,0.23751448773757533,64.34782608695652,0.16827078153345057,0.25757978681895005,43.90243902439025,0.0165373732585129,0.12648243862291966,88.23529411764706,0.0024814613045415646,0.1260451918426385,66.66666666666666,0.24802831988977972,0.24594823961525597,61.53846153846154,3.294860787920211e-06,0.35227759180219925,42.857142857142854,0.4200981773078481,0.5568325069447481,50.0,0.18406062476906193,0.1645007311403458,50.0,0.07292527679605165
44,2.040835159087138,0.2856311099638917,74.21875,0.419722402647328,62.96296296296296,0.00011417331355656611,0.07855689386753528,83.87096774193549,0.045710193797396416,0.34356371124979423,60.0,0.01434557179956113,0.5027751974712833,39.02439024390244,0.15625620503178178,0.17241068391628783,82.35294117647058,8.904730387133867e-05,0.36570426976212844,55.55555555555556,0.4565460823334417,0.4065983490844747,69.23076923076923,0.00394857390296529,1.2447605684825878,21.428571428571427,0.009224370846934917,0.3872919513631062,50.0,0.15844883332536078,0.44672231386319233,37.5,0.15507924829799252
45,0.5333218956412312,0.19962691546175498,76.5625,0.22639293101418753,62.96296296296296,0.010411020126764049,0.05993809991708569,80.64516129032258,0.0046705816840936195,0.21705664487500687,60.86956521739131,0.9091029477880312,0.23311089005375324,63.41463414634146,0.41340213875657017,0.07305387112779294,88.23529411764706,0.00015183973429895977,0.1407641410811962,100.0,0.8128293340914312,0.1821113851493423,76.92307692307693,0.0004829365609795575,0.3915621830467475,42.857142857142854,0.003307744863165951,0.19397400455635164,50.0,0.04836956329004719,0.17132342384455754,50.0,0.0737010665994951
46,0.08049817301848375,0.1953692285404877,74.21875,0.2925703342637421,56.613756613756614,0.00354790087703798,0.03881226844165492,87.09677419354838,0.25988940262704385,0.24217965664092286,65.21739130434783,0.6838412189453623,0.2722364867184769,53.65853658536586,0.018618154265423868,0.052775517052681326,88.23529411764706,0.24825748675558748,0.08329085212097241,88.88888888888889,0.24103309099328885,0.2545058986473684,76.92307692307693,0.2636048871709547,0.8659473954340429,28.57142857142857,0.011100328825635568,0.6188732557871935,50.0,0.056765981374972144,0.05796630689444627,87.5,0.03307303435539615
47,0.9033688492354249,0.30468507976145287,75.78125,0.2796018793560308,61.37566137566137,1.0650023412020726e-05,0.04974159182090397,90.32258064516128,0.0037190964065834772,0.22517056747091085,61.73913043478261,0.01068522668571907,0.3136836532896178,56.09756097560976,0.27852684838972597,0.35727667359949344,88.23529411764706,0.003984387377518059,0.1378547917531945,88.88888888888889,0.333806285093023,0.24851381836557457,69.23076923076923,0.5635424197226366,1.1801571029542246,21.428571428571427,0.012211130390954018,0.35864650334767345,50.0,0.5134370001823017,0.12972894415090014,37.5,0.027003113699639387
