,SZ,SZ,SZ,ADHD,ADHD,ADHD
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.5940327012735939,0.07878164293872408,64.84375,0.0872766669572682,65.51724137931035,0.5763950710270533
1,0.9205541268411473,0.08762076253877027,64.0625,0.08479611303940664,60.3448275862069,1.5764899584074823
2,0.5356033155684167,0.09042423852237144,66.40625,0.08132247533591176,66.37931034482759,1.3164207770312744
3,0.9259217082569696,0.07736089030597984,78.125,0.08467000413772295,65.51724137931035,0.8358248864165472
4,0.37529570684859576,0.09722854662361259,75.0,0.09705299883420551,58.620689655172406,1.2568286083558973
5,0.27468578524967396,0.08210601822313791,78.125,0.10204686887376621,54.310344827586206,0.7489383643362371
6,0.05924514550281388,0.10960698772060373,71.875,0.10035813627606154,57.758620689655174,0.4542442233859499
7,0.009875711504006679,0.14819991325427737,71.875,0.10881079947133271,62.93103448275862,0.32752306307591483
8,0.20237453217578136,0.11070363920440535,75.0,0.1297774058073419,61.206896551724135,0.2287324010347152
9,0.09758880488790937,0.17907476783996576,69.53125,0.14443171613748645,61.206896551724135,0.5318766811787027
10,0.01919083053967895,0.18896936192815683,72.65625,0.18228832611261694,62.06896551724138,0.0018242616347621554
11,0.0003721430602645729,0.19087690637487045,72.65625,0.2006553120440628,58.620689655172406,0.008110459965354725
12,5.32132099367319e-06,0.19976724638399782,72.65625,0.2372326748282951,59.48275862068966,0.07220798723749117
13,0.000575620664187796,0.18284357260939882,75.78125,0.25861760745953916,62.06896551724138,0.003171786622517179
14,0.0015803241115743617,0.19721471026592235,75.0,0.30439511277200476,58.620689655172406,0.0015713645001195302
15,0.0002778968924798336,0.21426850496212801,75.78125,0.30169500557646356,56.03448275862068,0.013427982626957526
16,3.8114907130614373e-05,0.23047457147421718,71.875,0.29278213437490264,55.172413793103445,0.002474937008377236
17,0.00013402542592931,0.22730662389913697,71.09375,0.33821128072028905,57.758620689655174,1.6985468740833523e-05
