,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,0.7012838668119398,0.6930981348784298,45.45454545454545,0.65625,0.5833333432674408,0.4166666716337204,1.0,0.6178819869724194,70.0,0.7083333333333334,0.761904776096344,0.625,1.0,0.6178415877017704,0.6930936781410281,53.333333333333336,0.4270833333333333,0.0,0.0,0.0,0.6931481367086136,0.6863424042444745,57.14285714285714,0.5,0.0,0.0,0.0,0.8415098901097458,0.6895436705344042,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.662044376097801,0.6931619808231951,50.0,0.4444444444444444,0.0,0.0,0.0,0.704289524776774,0.6736337029733662,57.14285714285714,0.75,0.0,0.0,0.0,0.6393952873618801,0.6973833608394867,66.66666666666666,0.35,0.0,0.0,0.0,0.6928848871414507,0.693335983294294,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.6924341558074952,0.6841678010606108,50.0,1.0,0.6666666865348816,0.5,1.0,0.6914832200228637,0.7574870905909932,50.0,0.34375,0.6666666865348816,0.5,1.0,0.7993427134005059,0.6570467791245596,70.0,0.25,0.46666666865348816,0.4375,0.5,0.7396632998804736,0.6919725249002052,70.0,0.25,0.761904776096344,0.625,1.0,0.6928131263348613
1,0.7347179241058401,0.6930798104773469,45.45454545454545,0.6833333333333333,0.6727272868156433,0.5208333432674408,1.0,0.5984820921669208,70.0,0.55,0.8846153914928436,0.8125,1.0,0.7722920808233975,0.6932181594784909,46.666666666666664,0.7083333333333333,0.5535714328289032,0.4464285746216774,1.0,0.6931272132652501,0.693245059850514,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6937296158290054,0.6927205930054962,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.6924706762041527,0.6932320696775864,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6926716445995065,0.6597611344228316,71.42857142857143,0.8333333333333334,0.5,1.0,0.3333333432674408,0.86804348983227,0.6927590847292611,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.7130265029580218,0.6933047796390773,42.857142857142854,0.6666666666666666,0.0,0.0,0.0,0.6940977016694883,0.672114647480502,50.0,1.0,0.6666666865348816,0.5,1.0,0.7726968672982154,0.7383577150015647,50.0,0.28125,0.6666666865348816,0.5,1.0,0.6505651597755022,0.6931210039578307,40.0,0.4166666666666667,0.25,0.5,0.1666666716337204,0.6939314267772155,0.648351242911472,70.0,0.625,0.761904776096344,0.625,1.0,0.6514900988693605
2,0.6948116077153619,0.6930706645314954,54.54545454545454,0.1875,0.0,0.0,0.0,0.6932271011840555,40.0,0.45,0.4761904925107956,0.75,0.3500000014901161,0.6929892842338379,0.6932996936338875,46.666666666666664,0.5104166666666667,0.6333333253860474,0.4642857164144516,1.0,0.6923631398683523,0.6934193788377844,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6928294478699402,0.7008662360367897,28.57142857142857,0.3,0.0,0.0,0.0,0.6931345108625836,0.6933324896694822,50.0,0.4444444444444444,0.0,0.0,0.0,0.6975527284386849,0.7444165989867378,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.5542292770287275,0.6930954691380844,44.44444444444444,0.7166666666666667,0.29999998211860657,0.2142857164144516,0.5,0.6935378578317722,0.8676415832910409,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.5635882719826737,0.7597384159478094,50.0,0.875,0.6666666865348816,0.5,1.0,1.235174324042582,0.8652722922080273,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.7545113867290266,0.6823650263316489,70.0,0.55,0.8846153914928436,0.8125,1.0,0.6815244642254004,0.6705540708713359,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.6707011720980468
3,0.7681524441799761,0.685487994176092,54.54545454545454,0.6166666666666667,0.0,0.0,0.0,0.6084267655603917,70.0,0.75,0.761904776096344,0.625,1.0,0.5540848254308535,0.6930850590543315,53.333333333333336,0.625,0.571428582072258,0.4583333358168602,1.0,0.6933109673065453,0.6991562608254511,57.14285714285714,0.08333333333333333,0.0,0.0,0.0,0.6932388005282769,0.6520767255143713,71.42857142857143,0.4,0.8333333730697632,0.7142857313156128,1.0,0.7720246996226472,0.6933867980875755,50.0,0.3333333333333333,0.0,0.0,0.0,0.695012571827917,0.7276435592267022,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6218054088409773,0.6924564105958644,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.6921445963478392,0.6932515836928484,28.57142857142857,0.25,0.444444477558136,0.4000000059604645,0.5,0.6957189920242788,0.6929746398643554,50.0,0.75,0.6666666865348816,0.5,1.0,0.6937028131701877,0.6932234542925793,50.0,0.25,0.0,0.0,0.0,0.6931044758717682,0.693227721760117,30.0,0.5,0.0,0.0,0.0,0.6930113844934073,0.690915209117781,70.0,0.75,0.761904776096344,0.625,1.0,0.6853573462111516
4,0.6742071086383522,0.6897877194463531,45.45454545454545,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6065037187132784,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.5092499669805057,0.6930070618506174,60.0,0.5,0.2857142984867096,0.5,0.20000000298023224,0.692852475062772,0.6931672466131567,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6932177581206596,0.6937749498833078,28.57142857142857,0.6,0.0,0.0,0.0,0.7065083686209753,0.6934960775883607,50.0,0.2222222222222222,0.4000000059604645,0.5,0.3333333432674408,0.6974496200025224,0.6585186868160211,57.14285714285714,0.75,0.0,0.0,0.0,0.8430203590378651,0.6929827077905053,66.66666666666666,0.6666666666666667,0.3333333432674408,0.25,0.5,0.6931572039566544,0.6703492101476739,42.857142857142854,1.0,0.0,0.0,0.0,0.6896360096405096,0.7084291735408558,50.0,0.1875,0.0,0.0,0.0,0.7178971466268372,0.8063520151119604,50.0,0.75,0.6666666865348816,0.5,1.0,0.6933677349514153,0.6923470124216011,70.0,0.5833333333333334,0.761904776096344,0.625,1.0,0.6933732446490238,0.6537679061358606,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.6749819402179565
5,0.6928308284119103,0.6931514252528085,45.45454545454545,0.6166666666666667,0.6727272868156433,0.5208333432674408,1.0,0.6242585915868055,70.0,0.7083333333333334,0.761904776096344,0.625,1.0,0.3956913984261641,0.6932969245510235,46.666666666666664,0.45833333333333337,0.6333333253860474,0.4642857164144516,1.0,0.6929201833457118,0.6933563384114618,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6930102779764252,0.6687622775311091,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.605233122059485,0.6934792675821148,50.0,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.694906475401948,0.644846904943093,57.14285714285714,0.75,0.0,0.0,0.0,0.43227243076566596,0.6205136320801956,66.66666666666666,0.625,0.0,0.0,0.0,0.6157574876672948,0.8543596205887017,42.857142857142854,0.5,0.0,0.0,0.0,0.678682092596654,0.6928080063167839,50.0,0.8125,0.6666666865348816,0.5,1.0,0.6926514045458451,0.9119726785803873,50.0,0.78125,0.6666666865348816,0.5,1.0,0.5505771355278786,0.6923247681073201,70.0,0.3333333333333333,0.761904776096344,0.625,1.0,0.6928328710261149,0.5907007450431924,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6776059813427686
6,0.6946144881079513,0.6931007127326878,45.45454545454545,0.6666666666666667,0.7000000029802322,0.625,1.0,0.5962056536478654,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.5229838692928235,0.6933096092413452,46.666666666666664,0.525,0.6363636553287506,0.4732142984867096,1.0,0.6924813477831804,0.693314900750598,57.14285714285714,0.25,0.0,0.0,0.0,0.6931635175706607,0.6775249613679291,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.6339063746200501,0.6939239064826119,50.0,0.3333333333333333,0.0,0.0,0.0,0.6880190097148742,0.9490259048419264,57.14285714285714,0.75,0.0,0.0,0.0,0.6476914277501908,0.733184627663755,66.66666666666666,0.5,0.0,0.0,0.0,0.4186407825344087,0.768026677763555,42.857142857142854,0.75,0.0,0.0,0.0,0.8077570690988123,0.6580290346262311,50.0,1.0,0.6666666865348816,0.5,1.0,0.6961760870872068,0.8235136698667214,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.9724192273556952,0.691523417989172,70.0,0.25,0.761904776096344,0.625,1.0,0.6909661230440092,0.6120413229424803,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.41052239796610507
7,0.6932374968262235,0.6930818264466038,54.54545454545454,0.6,0.5,0.5,0.5,0.5878899118255478,70.0,0.875,0.761904776096344,0.625,1.0,0.754455594332494,0.6931092302826485,46.666666666666664,0.5729166666666666,0.6333333253860474,0.4642857164144516,1.0,0.691420177291768,0.6940091465950965,28.57142857142857,0.08333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.6912902754246331,0.7041758557424268,42.857142857142854,0.4,0.5,0.6666666865348816,0.4000000059604645,0.7658177810376819,0.6937925976861509,50.0,0.4444444444444444,0.0,0.0,0.0,0.6817796663039326,0.9211961562349489,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.4414549641861826,0.7315936884974024,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.6414310967590715,0.7927061820437794,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.6402236010227079,0.7104535882073125,50.0,1.0,0.6666666865348816,0.5,1.0,0.5611915430424078,0.8346147535966957,50.0,0.34375,0.6666666865348816,0.5,1.0,0.5445061716020109,0.6906956671409217,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.6940213480736453,0.566676740052855,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.6140536148731767
8,0.6927190268732939,0.6930789327587498,45.45454545454545,0.55,0.5428571403026581,0.4583333432674408,0.6666666716337204,0.6226495759103028,70.0,0.3214285714285714,0.46666666865348816,0.4375,0.5,0.4784546351369103,0.693593379048757,46.666666666666664,0.43333333333333335,0.6363636553287506,0.4732142984867096,1.0,0.6919141623207651,0.6940283774355213,42.857142857142854,0.25,0.0,0.0,0.0,0.6912088429008743,0.6539577455377833,71.42857142857143,0.5,0.8333333730697632,0.7142857313156128,1.0,0.5607852833882575,0.6974676480807845,50.0,0.4444444444444444,0.0,0.0,0.0,0.7377435582147011,0.6488931596877954,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.6997481350033504,0.654370934247289,66.66666666666666,0.5,0.0,0.0,0.0,0.66568934519076,0.6975833403531296,42.857142857142854,0.6666666666666666,0.0,0.0,0.0,0.6939268801866879,0.7654430079955297,50.0,0.875,0.6666666865348816,0.5,1.0,0.2836807846081422,0.7185153027808635,50.0,0.84375,0.6666666865348816,0.5,1.0,0.5813303649913293,0.6916372662262493,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.6918418484623379,0.5724677132030154,70.0,0.375,0.761904776096344,0.625,1.0,0.528074107830503
