,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,208.81138269076735,12.130504214215282,0.0,0.0,0.0,0.0,0.0,0.5469819291811561,0.0,0.0,0.0,0.0,0.0,2.5948457411793675,0.6052561203887014,0.0,0.0,0.0,0.0,0.0,3.1851951554385654,2.014075052172136,0.0,0.0,0.0,0.0,0.0,25.009216767153955,0.2922742993441746,0.0,0.0,0.0,0.0,0.0,2.877168981982519,24.867005220883787,0.0,0.0,0.0,0.0,0.0,199.2901726496441,2.457621661176717,0.0,0.0,0.0,0.0,0.0,31.442648523727275,3.4070347609801903,0.0,0.0,0.0,0.0,0.0,4.359617282827497,11.385597249288578,0.0,0.0,0.0,0.0,0.0,5.407935028085974,11.83851611169008,0.0,0.0,0.0,0.0,0.0,149.43947000721863,22.649960792577634,0.0,0.0,0.0,0.0,0.0,200.3399034787541,31.605497833323096,0.0,0.0,0.0,0.0,0.0,114.14422369288131,12.946417518601754,0.0,0.0,0.0,0.0,0.0,153.63241074505643,9.521739194400443,0.0,0.0,0.0,0.0,0.0,121.39187367092791,2.696939089718791,0.0,0.0,0.0,0.0,0.0,98.01920049724112,6.450599887086014,0.0,0.0,0.0,0.0,0.0,158.1966668537237,8.421346727693741,0.0,0.0,0.0,0.0,0.0,23.93424773490633
10,30.349159931729755,6.678151105368569,0.0,0.0,0.0,0.0,0.0,1.2862843561597992,0.0,0.0,0.0,0.0,0.0,1.8463799308363307,1.7600557639149377,0.0,0.0,0.0,0.0,0.0,1.002160879419011,4.31372054073223,0.0,0.0,0.0,0.0,0.0,5.485090950473246,1.2727139243713812,0.0,0.0,0.0,0.0,0.0,3.2077431153287668,23.19628576835348,0.0,0.0,0.0,0.0,0.0,348.7014240612054,3.0014498012213333,0.0,0.0,0.0,0.0,0.0,20.632794049497186,5.412889405324228,0.0,0.0,0.0,0.0,0.0,153.30620244383033,11.740467596023374,0.0,0.0,0.0,0.0,0.0,62.899522152249425,5.952606405832731,0.0,0.0,0.0,0.0,0.0,86.75349638178848,26.348134463410496,0.0,0.0,0.0,0.0,0.0,118.25201111101256,17.392651016998947,0.0,0.0,0.0,0.0,0.0,72.50907925738986,9.324379945992588,0.0,0.0,0.0,0.0,0.0,36.58880194627494,14.585156087506103,0.0,0.0,0.0,0.0,0.0,75.2829382043537,6.520030330501155,0.0,0.0,0.0,0.0,0.0,21.523957991176992,15.881126708928019,0.0,0.0,0.0,0.0,0.0,34.637397544197896,5.717526665148621,0.0,0.0,0.0,0.0,0.0,63.62320267388004
11,76.41818099363124,5.689360548523007,0.0,0.0,0.0,0.0,0.0,0.8413937063206532,0.0,0.0,0.0,0.0,0.0,11.72094304514325,0.5306214917826098,0.0,0.0,0.0,0.0,0.0,1.9495000591976563,1.9435801818243783,0.0,0.0,0.0,0.0,0.0,9.684529861192408,0.2413020344031631,0.0,0.0,0.0,0.0,0.0,0.9983657963853151,23.411908023106157,0.0,0.0,0.0,0.0,0.0,119.12275280302866,3.0173751453077484,0.0,0.0,0.0,0.0,0.0,79.41330760105664,5.936065172213066,0.0,0.0,0.0,0.0,0.0,119.63352043902628,12.15754635687405,0.0,0.0,0.0,0.0,0.0,0.5982800541261487,8.691502622724508,0.0,0.0,0.0,0.0,0.0,104.4825743520783,17.721028650697395,0.0,0.0,0.0,0.0,0.0,111.55268772244368,27.556802807730946,0.0,0.0,0.0,0.0,0.0,42.40672171989261,15.245726339377107,0.0,0.0,0.0,0.0,0.0,23.147744632424153,30.530857795260392,0.0,0.0,0.0,0.0,0.0,148.93183864461622,23.658339107795378,0.0,0.0,0.0,0.0,0.0,79.8157220498999,21.415743495867535,0.0,0.0,0.0,0.0,0.0,87.18774053309706,11.856651939050026,0.0,0.0,0.0,0.0,0.0,78.00399462377366
12,40.02732574454605,17.48323535198606,0.0,0.0,0.0,0.0,0.0,0.7297858629093615,0.0,0.0,0.0,0.0,0.0,1.8689003181534867,0.6049524884953731,0.0,0.0,0.0,0.0,0.0,2.6838550383361444,1.6594974751820122,0.0,0.0,0.0,0.0,0.0,5.2240737487140505,0.2982238597139518,0.0,0.0,0.0,0.0,0.0,4.365712278256414,22.80366616420978,0.0,0.0,0.0,0.0,0.0,127.93858083405937,2.5402721715703156,0.0,0.0,0.0,0.0,0.0,91.29735815899541,8.750203538189902,0.0,0.0,0.0,0.0,0.0,33.907129920891464,10.012273538460223,0.0,0.0,0.0,0.0,0.0,28.427749716738028,8.123989853322671,0.0,0.0,0.0,0.0,0.0,71.36469089305713,29.43880603717371,0.0,0.0,0.0,0.0,0.0,52.56598870205625,20.59775764210902,0.0,0.0,0.0,0.0,0.0,82.95032150717111,13.349836377495102,0.0,0.0,0.0,0.0,0.0,6.7492158997707605,36.189024692563024,0.0,0.0,0.0,0.0,0.0,61.94810004110563,8.230339724493998,0.0,0.0,0.0,0.0,0.0,16.20029105812087,17.353541572407458,0.0,0.0,0.0,0.0,0.0,74.77376081486986,5.699483805948026,0.0,0.0,0.0,0.0,0.0,13.537103591951968
13,19.428936769555857,6.563426455333365,0.0,0.0,0.0,0.0,0.0,0.8005093017766686,0.0,0.0,0.0,0.0,0.0,3.935538350873872,0.8447029505610998,0.0,0.0,0.0,0.0,0.0,4.170727172805724,2.2048252755887803,0.0,0.0,0.0,0.0,0.0,6.047278553582369,0.32025285171184553,0.0,0.0,0.0,0.0,0.0,1.32168948052997,18.190725270393816,0.0,0.0,0.0,0.0,0.0,105.63074185475558,2.2626306819964834,0.0,0.0,0.0,0.0,0.0,21.515452406696543,2.887275486077244,0.0,0.0,0.0,0.0,0.0,73.42689849473913,9.861858943196683,0.0,0.0,0.0,0.0,0.0,38.789459742863706,5.5181134767911075,0.0,0.0,0.0,0.0,0.0,82.21761301459186,20.09676978067218,0.0,0.0,0.0,0.0,0.0,111.67821555100237,16.91470842477768,0.0,0.0,0.0,0.0,0.0,27.786324214249067,12.62742383485489,0.0,0.0,0.0,0.0,0.0,85.77023359861862,16.20691082891438,0.0,0.0,0.0,0.0,0.0,126.34448051283033,7.616531277580793,0.0,0.0,0.0,0.0,0.0,18.599808188724843,7.0556702205037825,0.0,0.0,0.0,0.0,0.0,67.03822730108882,5.159316027064327,0.0,0.0,0.0,0.0,0.0,47.91335782436292
14,5.8514190309250935,11.953382647926105,0.0,0.0,0.0,0.0,0.0,1.4266446568151343,0.0,0.0,0.0,0.0,0.0,3.6645700663126974,0.7827241012046187,0.0,0.0,0.0,0.0,0.0,7.800262901332201,2.000421723253443,0.0,0.0,0.0,0.0,0.0,1.5277841615057872,0.3012298351577233,0.0,0.0,0.0,0.0,0.0,0.9095269414960946,22.809549868640477,0.0,0.0,0.0,0.0,0.0,69.58049503248007,3.8435883613824493,0.0,0.0,0.0,0.0,0.0,67.14657019090751,11.691360648748343,0.0,0.0,0.0,0.0,0.0,13.437307308753656,10.147642178919341,0.0,0.0,0.0,0.0,0.0,125.31984333132908,10.11314852005089,0.0,0.0,0.0,0.0,0.0,169.55494078513618,61.338103394829844,0.0,0.0,0.0,0.0,0.0,11.215362700687265,15.289443644181587,0.0,0.0,0.0,0.0,0.0,31.118579356162922,10.620015357509766,0.0,0.0,0.0,0.0,0.0,64.61475615386492,18.674650362342277,0.0,0.0,0.0,0.0,0.0,246.08889109787498,23.914819921562433,0.0,0.0,0.0,0.0,0.0,134.91954085147006,10.648475015315867,0.0,0.0,0.0,0.0,0.0,70.1523753607593,5.109999857462946,0.0,0.0,0.0,0.0,0.0,51.67597398916435
15,78.07629895184672,6.28459886527863,0.0,0.0,0.0,0.0,0.0,0.6873004385627953,0.0,0.0,0.0,0.0,0.0,3.763007667246878,0.5572930829709084,0.0,0.0,0.0,0.0,0.0,0.9501389972328977,1.4955425150458705,0.0,0.0,0.0,0.0,0.0,5.253072879812037,0.29496552677021803,0.0,0.0,0.0,0.0,0.0,7.298402432798339,14.901992281872731,0.0,0.0,0.0,0.0,0.0,61.9345494350972,3.2703725622184168,0.0,0.0,0.0,0.0,0.0,23.538520271047012,3.1281225611026127,0.0,0.0,0.0,0.0,0.0,99.48693305194158,17.55355128107599,0.0,0.0,0.0,0.0,0.0,25.243422228006985,5.163755532929121,0.0,0.0,0.0,0.0,0.0,78.93309053509996,24.867554243677205,0.0,0.0,0.0,0.0,0.0,71.122652441451,19.997882965516393,0.0,0.0,0.0,0.0,0.0,20.92865997496552,9.887460731082738,0.0,0.0,0.0,0.0,0.0,40.36960028901587,12.564315572759808,0.0,0.0,0.0,0.0,0.0,70.18238144369414,5.481012486514282,0.0,0.0,0.0,0.0,0.0,28.54158646577079,13.538915426079063,0.0,0.0,0.0,0.0,0.0,56.104893416235065,6.033892301720957,0.0,0.0,0.0,0.0,0.0,11.028268127517546
16,13.05529367431309,8.442773650630945,0.0,0.0,0.0,0.0,0.0,1.9903569176752092,0.0,0.0,0.0,0.0,0.0,2.2380354867133336,0.8386484638130174,0.0,0.0,0.0,0.0,0.0,3.755759019469765,1.6852265408454983,0.0,0.0,0.0,0.0,0.0,1.9937280069733703,0.2605294914582953,0.0,0.0,0.0,0.0,0.0,24.9212609664667,22.025896880954953,0.0,0.0,0.0,0.0,0.0,234.20244577715167,3.175349937097695,0.0,0.0,0.0,0.0,0.0,47.28200040422318,3.939438347675757,0.0,0.0,0.0,0.0,0.0,2.6446961874057004,10.732494182042819,0.0,0.0,0.0,0.0,0.0,7.612863489029558,4.475981515512521,0.0,0.0,0.0,0.0,0.0,23.788433086414482,29.79016577908491,0.0,0.0,0.0,0.0,0.0,28.111766453401742,35.202511289748315,0.0,0.0,0.0,0.0,0.0,105.62052695132839,7.502032185119025,0.0,0.0,0.0,0.0,0.0,26.430290259763197,14.940832655204076,0.0,0.0,0.0,0.0,0.0,59.57990933113919,12.787090995221371,0.0,0.0,0.0,0.0,0.0,48.589425340946875,9.706990007735984,0.0,0.0,0.0,0.0,0.0,39.329493969064394,5.637359550143749,0.0,0.0,0.0,0.0,0.0,19.0683986387472
17,87.88692900530965,9.706393087988143,0.0,0.0,0.0,0.0,0.0,1.6046171232166555,0.0,0.0,0.0,0.0,0.0,5.381315108124809,4.604791758086754,0.0,0.0,0.0,0.0,0.0,1.797112133172602,6.7415574576066986,0.0,0.0,0.0,0.0,0.0,10.571970424545997,0.7881135437516332,0.0,0.0,0.0,0.0,0.0,5.112258118332709,18.916001640135903,0.0,0.0,0.0,0.0,0.0,63.49770586148635,5.569005248934309,0.0,0.0,0.0,0.0,0.0,15.403137174576093,5.5622862296576825,0.0,0.0,0.0,0.0,0.0,20.673389593992393,13.884097124893815,0.0,0.0,0.0,0.0,0.0,28.182786380194646,10.821294346896403,0.0,0.0,0.0,0.0,0.0,25.199165670976654,31.226239770656,0.0,0.0,0.0,0.0,0.0,16.766356667294605,34.08704939393595,0.0,0.0,0.0,0.0,0.0,57.48832991756566,12.230412979195911,0.0,0.0,0.0,0.0,0.0,56.15631583270126,16.020708037455023,0.0,0.0,0.0,0.0,0.0,37.06292207476128,38.486402258280506,0.0,0.0,0.0,0.0,0.0,142.29662158835927,26.005199275781752,0.0,0.0,0.0,0.0,0.0,24.248508459962743,5.809926079736239,0.0,0.0,0.0,0.0,0.0,8.899832661857339
18,3.5095688358005037,19.078397551133413,0.0,0.0,0.0,0.0,0.0,4.774442636119215,0.0,0.0,0.0,0.0,0.0,6.516501034466773,1.7603131411406914,0.0,0.0,0.0,0.0,0.0,1.1014000511962088,7.231302327491663,0.0,0.0,0.0,0.0,0.0,4.441477976380599,1.9231799833764873,0.0,0.0,0.0,0.0,0.0,1.2594545588085404,21.475448536646446,0.0,0.0,0.0,0.0,0.0,209.80319904697498,3.6297322367632394,0.0,0.0,0.0,0.0,0.0,35.3643261261448,2.3860789150913457,0.0,0.0,0.0,0.0,0.0,16.831390060182812,10.426330717536612,0.0,0.0,0.0,0.0,0.0,7.766767505058475,10.645804888875059,0.0,0.0,0.0,0.0,0.0,98.25758542138325,35.470715827451976,0.0,0.0,0.0,0.0,0.0,16.96593956367842,8.637019199256311,0.0,0.0,0.0,0.0,0.0,30.974541156635507,23.209247276897333,0.0,0.0,0.0,0.0,0.0,66.720104537999,41.83777689192866,0.0,0.0,0.0,0.0,0.0,56.78956514140033,29.155321888181582,0.0,0.0,0.0,0.0,0.0,6.945849825384162,14.564548301521791,0.0,0.0,0.0,0.0,0.0,42.33960174998593,11.563950255738746,0.0,0.0,0.0,0.0,0.0,28.886291053944745
