,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
0,1248.1889447343287,507.6377260546815,0.0,0.0,0.0,0.0,0.0,19.745510646842174,0.0,0.0,0.0,0.0,0.0,35.37600906951252,19.87746805543987,0.0,0.0,0.0,0.0,0.0,14.672191547035519,164.56670253608354,0.0,0.0,0.0,0.0,0.0,126.88497293255779,86.83803578362631,0.0,0.0,0.0,0.0,0.0,75.25893243222636,914.408057325899,0.0,0.0,0.0,0.0,0.0,1806.7554249447135,32.981969264823846,0.0,0.0,0.0,0.0,0.0,465.3674900730324,609.7433458711375,0.0,0.0,0.0,0.0,0.0,1369.6220266811351,734.6643569775812,0.0,0.0,0.0,0.0,0.0,1720.7358565320465,733.4877179486314,0.0,0.0,0.0,0.0,0.0,879.2953469455833,418.346974943388,0.0,0.0,0.0,0.0,0.0,1082.1493833309469,1230.2219895747432,0.0,0.0,0.0,0.0,0.0,854.3720002057144,415.8423458250798,0.0,0.0,0.0,0.0,0.0,717.959312066453,3646.581616673745,0.0,0.0,0.0,0.0,0.0,4231.713997434009,1980.174675133511,0.0,0.0,0.0,0.0,0.0,2665.435128865759,4050.4140834428595,0.0,0.0,0.0,0.0,0.0,3841.520505388262,177.75625311799422,0.0,0.0,0.0,0.0,0.0,302.716079596427
1,4.490155287004631,180.35666391651682,0.0,0.0,0.0,0.0,0.0,26.734106477159642,0.0,0.0,0.0,0.0,0.0,24.76352734697642,14.266392240440734,0.0,0.0,0.0,0.0,0.0,10.68252799060124,116.16431376290157,0.0,0.0,0.0,0.0,0.0,98.09985074499214,86.50072142734135,0.0,0.0,0.0,0.0,0.0,82.01168866245162,917.6518150132786,0.0,0.0,0.0,0.0,0.0,1820.398420677036,30.52667850917899,0.0,0.0,0.0,0.0,0.0,179.55529108909997,295.80426504337345,0.0,0.0,0.0,0.0,0.0,906.5692260507724,394.3796782349036,0.0,0.0,0.0,0.0,0.0,357.49599649584565,286.6657534529823,0.0,0.0,0.0,0.0,0.0,562.2994015083357,375.5530487610416,0.0,0.0,0.0,0.0,0.0,657.471880260153,977.7837406161783,0.0,0.0,0.0,0.0,0.0,190.21781010112525,117.95583602274826,0.0,0.0,0.0,0.0,0.0,52.664487010830754,2251.416955353571,0.0,0.0,0.0,0.0,0.0,2889.5857892022427,670.8579054279365,0.0,0.0,0.0,0.0,0.0,1501.685984797547,4047.20625766226,0.0,0.0,0.0,0.0,0.0,3516.322079793277,115.23480504718651,0.0,0.0,0.0,0.0,0.0,103.09058275266544
2,701.374272258239,88.58897348709252,0.0,0.0,0.0,0.0,0.0,8.937934107458803,0.0,0.0,0.0,0.0,0.0,15.023138756218273,9.876389878353228,0.0,0.0,0.0,0.0,0.0,4.225748565776675,31.686827835800326,0.0,0.0,0.0,0.0,0.0,13.407944280559354,18.549474966778785,0.0,0.0,0.0,0.0,0.0,43.39130505161704,916.7259497265466,0.0,0.0,0.0,0.0,0.0,1600.0705637042968,39.58661976754705,0.0,0.0,0.0,0.0,0.0,52.7041647726457,214.95854239326812,0.0,0.0,0.0,0.0,0.0,327.1346911060215,205.10133345294545,0.0,0.0,0.0,0.0,0.0,101.38474860267887,46.3117374492969,0.0,0.0,0.0,0.0,0.0,82.96758522343141,463.85422294676573,0.0,0.0,0.0,0.0,0.0,137.63355091603293,874.5220189769296,0.0,0.0,0.0,0.0,0.0,481.231609960256,106.51701731827232,0.0,0.0,0.0,0.0,0.0,328.800782737369,1649.777151668431,0.0,0.0,0.0,0.0,0.0,2173.611606669294,180.15551038919543,0.0,0.0,0.0,0.0,0.0,301.41192191035753,3175.10531785138,0.0,0.0,0.0,0.0,0.0,3781.100448770508,158.4016766042475,0.0,0.0,0.0,0.0,0.0,139.08492561817883
3,19.6818147074685,66.19148746531799,0.0,0.0,0.0,0.0,0.0,8.278809408096533,0.0,0.0,0.0,0.0,0.0,6.480921475540288,6.000813451194947,0.0,0.0,0.0,0.0,0.0,7.880664788245872,21.23522708500749,0.0,0.0,0.0,0.0,0.0,10.402803043512927,16.561253853135934,0.0,0.0,0.0,0.0,0.0,18.502896960358154,912.7889995126876,0.0,0.0,0.0,0.0,0.0,1060.0881893358842,10.20901123704767,0.0,0.0,0.0,0.0,0.0,65.06812368461598,79.67968357404314,0.0,0.0,0.0,0.0,0.0,327.2918298931817,207.88262930749997,0.0,0.0,0.0,0.0,0.0,18.199970017220917,123.38893875309432,0.0,0.0,0.0,0.0,0.0,139.39272035043982,395.125939469332,0.0,0.0,0.0,0.0,0.0,118.57103542139491,542.6168670308637,0.0,0.0,0.0,0.0,0.0,32.74683338098445,96.44302099597343,0.0,0.0,0.0,0.0,0.0,104.60907135260162,874.323634799357,0.0,0.0,0.0,0.0,0.0,1066.4428642552473,83.30330430066996,0.0,0.0,0.0,0.0,0.0,119.41519545655669,2002.013911831611,0.0,0.0,0.0,0.0,0.0,3145.91455832511,305.7687148278472,0.0,0.0,0.0,0.0,0.0,335.8677009500143
4,15.265693092642179,57.848565096946885,0.0,0.0,0.0,0.0,0.0,19.18068281513904,0.0,0.0,0.0,0.0,0.0,17.83440124115565,6.314954556311431,0.0,0.0,0.0,0.0,0.0,2.944775413194776,42.208903276957685,0.0,0.0,0.0,0.0,0.0,28.864455425849325,5.091428231172253,0.0,0.0,0.0,0.0,0.0,10.812995533817515,767.3033219295685,0.0,0.0,0.0,0.0,0.0,1217.0332289583694,9.913732579224522,0.0,0.0,0.0,0.0,0.0,6.999109535607767,248.8027444754216,0.0,0.0,0.0,0.0,0.0,214.7826349694363,260.7232290901126,0.0,0.0,0.0,0.0,0.0,0.7814461328433296,81.42862346727402,0.0,0.0,0.0,0.0,0.0,164.68639524274306,359.2215139334488,0.0,0.0,0.0,0.0,0.0,189.74036032316857,237.88916038656103,0.0,0.0,0.0,0.0,0.0,48.6475898877771,105.89403476518922,0.0,0.0,0.0,0.0,0.0,35.33176611636134,253.06158266009516,0.0,0.0,0.0,0.0,0.0,664.6381825601735,132.83409719666724,0.0,0.0,0.0,0.0,0.0,169.6815654807193,2073.343026064442,0.0,0.0,0.0,0.0,0.0,2594.2075236423893,83.34722505816613,0.0,0.0,0.0,0.0,0.0,296.99666150899986
5,110.27189286167649,44.33760407004579,0.0,0.0,0.0,0.0,0.0,3.600584136351401,0.0,0.0,0.0,0.0,0.0,4.637354847511711,4.739936658333974,0.0,0.0,0.0,0.0,0.0,7.585852001530259,12.667120697484103,0.0,0.0,0.0,0.0,0.0,33.32158553684009,2.933014613019124,0.0,0.0,0.0,0.0,0.0,11.465832986087348,746.0580693803288,0.0,0.0,0.0,0.0,0.0,1378.5431904021984,15.239301747820793,0.0,0.0,0.0,0.0,0.0,2.6577551142836606,145.71562154767315,0.0,0.0,0.0,0.0,0.0,112.50586877710904,258.2185458661228,0.0,0.0,0.0,0.0,0.0,343.0387782498843,42.18898431287415,0.0,0.0,0.0,0.0,0.0,146.6619911600482,282.99041554022597,0.0,0.0,0.0,0.0,0.0,107.45176958246275,201.91600480435068,0.0,0.0,0.0,0.0,0.0,76.79389541001335,92.96222432995444,0.0,0.0,0.0,0.0,0.0,85.6293150550639,117.04589076272842,0.0,0.0,0.0,0.0,0.0,285.42402523247506,46.07103200236297,0.0,0.0,0.0,0.0,0.0,223.5989215681122,1372.0928475832145,0.0,0.0,0.0,0.0,0.0,2331.2603884609334,52.497150224956016,0.0,0.0,0.0,0.0,0.0,42.04135510868027
6,182.9252280503955,43.31222842274166,0.0,0.0,0.0,0.0,0.0,13.112890208745421,0.0,0.0,0.0,0.0,0.0,19.383269290656155,4.0618253074421595,0.0,0.0,0.0,0.0,0.0,9.614783216521346,11.66172751281372,0.0,0.0,0.0,0.0,0.0,8.415055697861032,3.36132429139911,0.0,0.0,0.0,0.0,0.0,5.615868035130288,454.1030105334264,0.0,0.0,0.0,0.0,0.0,963.4690548104662,17.047409153226408,0.0,0.0,0.0,0.0,0.0,4.865219883792923,62.02997935383772,0.0,0.0,0.0,0.0,0.0,165.62967262582518,85.7946296012373,0.0,0.0,0.0,0.0,0.0,427.0471182231292,50.71660045522928,0.0,0.0,0.0,0.0,0.0,96.20425561462346,149.62255648612648,0.0,0.0,0.0,0.0,0.0,158.51304481849414,173.64222797396224,0.0,0.0,0.0,0.0,0.0,53.07307379023378,70.2809737115661,0.0,0.0,0.0,0.0,0.0,76.77708418403002,139.17439180507662,0.0,0.0,0.0,0.0,0.0,131.37738036395834,37.28155294996635,0.0,0.0,0.0,0.0,0.0,148.72933366365484,1041.7901505186235,0.0,0.0,0.0,0.0,0.0,1035.2142182127254,44.96515508107375,0.0,0.0,0.0,0.0,0.0,72.027421487999
7,52.39515214981915,50.43767250183703,0.0,0.0,0.0,0.0,0.0,10.972926343383692,0.0,0.0,0.0,0.0,0.0,0.2619744200763971,4.746912748271019,0.0,0.0,0.0,0.0,0.0,1.8389855001974424,14.75933389303861,0.0,0.0,0.0,0.0,0.0,4.03780248020793,3.9858075252514027,0.0,0.0,0.0,0.0,0.0,5.581326011652487,299.39447382235494,0.0,0.0,0.0,0.0,0.0,1038.4976753623084,19.74141519957707,0.0,0.0,0.0,0.0,0.0,56.31173807834874,187.06585000157784,0.0,0.0,0.0,0.0,0.0,117.02419537102627,93.11256233646368,0.0,0.0,0.0,0.0,0.0,98.5939470660209,46.25929487031716,0.0,0.0,0.0,0.0,0.0,107.32838809943627,197.21020432996994,0.0,0.0,0.0,0.0,0.0,161.94856658206035,149.84090796314936,0.0,0.0,0.0,0.0,0.0,69.59903411981972,69.10079256152467,0.0,0.0,0.0,0.0,0.0,43.65769996464055,136.43024481343232,0.0,0.0,0.0,0.0,0.0,84.10045778745545,34.80123646914791,0.0,0.0,0.0,0.0,0.0,86.44243059415615,396.9326173417508,0.0,0.0,0.0,0.0,0.0,952.401483527724,42.24896011267379,0.0,0.0,0.0,0.0,0.0,17.51819727973949
8,51.70959694867287,253.6199158776862,0.0,0.0,0.0,0.0,0.0,3.0979441195322206,0.0,0.0,0.0,0.0,0.0,10.189282959922721,14.936547869511463,0.0,0.0,0.0,0.0,0.0,21.342053986440163,11.852725570672714,0.0,0.0,0.0,0.0,0.0,6.624695660800891,6.709387816323701,0.0,0.0,0.0,0.0,0.0,23.009533163289483,279.40606010900314,0.0,0.0,0.0,0.0,0.0,321.01443129752477,17.29914373801204,0.0,0.0,0.0,0.0,0.0,18.81329261925166,264.21038277383127,0.0,0.0,0.0,0.0,0.0,55.88053083700963,128.49756180392276,0.0,0.0,0.0,0.0,0.0,22.39604606302067,90.14978544469896,0.0,0.0,0.0,0.0,0.0,84.01768674246195,192.29854573564694,0.0,0.0,0.0,0.0,0.0,73.56612415531323,118.9249240170604,0.0,0.0,0.0,0.0,0.0,56.47465260493151,114.70193609114602,0.0,0.0,0.0,0.0,0.0,50.903785384061884,278.43256946810834,0.0,0.0,0.0,0.0,0.0,196.57326145084403,172.52787102973704,0.0,0.0,0.0,0.0,0.0,266.0523712416065,90.37942205360784,0.0,0.0,0.0,0.0,0.0,296.54325518127655,47.36404450870477,0.0,0.0,0.0,0.0,0.0,60.38950637003859
