,ADHD,ADHD,ADHD,SZ,SZ,SZ
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.6331334208351456,0.09417281339693581,53.91304347826087,0.07648649219868052,67.71653543307087,0.6803343738520452
1,0.37444800431613917,0.12925078762254077,53.04347826086957,0.10616854527409164,58.26771653543307,0.39834751435421695
2,0.5660697001507383,0.10751975958215014,50.43478260869565,0.06324718087803374,73.22834645669292,0.41753872916356843
3,1.0600636398270746,0.11519336891076147,51.30434782608696,0.06691443548804224,75.59055118110236,0.7639807236539664
4,1.3767056685795824,0.12831638983617957,48.69565217391305,0.06504302231895992,78.74015748031496,0.5783016227635537
5,0.45270266022805095,0.14146906893575945,50.43478260869565,0.0698104169358138,75.59055118110236,0.44869084300675005
6,0.34157130910885086,0.15877195330298813,53.04347826086957,0.08141226269719115,74.01574803149606,0.17635476145634715
7,0.053111366304623764,0.20976637244684673,50.43478260869565,0.09879744596037907,77.16535433070865,0.12855380149794185
8,0.10503967581896623,0.23009591914264402,44.34782608695652,0.0998155427444235,76.37795275590551,0.028226375613598285
9,0.1272893364657287,0.2730253410957056,46.95652173913044,0.12765086780710122,76.37795275590551,0.001565497071478663
10,0.04276134716343016,0.2587614775394042,46.95652173913044,0.16149330665404185,74.01574803149606,0.826945148397562
11,0.7524318511637588,0.31475921603269563,53.04347826086957,0.12353415621235349,81.10236220472441,0.13471261735238318
12,0.13816893220348367,0.32681541663926167,49.56521739130435,0.15991115482083557,75.59055118110236,0.0008257627757990163
13,0.07129009532321719,0.4686060921701984,50.43478260869565,0.12047230191075503,81.88976377952756,0.005695291485596508
14,0.41087955383187297,0.4404437898860835,46.95652173913044,0.1388793820260402,80.31496062992126,7.387396128112525e-05
15,0.0009178863633798916,0.44173213640137776,47.82608695652174,0.1413355058196327,80.31496062992126,0.0006670231325178735
16,0.0005064859570317189,0.4577229356577491,47.82608695652174,0.13962043466090468,80.31496062992126,0.00019956761283874253
17,0.0004111815378667066,0.4299702948672657,45.21739130434783,0.14415979764719303,80.31496062992126,0.00013315320092342368
18,0.0002091114577361994,0.43332432046241687,46.08695652173913,0.14246579377547522,80.31496062992126,1.6022279732417348e-05
19,0.0003348409341428643,0.4409542936437746,44.34782608695652,0.14368100844953222,80.31496062992126,6.620916298730305e-05
20,7.973164475113682e-05,0.4502709820043138,45.21739130434783,0.1448581060397441,80.31496062992126,0.0003105380423607903
21,0.00016909684645585884,0.4547504602609581,46.08695652173913,0.14872856824314726,80.31496062992126,2.72355078544678e-05
22,0.00016071636057701406,0.4811358054471211,46.08695652173913,0.14835285398419867,80.31496062992126,9.812794280222272e-05
23,0.00015655020829722307,0.5026088331563393,46.08695652173913,0.1469390444631644,80.31496062992126,1.5475271167729157e-05
24,0.00015637200718121856,0.4813344186220973,46.08695652173913,0.1486127177352996,80.31496062992126,0.00016346961318373384
25,0.00021480509250720864,0.49502832629904725,45.21739130434783,0.15142925881290145,80.31496062992126,3.353286827322483e-05
26,0.0003583989192746373,0.48071584332046713,46.08695652173913,0.15141762738094303,79.52755905511812,4.147206363786417e-05
27,2.7024966328287375e-05,0.48485117056175936,46.95652173913044,0.1526061817088987,80.31496062992126,8.463200790474467e-05
28,1.6423947878218687e-05,0.4963400326203989,46.95652173913044,0.15282999063655164,79.52755905511812,0.00019079029011084586
29,5.071868524494479e-05,0.5033304285796059,46.08695652173913,0.15665798116680646,79.52755905511812,9.342499192994148e-05
30,7.268737338441179e-05,0.49167396190672946,46.08695652173913,0.15664317395766114,80.31496062992126,3.201079604072617e-05
31,9.33442701355094e-05,0.49400144547232666,46.95652173913044,0.1575447379720853,79.52755905511812,8.204635001299453e-05
32,8.61076116380679e-05,0.5296227025504882,46.08695652173913,0.15804785939653904,80.31496062992126,6.48599896657791e-05
33,0.00013449016525806534,0.5183125986376624,46.95652173913044,0.15810059975138352,79.52755905511812,9.714432932218357e-05
34,0.00010521098569179215,0.5007173418017827,46.95652173913044,0.15849545979743998,80.31496062992126,6.178024642758707e-05
35,3.123062669718678e-05,0.5547303477833255,46.95652173913044,0.16068077261363184,80.31496062992126,4.8151512470662023e-05
36,3.779650180575772e-05,0.5583085931571286,46.95652173913044,0.16394916699141343,80.31496062992126,2.033504306284041e-05
37,4.622830264490534e-06,0.5575388447992745,46.95652173913044,0.16299973325849426,80.31496062992126,1.656411389637668e-05
38,7.711130553698457e-06,0.5110864023960469,46.08695652173913,0.16436572012223882,80.31496062992126,5.8631673407134236e-05
39,1.110530102624241e-05,0.5342200858586799,46.95652173913044,0.16457786344474332,80.31496062992126,5.519990121691797e-05
40,6.94916894263731e-05,0.5242652924449506,47.82608695652174,0.1655468959279409,79.52755905511812,2.3005647744768014e-05
41,2.86405518444323e-05,0.5251565070709856,46.95652173913044,0.16883121538818047,80.31496062992126,1.789040166205923e-05
42,1.584643791380885e-05,0.5249702196902432,46.95652173913044,0.16891576873711886,80.31496062992126,2.3835916936360635e-06
43,3.8648202821490526e-05,0.5405795095897022,47.82608695652174,0.1671381448721127,80.31496062992126,3.273482808092093e-05
44,1.1871583458044177e-06,0.5406228912914987,46.95652173913044,0.17177649344489895,80.31496062992126,1.6601796962746077e-05
45,7.520538123244137e-06,0.5666143949795192,46.95652173913044,0.17326708894355125,78.74015748031496,2.99629461880611e-06
46,1.8964915403923344e-05,0.5364919693305151,47.82608695652174,0.1730224225969954,80.31496062992126,7.013708566478865e-06
47,1.7784059649677624e-05,0.5398814341895036,46.95652173913044,0.1710856951512812,80.31496062992126,1.1615933260707563e-05
48,8.152565819233984e-05,0.5595532724110474,46.95652173913044,0.17186820685785587,80.31496062992126,8.769577594530193e-06
49,2.0626766998933877e-05,0.5536182044766763,47.82608695652174,0.17381072482432577,80.31496062992126,1.1300164893673131e-05
50,1.7053211009687107e-05,0.5578716101174431,46.95652173913044,0.176999919407559,80.31496062992126,2.749625603508996e-05
51,1.9239006696040196e-05,0.5846201148404564,47.82608695652174,0.1752919026309427,80.31496062992126,2.707641950935644e-05
52,1.9332487417764797e-05,0.5882385609421548,47.82608695652174,0.18032116124058858,79.52755905511812,1.500235921738564e-05
53,6.234648946432565e-06,0.5555640082473503,47.82608695652174,0.17777764725727094,80.31496062992126,1.7010848560782904e-05
54,3.4390759437994846e-05,0.5882092166184825,47.82608695652174,0.18118417250600363,79.52755905511812,6.503476307407471e-07
55,1.2654508679803308e-05,0.5616661692508882,47.82608695652174,0.1824376207701147,79.52755905511812,1.5728792987281087e-05
56,5.076058564924799e-06,0.6054521225340158,47.82608695652174,0.17997283472233427,79.52755905511812,4.159538501710142e-06
57,8.764068890030193e-06,0.5965552413461425,46.95652173913044,0.18113644678373628,79.52755905511812,1.2072852609286687e-05
58,5.64839970054325e-06,0.5848907605164534,46.95652173913044,0.18165252931045917,79.52755905511812,3.2127732901910363e-06
59,1.48170042070524e-05,0.5740404828078118,47.82608695652174,0.18571708250415297,79.52755905511812,7.04739691251574e-06
60,1.3467612095031e-05,0.607601014053244,47.82608695652174,0.1857508700407311,79.52755905511812,6.536876410748846e-06
61,1.8378836953061624e-05,0.5830558233918978,47.82608695652174,0.18380159265171855,79.52755905511812,9.779590026165342e-06
62,9.142440660880015e-06,0.6327532506740805,47.82608695652174,0.1868148490070465,79.52755905511812,4.621424365592504e-06
63,5.31097659407647e-06,0.6231551369519662,47.82608695652174,0.18666398732616196,78.74015748031496,5.852502216684531e-06
64,3.793679331449632e-06,0.6038580982469464,47.82608695652174,0.18738383315595478,79.52755905511812,2.2527111164322974e-06
65,1.8477972960082665e-06,0.591166254674001,47.82608695652174,0.1889207885600197,79.52755905511812,5.076575454904271e-06
66,7.536790690518721e-06,0.6140753714262813,47.82608695652174,0.18882283970674044,79.52755905511812,7.16324700439748e-06
67,9.874230616490333e-06,0.6455766015877467,47.82608695652174,0.18988589298242453,79.52755905511812,4.672475389883335e-06
68,4.438617232604558e-06,0.630357368156133,47.82608695652174,0.19395105449843272,79.52755905511812,4.117581597348207e-06
69,9.779645967288188e-06,0.6197942629290396,47.82608695652174,0.1925179772058244,78.74015748031496,2.688254726827554e-06
70,1.228938444681055e-06,0.6226028099279177,47.82608695652174,0.19255542581651824,79.52755905511812,2.880607909552521e-06
71,6.844635448466599e-07,0.62234345139316,47.82608695652174,0.19530101757723756,79.52755905511812,4.618691670882816e-06
72,4.93621512455971e-06,0.6091753349410226,47.82608695652174,0.19562949860334147,78.74015748031496,4.4394185591546524e-06
73,5.318819549007591e-06,0.6795311553548392,47.82608695652174,0.1976550148307374,78.74015748031496,3.0843861479870016e-06
74,4.170835315385803e-06,0.6559130913527309,47.82608695652174,0.19884203968900518,78.74015748031496,9.289677743087103e-07
75,1.6619819862295692e-06,0.6320253314231803,47.82608695652174,0.19989321403193436,78.74015748031496,6.895947075536598e-06
76,4.275885167197639e-06,0.6467579246953213,47.82608695652174,0.19959950820804437,78.74015748031496,2.336067952349985e-06
77,6.466682289064645e-06,0.6890887895899903,47.82608695652174,0.20201848346080786,78.74015748031496,3.4563728157557328e-06
78,3.4402709241504435e-06,0.6989489063847933,47.82608695652174,0.20307177841465515,77.95275590551181,1.492670400263908e-06
79,2.536392210428448e-06,0.6348298134151207,47.82608695652174,0.19996458547431045,78.74015748031496,1.4184607058678097e-06
80,5.662786148918336e-06,0.6362368178578623,47.82608695652174,0.20145471122488723,77.95275590551181,1.3297894525886352e-06
81,1.729717468004078e-06,0.6383356313466577,47.82608695652174,0.2031229623108963,77.95275590551181,2.67688505188126e-06
82,3.880563583358145e-06,0.6396921199368746,47.82608695652174,0.20417490425206694,77.95275590551181,4.56616540275847e-06
83,8.571053188359936e-07,0.6548790261471595,47.82608695652174,0.2048641402079608,78.74015748031496,1.0488155649954979e-06
84,5.555060681069081e-07,0.6847806771153139,47.82608695652174,0.20680240937969566,78.74015748031496,2.1783999354300747e-06
85,6.764498556811101e-07,0.6530435716804344,47.82608695652174,0.20592511602406388,79.52755905511812,9.576128448497578e-07
86,2.3178246761993795e-06,0.6878362350715421,47.82608695652174,0.2130898623332869,77.95275590551181,2.335773360687174e-07
87,1.125852400129147e-06,0.7137552230199051,47.82608695652174,0.2073993460515623,77.95275590551181,4.6349437980391413e-07
88,1.2674033497721261e-06,0.6592050348766234,47.82608695652174,0.20973748212530705,77.95275590551181,9.410686312330907e-07
89,6.151368750921712e-07,0.703025930118278,47.82608695652174,0.20942928733772354,77.95275590551181,2.3687333949249203e-06
90,6.325266941463538e-07,0.7514555464095501,47.82608695652174,0.21060906174772084,77.95275590551181,1.4649071185679677e-06
91,9.213381738608505e-07,0.7098109730188921,47.82608695652174,0.21347056679653179,77.95275590551181,6.541434417566624e-07
92,1.2204555020093129e-06,0.7023658163915922,47.82608695652174,0.21278963453770244,77.95275590551181,2.425276946641552e-07
93,6.173538412293861e-07,0.6972959674513602,47.82608695652174,0.21807938402606614,77.95275590551181,5.35847325929709e-07
94,8.132437681635682e-07,0.7081715474749488,47.82608695652174,0.21615107253295024,78.74015748031496,1.2217963646157909e-06
95,8.80096458125239e-07,0.7392934288651488,47.82608695652174,0.2173198019332788,77.95275590551181,2.799654764282806e-07
96,1.7318877183081589e-07,0.7582894293364192,47.82608695652174,0.21669226517397147,77.95275590551181,1.4479220313014602e-06
97,1.0201210212641423e-06,0.6984885513539305,48.69565217391305,0.21919240314520602,77.95275590551181,2.928729966288881e-07
98,9.136922276214123e-07,0.7475274931057783,47.82608695652174,0.21971563395997223,77.95275590551181,6.37076092672097e-07
99,4.820616582516491e-07,0.7109913984094375,47.82608695652174,0.21935504331214187,77.95275590551181,3.710247309090179e-08
