,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2
,Loss/train,Loss/test,Accuracy/test,Loss/test,Accuracy/test,Loss/train
0,0.703293579513634,0.0951617546703441,31.25,0.1453429477370595,50.0,1.4015897196098108
1,0.7466908434587308,0.1009516529206109,37.5,0.11552980856203668,50.0,0.6926168084400218
2,0.5197471426851832,0.11714547945409778,43.75,0.11552905478657488,50.0,0.6943774593200852
3,0.9880027856718103,0.11523702413876621,50.0,0.1211866768692106,50.0,0.7034674372287928
4,1.3935241924346895,0.17327458040188823,50.0,0.11870796232662201,50.0,0.6883462347934154
5,1.2255020070205411,0.11327692556897093,50.0,0.11589541678847655,50.0,0.5821705702083684
6,0.2620416708181209,0.1142475415910686,50.0,0.1193187647435431,55.55555555555556,0.539801348191991
7,0.257989981904733,0.18620031771695883,50.0,0.11425929320052644,50.0,0.6943372038670723
8,0.46826037441528046,0.1035803535033086,56.25,0.11722710874335432,44.44444444444444,0.569710669612553
9,0.3775792922603023,0.12292231030359603,50.0,0.11402958209550425,55.55555555555556,0.6586429133990443
10,0.3902498376982366,0.1376950557581484,56.25,0.12512215845243402,50.0,0.8085146924009674
11,0.13812350308337387,0.10476280607569324,56.25,0.15925152340775486,50.0,0.39894591645195276
12,1.1736283603548276,0.0955178699643455,68.75,0.14666631737930785,55.55555555555556,0.34630140940537346
13,0.6246086203087866,0.2837160230695173,50.0,0.14030798232481712,55.55555555555556,0.3319746645960104
14,0.6698744358683223,0.08033813923190243,81.25,0.22440681070405924,50.0,0.12243151866258016
15,0.3734092122117945,0.10569849860737596,68.75,0.17390866748078895,55.55555555555556,0.03016857632992214
16,0.3434764503854394,0.19399951576243354,50.0,0.2712535849644191,50.0,1.3266158869673907
17,0.042307354365158825,0.12007337601043688,68.75,0.13556877560314273,61.111111111111114,0.061684019180519176
18,0.01761173091153252,0.17551767748268404,62.5,0.257078371969468,66.66666666666666,0.026761418278901404
